candidate_id,track_id,clue_role,original_label_family,translation_label_family,label_horizon_h,decision,control_ratio_premay_max,cost5_recent_oriented,cost10_recent_oriented,cost20_recent_oriented,robust_median_tstat_floor,premay_all_positive,lag_ok
a7ag1_662549c43d482c2707,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L1_cross_sectional_relative_return,1,HOLD_A7AG3_CONTROL_DOMINATED,5.1362419392828285,-0.0006393548393094043,-0.0016393548393094043,-0.003639354839309404,0.7823242654653035,True,False
a7ag1_662549c43d482c2707,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L2_BTC_ETH_beta_residual_return,1,HOLD_A7AG3_CONTROL_DOMINATED,4.334103142760973,-0.0006263015696244309,-0.0016263015696244309,-0.003626301569624431,0.9430616849318088,True,False
a7ag1_662549c43d482c2707,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L5_vol_adjusted_return,1,HOLD_A7AG3_CONTROL_DOMINATED,11.921108033292226,0.015446900484362168,0.014446900484362169,0.012446900484362169,0.42026936575619117,True,False
a7ag1_662549c43d482c2707,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L6_downside_avoidance,1,A7AG3_NUMERIC_REPLAY_CLUE,0.42884176539911445,5.431475618697932e-05,-0.0009456852438130207,-0.002945685243813021,5.623899943045527,True,True
a7ag1_64d306bc09f8d085af,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L0_raw_forward_return,1,HOLD_A7AG3_PRE_MAY_UNSTABLE,19.368478930424896,-0.0010556076836514975,-0.0020556076836514975,-0.0040556076836514975,-0.20657864252675118,False,False
a7ag1_64d306bc09f8d085af,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L1_cross_sectional_relative_return,1,HOLD_A7AG3_PRE_MAY_UNSTABLE,19.368478930424917,-0.0010556076836514972,-0.0020556076836514975,-0.0040556076836514975,-0.20657864252675093,False,False
a7ag1_64d306bc09f8d085af,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L2_BTC_ETH_beta_residual_return,1,HOLD_A7AG3_PRE_MAY_UNSTABLE,99.58458434571573,-0.0010856298885933017,-0.0020856298885933017,-0.004085629888593302,-0.3171510769761848,False,False
a7ag1_64d306bc09f8d085af,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L5_vol_adjusted_return,1,HOLD_A7AG3_PRE_MAY_UNSTABLE,15.807975694837928,-0.028609573301048286,-0.029609573301048284,-0.031609573301048285,-1.5633189117967496,False,False
a7ag1_64d306bc09f8d085af,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L6_downside_avoidance,1,A7AG3_NUMERIC_REPLAY_CLUE,0.6168506447536766,0.00015890996824174898,-0.000841090031758251,-0.002841090031758251,2.3810732098333225,True,True
a7ag1_40534d1246d299ea01,G2_downside_risk_defense,downside_risk_defense_clue,L6_downside_avoidance,L0_raw_forward_return,24,HOLD_A7AG3_CONTROL_DOMINATED,12.758776854093114,0.001741615587774326,0.0007416155877743259,-0.0012583844122256741,0.4066711162661781,True,True
