candidate_id,family,object_type,signal_mode,component_raw_validation,component_raw_recent,component_residual_funding_validation,component_residual_funding_recent,component_residual_core4_recent,component_cost20_recent,component_execution_lag_recent,component_drawdown_penalty,rank_score,rank_uses_validation,rank_uses_recent_oos,rank_excludes_known_adversarial_stress,rank_order,arm,expression,expr_hash,horizon,source_fields,selected_for_replay
i2_microstructure_lite_216,microstructure_lite,generated_candidate,original,-2.0,-2.0,0.7592143830950402,0.5821841453775187,0.570917066886493,-1.0,-1.0,-0.4188123067237497,-4.506496711364697,True,True,True,492,I2_microstructure_lite,"Mul(ZScore(ret_3),ZScore(ret_1))",79819723e44b1fb9,6,ret_1;ret_3,False
i3_placebo_random_050,placebo_random,placebo,random_noise,-2.0,-2.0,1.003690491133387,0.3797638714511898,0.3856397141395896,-1.0,-1.0,-0.42202927237444665,-4.65293519565028,True,True,True,493,I3_placebo_random,RandomNoise(50),c1783c420d642225,6,,True
i0_basis_premium_013,basis_premium,generated_candidate,original,-2.0,-2.0,0.4671801051620288,0.6459463717970536,0.6526326395486792,-1.0,-1.0,-0.42972298581677626,-4.663963869309015,True,True,True,494,I0_basis_premium,Rank(ret_1),854ea2a3b12a0a59,12,ret_1,False
i1_flow_liquidity_025,flow_liquidity,generated_candidate,original,-2.0,-2.0,0.4671801051620288,0.6459463717970536,0.6526326395486792,-1.0,-1.0,-0.42972298581677626,-4.663963869309015,True,True,True,495,I1_flow_liquidity,Rank(ret_1),854ea2a3b12a0a59,12,ret_1,False
i2_microstructure_lite_015,microstructure_lite,generated_candidate,original,-2.0,-2.0,0.4671801051620288,0.6459463717970536,0.6526326395486792,-1.0,-1.0,-0.42972298581677626,-4.663963869309015,True,True,True,496,I2_microstructure_lite,ret_1,723acb0145ca2273,12,ret_1,False
i0_basis_premium_241,basis_premium,generated_candidate,original,-2.0,-2.0,0.4178636472898074,0.6582658997114769,0.6696465238938532,-1.0,-1.0,-0.41129211446206754,-4.665516043566931,True,True,True,497,I0_basis_premium,"Mul(Rank(ret_12),ZScore(ret_1))",2ab71c27bf97a292,12,ret_1;ret_12,False
i0_basis_premium_218,basis_premium,generated_candidate,original,-2.0,-1.509385872587297,-0.3511913033623678,0.5671260645032199,0.5481077086601082,-1.0,-0.5654108888252416,-0.3579463035642457,-4.6687005951758245,True,True,True,498,I0_basis_premium,"Mul(ZScore(ret_6),ZScore(ret_12))",d3706e62107b1b84,6,ret_1;ret_12;ret_6,False
i2_microstructure_lite_017,microstructure_lite,generated_candidate,original,-2.0,-2.0,0.4589941133341802,0.6375792790906291,0.6443209768461341,-1.0,-1.0,-0.42972298581677626,-4.688828616545833,True,True,True,499,I2_microstructure_lite,ZScore(ret_1),522dc17799198b38,12,ret_1,False
i0_basis_premium_179,basis_premium,generated_candidate,original,-0.6381338987583253,-1.8709428535217913,0.8172747065939749,-0.2991922773492617,-0.3727325411630073,-1.0,-0.9823546947435703,-0.34644634476808134,-4.6925279037100625,True,True,True,500,I0_basis_premium,"Mul(Rank(ret_3),ZScore(premium_index))",fe7db8b4c4a1f704,12,premium_index;ret_3,False
i0_basis_premium_188,basis_premium,generated_candidate,original,-1.9292914962448298,-2.0,0.6767559749029897,0.47884427043502853,0.44666476679764877,-1.0,-1.0,-0.3681272745443286,-4.6951537586534915,True,True,True,501,I0_basis_premium,"Mul(ZScore(ret_3),ZScore(ret_6))",92bc00ed0c575549,6,ret_3;ret_6,False
i0_basis_premium_216,basis_premium,generated_candidate,original,-1.9292914962448298,-2.0,0.6767559749029897,0.47884427043502853,0.44666476679764877,-1.0,-1.0,-0.3681272745443286,-4.6951537586534915,True,True,True,502,I0_basis_premium,"Mul(ZScore(ret_6),ZScore(ret_3))",a0a328d17881d618,6,ret_3;ret_6,False
i1_flow_liquidity_148,flow_liquidity,generated_candidate,original,-1.990610895238551,-2.0,0.6086387315354872,0.527997781056121,0.5178753803742445,-1.0,-1.0,-0.36483236980296185,-4.70093137207566,True,True,True,503,I1_flow_liquidity,"Mul(Rank(number_of_trades),Rank(ret_1))",f4270ef0650d42cf,6,number_of_trades;ret_1,False
i3_placebo_random_203,placebo_random,placebo,random_noise,-2.0,-2.0,0.5461543544744877,0.5808427184471127,0.5707461205323232,-1.0,-1.0,-0.42971267484022296,-4.7319694813863,True,True,True,504,I3_placebo_random,RandomNoise(203),2953f9b033c41dc3,12,,True
i1_flow_liquidity_010,flow_liquidity,generated_candidate,original,-1.0027080773244927,-0.7594683448393783,-0.6787855646095097,-0.47671495652732765,-0.4563482027308439,-0.6793181955984972,-0.4214152884254661,-0.26822707427513337,-4.742985704330649,True,True,True,505,I1_flow_liquidity,Rank(number_of_trades),17706c05ca62186c,6,number_of_trades,False
i2_microstructure_lite_032,microstructure_lite,generated_candidate,original,-2.0,-2.0,0.25052995912612436,0.7283981090895054,0.6946755656380335,-1.0,-1.0,-0.431918566681435,-4.758314932827772,True,True,True,506,I2_microstructure_lite,"Mul(Rank(hl_range),ZScore(abs_ret_1))",d3de7fdd761d039d,6,abs_ret_1;hl_range;ret_1,False
i0_basis_premium_243,basis_premium,generated_candidate,original,-2.0,-2.0,0.526005972483781,0.5467604485231687,0.5324912798531719,-1.0,-0.9868522424738269,-0.382695765146411,-4.764290306760116,True,True,True,507,I0_basis_premium,"Mul(ZScore(ret_12),ZScore(ret_3))",de0598b129f38cac,12,ret_1;ret_12;ret_3,False
i2_microstructure_lite_221,microstructure_lite,generated_candidate,original,-2.0,-2.0,0.526005972483781,0.5467604485231687,0.5324912798531719,-1.0,-0.9868522424738269,-0.382695765146411,-4.764290306760116,True,True,True,508,I2_microstructure_lite,"Mul(ZScore(ret_3),ZScore(ret_12))",00fc36c5d0c8d360,12,ret_1;ret_12;ret_3,False
i3_placebo_random_154,placebo_random,placebo,random_noise,-2.0,-2.0,0.8814641978566152,0.3925278689681948,0.386393445030126,-1.0,-1.0,-0.42958585765452173,-4.769200345799585,True,True,True,509,I3_placebo_random,RandomNoise(154),123168ffc7fa6403,6,,True
i3_placebo_random_029,placebo_random,placebo,random_noise,-2.0,-2.0,0.36758432207356334,0.6078843288266795,0.6168426183610187,-1.0,-1.0,-0.43790593044450293,-4.845594661183241,True,True,True,510,I3_placebo_random,RandomNoise(29),7471a7eff5bf7dae,12,,True
i3_placebo_random_001,placebo_random,placebo,random_noise,-2.0,-2.0,0.3097109495591725,0.6437470908074696,0.629023454474285,-1.0,-1.0,-0.43609120964669845,-4.8536097148057715,True,True,True,511,I3_placebo_random,RandomNoise(1),55840b7025d2ad49,12,,True
i3_placebo_random_112,placebo_random,placebo,time_shuffle,-2.0,-2.0,0.19020519750100184,0.6782370560724751,0.646949914265538,-1.0,-1.0,-0.3874544950307717,-4.872062327191757,True,True,True,512,I3_placebo_random,Rank(hl_range),523160b5ada94d80,6,hl_range,True
i0_basis_premium_070,basis_premium,generated_candidate,original,-2.0,-2.0,0.2252925851270812,0.637147659963482,0.638905857260017,-1.0,-1.0,-0.41453546825372956,-4.91318936590315,True,True,True,513,I0_basis_premium,"Mul(Rank(mark_minus_index),ZScore(ret_1))",ab39526600755472,6,mark_minus_index;ret_1,False
i2_microstructure_lite_120,microstructure_lite,generated_candidate,original,-2.0,-2.0,0.3208654979809688,0.6089061950080779,0.5802970777052537,-1.0,-1.0,-0.42529949813323065,-4.915230727438931,True,True,True,514,I2_microstructure_lite,"Mul(Rank(realized_vol_12),ZScore(abs_ret_1))",78c5493ca0cfc78e,6,abs_ret_1;realized_vol_12;ret_1,False
i2_microstructure_lite_056,microstructure_lite,generated_candidate,original,-1.4157199855169287,-1.7395700102859766,0.31858462751187816,0.05731721501937629,0.04141633684800585,-1.0,-0.8659613372029502,-0.32798543603049435,-4.93191858965709,True,True,True,515,I2_microstructure_lite,"Mul(ZScore(hl_range),ZScore(quote_volume_mean_12))",73e6f8b884d8a413,6,hl_range;quote_volume_mean_12;volume,False
i3_placebo_random_075,placebo_random,placebo,random_noise,-2.0,-2.0,0.6241307446958438,0.4327193632991068,0.4313806191040252,-1.0,-1.0,-0.42320817859689913,-4.9349774514979226,True,True,True,516,I3_placebo_random,RandomNoise(75),c2cac3ea8ead4021,12,,True
i1_flow_liquidity_042,flow_liquidity,generated_candidate,original,-2.0,-2.0,0.6709486785675932,0.38289756352089566,0.3824670936688853,-1.0,-1.0,-0.4282067277572355,-4.991893391999861,True,True,True,517,I1_flow_liquidity,"Mul(ZScore(taker_imbalance),Rank(ret_12))",55f734e4059d704a,6,ret_1;ret_12;taker_imbalance,False
i1_flow_liquidity_070,flow_liquidity,generated_candidate,original,-2.0,-2.0,0.6709486785675932,0.38289756352089566,0.3824670936688853,-1.0,-1.0,-0.4282067277572355,-4.991893391999861,True,True,True,518,I1_flow_liquidity,"Mul(ZScore(taker_buy_ratio),Rank(ret_12))",577275eb71ae1693,6,ret_1;ret_12;taker_buy_ratio,False
i3_placebo_random_077,placebo_random,placebo,random_noise,-2.0,-2.0,0.3102005583838354,0.5580781929880382,0.5637156508114789,-1.0,-1.0,-0.42496472494850757,-4.992970322765156,True,True,True,519,I3_placebo_random,RandomNoise(77),19f28a1d321a0049,12,,True
i2_microstructure_lite_230,microstructure_lite,generated_candidate,original,-2.0,-2.0,0.3727742738265092,0.5066436601240808,0.5109480305002996,-1.0,-1.0,-0.3935544644640023,-5.003188500013112,True,True,True,520,I2_microstructure_lite,"Mul(ZScore(ret_6),ZScore(abs_ret_1))",2519948d4ca73f22,6,abs_ret_1;ret_1;ret_6,False
i1_flow_liquidity_088,flow_liquidity,generated_candidate,original,-2.0,-2.0,0.4145050654505677,0.5036142564408446,0.48954783723788364,-1.0,-1.0,-0.4299810410443153,-5.02231388191502,True,True,True,521,I1_flow_liquidity,"Mul(ZScore(taker_buy_ratio),ZScore(ret_1))",0db97bdec2d9b654,6,ret_1;taker_buy_ratio,False
i0_basis_premium_050,basis_premium,generated_candidate,original,-1.936782617152197,-1.862913333721751,0.29763259828230504,0.40264476651010167,0.37513145319852353,-1.0,-0.9487601107695565,-0.3563347901902848,-5.029382033842859,True,True,True,522,I0_basis_premium,"Mul(ZScore(mark_index_ratio),ZScore(ret_12))",52cc679721194d5c,6,mark_index_ratio;ret_1;ret_12,False
i1_flow_liquidity_180,flow_liquidity,generated_candidate,original,-2.0,-2.0,0.37364019227848694,0.4998831684702052,0.49240114657707656,-1.0,-1.0,-0.39919389288293494,-5.033269385557166,True,True,True,523,I1_flow_liquidity,"Mul(Rank(avg_trade_size_quote),Rank(ret_1))",ceb435e44f9fd982,6,avg_trade_size_quote;ret_1,False
i1_flow_liquidity_167,flow_liquidity,generated_candidate,original,-1.386105418031686,-0.7326749568273082,-0.9678988535058417,-0.23022525013212572,-0.23199931491233297,-0.7352654585461044,-0.4216273737880278,-0.3385576637852189,-5.044354289528646,True,True,True,524,I1_flow_liquidity,"Mul(Rank(avg_trade_size_quote),Rank(number_of_trades))",c0dd6d2ff137e270,12,avg_trade_size_quote;number_of_trades,False
i1_flow_liquidity_057,flow_liquidity,generated_candidate,original,-2.0,-2.0,0.1870269055734445,0.606279302001076,0.5881547597340576,-1.0,-1.0,-0.43043202248762363,-5.048971055179045,True,True,True,525,I1_flow_liquidity,"Mul(ZScore(taker_imbalance),ZScore(ret_1))",4bc53a995cb1e539,12,ret_1;taker_imbalance,False
i3_placebo_random_024,placebo_random,placebo,wrong_lag_stale_24h,-2.0,-1.2253501067520305,-0.7575544919399683,0.44191082851383423,0.4168935190402963,-1.0,-0.5832473377884566,-0.34794417694556823,-5.055291765871893,True,True,True,526,I3_placebo_random,"Mul(Rank(mark_index_ratio),Rank(ret_12))",fd1e22440046ccdb,6,mark_index_ratio;ret_1;ret_12,True
i3_placebo_random_074,placebo_random,placebo,wrong_lag_stale_24h,-2.0,-1.2253501067520305,-0.7575544919399683,0.44191082851383423,0.4168935190402963,-1.0,-0.5832473377884566,-0.34794417694556823,-5.055291765871893,True,True,True,527,I3_placebo_random,"Mul(Rank(mark_index_ratio),Rank(ret_12))",fd1e22440046ccdb,6,mark_index_ratio;ret_1;ret_12,True
i3_placebo_random_124,placebo_random,placebo,wrong_lag_stale_24h,-2.0,-1.2253501067520305,-0.7575544919399683,0.44191082851383423,0.4168935190402963,-1.0,-0.5832473377884566,-0.34794417694556823,-5.055291765871893,True,True,True,528,I3_placebo_random,"Mul(Rank(mark_index_ratio),Rank(ret_12))",fd1e22440046ccdb,6,mark_index_ratio;ret_1;ret_12,True
i3_placebo_random_174,placebo_random,placebo,wrong_lag_stale_24h,-2.0,-1.2253501067520305,-0.7575544919399683,0.44191082851383423,0.4168935190402963,-1.0,-0.5832473377884566,-0.34794417694556823,-5.055291765871893,True,True,True,529,I3_placebo_random,"Mul(Rank(mark_index_ratio),Rank(ret_12))",fd1e22440046ccdb,6,mark_index_ratio;ret_1;ret_12,True
i3_placebo_random_224,placebo_random,placebo,wrong_lag_stale_24h,-2.0,-1.2253501067520305,-0.7575544919399683,0.44191082851383423,0.4168935190402963,-1.0,-0.5832473377884566,-0.34794417694556823,-5.055291765871893,True,True,True,530,I3_placebo_random,"Mul(Rank(mark_index_ratio),Rank(ret_12))",fd1e22440046ccdb,6,mark_index_ratio;ret_1;ret_12,True
i1_flow_liquidity_213,flow_liquidity,generated_candidate,original,-2.0,-2.0,0.44604170078984623,0.4393363500604529,0.44437153155260717,-1.0,-1.0,-0.42168537032586917,-5.091935787922964,True,True,True,531,I1_flow_liquidity,"Mul(Rank(quote_volume_mean_6),ZScore(ret_1))",363ad561b92137be,12,quote_volume_mean_6;ret_1;volume,False
i1_flow_liquidity_050,flow_liquidity,generated_candidate,original,-2.0,-2.0,0.8284394946615624,0.23841951244686704,0.243437370300649,-1.0,-1.0,-0.4026615145520585,-5.092365137142981,True,True,True,532,I1_flow_liquidity,"Mul(ZScore(taker_imbalance),ZScore(quote_volume_mean_12))",a883a3d7c19ac82e,6,quote_volume_mean_12;taker_imbalance;volume,False
i1_flow_liquidity_082,flow_liquidity,generated_candidate,original,-2.0,-2.0,0.8284394946615624,0.23841951244686704,0.243437370300649,-1.0,-1.0,-0.4026615145520585,-5.092365137142981,True,True,True,533,I1_flow_liquidity,"Mul(ZScore(taker_buy_ratio),ZScore(quote_volume_mean_12))",438a5ed146d6b1d2,6,quote_volume_mean_12;taker_buy_ratio;volume,False
i1_flow_liquidity_220,flow_liquidity,generated_candidate,original,-2.0,-2.0,0.8284394946615624,0.23841951244686704,0.243437370300649,-1.0,-1.0,-0.4026615145520585,-5.092365137142981,True,True,True,534,I1_flow_liquidity,"Mul(ZScore(quote_volume_mean_12),ZScore(taker_imbalance))",51b8b2518221ffee,6,quote_volume_mean_12;taker_imbalance;volume,False
i1_flow_liquidity_224,flow_liquidity,generated_candidate,original,-2.0,-2.0,0.8284394946615624,0.23841951244686704,0.243437370300649,-1.0,-1.0,-0.4026615145520585,-5.092365137142981,True,True,True,535,I1_flow_liquidity,"Mul(ZScore(quote_volume_mean_12),ZScore(taker_buy_ratio))",7b25bc09bbb19b60,6,quote_volume_mean_12;taker_buy_ratio;volume,False
i3_placebo_random_030,placebo_random,placebo,row_shuffle,-2.0,-2.0,0.8779700824602672,0.22138701378437345,0.21448197760243354,-1.0,-1.0,-0.42665826704052673,-5.112819193193452,True,True,True,536,I3_placebo_random,Rank(taker_imbalance),6800d2f6b09a956b,6,taker_imbalance,True
i1_flow_liquidity_040,flow_liquidity,generated_candidate,original,-2.0,-2.0,0.6270212656557348,0.32491823625227034,0.3367802413840703,-1.0,-1.0,-0.4030547836892369,-5.114335040397162,True,True,True,537,I1_flow_liquidity,"Mul(ZScore(taker_imbalance),ZScore(number_of_trades))",fe7363170849f1f5,6,number_of_trades;taker_imbalance,False
i1_flow_liquidity_072,flow_liquidity,generated_candidate,original,-2.0,-2.0,0.6270212656557348,0.32491823625227034,0.3367802413840703,-1.0,-1.0,-0.4030547836892369,-5.114335040397162,True,True,True,538,I1_flow_liquidity,"Mul(ZScore(taker_buy_ratio),ZScore(number_of_trades))",5cda9ba5fef998f3,6,number_of_trades;taker_buy_ratio,False
i0_basis_premium_170,basis_premium,generated_candidate,original,-1.7928041395145289,-1.6901552889491807,0.10390370230981108,0.3090393387169623,0.25273965090661327,-1.0,-0.9913224081587677,-0.3417068442255776,-5.150305988914669,True,True,True,539,I0_basis_premium,"Mul(Rank(ret_3),Rank(mark_index_ratio))",76bf3e0118b2aa45,6,mark_index_ratio;ret_3,False
i1_flow_liquidity_068,flow_liquidity,generated_candidate,original,-2.0,-2.0,0.8651297982055739,0.18789876441481526,0.18831181589562784,-1.0,-1.0,-0.4045088142872027,-5.163168435771186,True,True,True,540,I1_flow_liquidity,"Mul(ZScore(taker_buy_ratio),ZScore(quote_asset_volume))",69121c4be8b63fdf,6,quote_asset_volume;taker_buy_ratio;volume,False
i1_flow_liquidity_096,flow_liquidity,generated_candidate,original,-2.0,-2.0,0.8651297982055739,0.18789876441481526,0.18831181589562784,-1.0,-1.0,-0.4045088142872027,-5.163168435771186,True,True,True,541,I1_flow_liquidity,"Mul(ZScore(quote_asset_volume),ZScore(taker_imbalance))",8caf1f45d516420c,6,quote_asset_volume;taker_imbalance;volume,False
i1_flow_liquidity_078,flow_liquidity,generated_candidate,original,-2.0,-2.0,0.8300980548618584,0.19272386585442397,0.19830828942249365,-1.0,-1.0,-0.40128678195676826,-5.180156571817992,True,True,True,542,I1_flow_liquidity,"Mul(ZScore(taker_buy_ratio),ZScore(quote_volume_mean_6))",c763a888994e625b,6,quote_volume_mean_6;taker_buy_ratio;volume,False
i1_flow_liquidity_192,flow_liquidity,generated_candidate,original,-2.0,-2.0,0.8300980548618584,0.19272386585442397,0.19830828942249365,-1.0,-1.0,-0.40128678195676826,-5.180156571817992,True,True,True,543,I1_flow_liquidity,"Mul(ZScore(quote_volume_mean_6),ZScore(taker_buy_ratio))",b655643b1996be69,6,quote_volume_mean_6;taker_buy_ratio;volume,False
i1_flow_liquidity_019,flow_liquidity,generated_candidate,original,-0.9848192954844471,-0.7400288804931392,-1.0481553394775736,-0.6776837342314254,-0.6841623846736845,-0.4111575141980046,-0.34659469480174143,-0.33107854034549244,-5.223680383705508,True,True,True,544,I1_flow_liquidity,Rank(quote_volume_mean_12),2fb1f7e440236e35,12,quote_volume_mean_12;volume,False
i2_microstructure_lite_027,microstructure_lite,generated_candidate,original,-0.9848192954844471,-0.7400288804931392,-1.0481553394775736,-0.6776837342314254,-0.6841623846736845,-0.4111575141980046,-0.34659469480174143,-0.33107854034549244,-5.223680383705508,True,True,True,545,I2_microstructure_lite,quote_volume_mean_12,e47ea49c68c09f04,12,quote_volume_mean_12;volume,False
i2_microstructure_lite_029,microstructure_lite,generated_candidate,original,-0.9848192954844471,-0.7400288804931392,-1.0481553394775736,-0.6776837342314254,-0.6841623846736845,-0.4111575141980046,-0.34659469480174143,-0.33107854034549244,-5.223680383705508,True,True,True,546,I2_microstructure_lite,ZScore(quote_volume_mean_12),84bf3d0a0cca64c7,12,quote_volume_mean_12;volume,False
i2_microstructure_lite_073,microstructure_lite,generated_candidate,original,-2.0,-2.0,0.7892282782051101,0.19525098757716808,0.20262542951782886,-1.0,-1.0,-0.411859946622146,-5.224755251322039,True,True,True,547,I2_microstructure_lite,"Mul(Rank(abs_ret_1),ZScore(ret_1))",603b8492eef59400,12,abs_ret_1;ret_1,False
i0_basis_premium_076,basis_premium,generated_candidate,original,-0.4957567970571962,-2.0,0.8703296152088806,-0.7012825066654033,-0.6924151479330477,-1.0,-0.9260564094650339,-0.29096127197188326,-5.2361425178836845,True,True,True,548,I0_basis_premium,"Mul(ZScore(mark_minus_index),ZScore(ret_6))",cdd68c7e788b2860,6,mark_minus_index;ret_6,False
i1_flow_liquidity_104,flow_liquidity,generated_candidate,original,-0.6332753012103997,-0.6839762778278039,-0.768023878844364,-0.8787165907192287,-0.8553891377361817,-0.831374176441496,-0.332136447786679,-0.2624752326490787,-5.245367043215232,True,True,True,549,I1_flow_liquidity,"Mul(Rank(quote_asset_volume),ZScore(number_of_trades))",ac7887a3aafe42e9,6,number_of_trades;quote_asset_volume;volume,False
i1_flow_liquidity_015,flow_liquidity,generated_candidate,original,-0.8750336055049498,-0.8491022859082551,-0.8493541522778502,-0.7136638093694818,-0.7133492563209307,-0.49817559107774767,-0.42926701386858807,-0.33226681236937455,-5.2602125266971775,True,True,True,550,I1_flow_liquidity,quote_volume_mean_6,96ff312d38127028,12,quote_volume_mean_6;volume,False
i1_flow_liquidity_017,flow_liquidity,generated_candidate,original,-0.8750336055049498,-0.8491022859082551,-0.8493541522778502,-0.7136638093694818,-0.7133492563209307,-0.49817559107774767,-0.42926701386858807,-0.33226681236937455,-5.2602125266971775,True,True,True,551,I1_flow_liquidity,ZScore(quote_volume_mean_6),e30d28f52b9f4d77,12,quote_volume_mean_6;volume,False
i0_basis_premium_098,basis_premium,generated_candidate,original,-2.0,-2.0,0.21526662309342592,0.4643429566152353,0.4660685896618568,-1.0,-1.0,-0.4215699995820389,-5.275891830211521,True,True,True,552,I0_basis_premium,"Mul(Rank(premium_index),ZScore(ret_1))",e5b9a26c4a3bc960,6,premium_index;ret_1,False
i3_placebo_random_182,placebo_random,placebo,row_shuffle,-2.0,-2.0,0.7375759162453266,0.19998802095300597,0.20203532171948568,-1.0,-1.0,-0.4210693976514741,-5.281470138733656,True,True,True,553,I3_placebo_random,Rank(hl_range),523160b5ada94d80,6,hl_range,False
i1_flow_liquidity_058,flow_liquidity,generated_candidate,original,-2.0,-2.0,0.11678492362846049,0.5056068713696393,0.5110817133175545,-1.0,-1.0,-0.42415064050317086,-5.290677132187517,True,True,True,554,I1_flow_liquidity,"Mul(Rank(taker_imbalance),ZScore(ret_1))",a88783832a0a2f14,6,ret_1;taker_imbalance,False
i1_flow_liquidity_242,flow_liquidity,generated_candidate,original,-1.804378897072592,-1.8129971105077314,0.22985364788827212,0.19376705229293376,0.18750325539308507,-1.0,-0.9855916922150365,-0.3447022134197948,-5.336545957640864,True,True,True,555,I1_flow_liquidity,"Mul(Rank(quote_volume_mean_12),Rank(ret_1))",3352b40fb1e2c66f,6,quote_volume_mean_12;ret_1;volume,False
i3_placebo_random_232,placebo_random,placebo,row_shuffle,-2.0,-2.0,-0.02007978545201239,0.5556271399029689,0.5522857180068816,-1.0,-1.0,-0.4327455078288265,-5.344912435370989,True,True,True,556,I3_placebo_random,Rank(hl_range),523160b5ada94d80,6,hl_range,False
i0_basis_premium_204,basis_premium,generated_candidate,original,-0.564166299120056,-1.9400863066398883,0.6579247135083257,-0.6890027940604636,-0.6790903515114912,-1.0,-0.8432803652189154,-0.30486323884123256,-5.362564641883721,True,True,True,557,I0_basis_premium,"Mul(Rank(ret_6),ZScore(mark_minus_index))",be1ce9d1f713af88,6,mark_minus_index;ret_6,False
i3_placebo_random_239,placebo_random,placebo,time_shuffle,-2.0,-2.0,0.9774146355538893,0.03079348483822636,0.014846588488108246,-1.0,-1.0,-0.4060034355789127,-5.382948726698689,True,True,True,558,I3_placebo_random,"Mul(Rank(mark_index_ratio),Rank(ret_12))",fd1e22440046ccdb,12,mark_index_ratio;ret_1;ret_12,False
i3_placebo_random_060,placebo_random,placebo,time_shuffle,-2.0,-2.0,0.6311625142192074,0.18279494311490355,0.19743264647727732,-1.0,-1.0,-0.4264186201250666,-5.415028516313678,True,True,True,559,I3_placebo_random,Rank(taker_imbalance),6800d2f6b09a956b,6,taker_imbalance,False
i3_placebo_random_130,placebo_random,placebo,row_shuffle,-2.0,-2.0,0.18462917778493917,0.41019126171856574,0.41007368132042554,-1.0,-1.0,-0.43103169776498995,-5.426137576941059,True,True,True,560,I3_placebo_random,Rank(taker_imbalance),6800d2f6b09a956b,6,taker_imbalance,False
i1_flow_liquidity_056,flow_liquidity,generated_candidate,original,-2.0,-2.0,0.4544923788461711,0.2701852248362774,0.2740736684222572,-1.0,-1.0,-0.4270002185124627,-5.4282489464077575,True,True,True,561,I1_flow_liquidity,"Mul(Rank(taker_imbalance),Rank(ret_1))",23e9a9a3c9f08e20,6,ret_1;taker_imbalance,False
i1_flow_liquidity_044,flow_liquidity,generated_candidate,original,-2.0,-2.0,0.7964555631665359,0.0889159776186696,0.08849455024414336,-1.0,-1.0,-0.4054501618914312,-5.431584070862082,True,True,True,562,I1_flow_liquidity,"Mul(ZScore(taker_imbalance),ZScore(avg_trade_size_quote))",783b0e10ce58bfb3,6,avg_trade_size_quote;taker_imbalance,False
i1_flow_liquidity_158,flow_liquidity,generated_candidate,original,-2.0,-2.0,0.7964555631665359,0.0889159776186696,0.08849455024414336,-1.0,-1.0,-0.4054501618914312,-5.431584070862082,True,True,True,563,I1_flow_liquidity,"Mul(ZScore(avg_trade_size_quote),ZScore(taker_imbalance))",bdd3bcef0fa28006,6,avg_trade_size_quote;taker_imbalance,False
i1_flow_liquidity_205,flow_liquidity,generated_candidate,original,-1.0570683964054985,-0.8328645754831119,-1.0020216575422292,-0.6658963171592329,-0.6658877788128136,-0.476812392598068,-0.4257157981851855,-0.33827635610893914,-5.464543272295079,True,True,True,564,I1_flow_liquidity,"Mul(Rank(quote_volume_mean_6),Rank(quote_volume_mean_12))",e4abe9db2e4316b4,12,quote_volume_mean_12;quote_volume_mean_6;volume,False
i0_basis_premium_224,basis_premium,generated_candidate,original,-2.0,-1.722833558749778,-0.24026581149197634,0.4196629223000041,0.404797431159611,-1.0,-0.9804959141196792,-0.36566073449041864,-5.484795665392237,True,True,True,565,I0_basis_premium,"Mul(ZScore(ret_6),ZScore(hl_range))",b5e457568b1470a1,6,hl_range;ret_6,False
i0_basis_premium_086,basis_premium,generated_candidate,original,-1.366543979035827,-1.830627446899108,0.226359905908865,-0.1076797769632911,-0.18915161748123266,-1.0,-0.8975835194116428,-0.32555697431691777,-5.490783408199154,True,True,True,566,I0_basis_premium,"Mul(Rank(premium_index),Rank(mark_index_ratio))",2a0543fa56636da3,6,mark_index_ratio;premium_index,False
i3_placebo_random_008,placebo_random,placebo,row_shuffle,-2.0,-2.0,0.1832544730202957,0.3684514456354775,0.35861867989226576,-1.0,-1.0,-0.4240309491827035,-5.513706350634664,True,True,True,567,I3_placebo_random,Rank(avg_trade_size_quote),e5f36ded98b55cd2,6,avg_trade_size_quote,False
i1_flow_liquidity_000,flow_liquidity,generated_candidate,original,-2.0,-2.0,0.4687097421312402,0.22136168217419044,0.2233206300535728,-1.0,-1.0,-0.42970825518957306,-5.516316200830571,True,True,True,568,I1_flow_liquidity,taker_imbalance,8b1cff1409fe3c3a,6,taker_imbalance,False
i1_flow_liquidity_002,flow_liquidity,generated_candidate,original,-2.0,-2.0,0.4687097421312402,0.22136168217419044,0.2233206300535728,-1.0,-1.0,-0.42970825518957306,-5.516316200830571,True,True,True,569,I1_flow_liquidity,ZScore(taker_imbalance),b77061a6cb43cb78,6,taker_imbalance,False
i1_flow_liquidity_004,flow_liquidity,generated_candidate,original,-2.0,-2.0,0.4687097421312402,0.22136168217419044,0.2233206300535728,-1.0,-1.0,-0.42970825518957306,-5.516316200830571,True,True,True,570,I1_flow_liquidity,Rank(taker_buy_ratio),a8a3827ef5150b24,6,taker_buy_ratio,False
i1_flow_liquidity_064,flow_liquidity,generated_candidate,original,-2.0,-2.0,0.4687097421312402,0.22136168217419044,0.2233206300535728,-1.0,-1.0,-0.42970825518957306,-5.516316200830571,True,True,True,571,I1_flow_liquidity,"Mul(Rank(taker_buy_ratio),Rank(taker_imbalance))",7a323d3cb0099047,6,taker_buy_ratio;taker_imbalance,False
i3_placebo_random_020,placebo_random,placebo,wrong_lag_stale_24h,-2.0,-2.0,0.4041490740451235,0.24656101697419203,0.24853038210492956,-1.0,-1.0,-0.42650289209719994,-5.5272624189729544,True,True,True,572,I3_placebo_random,Rank(taker_imbalance),6800d2f6b09a956b,6,taker_imbalance,False
