blueprint_id,core59_shard,core61_route,core61_reason,core61_blocked,semantic_pair,motif,label_family,label_horizon_h,decision,premay_positive_split_count,control_ratio,cost10,robust_ok,lag_ok,expression
a7ff24r_16a015591ba6cab1,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,spread_rank,L5_vol_adjusted_return,4,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.5045854779065295,0.0915529940779996,True,False,"Sub(CSRank(mark_index_basis_bps),CSRank(Mean(premium_close_bps,8)))"
a7ff24r_58cd9af618657156,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|volatility_like,mul,L0_raw_forward_return,4,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.5333744376055815,-0.0012208016271174,True,False,"Mul(Delta(mark_index_basis_bps,2),realized_vol_24h)"
a7ff24r_8ebedefc7d746058,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,price_like,single,L1_cross_sectional_relative_return,4,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.5335854947005579,-0.0010516129879879,True,False,trade_return_1h
a7ff24r_f71d4c2645b1f21b,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,price_like,single,L1_cross_sectional_relative_return,4,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.5335854947005579,-0.0010516129879879,True,False,"Clip(ZScore(trade_return_1h),-3,3)"
a7ff24r_f71d4c2645b1f21b,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,price_like,single,L0_raw_forward_return,4,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.533585494700558,-0.0010516129879879,True,False,"Clip(ZScore(trade_return_1h),-3,3)"
a7ff24r_fa589cfab1b7ea13,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,price_like,single,L0_raw_forward_return,4,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.533585494700558,-0.0010516129879879,True,False,CSRank(trade_return_1h)
a7ff24r_857b34a691777ebd,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,sub,L5_vol_adjusted_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.5406459406853622,0.1363602576934537,True,False,"Sub(mark_index_basis_bps,ZScore(Mean(premium_close_bps,8)))"
a7ff24r_8ebedefc7d746058,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,price_like,single,L0_raw_forward_return,4,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.5893678445908397,-0.0010516129879879,True,False,trade_return_1h
a7ff24r_3342199f65b81b2d,s02,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,spread_rank,L5_vol_adjusted_return,1,HOLD_A7FFCORE59S02_ONE_BAR_LAG_FRAGILE,3,0.5999681649829983,0.0347345986692454,True,False,"Sub(CSRank(Mean(mark_index_basis_bps,12)),CSRank(premium_close_bps))"
a7ff24r_3150667d0a336319,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,sub,L5_vol_adjusted_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.6026526096749065,0.1303729912871412,True,False,"Sub(mark_index_basis_bps,Mean(trade_return_1h,8))"
a7ff24r_857b34a691777ebd,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,sub,L3_liquidity_tier_relative_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.6041292173844857,-0.0007588201383671,True,False,"Sub(mark_index_basis_bps,ZScore(Mean(premium_close_bps,8)))"
a7ff24r_2809983f46ab7d37,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,sub,L3_liquidity_tier_relative_return,4,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.6105328983967123,-0.0007441527376767,True,False,"Sub(mark_index_basis_bps,Mean(premium_close_bps,4))"
a7ff24r_fa589cfab1b7ea13,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,price_like,single,L1_cross_sectional_relative_return,4,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.6195157162621187,-0.0010516129879879,True,False,CSRank(trade_return_1h)
a7ff24r_5b64bd43e2dd09cb,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,sub,L5_vol_adjusted_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.6235902394200601,0.0606673368716491,True,False,"Sub(Delta(premium_close_bps,4),trade_return_1h)"
a7ff24r_158a51cba747edb0,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,sub,L5_vol_adjusted_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.6237502919369992,0.1274992001821425,True,False,"Sub(mark_index_basis_bps,Delta(trade_return_1h,4))"
a7ff24r_09b35fe95cd05cef,s01,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like,single,L5_vol_adjusted_return,1,HOLD_A7FFCORE59S01_ONE_BAR_LAG_FRAGILE,3,0.6262375103802704,0.1303396752689262,True,False,mark_index_basis_bps
a7ff24r_82f9cbcbe2bc7d31,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,sub,L5_vol_adjusted_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.6290344616428691,0.1249136608602968,True,False,"Sub(mark_index_basis_bps,Mean(trade_return_1h,2))"
a7ff24r_857b34a691777ebd,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,sub,L0_raw_forward_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.6318181021446302,-0.0007943800737792,True,False,"Sub(mark_index_basis_bps,ZScore(Mean(premium_close_bps,8)))"
a7ff24r_857b34a691777ebd,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,sub,L1_cross_sectional_relative_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.6318181021446302,-0.0007943800737792,True,False,"Sub(mark_index_basis_bps,ZScore(Mean(premium_close_bps,8)))"
a7ff24r_58cd9af618657156,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|volatility_like,mul,L1_cross_sectional_relative_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.6338098039509094,-0.0012322582188083,True,False,"Mul(Delta(mark_index_basis_bps,2),realized_vol_24h)"
a7ff24r_28ad710f94ed7607,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,sub,L5_vol_adjusted_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.6451409341817498,0.1281979538017562,True,False,"Sub(mark_index_basis_bps,Mean(trade_return_1h,12))"
a7ff24r_8ebedefc7d746058,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,price_like,single,L3_liquidity_tier_relative_return,4,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.645321148463181,-0.0010908325659083,True,False,trade_return_1h
a7ff24r_f71d4c2645b1f21b,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,price_like,single,L3_liquidity_tier_relative_return,4,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.645321148463181,-0.0010908325659083,True,False,"Clip(ZScore(trade_return_1h),-3,3)"
a7ff24r_45429e8e4bac5837,s02,CORE62B_target_near_miss_repair_dryrun,near_miss_pre_may_unstable,False,basis_premium_like|basis_premium_like,smooth_mul,L1_cross_sectional_relative_return,1,HOLD_A7FFCORE59S02_PRE_MAY_UNSTABLE,2,0.6496464897649445,-0.0017462339927772,False,False,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,4)),Delta(premium_close_bps,2)),4)"
a7ff24r_258f236cd1332bb2,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|volatility_like,sub,L5_vol_adjusted_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.6581450167429818,0.13174574223393,True,False,"Sub(mark_index_basis_bps,realized_vol_168h)"
a7ff24r_16c27a7264d3bf28,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,safe_div_abs,L5_vol_adjusted_return,4,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.6582020356235176,0.1117482217193318,True,False,"SafeDiv(mark_index_basis_bps,Abs(Delta(trade_return_1h,1)))"
a7ff24r_1d8cb78f741b457e,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|volatility_like,gated_sign,L5_vol_adjusted_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.6643600010568372,0.1303396752689262,True,False,"Mul(mark_index_basis_bps,Sign(realized_vol_168h))"
a7ff24r_16a015591ba6cab1,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,spread_rank,L3_liquidity_tier_relative_return,4,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.6651423639822566,-0.0010776910092833,True,False,"Sub(CSRank(mark_index_basis_bps),CSRank(Mean(premium_close_bps,8)))"
a7ff24r_23b57e922fe16e19,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,sub,L5_vol_adjusted_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.6654001230018078,0.1245772925118756,True,False,"Sub(mark_index_basis_bps,Delta(trade_return_1h,8))"
a7ff24r_65ba3dbaef3e69e3,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,sub,L5_vol_adjusted_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.6665524923339454,0.1248954935273147,True,False,"Sub(mark_index_basis_bps,Delta(trade_return_1h,1))"
a7ff24r_4553278cf33eb136,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|volatility_like,sub,L5_vol_adjusted_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.6676942507905738,0.1298816232938023,True,False,"Sub(mark_index_basis_bps,realized_vol_24h)"
a7ff24r_538d9cd526cfb7e7,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,spread_rank,L5_vol_adjusted_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.6739809703597697,0.0706496260912521,True,False,"Sub(CSRank(mark_index_basis_bps),CSRank(premium_close_bps))"
a7ff24r_3150667d0a336319,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,sub,L3_liquidity_tier_relative_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.6797198167012508,-0.0008504397607297,True,False,"Sub(mark_index_basis_bps,Mean(trade_return_1h,8))"
a7ff24r_34258af225bc22b6,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,safe_div_abs,L5_vol_adjusted_return,4,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.6801297432191166,0.1337359276130965,True,False,"SafeDiv(mark_index_basis_bps,Abs(Mean(trade_return_1h,4)))"
a7ff24r_09b35fe95cd05cef,s01,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like,single,L3_liquidity_tier_relative_return,1,HOLD_A7FFCORE59S01_ONE_BAR_LAG_FRAGILE,3,0.7039037388342034,-0.000857407357641,True,False,mark_index_basis_bps
a7ff24r_258f236cd1332bb2,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|volatility_like,sub,L3_liquidity_tier_relative_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.7104273600766925,-0.0008314701947848,True,False,"Sub(mark_index_basis_bps,realized_vol_168h)"
a7ff24r_3150667d0a336319,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,sub,L0_raw_forward_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.7112789141500485,-0.0008914156111977,True,False,"Sub(mark_index_basis_bps,Mean(trade_return_1h,8))"
a7ff24r_3150667d0a336319,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,sub,L1_cross_sectional_relative_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.7112789141500485,-0.0008914156111977,True,False,"Sub(mark_index_basis_bps,Mean(trade_return_1h,8))"
a7ff24r_087f11f6fc98bb8b,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_pre_may_unstable,False,basis_premium_like|price_like,mul,L0_raw_forward_return,1,HOLD_A7FFCORE59S04_PRE_MAY_UNSTABLE,2,0.711474452327217,-0.0007876764553202,False,False,"Mul(ZScore(Mean(premium_close_bps,4)),trade_return_1h)"
a7ff24r_6730f055e3c34729,s03,CORE62B_target_near_miss_repair_dryrun,near_miss_pre_may_unstable,False,basis_premium_like|basis_premium_like,smooth_mul,L3_liquidity_tier_relative_return,24,HOLD_A7FFCORE59S03_PRE_MAY_UNSTABLE,2,0.716589030463691,0.0002260961586433,False,True,"Mean(Mul(Delta(mark_index_basis_bps,1),ZScore(Mean(premium_close_bps,12))),4)"
a7ff24r_82f9cbcbe2bc7d31,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,sub,L3_liquidity_tier_relative_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.7202156013830497,-0.0009011608856343,True,False,"Sub(mark_index_basis_bps,Mean(trade_return_1h,2))"
a7ff24r_158a51cba747edb0,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,sub,L3_liquidity_tier_relative_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.7253491598125256,-0.0008934132753041,True,False,"Sub(mark_index_basis_bps,Delta(trade_return_1h,4))"
a7ff24r_09b35fe95cd05cef,s01,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like,single,L0_raw_forward_return,1,HOLD_A7FFCORE59S01_ONE_BAR_LAG_FRAGILE,3,0.7347988419067633,-0.0008955197938357,True,False,mark_index_basis_bps
a7ff24r_09b35fe95cd05cef,s01,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like,single,L1_cross_sectional_relative_return,1,HOLD_A7FFCORE59S01_ONE_BAR_LAG_FRAGILE,3,0.7347988419067634,-0.0008955197938357,True,False,mark_index_basis_bps
a7ff24r_4553278cf33eb136,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|volatility_like,sub,L3_liquidity_tier_relative_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.7358651210150193,-0.0008546051405197,True,False,"Sub(mark_index_basis_bps,realized_vol_24h)"
a7ff24r_23b57e922fe16e19,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,sub,L3_liquidity_tier_relative_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.7393837959971966,-0.0009074311105731,True,False,"Sub(mark_index_basis_bps,Delta(trade_return_1h,8))"
a7ff24r_2809983f46ab7d37,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,sub,L5_vol_adjusted_return,4,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.7395439740306554,0.1497384400188399,True,False,"Sub(mark_index_basis_bps,Mean(premium_close_bps,4))"
a7ff24r_258f236cd1332bb2,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|volatility_like,sub,L0_raw_forward_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.740953554731567,-0.0008689614418373,True,False,"Sub(mark_index_basis_bps,realized_vol_168h)"
a7ff24r_258f236cd1332bb2,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|volatility_like,sub,L1_cross_sectional_relative_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.7409535547315671,-0.0008689614418373,True,False,"Sub(mark_index_basis_bps,realized_vol_168h)"
a7ff24r_28ad710f94ed7607,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,sub,L3_liquidity_tier_relative_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.7415034339129833,-0.0008716365422135,True,False,"Sub(mark_index_basis_bps,Mean(trade_return_1h,12))"
a7ff24r_3342199f65b81b2d,s02,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,spread_rank,L3_liquidity_tier_relative_return,1,HOLD_A7FFCORE59S02_ONE_BAR_LAG_FRAGILE,3,0.7443945875962021,-0.0015393366804483,True,False,"Sub(CSRank(Mean(mark_index_basis_bps,12)),CSRank(premium_close_bps))"
a7ff24r_9c327773674f0ef2,s03,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,spread_rank,L3_liquidity_tier_relative_return,1,HOLD_A7FFCORE59S03_ONE_BAR_LAG_FRAGILE,3,0.7443945875962021,-0.0015393366804483,True,False,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,12))),CSRank(premium_close_bps))"
a7ff24r_1d8cb78f741b457e,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|volatility_like,gated_sign,L3_liquidity_tier_relative_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.746355033268035,-0.000857407357641,True,False,"Mul(mark_index_basis_bps,Sign(realized_vol_168h))"
a7ff24r_158a51cba747edb0,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,sub,L0_raw_forward_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.7532473328787275,-0.0009311101123919,True,False,"Sub(mark_index_basis_bps,Delta(trade_return_1h,4))"
a7ff24r_158a51cba747edb0,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,sub,L1_cross_sectional_relative_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.7532473328787275,-0.0009311101123919,True,False,"Sub(mark_index_basis_bps,Delta(trade_return_1h,4))"
a7ff24r_65ba3dbaef3e69e3,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,sub,L3_liquidity_tier_relative_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.7550227750541484,-0.0009075212425565,True,False,"Sub(mark_index_basis_bps,Delta(trade_return_1h,1))"
a7ff24r_6bb3d9382e21f6a9,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_pre_may_unstable,False,basis_premium_like|price_like,mul,L1_cross_sectional_relative_return,1,HOLD_A7FFCORE59S05_PRE_MAY_UNSTABLE,2,0.7577001268907885,-0.0023270210680561,False,False,"Mul(premium_close_bps,ZScore(Mean(trade_return_1h,4)))"
a7ff24r_1b055cfc990003ef,s02,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,smooth_mul,L5_vol_adjusted_return,1,HOLD_A7FFCORE59S02_ONE_BAR_LAG_FRAGILE,3,0.7579796915706628,0.0408930576327669,True,False,"Mean(Mul(Delta(mark_index_basis_bps,1),Mean(premium_close_bps,8)),4)"
a7ff24r_82f9cbcbe2bc7d31,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,sub,L0_raw_forward_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.7619556377255697,-0.0009476412853623,True,False,"Sub(mark_index_basis_bps,Mean(trade_return_1h,2))"
a7ff24r_82f9cbcbe2bc7d31,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,sub,L1_cross_sectional_relative_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.76195563772557,-0.0009476412853623,True,False,"Sub(mark_index_basis_bps,Mean(trade_return_1h,2))"
a7ff24r_4553278cf33eb136,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|volatility_like,sub,L0_raw_forward_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.7678437063406226,-0.0008950888954566,True,False,"Sub(mark_index_basis_bps,realized_vol_24h)"
a7ff24r_4553278cf33eb136,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|volatility_like,sub,L1_cross_sectional_relative_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.7678437063406227,-0.0008950888954566,True,False,"Sub(mark_index_basis_bps,realized_vol_24h)"
a7ff24r_0d8d92d16f89d7de,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,sub,L5_vol_adjusted_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.7687326410589094,0.0925687381736293,True,False,"Sub(mark_index_basis_bps,Delta(premium_close_bps,2))"
a7ff24r_1dc128f3e9169a7f,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,spread_rank,L3_liquidity_tier_relative_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.7688937069993489,-0.0014185236152198,True,False,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,2))),CSRank(ZScore(Mean(premium_close_bps,8))))"
a7ff24r_010adba7b5e547b9,s02,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,smooth_mul,L1_cross_sectional_relative_return,1,HOLD_A7FFCORE59S02_ONE_BAR_LAG_FRAGILE,3,0.7721638339820249,-0.0013676570122567,True,False,"Mean(Mul(Delta(mark_index_basis_bps,2),ZScore(Mean(premium_close_bps,8))),4)"
a7ff24r_0976d19eda31e7f3,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,safe_div_abs,L1_cross_sectional_relative_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.7729251771882246,-0.0012850840494702,True,False,"SafeDiv(Delta(mark_index_basis_bps,2),Abs(premium_close_bps))"
a7ff24r_0976d19eda31e7f3,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,safe_div_abs,L0_raw_forward_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.7729251771882247,-0.0012850840494702,True,False,"SafeDiv(Delta(mark_index_basis_bps,2),Abs(premium_close_bps))"
a7ff24r_1d8cb78f741b457e,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|volatility_like,gated_sign,L0_raw_forward_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.7736006068797244,-0.0008955197938357,True,False,"Mul(mark_index_basis_bps,Sign(realized_vol_168h))"
a7ff24r_1d8cb78f741b457e,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|volatility_like,gated_sign,L1_cross_sectional_relative_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.7736006068797245,-0.0008955197938357,True,False,"Mul(mark_index_basis_bps,Sign(realized_vol_168h))"
a7ff24r_28ad710f94ed7607,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,sub,L0_raw_forward_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.7736330667331409,-0.0009142395857525,True,False,"Sub(mark_index_basis_bps,Mean(trade_return_1h,12))"
a7ff24r_28ad710f94ed7607,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,sub,L1_cross_sectional_relative_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.773633066733141,-0.0009142395857525,True,False,"Sub(mark_index_basis_bps,Mean(trade_return_1h,12))"
a7ff24r_23b57e922fe16e19,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,sub,L0_raw_forward_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.777650830142543,-0.0009485512365032,True,False,"Sub(mark_index_basis_bps,Delta(trade_return_1h,8))"
a7ff24r_23b57e922fe16e19,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,sub,L1_cross_sectional_relative_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.777650830142543,-0.0009485512365032,True,False,"Sub(mark_index_basis_bps,Delta(trade_return_1h,8))"
a7ff24r_3624170cbbce6eb1,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_pre_may_unstable,False,basis_premium_like|price_like,gated_sign,L1_cross_sectional_relative_return,4,HOLD_A7FFCORE59S04_PRE_MAY_UNSTABLE,2,0.791345255079101,-0.0014504760859288,False,True,"Mul(mark_index_basis_bps,Sign(Mean(trade_return_1h,8)))"
a7ff24r_6825d3fd1bb8e8f5,s03,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,smooth_mul,L0_raw_forward_return,1,HOLD_A7FFCORE59S03_ONE_BAR_LAG_FRAGILE,3,0.7950306916250413,-0.0014547023661072,True,False,"Mean(Mul(Delta(mark_index_basis_bps,2),ZScore(Mean(premium_close_bps,12))),4)"
