candidate_id,split,offset,n_dates,mean_spread,tstat,positive
a7al2q_d6f7ebc0dbbdda7a,recent_oos_2026JanApr,3,119,0.0017765533811984304,1.6279957169382653,True
a7al2q_d6f7ebc0dbbdda7a,recent_oos_2026JanApr,4,119,0.0017974103488684972,1.7694104750632116,True
a7al2q_d6f7ebc0dbbdda7a,recent_oos_2026JanApr,5,119,0.0019095409632961717,1.7541139037052127,True
a7al2q_d6f7ebc0dbbdda7a,recent_oos_2026JanApr,6,119,0.0019472573891869598,1.7035731049220406,True
a7al2q_d6f7ebc0dbbdda7a,recent_oos_2026JanApr,7,119,0.0018476454367417476,1.7668601345361354,True
a7al2q_d6f7ebc0dbbdda7a,recent_oos_2026JanApr,8,119,0.001968555721924328,1.842064304478939,True
a7al2q_d6f7ebc0dbbdda7a,recent_oos_2026JanApr,9,119,0.001798825510409842,1.74230247007822,True
a7al2q_d6f7ebc0dbbdda7a,recent_oos_2026JanApr,10,119,0.001696140344095374,1.61491714090732,True
a7al2q_d6f7ebc0dbbdda7a,recent_oos_2026JanApr,11,119,0.0016051966104173663,1.4905156990666266,True
a7al2q_d6f7ebc0dbbdda7a,recent_oos_2026JanApr,12,119,0.0018026655349647474,1.603268040652886,True
a7al2q_d6f7ebc0dbbdda7a,recent_oos_2026JanApr,13,119,0.0019594700042194616,1.9427516527096658,True
a7al2q_d6f7ebc0dbbdda7a,recent_oos_2026JanApr,14,119,0.0018820824082409755,1.7942986957193654,True
a7al2q_d6f7ebc0dbbdda7a,recent_oos_2026JanApr,15,119,0.0018935924143246331,1.7150841384673199,True
a7al2q_d6f7ebc0dbbdda7a,recent_oos_2026JanApr,16,119,0.00197649004896358,1.8104186641079758,True
