decision,label_family,count
HOLD_A7LS18a7ls18_s062_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1671
HOLD_A7LS18a7ls18_s062_PRE_MAY_UNSTABLE,L0_raw_forward_return,1671
HOLD_A7LS18a7ls18_s022_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1670
HOLD_A7LS18a7ls18_s127_PRE_MAY_UNSTABLE,L0_raw_forward_return,1669
HOLD_A7LS18a7ls18_s127_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1669
HOLD_A7LS18a7ls18_s122_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1668
HOLD_A7LS18a7ls18_s008_PRE_MAY_UNSTABLE,L0_raw_forward_return,1666
HOLD_A7LS18a7ls18_s023_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1666
HOLD_A7LS18a7ls18_s008_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1666
HOLD_A7LS18a7ls18_s125_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1665
HOLD_A7LS18a7ls18_s023_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1665
HOLD_A7LS18a7ls18_s072_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1664
HOLD_A7LS18a7ls18_s068_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1663
HOLD_A7LS18a7ls18_s037_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1662
HOLD_A7LS18a7ls18_s034_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1662
HOLD_A7LS18a7ls18_s037_PRE_MAY_UNSTABLE,L0_raw_forward_return,1662
HOLD_A7LS18a7ls18_s129_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1661
HOLD_A7LS18a7ls18_s040_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1661
HOLD_A7LS18a7ls18_s001_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1661
HOLD_A7LS18a7ls18_s000_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1661
HOLD_A7LS18a7ls18_s121_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1660
HOLD_A7LS18a7ls18_s146_PRE_MAY_UNSTABLE,L0_raw_forward_return,1659
HOLD_A7LS18a7ls18_s146_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1659
HOLD_A7LS18a7ls18_s018_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1657
HOLD_A7LS18a7ls18_s069_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1657
HOLD_A7LS18a7ls18_s024_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1657
HOLD_A7LS18a7ls18_s111_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1657
HOLD_A7LS18a7ls18_s111_PRE_MAY_UNSTABLE,L0_raw_forward_return,1657
HOLD_A7LS18a7ls18_s024_PRE_MAY_UNSTABLE,L0_raw_forward_return,1657
HOLD_A7LS18a7ls18_s016_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1656
HOLD_A7LS18a7ls18_s008_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1656
HOLD_A7LS18a7ls18_s049_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1656
HOLD_A7LS18a7ls18_s126_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1655
HOLD_A7LS18a7ls18_s060_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1654
HOLD_A7LS18a7ls18_s108_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1654
HOLD_A7LS18a7ls18_s060_PRE_MAY_UNSTABLE,L0_raw_forward_return,1654
HOLD_A7LS18a7ls18_s018_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1653
HOLD_A7LS18a7ls18_s025_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1652
HOLD_A7LS18a7ls18_s025_PRE_MAY_UNSTABLE,L0_raw_forward_return,1652
HOLD_A7LS18a7ls18_s016_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1650
HOLD_A7LS18a7ls18_s016_PRE_MAY_UNSTABLE,L0_raw_forward_return,1650
HOLD_A7LS18a7ls18_s121_PRE_MAY_UNSTABLE,L0_raw_forward_return,1649
HOLD_A7LS18a7ls18_s121_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1649
HOLD_A7LS18a7ls18_s033_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1647
HOLD_A7LS18a7ls18_s118_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1647
HOLD_A7LS18a7ls18_s117_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1646
HOLD_A7LS18a7ls18_s124_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1646
HOLD_A7LS18a7ls18_s069_PRE_MAY_UNSTABLE,L0_raw_forward_return,1645
HOLD_A7LS18a7ls18_s069_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1645
HOLD_A7LS18a7ls18_s066_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1644
HOLD_A7LS18a7ls18_s066_PRE_MAY_UNSTABLE,L0_raw_forward_return,1644
HOLD_A7LS18a7ls18_s029_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1643
HOLD_A7LS18a7ls18_s027_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1643
HOLD_A7LS18a7ls18_s027_PRE_MAY_UNSTABLE,L0_raw_forward_return,1643
HOLD_A7LS18a7ls18_s029_PRE_MAY_UNSTABLE,L0_raw_forward_return,1643
HOLD_A7LS18a7ls18_s039_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1642
HOLD_A7LS18a7ls18_s048_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1642
HOLD_A7LS18a7ls18_s003_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1641
HOLD_A7LS18a7ls18_s073_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1641
HOLD_A7LS18a7ls18_s117_PRE_MAY_UNSTABLE,L0_raw_forward_return,1640
HOLD_A7LS18a7ls18_s117_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1640
HOLD_A7LS18a7ls18_s110_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1640
HOLD_A7LS18a7ls18_s000_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1639
HOLD_A7LS18a7ls18_s134_PRE_MAY_UNSTABLE,L0_raw_forward_return,1639
HOLD_A7LS18a7ls18_s134_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1639
HOLD_A7LS18a7ls18_s052_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1639
HOLD_A7LS18a7ls18_s052_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1636
HOLD_A7LS18a7ls18_s128_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1636
HOLD_A7LS18a7ls18_s052_PRE_MAY_UNSTABLE,L0_raw_forward_return,1636
HOLD_A7LS18a7ls18_s113_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1636
HOLD_A7LS18a7ls18_s011_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1636
HOLD_A7LS18a7ls18_s022_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1634
HOLD_A7LS18a7ls18_s118_PRE_MAY_UNSTABLE,L0_raw_forward_return,1633
HOLD_A7LS18a7ls18_s118_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1633
HOLD_A7LS18a7ls18_s067_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1632
HOLD_A7LS18a7ls18_s011_PRE_MAY_UNSTABLE,L0_raw_forward_return,1632
HOLD_A7LS18a7ls18_s011_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1632
HOLD_A7LS18a7ls18_s125_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1631
HOLD_A7LS18a7ls18_s021_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1629
HOLD_A7LS18a7ls18_s003_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1629
HOLD_A7LS18a7ls18_s066_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1629
HOLD_A7LS18a7ls18_s003_PRE_MAY_UNSTABLE,L0_raw_forward_return,1629
HOLD_A7LS18a7ls18_s029_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1628
HOLD_A7LS18a7ls18_s066_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1627
HOLD_A7LS18a7ls18_s089_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1627
HOLD_A7LS18a7ls18_s113_PRE_MAY_UNSTABLE,L0_raw_forward_return,1626
HOLD_A7LS18a7ls18_s113_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1626
HOLD_A7LS18a7ls18_s037_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1625
HOLD_A7LS18a7ls18_s012_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1624
HOLD_A7LS18a7ls18_s001_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1624
HOLD_A7LS18a7ls18_s104_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1624
HOLD_A7LS18a7ls18_s025_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1623
HOLD_A7LS18a7ls18_s114_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1623
HOLD_A7LS18a7ls18_s114_PRE_MAY_UNSTABLE,L0_raw_forward_return,1623
HOLD_A7LS18a7ls18_s049_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1623
HOLD_A7LS18a7ls18_s015_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1622
HOLD_A7LS18a7ls18_s012_PRE_MAY_UNSTABLE,L0_raw_forward_return,1620
HOLD_A7LS18a7ls18_s019_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1620
HOLD_A7LS18a7ls18_s012_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1620
HOLD_A7LS18a7ls18_s071_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1619
HOLD_A7LS18a7ls18_s071_PRE_MAY_UNSTABLE,L0_raw_forward_return,1619
HOLD_A7LS18a7ls18_s009_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1618
HOLD_A7LS18a7ls18_s070_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1618
HOLD_A7LS18a7ls18_s040_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1617
HOLD_A7LS18a7ls18_s004_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1617
HOLD_A7LS18a7ls18_s104_PRE_MAY_UNSTABLE,L0_raw_forward_return,1617
HOLD_A7LS18a7ls18_s110_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1617
HOLD_A7LS18a7ls18_s104_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1617
HOLD_A7LS18a7ls18_s110_PRE_MAY_UNSTABLE,L0_raw_forward_return,1617
HOLD_A7LS18a7ls18_s004_PRE_MAY_UNSTABLE,L0_raw_forward_return,1617
HOLD_A7LS18a7ls18_s069_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1614
HOLD_A7LS18a7ls18_s021_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1614
HOLD_A7LS18a7ls18_s111_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1614
HOLD_A7LS18a7ls18_s010_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1613
HOLD_A7LS18a7ls18_s115_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1613
HOLD_A7LS18a7ls18_s050_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1613
HOLD_A7LS18a7ls18_s068_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1612
HOLD_A7LS18a7ls18_s077_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1612
HOLD_A7LS18a7ls18_s068_PRE_MAY_UNSTABLE,L0_raw_forward_return,1612
HOLD_A7LS18a7ls18_s114_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1611
HOLD_A7LS18a7ls18_s003_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1610
HOLD_A7LS18a7ls18_s067_PRE_MAY_UNSTABLE,L0_raw_forward_return,1606
HOLD_A7LS18a7ls18_s067_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1606
HOLD_A7LS18a7ls18_s087_PRE_MAY_UNSTABLE,L7_ranked_future_return,1606
HOLD_A7LS18a7ls18_s115_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1605
HOLD_A7LS18a7ls18_s086_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1605
HOLD_A7LS18a7ls18_s115_PRE_MAY_UNSTABLE,L0_raw_forward_return,1605
HOLD_A7LS18a7ls18_s016_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1604
HOLD_A7LS18a7ls18_s030_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1604
HOLD_A7LS18a7ls18_s026_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1603
HOLD_A7LS18a7ls18_s123_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1603
HOLD_A7LS18a7ls18_s106_PRE_MAY_UNSTABLE,L7_ranked_future_return,1603
HOLD_A7LS18a7ls18_s026_PRE_MAY_UNSTABLE,L0_raw_forward_return,1603
HOLD_A7LS18a7ls18_s123_PRE_MAY_UNSTABLE,L0_raw_forward_return,1603
HOLD_A7LS18a7ls18_s029_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1602
HOLD_A7LS18a7ls18_s117_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1602
HOLD_A7LS18a7ls18_s024_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1602
HOLD_A7LS18a7ls18_s098_PRE_MAY_UNSTABLE,L7_ranked_future_return,1600
HOLD_A7LS18a7ls18_s070_PRE_MAY_UNSTABLE,L0_raw_forward_return,1600
HOLD_A7LS18a7ls18_s070_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1600
HOLD_A7LS18a7ls18_s123_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1600
HOLD_A7LS18a7ls18_s035_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1600
HOLD_A7LS18a7ls18_s021_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1599
HOLD_A7LS18a7ls18_s021_PRE_MAY_UNSTABLE,L0_raw_forward_return,1599
HOLD_A7LS18a7ls18_s013_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1599
HOLD_A7LS18a7ls18_s091_PRE_MAY_UNSTABLE,L0_raw_forward_return,1599
HOLD_A7LS18a7ls18_s091_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1599
HOLD_A7LS18a7ls18_s024_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1599
HOLD_A7LS18a7ls18_s093_PRE_MAY_UNSTABLE,L0_raw_forward_return,1597
HOLD_A7LS18a7ls18_s093_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1597
HOLD_A7LS18a7ls18_s085_PRE_MAY_UNSTABLE,L0_raw_forward_return,1596
HOLD_A7LS18a7ls18_s085_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1596
HOLD_A7LS18a7ls18_s132_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1595
HOLD_A7LS18a7ls18_s081_PRE_MAY_UNSTABLE,L0_raw_forward_return,1593
HOLD_A7LS18a7ls18_s081_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1593
HOLD_A7LS18a7ls18_s079_PRE_MAY_UNSTABLE,L0_raw_forward_return,1592
HOLD_A7LS18a7ls18_s027_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1592
HOLD_A7LS18a7ls18_s079_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1592
HOLD_A7LS18a7ls18_s123_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1591
HOLD_A7LS18a7ls18_s133_PRE_MAY_UNSTABLE,L0_raw_forward_return,1590
HOLD_A7LS18a7ls18_s133_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1590
HOLD_A7LS18a7ls18_s071_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1589
HOLD_A7LS18a7ls18_s060_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1588
HOLD_A7LS18a7ls18_s039_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1588
HOLD_A7LS18a7ls18_s039_PRE_MAY_UNSTABLE,L0_raw_forward_return,1588
HOLD_A7LS18a7ls18_s015_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1587
HOLD_A7LS18a7ls18_s110_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1585
HOLD_A7LS18a7ls18_s064_PRE_MAY_UNSTABLE,L7_ranked_future_return,1584
HOLD_A7LS18a7ls18_s145_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1581
HOLD_A7LS18a7ls18_s012_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1581
HOLD_A7LS18a7ls18_s118_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1580
HOLD_A7LS18a7ls18_s025_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1580
HOLD_A7LS18a7ls18_s008_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1579
HOLD_A7LS18a7ls18_s052_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1578
HOLD_A7LS18a7ls18_s045_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1577
HOLD_A7LS18a7ls18_s045_PRE_MAY_UNSTABLE,L0_raw_forward_return,1577
HOLD_A7LS18a7ls18_s034_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1575
HOLD_A7LS18a7ls18_s034_PRE_MAY_UNSTABLE,L0_raw_forward_return,1575
HOLD_A7LS18a7ls18_s120_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1574
HOLD_A7LS18a7ls18_s091_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1574
HOLD_A7LS18a7ls18_s033_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1572
HOLD_A7LS18a7ls18_s033_PRE_MAY_UNSTABLE,L0_raw_forward_return,1572
HOLD_A7LS18a7ls18_s051_PRE_MAY_UNSTABLE,L0_raw_forward_return,1570
HOLD_A7LS18a7ls18_s028_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1570
HOLD_A7LS18a7ls18_s028_PRE_MAY_UNSTABLE,L0_raw_forward_return,1570
HOLD_A7LS18a7ls18_s051_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1570
HOLD_A7LS18a7ls18_s070_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1567
HOLD_A7LS18a7ls18_s033_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1566
HOLD_A7LS18a7ls18_s142_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1564
HOLD_A7LS18a7ls18_s027_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1564
HOLD_A7LS18a7ls18_s142_PRE_MAY_UNSTABLE,L0_raw_forward_return,1564
HOLD_A7LS18a7ls18_s092_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1563
HOLD_A7LS18a7ls18_s092_PRE_MAY_UNSTABLE,L0_raw_forward_return,1563
HOLD_A7LS18a7ls18_s010_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1562
HOLD_A7LS18a7ls18_s010_PRE_MAY_UNSTABLE,L0_raw_forward_return,1562
HOLD_A7LS18a7ls18_s004_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1562
HOLD_A7LS18a7ls18_s092_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1560
HOLD_A7LS18a7ls18_s042_PRE_MAY_UNSTABLE,L0_raw_forward_return,1558
HOLD_A7LS18a7ls18_s042_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1558
HOLD_A7LS18a7ls18_s093_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1558
HOLD_A7LS18a7ls18_s051_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1556
HOLD_A7LS18a7ls18_s067_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1555
HOLD_A7LS18a7ls18_s145_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1555
HOLD_A7LS18a7ls18_s145_PRE_MAY_UNSTABLE,L0_raw_forward_return,1555
HOLD_A7LS18a7ls18_s082_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1554
HOLD_A7LS18a7ls18_s082_PRE_MAY_UNSTABLE,L0_raw_forward_return,1554
HOLD_A7LS18a7ls18_s051_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1554
HOLD_A7LS18a7ls18_s026_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1553
HOLD_A7LS18a7ls18_s065_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1552
HOLD_A7LS18a7ls18_s115_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1552
HOLD_A7LS18a7ls18_s065_PRE_MAY_UNSTABLE,L0_raw_forward_return,1552
HOLD_A7LS18a7ls18_s121_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1552
HOLD_A7LS18a7ls18_s032_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1549
HOLD_A7LS18a7ls18_s002_PRE_MAY_UNSTABLE,L0_raw_forward_return,1548
HOLD_A7LS18a7ls18_s085_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1548
HOLD_A7LS18a7ls18_s002_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1548
HOLD_A7LS18a7ls18_s053_PRE_MAY_UNSTABLE,L7_ranked_future_return,1546
HOLD_A7LS18a7ls18_s004_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1545
HOLD_A7LS18a7ls18_s127_PRE_MAY_UNSTABLE,L7_ranked_future_return,1544
HOLD_A7LS18a7ls18_s144_PRE_MAY_UNSTABLE,L0_raw_forward_return,1536
HOLD_A7LS18a7ls18_s144_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1536
HOLD_A7LS18a7ls18_s065_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1535
HOLD_A7LS18a7ls18_s034_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1535
HOLD_A7LS18a7ls18_s002_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1535
HOLD_A7LS18a7ls18_s068_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1535
HOLD_A7LS18a7ls18_s002_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1533
HOLD_A7LS18a7ls18_s042_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1531
HOLD_A7LS18a7ls18_s079_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1527
HOLD_A7LS18a7ls18_s026_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1526
HOLD_A7LS18a7ls18_s143_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1525
HOLD_A7LS18a7ls18_s143_PRE_MAY_UNSTABLE,L0_raw_forward_return,1525
HOLD_A7LS18a7ls18_s046_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1523
HOLD_A7LS18a7ls18_s054_PRE_MAY_UNSTABLE,L7_ranked_future_return,1523
HOLD_A7LS18a7ls18_s100_PRE_MAY_UNSTABLE,L7_ranked_future_return,1518
HOLD_A7LS18a7ls18_s116_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1516
HOLD_A7LS18a7ls18_s088_PRE_MAY_UNSTABLE,L7_ranked_future_return,1515
HOLD_A7LS18a7ls18_s095_PRE_MAY_UNSTABLE,L7_ranked_future_return,1515
HOLD_A7LS18a7ls18_s080_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1515
HOLD_A7LS18a7ls18_s011_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1514
HOLD_A7LS18a7ls18_s047_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1514
HOLD_A7LS18a7ls18_s077_PRE_MAY_UNSTABLE,L0_raw_forward_return,1508
HOLD_A7LS18a7ls18_s096_PRE_MAY_UNSTABLE,L7_ranked_future_return,1508
HOLD_A7LS18a7ls18_s077_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1508
HOLD_A7LS18a7ls18_s116_PRE_MAY_UNSTABLE,L0_raw_forward_return,1507
HOLD_A7LS18a7ls18_s116_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1507
HOLD_A7LS18a7ls18_s028_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1507
HOLD_A7LS18a7ls18_s080_PRE_MAY_UNSTABLE,L0_raw_forward_return,1506
HOLD_A7LS18a7ls18_s080_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1506
HOLD_A7LS18a7ls18_s020_PRE_MAY_UNSTABLE,L7_ranked_future_return,1505
HOLD_A7LS18a7ls18_s085_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1503
HOLD_A7LS18a7ls18_s083_PRE_MAY_UNSTABLE,L0_raw_forward_return,1496
HOLD_A7LS18a7ls18_s083_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1496
HOLD_A7LS18a7ls18_s090_PRE_MAY_UNSTABLE,L7_ranked_future_return,1496
HOLD_A7LS18a7ls18_s028_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1493
HOLD_A7LS18a7ls18_s138_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1488
HOLD_A7LS18a7ls18_s112_PRE_MAY_UNSTABLE,L7_ranked_future_return,1488
HOLD_A7LS18a7ls18_s084_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1484
HOLD_A7LS18a7ls18_s084_PRE_MAY_UNSTABLE,L0_raw_forward_return,1484
HOLD_A7LS18a7ls18_s079_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1482
HOLD_A7LS18a7ls18_s032_PRE_MAY_UNSTABLE,L0_raw_forward_return,1482
HOLD_A7LS18a7ls18_s032_PRE_MAY_UNSTABLE,L1_cross_sectional_relative_return,1482
HOLD_A7LS18a7ls18_s083_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1480
HOLD_A7LS18a7ls18_s081_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1480
HOLD_A7LS18a7ls18_s116_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1478
HOLD_A7LS18a7ls18_s144_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1478
HOLD_A7LS18a7ls18_s005_PRE_MAY_UNSTABLE,L5_vol_adjusted_return,1476
HOLD_A7LS18a7ls18_s045_CONTROL_DOMINATED,L7_ranked_future_return,1471
HOLD_A7LS18a7ls18_s010_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1470
HOLD_A7LS18a7ls18_s128_PRE_MAY_UNSTABLE,L7_ranked_future_return,1467
HOLD_A7LS18a7ls18_s077_PRE_MAY_UNSTABLE,L3_liquidity_tier_relative_return,1466
