candidate_id,base_candidate_id,object_type,control_mode,lane,production_family,expression,horizon,active_hours__fresh_may_2026,active_hours__recent_oos_2025H2_2026Apr,active_hours__train_2024,active_hours__validation_2025H1,gross_exposure_mean__fresh_may_2026,gross_exposure_mean__recent_oos_2025H2_2026Apr,gross_exposure_mean__train_2024,gross_exposure_mean__validation_2025H1,lag1_net_sum_10bps__fresh_may_2026,lag1_net_sum_10bps__recent_oos_2025H2_2026Apr,lag1_net_sum_10bps__train_2024,lag1_net_sum_10bps__validation_2025H1,mean_ic__fresh_may_2026,mean_ic__recent_oos_2025H2_2026Apr,mean_ic__train_2024,mean_ic__validation_2025H1,net_sum_10bps__fresh_may_2026,net_sum_10bps__recent_oos_2025H2_2026Apr,net_sum_10bps__train_2024,net_sum_10bps__validation_2025H1,net_sum_20bps__fresh_may_2026,net_sum_20bps__recent_oos_2025H2_2026Apr,net_sum_20bps__train_2024,net_sum_20bps__validation_2025H1,turnover_mean__fresh_may_2026,turnover_mean__recent_oos_2025H2_2026Apr,turnover_mean__train_2024,turnover_mean__validation_2025H1
a7y1_core12_metrics_F2_crowding_oi_interaction_48_7eb7bd7b2250__ctrl_sign_flip_68a832e55c00,a7y1_core12_metrics_F2_crowding_oi_interaction_48_7eb7bd7b2250,control,sign_flip,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(top_long_short_position_ratio_zscore_168h)),Rank(open_interest_value_zscore_168h))",48,456,7294,8751,4344,0.902970297029703,0.9997258771929824,0.9962431693989071,1.0,1.678444472215156,-9.802900018528938,-2.9056987241019554,2.460671298480505,0.12667157403999516,-0.021359638442171938,-0.013870942221987745,-0.00476342258110211,1.6028836881501771,-10.100008641124058,-2.9767937406368787,2.0296723340125817,1.5515503548168441,-10.977008641124058,-3.9502937406368783,1.459005667345913,0.10165016501650163,0.12020285087719298,0.11082650273224044,0.13136893799877228
a7y1_core12_metrics_F2_crowding_oi_interaction_48_7eb7bd7b2250__ctrl_time_shuffle_9b70dbdf2ef4,a7y1_core12_metrics_F2_crowding_oi_interaction_48_7eb7bd7b2250,control,time_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(top_long_short_position_ratio_zscore_168h)),Rank(open_interest_value_zscore_168h))",48,455,7281,8762,4335,0.900990099009901,0.9979440789473685,0.9974954462659381,0.9979281767955801,-0.24348289731541783,-5.143299612709265,-5.045816801838652,-3.2397258533172835,0.019088603703988388,0.003366363069700588,0.0025714983487182272,-0.005107234172978068,-0.14862889497446669,-5.135659953537353,-5.358165146496051,-2.914357887297834,-0.48962889497446677,-10.603659953537353,-11.934831813162718,-6.162857887297834,0.6752475247524753,0.7494517543859649,0.7487097753491196,0.7478130755064457
a7y1_core12_metrics_F2_crowding_oi_interaction_48_7eb7bd7b2250__ctrl_wrong_lag_51fc3e0f3a57,a7y1_core12_metrics_F2_crowding_oi_interaction_48_7eb7bd7b2250,control,wrong_lag,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(top_long_short_position_ratio_zscore_168h)),Rank(open_interest_value_zscore_168h))",48,456,7292,8717,4344,0.902970297029703,0.9994517543859649,0.9923724954462659,1.0,-3.024551092117143,2.0209168000145046,-0.4843337888317958,-4.971143070020489,-0.17982456140350853,-0.005801932570994497,0.024925172338273245,-0.02092428749887309,-3.023428574061768,2.3111251303976657,-0.7160146115283421,-5.014135115195959,-3.0745952407284345,1.4356251303976668,-1.6860146115283396,-5.585135115195958,0.10132013201320134,0.11999725877192982,0.11042805100182149,0.13144567219152856
a7y1_core12_metrics_F2_crowding_oi_interaction_48_8ba6b5a5c0be,a7y1_core12_metrics_F2_crowding_oi_interaction_48_8ba6b5a5c0be,candidate,original,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_value_zscore_168h))",48,456,7294,8751,4344,0.902970297029703,0.9997258771929824,0.9962431693989071,1.0,1.4433984339382853,-1.419486489459827,-9.024860654134375,-0.4075802032357978,-0.0877346337872653,-0.00553093739274157,-0.0022670735732099874,-0.03185810506252488,1.4915179212438816,-1.3896795440561016,-9.101883949285593,-0.5017224312204456,1.4501845879105482,-2.2888462107227685,-10.235550615952262,-1.1802224312204448,0.08184818481848184,0.12324104532163743,0.12906041287188827,0.15619244935543278
a7y1_core12_metrics_F2_crowding_oi_interaction_48_8ba6b5a5c0be__ctrl_row_shuffle_17ba80b4a3f1,a7y1_core12_metrics_F2_crowding_oi_interaction_48_8ba6b5a5c0be,control,row_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_value_zscore_168h))",48,456,7294,8751,4344,0.9029702970297029,0.9997258771929824,0.9962431693989071,1.0,-0.5823641226931199,-6.080689540011189,-8.676857985399678,-5.983900905838309,0.0054901239111766545,0.006932606740668205,-0.0025603467495822203,0.002326172906283463,-0.6954649795014594,-6.203467259478803,-8.840228428477168,-5.684764772783042,-1.0404649795014593,-11.69163392614547,-15.4035617618105,-8.94693143944971,0.6831683168316832,0.7522158260233919,0.7471918639951427,0.7509591774094537
a7y1_core12_metrics_F2_crowding_oi_interaction_48_8ba6b5a5c0be__ctrl_sign_flip_bd81b53fa880,a7y1_core12_metrics_F2_crowding_oi_interaction_48_8ba6b5a5c0be,control,sign_flip,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_value_zscore_168h))",48,456,7294,8751,4344,0.902970297029703,0.9997258771929824,0.9962431693989071,1.0,-1.5257317672716186,-0.393183792575487,6.760010892196054,-0.9490864634308673,0.08773463378726536,0.005530937392741703,0.00226707357321007,0.03185810506252501,-1.574184587910548,-0.4086537892772319,6.83455061595226,-0.8552775687795557,-1.6155179212438815,-1.3078204559438975,5.7008839492855925,-1.533777568779555,0.08184818481848184,0.12324104532163743,0.12906041287188827,0.15619244935543278
a7y1_core12_metrics_F2_crowding_oi_interaction_48_8ba6b5a5c0be__ctrl_time_shuffle_981aaa8f4bea,a7y1_core12_metrics_F2_crowding_oi_interaction_48_8ba6b5a5c0be,control,time_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_value_zscore_168h))",48,455,7277,8762,4339,0.900990099009901,0.9973958333333334,0.9974954462659381,0.9988489871086557,-0.6034878721398627,-4.610517317316948,-10.123332976220752,-2.841032559856349,0.016860063013909247,-0.007059314191374058,0.007497410145207502,-0.005463538535674935,-0.6325972431689595,-4.608941808336696,-10.097217367500782,-2.707858487209572,-0.9709305765022929,-10.043941808336697,-16.66938403416745,-5.9443584872095725,0.66996699669967,0.7449287280701754,0.7481974802671524,0.7450506445672191
a7y1_core12_metrics_F2_crowding_oi_interaction_48_8ba6b5a5c0be__ctrl_wrong_lag_795578890e67,a7y1_core12_metrics_F2_crowding_oi_interaction_48_8ba6b5a5c0be,control,wrong_lag,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_value_zscore_168h))",48,456,7292,8717,4344,0.902970297029703,0.9994517543859649,0.9923724954462659,1.0,1.3298919706967345,-1.822888358195658,-4.236848777541779,-2.799196854026076,-0.06819715372346935,-0.010073305739789491,0.0006923213301554676,-0.011411930610825573,1.3493256126632311,-1.6866685422479537,-4.443948930390132,-2.5181690853882337,1.308325612663231,-2.5911685422479525,-5.570782263723467,-3.197002418721568,0.08118811881188119,0.1239720394736842,0.1282824833029751,0.15626918354818906
a7y1_core12_metrics_F2_crowding_oi_interaction_48_a9bc352768d6,a7y1_core12_metrics_F2_crowding_oi_interaction_48_a9bc352768d6,candidate,original,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_zscore_168h))",48,456,7294,8751,4344,0.902970297029703,0.9997258771929824,0.9962431693989071,1.0,1.3759106123445457,0.5333276545650188,-11.72765106696156,-1.0168411243036153,-0.0842227947491104,-0.01042144036385874,-1.198664208602541e-05,-0.029869991886566406,1.388430453975225,0.47717317693949024,-11.917761050817482,-0.9268538963682804,1.343597120641892,-0.40532682306051016,-13.031761050817478,-1.6183538963682813,0.08877887788778877,0.12095668859649122,0.12682149362477232,0.15918508287292818
a7y1_core12_metrics_F2_crowding_oi_interaction_48_a9bc352768d6__ctrl_row_shuffle_664f798b0da1,a7y1_core12_metrics_F2_crowding_oi_interaction_48_a9bc352768d6,control,row_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_zscore_168h))",48,456,7294,8751,4344,0.902970297029703,0.9997258771929824,0.9962431693989071,1.0,-0.36465807708487497,-4.360657591617969,-2.682542972691787,-2.0966847682490233,0.019322782480677356,-0.004505091837145544,-0.006942663096245506,-0.003343571713737413,-0.3584339982350192,-4.355034928380359,-3.2246994571505425,-2.0310275898893875,-0.6994339982350193,-9.805368261713694,-9.792532790483875,-5.294527589889387,0.6752475247524753,0.7470303362573101,0.74770415907711,0.7512661141804788
a7y1_core12_metrics_F2_crowding_oi_interaction_48_a9bc352768d6__ctrl_sign_flip_d74a34947240,a7y1_core12_metrics_F2_crowding_oi_interaction_48_a9bc352768d6,control,sign_flip,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_zscore_168h))",48,456,7294,8751,4344,0.902970297029703,0.9997258771929824,0.9962431693989071,1.0,-1.4649106123445457,-2.3049941854225686,9.503360207475284,-0.3661588756963847,0.08422279474911065,0.010421440363858881,1.1986642086114724e-05,0.029869991886566534,-1.4780971206418918,-2.24217317693949,9.689761050817477,-0.4561461036317218,-1.5229304539752255,-3.12467317693949,8.575761050817476,-1.147646103631721,0.08877887788778877,0.12095668859649122,0.12682149362477232,0.15918508287292818
a7y1_core12_metrics_F2_crowding_oi_interaction_48_a9bc352768d6__ctrl_time_shuffle_daa277bf544c,a7y1_core12_metrics_F2_crowding_oi_interaction_48_a9bc352768d6,control,time_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_zscore_168h))",48,455,7277,8765,4336,0.900990099009901,0.9973958333333334,0.9978369763205829,0.998158379373849,-0.2705731379798784,-5.4564639792269105,-5.928025794843029,-2.1066365680671972,0.025512948589871794,-0.004801025551334689,-0.00010451613417952823,-0.004939940133667025,-0.2450863103525033,-5.387160272245678,-6.7744855328394,-2.27743917195333,-0.58825297701917,-10.807493605579012,-13.307152199506064,-5.531272505286664,0.6795379537953796,0.7429184941520469,0.7437006678809958,0.7490408225905463
a7y1_core12_metrics_F2_crowding_oi_interaction_48_a9bc352768d6__ctrl_wrong_lag_b6bff0280847,a7y1_core12_metrics_F2_crowding_oi_interaction_48_a9bc352768d6,control,wrong_lag,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_zscore_168h))",48,456,7292,8717,4344,0.902970297029703,0.9994517543859649,0.9923724954462659,1.0,1.2829503163873819,-0.44786071245428394,-7.018233781248656,-2.730957667224693,-0.06401055085265592,-0.01274123572532783,0.004520545417643065,-0.011820821903694776,1.3020431411621518,-0.19438345643232902,-7.2341363408559385,-2.5909796761476898,1.2595431411621518,-1.0813834564323286,-8.340969674189271,-3.28247967614769,0.08415841584158416,0.1215734649122807,0.1260056162720097,0.15918508287292818
a7y1_core12_metrics_F2_crowding_oi_interaction_48_e8453183d4d5,a7y1_core12_metrics_F2_crowding_oi_interaction_48_e8453183d4d5,candidate,original,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(open_interest_change_24h))",48,456,7293,8749,4343,0.902970297029703,0.9995888157894737,0.9960154826958105,0.9997697974217311,0.02964941219962086,-1.0971804214430847,14.769848206774993,1.5045056449206728,-0.040961231750705346,0.013082762568570936,0.01218203155488253,-0.007050439687125966,0.03647429392601542,-1.3169739733106574,14.786371704338931,1.4854563399952094,-0.012359039407317973,-2.3064739733106556,13.513705037672265,0.7344563399952098,0.09669966996699669,0.13562225877192982,0.14488463873709773,0.17288213627992632
a7y1_core12_metrics_F2_crowding_oi_interaction_48_e8453183d4d5__ctrl_row_shuffle_c17437fb7e1a,a7y1_core12_metrics_F2_crowding_oi_interaction_48_e8453183d4d5,control,row_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(open_interest_change_24h))",48,456,7293,8749,4343,0.902970297029703,0.9995888157894737,0.9960154826958105,0.9997697974217311,-0.022534834394515264,-4.732818730346332,-7.641888983536862,-4.554855958800148,0.008373205741626902,0.006102220828670891,-0.0072651665672196514,-0.00129466719011649,-0.038389111423157755,-4.750753246635188,-7.831727651887596,-4.5909326731328,-0.37438911142315767,-10.223586579968522,-14.398060985220928,-7.846766006466133,0.6653465346534654,0.7501142178362573,0.7475333940497875,0.749501227747084
a7y1_core12_metrics_F2_crowding_oi_interaction_48_e8453183d4d5__ctrl_sign_flip_a5585cec7d70,a7y1_core12_metrics_F2_crowding_oi_interaction_48_e8453183d4d5,control,sign_flip,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(open_interest_change_24h))",48,456,7293,8749,4343,0.902970297029703,0.9995888157894737,0.9960154826958105,0.9997697974217311,-0.1276494121996208,-0.8697452390135471,-17.30191149567634,-3.006838978254007,0.04096123175070563,-0.013082762568570811,-0.01218203155488242,0.007050439687126069,-0.1341409605926821,-0.6620260266893445,-17.331705037672265,-2.98745633999521,-0.18297429392601539,-1.6515260266893441,-18.60437170433893,-3.7384563399952095,0.09669966996699669,0.13562225877192982,0.14488463873709773,0.17288213627992632
a7y1_core12_metrics_F2_crowding_oi_interaction_48_e8453183d4d5__ctrl_time_shuffle_7cc15f24b534,a7y1_core12_metrics_F2_crowding_oi_interaction_48_e8453183d4d5,control,time_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(open_interest_change_24h))",48,456,7284,8755,4334,0.902970297029703,0.9983552631578947,0.9966985428051002,0.9976979742173112,-0.10659533932870974,-5.191101286202441,-6.580477410239576,-3.085118048680431,0.02352472089314208,0.00019615230660928392,0.0011969059626054611,0.0024515060204528833,-0.03731355622115637,-5.140197014278864,-6.408651821448629,-2.9936155896731074,-0.37681355622115636,-10.573863680945532,-12.97215182144863,-6.261948923006441,0.6722772277227723,0.7447459795321637,0.7472108378870674,0.752378759975445
a7y1_core12_metrics_F2_crowding_oi_interaction_48_e8453183d4d5__ctrl_wrong_lag_fbf6c8c0ce09,a7y1_core12_metrics_F2_crowding_oi_interaction_48_e8453183d4d5,control,wrong_lag,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(open_interest_change_24h))",48,456,7291,8715,4343,0.902970297029703,0.9993146929824561,0.9921448087431693,0.9997697974217311,-0.9608345364307753,-0.43082431717911085,12.409557540916273,2.221510470918298,-0.0541804686541527,0.005404689947276767,0.01558865779760496,0.005645816704393678,-0.8959936829300086,-0.6434847873629899,12.85404623908328,2.209466879480745,-0.9443270162633419,-1.63598478736299,11.586879572416613,1.4578002128140795,0.0957095709570957,0.13603344298245615,0.14425850030358225,0.1730356046654389
a7y1_core12_metrics_F2_crowding_oi_interaction_48_fd89ec1a0369,a7y1_core12_metrics_F2_crowding_oi_interaction_48_fd89ec1a0369,candidate,original,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_change_24h))",48,456,7293,8749,4343,0.902970297029703,0.9995888157894737,0.9960154826958105,0.9997697974217311,-0.019315584683639142,-4.578798809737832,12.13985614327646,-2.0821851783518635,-0.047018770702981175,-0.014695574547487291,0.004677395271501147,-0.03752706230423296,-0.04856020547482842,-4.6158442332219,12.173107077312718,-1.9109211173811946,-0.09872687214149511,-5.592677566555232,10.926773743979387,-2.6359211173811934,0.09933993399339934,0.13388614766081872,0.1418867638129933,0.16689686924493555
a7y1_core12_metrics_F2_crowding_oi_interaction_48_fd89ec1a0369__ctrl_row_shuffle_bbc0b841106d,a7y1_core12_metrics_F2_crowding_oi_interaction_48_fd89ec1a0369,control,row_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_change_24h))",48,456,7293,8749,4343,0.902970297029703,0.9995888157894737,0.9960154826958105,0.9997697974217311,-0.33797009212926066,-6.527793881039666,-3.1582751419804143,-4.523344852311242,-0.012866519445466712,-0.0013826842292493865,0.004996286929827484,-0.0032014352008013737,-0.3751343952831101,-6.325006676410089,-3.4764388560151733,-4.255701489247333,-0.7201343952831101,-11.799840009743424,-10.049272189348507,-7.532368155914,0.6831683168316832,0.7503883406432749,0.7482733758348513,0.7542971147943524
a7y1_core12_metrics_F2_crowding_oi_interaction_48_fd89ec1a0369__ctrl_sign_flip_3738170d0809,a7y1_core12_metrics_F2_crowding_oi_interaction_48_fd89ec1a0369,control,sign_flip,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_change_24h))",48,456,7293,8749,4343,0.902970297029703,0.9995888157894737,0.9960154826958105,0.9997697974217311,-0.08135108198302754,2.6478639014213554,-14.632478654965485,0.6321851783518637,0.04701877070298135,0.014695574547487425,-0.004677395271501043,0.03752706230423308,-0.05177312785850485,2.662177566555232,-14.665773743979386,0.4609211173811931,-0.10193979452517132,1.6853442332219002,-15.912107077312722,-0.2640788826188061,0.09933993399339934,0.13388614766081872,0.1418867638129933,0.16689686924493555
a7y1_core12_metrics_F2_crowding_oi_interaction_48_fd89ec1a0369__ctrl_time_shuffle_3a3ce2d39d71,a7y1_core12_metrics_F2_crowding_oi_interaction_48_fd89ec1a0369,control,time_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_change_24h))",48,455,7280,8755,4339,0.900990099009901,0.9978070175438597,0.9966985428051002,0.9988489871086557,-0.1836463527880689,-5.15584755525751,-10.377204481398403,-3.363962027866239,-0.012885307223955285,-0.0015425188617644793,-0.005247471014100753,-0.004102188840207537,-0.09720535246681641,-5.319318494901493,-10.082572131270302,-3.3100060626453436,-0.43870535246681636,-10.759485161568158,-16.627905464603636,-6.565839395978677,0.6762376237623763,0.7456368786549706,0.7451426836672739,0.749501227747084
a7y1_core12_metrics_F2_crowding_oi_interaction_48_fd89ec1a0369__ctrl_wrong_lag_7cce5be5ab65,a7y1_core12_metrics_F2_crowding_oi_interaction_48_fd89ec1a0369,control,wrong_lag,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_change_24h))",48,456,7291,8715,4343,0.902970297029703,0.9993146929824561,0.9921448087431693,0.9997697974217311,-0.8418522408340767,-3.4109896136666737,9.01188806125542,-0.7297449961300839,-0.04117592933382399,-0.017399552854222955,0.0059279555092740825,-0.01787336103503788,-0.8034227355397285,-3.6970796100567807,9.303751160895825,-0.8958213884435993,-0.8542560688730618,-4.6782462767234465,8.062417827562491,-1.619654721776932,0.10066006600660067,0.13448008040935672,0.14131754705525196,0.1666282995702885
a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_25ed98c70f33,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_25ed98c70f33,candidate,original,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_cross_symbol_signed_flow_share))",24,480,7294,8751,4344,0.9504950495049505,0.9997258771929824,0.9962431693989071,1.0,0.6567162098054922,-0.9931934954748973,10.956370892138304,1.7932386855628613,,,,,0.6992393701251036,-0.6061705763901597,11.233368657241991,1.794408177956191,0.6277393701251035,-1.6936705763901614,9.85086865724199,1.0984081779561907,0.14158415841584157,0.14905427631578946,0.1573884335154827,0.16022099447513813
a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_25ed98c70f33__ctrl_row_shuffle_89c19b144ad2,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_25ed98c70f33,control,row_shuffle,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_cross_symbol_signed_flow_share))",24,480,7294,8751,4344,0.9504950495049505,0.9997258771929824,0.9962431693989071,1.0,-0.425702936443039,-4.631604968646925,-5.047773223746569,-2.018821191209958,,,,,-0.45698695804111933,-4.2620332041221065,-4.769246245215738,-1.7535916468603028,-0.7814869580411193,-9.136033204122107,-10.593246245215742,-4.668591646860304,0.6425742574257426,0.6680372807017544,0.663023679417122,0.6710405156537753
a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_25ed98c70f33__ctrl_sign_flip_a4a69ba88077,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_25ed98c70f33,control,sign_flip,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_cross_symbol_signed_flow_share))",24,480,7294,8751,4344,0.9504950495049505,0.9997258771929824,0.9962431693989071,1.0,-0.7997162098054922,-1.1687822953404243,-13.722684845613834,-3.1852386855628625,,,,,-0.8422393701251037,-1.5688294236098415,-13.998368657241995,-3.1864081779561926,-0.9137393701251038,-2.6563294236098423,-15.380868657241997,-3.882408177956194,0.14158415841584157,0.14905427631578946,0.1573884335154827,0.16022099447513813
a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_25ed98c70f33__ctrl_time_shuffle_e233beb4e638,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_25ed98c70f33,control,time_shuffle,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_cross_symbol_signed_flow_share))",24,478,7282,8743,4329,0.9465346534653465,0.9980811403508771,0.995332422586521,0.9965469613259669,-0.0175569875376482,-5.007049336498909,-6.728505047652604,-4.2033644659446,,,,,-0.03709468958567769,-4.659918081034079,-6.486045297628167,-3.9835338330257164,-0.35459468958567764,-9.49641808103408,-12.261545297628171,-6.899033833025717,0.6287128712871287,0.6628974780701754,0.657502276867031,0.6711556169429097
a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_25ed98c70f33__ctrl_wrong_lag_cdcddd2e31b6,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_25ed98c70f33,control,wrong_lag,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_cross_symbol_signed_flow_share))",24,480,7292,8717,4344,0.9504950495049505,0.9994517543859649,0.9923724954462659,1.0,0.35521448681644313,-3.970016179927674,8.528514120441685,-0.34358238632109295,,,,,0.34967461952969603,-4.027375461184332,8.220190805036879,-0.07377635260965043,0.27967461952969574,-5.117375461184332,6.843690805036877,-0.7672763526096498,0.13861386138613863,0.1493969298245614,0.1567053734061931,0.15964548802946593
a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_3ac7f65fefae,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_3ac7f65fefae,candidate,original,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_notional_accel_4h_vs_24h))",24,480,7294,8751,4344,0.9504950495049505,0.9997258771929824,0.9962431693989071,1.0,0.6833451275647218,0.17071915993662357,11.105632626827838,2.3269490067652194,,,,,0.72649317976342,0.30084899338374615,11.345377006282185,2.0393801180452424,0.6889931797634201,-0.46715100661625497,10.434877006282182,1.5413801180452409,0.07425742574257425,0.10526315789473684,0.10365437158469945,0.11464088397790055
a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_3ac7f65fefae__ctrl_row_shuffle_cad7775936b8,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_3ac7f65fefae,control,row_shuffle,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_notional_accel_4h_vs_24h))",24,480,7294,8751,4344,0.9504950495049505,0.9997258771929824,0.9962431693989071,1.0,-0.23143666246004918,-3.4330750696701373,-4.283058923173219,-3.2297904592296343,,,,,-0.3010183182844558,-3.2074161380367388,-4.323348905780009,-2.9642135590109175,-0.6280183182844558,-8.11891613803674,-10.164848905780012,-5.858713559010918,0.6475247524752475,0.6731770833333334,0.6650159380692168,0.6663213627992634
a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_3ac7f65fefae__ctrl_sign_flip_65a03d5869d5,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_3ac7f65fefae,control,sign_flip,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_notional_accel_4h_vs_24h))",24,480,7294,8751,4344,0.9504950495049505,0.9997258771929824,0.9962431693989071,1.0,-0.7583451275647219,-1.692694950751945,-12.927946580303365,-3.32394900676522,,,,,-0.80149317976342,-1.836848993383747,-13.166377006282186,-3.035380118045242,-0.8389931797634202,-2.6048489933837473,-14.076877006282187,-3.533380118045242,0.07425742574257425,0.10526315789473684,0.10365437158469945,0.11464088397790055
a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_3ac7f65fefae__ctrl_time_shuffle_f7da8e1a7681,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_3ac7f65fefae,control,time_shuffle,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_notional_accel_4h_vs_24h))",24,479,7273,8744,4336,0.9485148514851485,0.9968475877192983,0.9954462659380692,0.998158379373849,-0.4972602654332833,-4.754438441941986,-6.102543253905378,-1.8152985463245084,,,,,-0.543072739514563,-4.579197686909568,-6.391974842154382,-1.5138461852503304,-0.8590727395145631,-9.42369768690957,-12.260474842154384,-4.446346185250332,0.6257425742574257,0.6639939692982456,0.66808970856102,0.6750690607734806
a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_3ac7f65fefae__ctrl_wrong_lag_a4c3573faa9a,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_3ac7f65fefae,control,wrong_lag,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_notional_accel_4h_vs_24h))",24,480,7292,8717,4344,0.9504950495049505,0.9994517543859649,0.9923724954462659,1.0,0.2907985438266414,-3.6306437485033953,8.286859470777056,-0.07956276059186074,,,,,0.26898623638894315,-3.5410759910231766,8.20476677253203,0.019034690032367685,0.23098623638894322,-4.310575991023177,7.299266772532029,-0.4809653099676341,0.07524752475247524,0.10546875,0.10308515482695811,0.1151012891344383
