split,rows,active_hours,mean_ic,net_sum_10bps,net_sum_20bps,lag1_net_sum_10bps,turnover_mean,gross_exposure_mean,candidate_id,base_candidate_id,object_type,control_mode,lane,production_family,expression,horizon,orientation,base_train_ic
validation_2025H1,4344,4344,,-3.4761141466067795,-6.3676141466067815,-3.6841205832836827,0.6656307550644567,1.0,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_f1d77835df74__ctrl_row_shuffle_dec032e0d7bc,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_f1d77835df74,control,row_shuffle,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_notional_accel_4h_vs_24h))",48,1.0,
recent_oos_2025H2_2026Apr,7296,7294,,-5.061703741621498,-9.9412037416215,-4.945899632361117,0.6687911184210527,0.9997258771929824,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_f1d77835df74__ctrl_row_shuffle_dec032e0d7bc,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_f1d77835df74,control,row_shuffle,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_notional_accel_4h_vs_24h))",48,1.0,
fresh_may_2026,505,456,,-0.3085728683497336,-0.6055728683497337,-0.2941207250808957,0.5881188118811881,0.902970297029703,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_f1d77835df74__ctrl_row_shuffle_dec032e0d7bc,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_f1d77835df74,control,row_shuffle,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_notional_accel_4h_vs_24h))",48,1.0,
train_2024,8784,8754,,-4.343270636513655,-10.174270636513658,-4.161001319024018,0.66382058287796,0.9965846994535519,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_f1d77835df74__ctrl_time_shuffle_a64a55d09e14,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_f1d77835df74,control,time_shuffle,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_notional_accel_4h_vs_24h))",48,1.0,
validation_2025H1,4344,4328,,-3.2987636099533617,-6.213763609953364,-3.7005751914848153,0.6710405156537753,0.996316758747698,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_f1d77835df74__ctrl_time_shuffle_a64a55d09e14,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_f1d77835df74,control,time_shuffle,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_notional_accel_4h_vs_24h))",48,1.0,
recent_oos_2025H2_2026Apr,7296,7271,,-4.050628384994116,-8.964628384994118,-3.6093232248548173,0.6735197368421053,0.9965734649122807,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_f1d77835df74__ctrl_time_shuffle_a64a55d09e14,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_f1d77835df74,control,time_shuffle,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_notional_accel_4h_vs_24h))",48,1.0,
fresh_may_2026,505,455,,-0.49013029731931657,-0.7806302973193167,-0.5626208112980977,0.5752475247524752,0.900990099009901,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_f1d77835df74__ctrl_time_shuffle_a64a55d09e14,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_f1d77835df74,control,time_shuffle,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_notional_accel_4h_vs_24h))",48,1.0,
train_2024,8784,8717,,13.292538517695242,12.387038517695244,13.152620678962332,0.10308515482695811,0.9923724954462659,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_f1d77835df74__ctrl_wrong_lag_12c6bca0293f,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_f1d77835df74,control,wrong_lag,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_notional_accel_4h_vs_24h))",48,1.0,
validation_2025H1,4344,4344,,-0.7161475410535809,-1.2161475410535836,-0.6279815046032766,0.1151012891344383,1.0,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_f1d77835df74__ctrl_wrong_lag_12c6bca0293f,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_f1d77835df74,control,wrong_lag,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_notional_accel_4h_vs_24h))",48,1.0,
recent_oos_2025H2_2026Apr,7296,7292,,-1.2559733193827682,-2.02547331938277,-0.9076421522567477,0.10546875,0.9994517543859649,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_f1d77835df74__ctrl_wrong_lag_12c6bca0293f,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_f1d77835df74,control,wrong_lag,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_notional_accel_4h_vs_24h))",48,1.0,
fresh_may_2026,505,456,,0.38307614113781574,0.34757614113781554,0.36322086722071645,0.0702970297029703,0.902970297029703,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_f1d77835df74__ctrl_wrong_lag_12c6bca0293f,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_f1d77835df74,control,wrong_lag,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_notional_accel_4h_vs_24h))",48,1.0,
train_2024,8784,8751,,-22.41827850231154,-23.328778502311543,-22.262009644023,0.10365437158469945,0.9962431693989071,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_f1d77835df74__ctrl_sign_flip_7d48a91ef575,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_f1d77835df74,control,sign_flip,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_notional_accel_4h_vs_24h))",48,1.0,
validation_2025H1,4344,4344,,-3.0465402413948937,-3.544540241394891,-3.191028501535893,0.11464088397790055,1.0,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_f1d77835df74__ctrl_sign_flip_7d48a91ef575,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_f1d77835df74,control,sign_flip,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_notional_accel_4h_vs_24h))",48,1.0,
recent_oos_2025H2_2026Apr,7296,7294,,1.0585289235111475,0.29052892351115034,1.2889821362945675,0.10526315789473684,0.9997258771929824,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_f1d77835df74__ctrl_sign_flip_7d48a91ef575,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_f1d77835df74,control,sign_flip,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_notional_accel_4h_vs_24h))",48,1.0,
fresh_may_2026,505,456,,-1.2687711859015536,-1.3052711859015533,-1.2409768090449629,0.07227722772277227,0.902970297029703,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_f1d77835df74__ctrl_sign_flip_7d48a91ef575,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_f1d77835df74,control,sign_flip,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_notional_accel_4h_vs_24h))",48,1.0,
train_2024,8784,8751,,-4.507286561010118,-10.32228656101012,-4.73336707998723,0.6619990892531876,0.9962431693989071,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_7177a1f27932__ctrl_row_shuffle_37b1c37a1547,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_7177a1f27932,control,row_shuffle,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_signed_flow_z_24h))",24,1.0,
validation_2025H1,4344,4344,,-3.8851597450814546,-6.756159745081456,-3.903284813198181,0.6609116022099447,1.0,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_7177a1f27932__ctrl_row_shuffle_37b1c37a1547,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_7177a1f27932,control,row_shuffle,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_signed_flow_z_24h))",24,1.0,
recent_oos_2025H2_2026Apr,7296,7294,,-4.8756313020429225,-9.745131302042925,-5.158750897124369,0.6674205043859649,0.9997258771929824,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_7177a1f27932__ctrl_row_shuffle_37b1c37a1547,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_7177a1f27932,control,row_shuffle,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_signed_flow_z_24h))",24,1.0,
fresh_may_2026,505,480,,-0.29662206553628223,-0.6201220655362822,-0.3818821931548624,0.6405940594059406,0.9504950495049505,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_7177a1f27932__ctrl_row_shuffle_37b1c37a1547,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_7177a1f27932,control,row_shuffle,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_signed_flow_z_24h))",24,1.0,
train_2024,8784,8748,,-6.8838774762943,-12.713877476294302,-6.438494725390499,0.6637067395264117,0.9959016393442623,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_7177a1f27932__ctrl_time_shuffle_510424f6ffe0,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_7177a1f27932,control,time_shuffle,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_signed_flow_z_24h))",24,1.0,
validation_2025H1,4344,4334,,-1.5532566702229305,-4.390256670222931,-1.5266473399019582,0.6530847145488029,0.9976979742173112,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_7177a1f27932__ctrl_time_shuffle_510424f6ffe0,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_7177a1f27932,control,time_shuffle,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_signed_flow_z_24h))",24,1.0,
recent_oos_2025H2_2026Apr,7296,7271,,-5.450692526016907,-10.290192526016906,-5.896178393003063,0.6633086622807017,0.9965734649122807,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_7177a1f27932__ctrl_time_shuffle_510424f6ffe0,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_7177a1f27932,control,time_shuffle,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_signed_flow_z_24h))",24,1.0,
fresh_may_2026,505,479,,-0.4716593816757716,-0.7946593816757717,-0.4586557621468039,0.6396039603960396,0.9485148514851485,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_7177a1f27932__ctrl_time_shuffle_510424f6ffe0,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_7177a1f27932,control,time_shuffle,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_signed_flow_z_24h))",24,1.0,
train_2024,8784,8717,,8.349186148549485,7.021186148549483,8.524026679980118,0.151183970856102,0.9923724954462659,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_7177a1f27932__ctrl_wrong_lag_4f95ef14b1e9,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_7177a1f27932,control,wrong_lag,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_signed_flow_z_24h))",24,1.0,
validation_2025H1,4344,4344,,-0.1614769672710974,-0.8449769672710978,-0.3585194412468091,0.15734346224677717,1.0,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_7177a1f27932__ctrl_wrong_lag_4f95ef14b1e9,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_7177a1f27932,control,wrong_lag,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_signed_flow_z_24h))",24,1.0,
recent_oos_2025H2_2026Apr,7296,7292,,-3.5916946988842464,-4.623694698884247,-3.7379570265397684,0.14144736842105263,0.9994517543859649,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_7177a1f27932__ctrl_wrong_lag_4f95ef14b1e9,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_7177a1f27932,control,wrong_lag,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_signed_flow_z_24h))",24,1.0,
fresh_may_2026,505,480,,0.3746496644972113,0.3156496644972111,0.3933860257508495,0.11683168316831684,0.9504950495049505,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_7177a1f27932__ctrl_wrong_lag_4f95ef14b1e9,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_7177a1f27932,control,wrong_lag,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_signed_flow_z_24h))",24,1.0,
train_2024,8784,8751,,-14.284666628751081,-15.617666628751083,-13.806097774873445,0.15175318761384335,0.9962431693989071,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_7177a1f27932__ctrl_sign_flip_33ff0ee42b5d,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_7177a1f27932,control,sign_flip,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_signed_flow_z_24h))",24,1.0,
validation_2025H1,4344,4344,,-3.620465756501005,-4.305965756501005,-3.7750289016802308,0.15780386740331492,1.0,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_7177a1f27932__ctrl_sign_flip_33ff0ee42b5d,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_7177a1f27932,control,sign_flip,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_signed_flow_z_24h))",24,1.0,
recent_oos_2025H2_2026Apr,7296,7294,,-1.3539938156468674,-2.381993815646868,-1.0070395182859535,0.14089912280701755,0.9997258771929824,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_7177a1f27932__ctrl_sign_flip_33ff0ee42b5d,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_7177a1f27932,control,sign_flip,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_signed_flow_z_24h))",24,1.0,
fresh_may_2026,505,480,,-0.829827212061425,-0.8913272120614251,-0.7912773565477262,0.12178217821782178,0.9504950495049505,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_7177a1f27932__ctrl_sign_flip_33ff0ee42b5d,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_7177a1f27932,control,sign_flip,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_signed_flow_z_24h))",24,1.0,
train_2024,8784,8751,,-3.3984328973961384,-9.266932897396142,-3.554540864530361,0.66808970856102,0.9962431693989071,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_d8bd6bd9d54f__ctrl_row_shuffle_a99aacab16e7,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_d8bd6bd9d54f,control,row_shuffle,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_signed_flow_z_24h))",48,1.0,
validation_2025H1,4344,4344,,-2.5067523497709927,-5.381252349770994,-2.871571935090717,0.6617173112338858,1.0,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_d8bd6bd9d54f__ctrl_row_shuffle_a99aacab16e7,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_d8bd6bd9d54f,control,row_shuffle,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_signed_flow_z_24h))",48,1.0,
recent_oos_2025H2_2026Apr,7296,7294,,-6.626071609077876,-11.464071609077877,-6.695824421839977,0.6631030701754386,0.9997258771929824,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_d8bd6bd9d54f__ctrl_row_shuffle_a99aacab16e7,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_d8bd6bd9d54f,control,row_shuffle,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_signed_flow_z_24h))",48,1.0,
fresh_may_2026,505,456,,-0.601406775586948,-0.899406775586948,-0.5961041104660155,0.5900990099009901,0.902970297029703,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_d8bd6bd9d54f__ctrl_row_shuffle_a99aacab16e7,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_d8bd6bd9d54f,control,row_shuffle,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_signed_flow_z_24h))",48,1.0,
train_2024,8784,8748,,-7.747768393150343,-13.543768393150344,-7.682689633890872,0.6598360655737705,0.9959016393442623,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_d8bd6bd9d54f__ctrl_time_shuffle_9455f20af56d,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_d8bd6bd9d54f,control,time_shuffle,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_signed_flow_z_24h))",48,1.0,
validation_2025H1,4344,4334,,-6.121510430206318,-9.018010430206319,-5.4717524535071895,0.6667817679558011,0.9976979742173112,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_d8bd6bd9d54f__ctrl_time_shuffle_9455f20af56d,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_d8bd6bd9d54f,control,time_shuffle,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_signed_flow_z_24h))",48,1.0,
recent_oos_2025H2_2026Apr,7296,7270,,-5.795224675046325,-10.664724675046326,-5.579537435071745,0.6674205043859649,0.9964364035087719,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_d8bd6bd9d54f__ctrl_time_shuffle_9455f20af56d,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_d8bd6bd9d54f,control,time_shuffle,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_signed_flow_z_24h))",48,1.0,
fresh_may_2026,505,456,,0.05510101029900058,-0.24389898970099955,0.07305858889133067,0.592079207920792,0.902970297029703,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_d8bd6bd9d54f__ctrl_time_shuffle_9455f20af56d,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_d8bd6bd9d54f,control,time_shuffle,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_signed_flow_z_24h))",48,1.0,
train_2024,8784,8717,,13.135664735022402,11.807664735022401,13.146507314813945,0.151183970856102,0.9923724954462659,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_d8bd6bd9d54f__ctrl_wrong_lag_ee127343b352,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_d8bd6bd9d54f,control,wrong_lag,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_signed_flow_z_24h))",48,1.0,
validation_2025H1,4344,4344,,-0.5780661025365816,-1.261566102536582,-0.8074543535648981,0.15734346224677717,1.0,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_d8bd6bd9d54f__ctrl_wrong_lag_ee127343b352,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_d8bd6bd9d54f,control,wrong_lag,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_signed_flow_z_24h))",48,1.0,
recent_oos_2025H2_2026Apr,7296,7292,,-0.8104794696238953,-1.842479469623897,-0.37874212009257313,0.14144736842105263,0.9994517543859649,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_d8bd6bd9d54f__ctrl_wrong_lag_ee127343b352,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_d8bd6bd9d54f,control,wrong_lag,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_signed_flow_z_24h))",48,1.0,
fresh_may_2026,505,456,,0.5539962674145372,0.49999626741453695,0.5299759761670884,0.10693069306930693,0.902970297029703,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_d8bd6bd9d54f__ctrl_wrong_lag_ee127343b352,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_d8bd6bd9d54f,control,wrong_lag,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_signed_flow_z_24h))",48,1.0,
train_2024,8784,8751,,-24.02319768762433,-25.35619768762433,-23.725674297986664,0.15175318761384335,0.9962431693989071,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_d8bd6bd9d54f__ctrl_sign_flip_63ad97d76c4a,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_d8bd6bd9d54f,control,sign_flip,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_signed_flow_z_24h))",48,1.0,
validation_2025H1,4344,4344,,-3.5982991985934074,-4.283799198593408,-3.543533737044089,0.15780386740331492,1.0,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_d8bd6bd9d54f__ctrl_sign_flip_63ad97d76c4a,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_d8bd6bd9d54f,control,sign_flip,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_signed_flow_z_24h))",48,1.0,
recent_oos_2025H2_2026Apr,7296,7294,,1.2516785201403975,0.22367852014039613,1.7427061809891997,0.14089912280701755,0.9997258771929824,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_d8bd6bd9d54f__ctrl_sign_flip_63ad97d76c4a,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_d8bd6bd9d54f,control,sign_flip,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_signed_flow_z_24h))",48,1.0,
fresh_may_2026,505,456,,-1.3721643043737166,-1.4281643043737169,-1.3384465430430321,0.11089108910891089,0.902970297029703,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_d8bd6bd9d54f__ctrl_sign_flip_63ad97d76c4a,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_48_d8bd6bd9d54f,control,sign_flip,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(agg_signed_flow_z_24h))",48,1.0,
train_2024,8784,8751,,-6.58544048009391,-12.474940480093911,-6.2577666795701,0.6704804189435337,0.9962431693989071,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_956850a314a8__ctrl_row_shuffle_1c8d4bf8e4e3,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_956850a314a8,control,row_shuffle,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(top_long_short_position_ratio_zscore_168h)),Rank(agg_cross_symbol_signed_flow_share))",24,1.0,
validation_2025H1,4344,4344,,-3.5281471919873293,-6.40464719198733,-3.1330002235842125,0.6621777163904236,1.0,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_956850a314a8__ctrl_row_shuffle_1c8d4bf8e4e3,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_956850a314a8,control,row_shuffle,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(top_long_short_position_ratio_zscore_168h)),Rank(agg_cross_symbol_signed_flow_share))",24,1.0,
recent_oos_2025H2_2026Apr,7296,7294,,-5.232276144273236,-10.079276144273237,-5.236856100591524,0.6643366228070176,0.9997258771929824,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_956850a314a8__ctrl_row_shuffle_1c8d4bf8e4e3,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_956850a314a8,control,row_shuffle,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(top_long_short_position_ratio_zscore_168h)),Rank(agg_cross_symbol_signed_flow_share))",24,1.0,
fresh_may_2026,505,480,,0.1604241333114399,-0.1565758666885601,0.11751966400720087,0.6277227722772277,0.9504950495049505,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_956850a314a8__ctrl_row_shuffle_1c8d4bf8e4e3,a7y1_core3_agg_metrics_F3_metrics_crowding_x_aggflow_24_956850a314a8,control,row_shuffle,core3_agg_metrics,F3_metrics_crowding_x_aggflow,"Mul(Neg(ZScore(top_long_short_position_ratio_zscore_168h)),Rank(agg_cross_symbol_signed_flow_share))",24,1.0,
