blueprint_id,expression,semantic_pair,motif,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,robust_median_tstat_floor,robust_min_tstat_floor,robust_ok,cost2_recent_oriented,cost5_recent_oriented,cost10_recent_oriented,avg_n_obs_recent,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,non_l7_bonus,score_no_may,skeleton_key,finite_share,nonzero_share,shard
a7ff24r_444747afe5aaa768,"Mean(Mul(mark_index_basis_bps,trade_return_1h),4)",basis_premium_like|price_like,smooth_mul,L7_ranked_future_return,8,1.0,3,True,0.489672489165041,0.0295802935133166,True,2.18589730976802,0.3640933248202483,True,0.0395421783967956,0.0389421783967956,0.0379421783967956,94.93333333333334,A7FF25R3S03_RANK_LABEL_DIAGNOSTIC_CLUE,709,0.016701437862404,2.681622170154928,0.326492809247808,-0.2764198653524409,0.5585331452750353,712,0.0432462351747815,7.057455472644934,2.627871414794356,0.4049743594416579,0.6179775280898876,712,0.0345133361943404,5.8066459983881344,2.18589730976802,0.3640933248202483,0.5491573033707865,712,0.0399421783967956,6.371894800221018,2.234761192194964,1.8281253341615875,0.6151685393258427,0.0,44.45250590763062,skel_356a5f3fab58eb27,0.997701809824763,0.9987342835204914,03
a7ff24r_73cc9640f10344e1,"Mean(Mul(Mean(premium_close_bps,8),trade_return_1h),4)",basis_premium_like|price_like,smooth_mul,L7_ranked_future_return,8,1.0,3,True,0.4571182363554817,0.0309082780093138,True,2.1947210786684908,0.0687099938093042,True,0.0392088694730285,0.0386088694730285,0.0376088694730285,94.93333333333334,A7FF25R3S03_RANK_LABEL_DIAGNOSTIC_CLUE,702,0.0013166745805634,0.2021500721239311,-0.0215093076074081,-0.6397435185574125,0.5071225071225072,712,0.0466975540162864,7.650560241813894,2.585001879284804,1.9662897165357585,0.6320224719101124,712,0.0481549238286422,8.322244507663438,3.015415713124081,1.7870525241530468,0.6235955056179775,712,0.0396088694730285,5.807398212275084,2.1947210786684908,0.0687099938093042,0.6053370786516854,0.0,44.15175123667305,skel_8184698cb7b24c02,0.9956908934214306,0.9782890940565492,03
a7ff24r_2e64d53505b570ae,"Mean(Mul(premium_close_bps,Mean(trade_return_1h,12)),4)",basis_premium_like|price_like,smooth_mul,L7_ranked_future_return,8,1.0,3,True,0.8184931411474335,0.0386298858894759,True,1.8431358755603409,1.0941822823170526,True,0.0379763140429002,0.0373763140429002,0.0363763140429002,94.93333333333334,A7FF25R3S03_RANK_LABEL_DIAGNOSTIC_CLUE,698,0.0002513184775004,0.0388078035692135,-0.1841903683745523,-1.0997655195309777,0.502865329512894,712,0.0620714024615885,10.08846831048338,3.518679598469025,2.7159024608005256,0.6278089887640449,712,0.0564961711083989,8.99248574293866,3.0609028472787783,2.2467858319410383,0.625,712,0.0383763140429002,5.883689807078734,1.8431358755603409,1.0941822823170526,0.5814606741573034,0.0,42.557820901752805,skel_644ba0ee0d0e38ee,0.9913817868428612,0.9166968511542548,03
a7ff24r_4c66631806425fac,"Sub(CSRank(premium_close_bps),CSRank(Mean(trade_return_1h,8)))",basis_premium_like|price_like,spread_rank,L7_ranked_future_return,8,1.0,3,True,0.804292701013777,0.0278407945619585,True,2.012278328374414,0.8199815627816982,True,0.0355094810464192,0.0349094810464192,0.0339094810464192,94.93333333333334,A7FF25R3S03_RANK_LABEL_DIAGNOSTIC_CLUE,705,0.0348716031473123,5.057990509935828,1.4840012963457272,0.2361543900650195,0.5787234042553191,712,0.0533460962918038,8.318137301002896,3.1809835577443337,0.9836488941717692,0.6151685393258427,712,0.045435916027669,7.704582188660373,2.959365843560403,1.30081636991026,0.6221910112359551,712,0.0359094810464192,5.679846180116297,2.012278328374414,0.8199815627816982,0.5674157303370787,0.0,40.10518834540547,skel_1a1b3fb29dff7328,0.995403619649526,0.9901034151034152,03
a7ff24r_650915032f2a5979,"Mul(Delta(mark_index_basis_bps,12),Sign(realized_vol_24h))",basis_premium_like|volatility_like,gated_sign,L5_vol_adjusted_return,8,-1.0,3,True,0.7776348034027927,0.2474737953713839,True,0.6269007657003582,2.3257390719032007,True,0.3898478213379182,0.3892478213379182,0.3882478213379182,94.93333333333334,A7FF25R3S04_NUMERIC_CLUE,700,-0.0150161408964404,-0.519621626564993,-0.1752877095373683,-1.634500348988936,0.48,712,-0.0557262408090269,-2.0187829422163017,-0.6269007657003582,-2.5267199939028933,0.4410112359550562,712,-0.1378316439477126,-3.261928771816353,-1.3296474739505553,-2.3257390719032007,0.4508426966292135,712,-0.3902478213379182,-5.507263806737558,-2.3333393520725183,-3.2785563652734826,0.4115168539325842,1.0,395.47018653451545,skel_136259b72205469f,0.8239011778224649,0.9982965771734076,04
a7ff24r_d629e7fa3c03d92b,"Sub(Delta(mark_index_basis_bps,12),trade_return_1h)",basis_premium_like|price_like,sub,L5_vol_adjusted_return,8,-1.0,3,True,0.9147500229378404,0.2470173878142887,True,0.6569471917032609,2.3328946670308377,True,0.3874297464853036,0.3868297464853036,0.3858297464853036,94.93333333333334,A7FF25R3S04_NUMERIC_CLUE,700,-0.0150738199822321,-0.5218671227492706,-0.1660860111499507,-1.6096717118666333,0.4785714285714286,712,-0.0569668048518631,-2.061710441748028,-0.6569471917032609,-2.565855482064465,0.4410112359550562,712,-0.1378685639124884,-3.260509687138107,-1.3296474739505553,-2.3328946670308377,0.4508426966292135,712,-0.3878297464853036,-5.480877862576753,-2.306637823532898,-3.286543333188492,0.4129213483146067,1.0,392.91499646236576,skel_0994b3a36a4d53ba,0.9959781671933352,0.9996484713008364,04
a7ff24r_0c84dc458dd14f07,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,12))),CSRank(ZScore(Mean(trade_return_1h,2))))",basis_premium_like|price_like,spread_rank,L7_ranked_future_return,1,1.0,3,True,0.4022972787320217,0.018093249222639,True,4.219578551521434,4.219578551521434,True,0.0463741512394459,0.0457741512394459,0.0447741512394459,95.86666666666666,A7FF25R3S04_RANK_LABEL_DIAGNOSTIC_CLUE,708,0.0550430780557457,8.406676478757829,8.406676478757829,8.406676478757829,0.6497175141242938,719,0.0274772912393522,4.219578551521434,4.219578551521434,4.219578551521434,0.545201668984701,719,0.039649237799881,6.177989386184084,6.177989386184084,6.177989386184084,0.5980528511821975,719,0.0467741512394459,7.678782718165612,7.678782718165612,7.678782718165612,0.6258692628650904,0.0,51.3718539607139,skel_f4061a64df347a31,0.9959781671933352,0.9877055090856648,04
a7ff24r_b019af9f134d20a4,"Sub(CSRank(Mean(premium_close_bps,12)),CSRank(trade_return_1h))",basis_premium_like|price_like,spread_rank,L7_ranked_future_return,1,1.0,3,True,0.2156220248358962,0.0181263788938293,True,4.509759776103974,4.509759776103974,True,0.0446028214457978,0.0440028214457978,0.0430028214457978,95.86666666666666,A7FF25R3S04_RANK_LABEL_DIAGNOSTIC_CLUE,708,0.0515483927968479,7.966346882527586,7.966346882527586,7.966346882527586,0.6214689265536724,719,0.0287211255461429,4.509759776103974,4.509759776103974,4.509759776103974,0.5757997218358831,719,0.0397188154142257,6.443706032332032,6.443706032332032,6.443706032332032,0.6063977746870653,719,0.0450028214457978,6.945583965347674,6.945583965347674,6.945583965347674,0.6063977746870653,0.0,49.78719942096191,skel_51c2bb588b20fa9e,0.9962654409652398,0.987781141868512,04
a7ff24r_8e7ce8282d0b19f1,"Mul(premium_close_bps,Sign(ZScore(Mean(realized_vol_168h,2))))",basis_premium_like|volatility_like,gated_sign,L7_ranked_future_return,24,1.0,3,True,0.777498781342266,0.0412866353610337,True,0.8786629710065756,-0.4278997190295432,True,0.0448810714821311,0.0442810714821311,0.0432810714821311,92.8,A7FF25R3S04_RANK_LABEL_DIAGNOSTIC_CLUE,695,0.0033744670929922,0.5974740119853608,0.4429529588713649,-2.0045092208687243,0.5194244604316547,696,0.0301078916560238,4.360402519787949,0.8786629710065756,-0.4278997190295432,0.5660919540229885,696,0.0320936103128991,6.051310611828376,1.1697702961581382,-0.3691854047983656,0.5747126436781609,696,0.0452810714821311,6.904230102803662,1.35591819393362,-0.0699901320121427,0.603448275862069,0.0,49.50357270078885,skel_c80f62c274b367a9,0.8270611893134157,0.6728066747713326,04
a7ff24r_dc05f323852f172e,"Sub(CSRank(ZScore(Mean(premium_close_bps,12))),CSRank(trade_return_1h))",basis_premium_like|price_like,spread_rank,L7_ranked_future_return,1,1.0,3,True,0.5142214052880776,0.0181263788938293,True,4.509759776103974,4.509759776103974,True,0.0446028214457978,0.0440028214457978,0.0430028214457978,95.86666666666666,A7FF25R3S04_RANK_LABEL_DIAGNOSTIC_CLUE,708,0.0515483927968479,7.966346882527586,7.966346882527586,7.966346882527586,0.6214689265536724,719,0.0287211255461429,4.509759776103974,4.509759776103974,4.509759776103974,0.5757997218358831,719,0.0397188154142257,6.443706032332032,6.443706032332032,6.443706032332032,0.6063977746870653,719,0.0450028214457978,6.945583965347674,6.945583965347674,6.945583965347674,0.6063977746870653,0.0,49.48860004050972,skel_206e713fb3d9a164,0.9962654409652398,0.987781141868512,04
a7ff24r_b3a2aafee6dc89a2,"Sub(CSRank(premium_close_bps),CSRank(ZScore(Mean(trade_return_1h,8))))",basis_premium_like|price_like,spread_rank,L7_ranked_future_return,8,1.0,3,True,0.804292701013777,0.0278407945619585,True,2.012278328374414,0.8199815627816982,True,0.0355094810464192,0.0349094810464192,0.0339094810464192,94.93333333333334,A7FF25R3S04_RANK_LABEL_DIAGNOSTIC_CLUE,705,0.0348716031473123,5.057990509935828,1.4840012963457272,0.2361543900650195,0.5787234042553191,712,0.0533460962918038,8.318137301002896,3.1809835577443337,0.9836488941717692,0.6151685393258427,712,0.045435916027669,7.704582188660373,2.959365843560403,1.30081636991026,0.6221910112359551,712,0.0359094810464192,5.679846180116297,2.012278328374414,0.8199815627816982,0.5674157303370787,0.0,40.10518834540547,skel_a923757a8885923c,0.995403619649526,0.9901034151034152,04
a7ff24r_62044809f67b688d,"Sub(CSRank(premium_close_bps),CSRank(trade_return_1h))",basis_premium_like|price_like,spread_rank,L7_ranked_future_return,1,1.0,3,True,0.5327189401419509,0.01739318347183,True,0.9586388169265412,0.9586388169265412,True,0.0323617655606833,0.0317617655606833,0.0307617655606833,95.86666666666666,A7FF25R3S04_RANK_LABEL_DIAGNOSTIC_CLUE,719,0.0388179064052673,6.097998486623883,6.097998486623883,6.097998486623883,0.6008344923504868,719,0.0061396702010836,0.9586388169265412,0.9586388169265412,0.9586388169265412,0.521557719054242,719,0.0230964777926704,3.8987556412617943,3.8987556412617943,3.8987556412617943,0.5563282336578581,719,0.0327617655606833,5.299911613882096,5.299911613882096,5.299911613882096,0.5771905424200278,0.0,37.22904662054138,skel_293cae94cfd91548,0.9994254524561909,0.9897450177254,04
a7ff24r_389e925b81a0c645,"Mean(Mul(Delta(mark_index_basis_bps,1),realized_vol_168h),4)",basis_premium_like|volatility_like,smooth_mul,L5_vol_adjusted_return,8,-1.0,3,True,0.5522409355825147,0.1120204496897389,True,0.0839626107183692,2.514335089972677,True,0.1930821367510833,0.1924821367510834,0.1914821367510834,94.93333333333334,A7FF25R3S05_NUMERIC_CLUE,708,-0.0088433745841049,-0.3160813221819722,0.0329388692764617,-1.2148596729780692,0.4915254237288136,712,-0.0544469206280273,-1.808740302949157,-0.669007230262564,-2.514335089972677,0.4634831460674157,712,-0.0782449571313876,-1.9510411824770493,-0.0839626107183692,-3.608012590875689,0.4578651685393258,712,-0.1934821367510834,-3.0625534130338226,-1.4232514425023124,-4.55331263053073,0.4578651685393258,1.0,198.92989581550088,skel_8184698cb7b24c02,0.8261993679977018,0.9998297693555864,05
a7ff24r_62921caa01dbd001,"SafeDiv(mark_index_basis_bps,Abs(ZScore(Mean(realized_vol_168h,12))))",basis_premium_like|volatility_like,safe_div_abs,L5_vol_adjusted_return,1,-1.0,3,True,0.3169947305329634,0.0249224206511801,True,4.596211239092877,4.596211239092877,True,0.093897792376903,0.093297792376903,0.092297792376903,95.86666666666666,A7FF25R3S05_NUMERIC_CLUE,708,-0.0080906541781173,-0.7752443498803305,-0.7752443498803305,-0.7752443498803305,0.4788135593220339,719,-0.0688524705623509,-7.056194099369234,-7.056194099369234,-7.056194099369234,0.3546592489568845,719,-0.0923519368210293,-7.158756015412837,-7.158756015412837,-7.158756015412837,0.3546592489568845,719,-0.094297792376903,-4.596211239092877,-4.596211239092877,-4.596211239092877,0.3922114047287899,1.0,99.98079764637008,skel_c80f62c274b367a9,0.8241884515943695,0.9870781050307889,05
a7ff24r_c223ee324263786f,"SafeDiv(premium_close_bps,Abs(realized_vol_168h))",basis_premium_like|volatility_like,safe_div_abs,L5_vol_adjusted_return,1,-1.0,3,True,0.6741149576645562,0.0394650002872209,True,2.531146992895294,2.531146992895294,True,0.0857199456515286,0.0851199456515286,0.0841199456515286,95.86666666666666,A7FF25R3S05_NUMERIC_CLUE,715,-0.0234351743347797,-1.867839107489709,-1.867839107489709,-1.867839107489709,0.4545454545454545,668,-0.056894971309774,-3.1789427457847474,-3.1789427457847474,-3.1789427457847474,0.4116766467065868,713,-0.0502257954055705,-2.531146992895294,-2.531146992895294,-2.531146992895294,0.4417952314165498,719,-0.0861199456515286,-3.368669424753517,-3.368669424753517,-3.368669424753517,0.4381084840055633,1.0,91.44583069386412,skel_d9d4f69744bac825,0.8273484630853203,0.6728334780092593,05
a7ff24r_cff5d7f207bd19d3,"Mean(Mul(mark_index_basis_bps,ZScore(Mean(realized_vol_168h,2))),4)",basis_premium_like|volatility_like,smooth_mul,L7_ranked_future_return,8,1.0,3,True,0.9463765557419012,0.0688760631242197,True,1.246023551988448,1.023863924135214,True,0.0699579347430295,0.0693579347430295,0.0683579347430295,94.93333333333334,A7FF25R3S05_RANK_LABEL_DIAGNOSTIC_CLUE,708,0.0169043602218037,2.220035844681244,0.7700659184228694,0.224373589535584,0.5536723163841808,712,0.0313073826987099,3.8391241920400456,1.246023551988448,1.023863924135214,0.5632022471910112,712,0.0317036972014148,5.055678508052006,1.773801858461042,1.2203192429531406,0.5786516853932584,712,0.0703579347430295,10.36869172243922,3.6658609297478506,2.9296545674062853,0.6460674157303371,0.0,74.41155818728762,skel_44a246af570899bb,0.8261993679977018,0.9997102457116366,05
a7ff24r_f0f23082ea64c621,"Mean(Mul(premium_close_bps,Mean(realized_vol_168h,8)),4)",basis_premium_like|volatility_like,smooth_mul,L7_ranked_future_return,24,1.0,3,True,0.8285351242030862,0.0563051904520782,True,1.1820464885689623,-0.3003895759886899,True,0.0531797240730928,0.0525797240730928,0.0515797240730928,92.8,A7FF25R3S05_RANK_LABEL_DIAGNOSTIC_CLUE,686,0.0254240987659355,4.286762970908747,0.7853260995418241,-0.1517711875831068,0.5743440233236151,696,0.0384370104077188,7.194431526479114,1.6100341815470802,-0.0911770160241955,0.5977011494252874,696,0.0375215961467757,5.912857502505938,1.1820464885689623,-0.3003895759886899,0.5890804597701149,696,0.0535797240730928,8.640698630543595,1.8529853255251068,0.0544833661227396,0.625,0.0,57.75118894888974,skel_644ba0ee0d0e38ee,0.824475725366274,0.9228840011614402,05
a7ff24r_130f31863e20ac2b,"Mean(Mul(premium_close_bps,realized_vol_168h),4)",basis_premium_like|volatility_like,smooth_mul,L7_ranked_future_return,24,1.0,3,True,0.8358081209327733,0.0549328547894902,True,1.104565489479585,-0.2536857773418691,True,0.0518978123385948,0.0512978123385948,0.0502978123385948,92.8,A7FF25R3S05_RANK_LABEL_DIAGNOSTIC_CLUE,693,0.0242889627674981,4.160563223119865,0.887838608536208,-0.2088269420380543,0.5743145743145743,696,0.0407233889198516,7.543392570376669,1.631644833173236,-0.120031403793827,0.6048850574712644,696,0.0359738785104715,5.672320450472103,1.104565489479585,-0.2536857773418691,0.5833333333333334,696,0.0522978123385948,8.409070973168896,1.8239965423551203,-0.0018455826914644,0.6192528735632183,0.0,56.462004217662106,skel_356a5f3fab58eb27,0.8264866417696064,0.9230571486502144,05
a7ff24r_e1b520e8bb5bd0ba,"Mul(ZScore(Mean(premium_close_bps,2)),realized_vol_24h)",basis_premium_like|volatility_like,mul,L7_ranked_future_return,1,-1.0,3,True,0.830529961117712,0.0070813533456961,True,1.0480243854775058,1.0480243854775058,True,0.0061572200329675,0.0055572200329675,0.0045572200329675,95.86666666666666,A7FF25R3S05_RANK_LABEL_DIAGNOSTIC_CLUE,718,-0.0056345429691529,-0.9405831244840196,-0.9405831244840196,-0.9405831244840196,0.4707520891364902,719,-0.016311878638026,-2.9210378763511096,-2.9210378763511096,-2.9210378763511096,0.4603616133518776,719,-0.0186338568227476,-3.185785364641295,-3.185785364641295,-3.185785364641295,0.4408901251738525,719,-0.0065572200329675,-1.0480243854775058,-1.0480243854775058,-1.0480243854775058,0.4867872044506258,0.0,10.726690071849887,skel_97ea9710bb50e137,0.8270611893134157,1.0,05
a7ff24r_0d2e211c74b8ab69,"Mul(realized_vol_168h,trade_return_1h)",price_like|volatility_like,mul,L5_vol_adjusted_return,1,-1.0,3,True,0.8717666079642135,0.0244599838303963,True,2.18327938163828,2.18327938163828,True,0.0767148873127041,0.0761148873127041,0.0751148873127041,95.86666666666666,A7FF25R3S06_NUMERIC_CLUE,719,-0.0710180179281244,-4.375665971313032,-4.375665971313032,-4.375665971313032,0.4130737134909596,719,-0.033761722511498,-2.18327938163828,-2.18327938163828,-2.18327938163828,0.4353268428372739,719,-0.083292142446802,-4.826727459563735,-4.826727459563735,-4.826727459563735,0.3908205841446453,719,-0.0771148873127041,-3.04582202118273,-3.04582202118273,-3.04582202118273,0.3824756606397774,1.0,82.24312070473994,skel_337820bc5afcf6cc,0.8273484630853203,0.96416015625,06
a7ff24r_56da73ff4908bd30,"Sub(CSRank(ZScore(Mean(premium_close_bps,12))),CSRank(realized_vol_168h))",basis_premium_like|volatility_like,spread_rank,L7_ranked_future_return,24,1.0,3,True,0.5015416160245931,0.0754871020731742,True,1.1572902944833587,0.2848183066811974,True,0.0742537358589486,0.0736537358589486,0.0726537358589486,92.8,A7FF25R3S06_RANK_LABEL_DIAGNOSTIC_CLUE,685,0.0830709812541473,11.471193509521845,2.3586826466427926,1.4369553770006789,0.7153284671532847,696,0.0461990179875866,5.350869595651924,1.1572902944833587,0.2848183066811974,0.5603448275862069,696,0.0518994271014745,8.003411952661512,1.6155230950228912,0.8213930434654373,0.5991379310344828,696,0.0746537358589486,10.966869097240115,2.214788015257054,1.5183295323796533,0.6609195402298851,0.0,79.15219424292408,skel_206e713fb3d9a164,0.8241884515943695,0.9891657952829092,06
a7ff24r_3c67ad4c348bba31,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,12))),CSRank(ZScore(Mean(realized_vol_168h,4))))",basis_premium_like|volatility_like,spread_rank,L7_ranked_future_return,24,1.0,3,True,0.8319402544679423,0.0736923760473509,True,1.1810879926649367,0.4340163836201323,True,0.0721438767161558,0.0715438767161558,0.0705438767161558,92.8,A7FF25R3S06_RANK_LABEL_DIAGNOSTIC_CLUE,685,0.0591454539310378,6.794922075873522,1.4424682207142827,0.54895215239404,0.6467153284671533,696,0.0492979211414915,5.3594445428079,1.1810879926649367,0.4340163836201323,0.5617816091954023,696,0.0713191541855334,9.80602674007155,1.8730739528860068,0.8615038041352203,0.6336206896551724,696,0.0725438767161558,9.54633399641274,2.014175484451972,1.1023806246930865,0.6522988505747126,0.0,76.71193646168787,skel_f4061a64df347a31,0.8241884515943695,0.9884251190891136,06
a7ff24r_4ba0720360644c7f,"Sub(CSRank(premium_close_bps),CSRank(realized_vol_168h))",basis_premium_like|volatility_like,spread_rank,L7_ranked_future_return,24,1.0,3,True,0.7646690239103351,0.0620402986703723,True,0.742966029212508,0.0284798744524734,True,0.0586850812362127,0.0580850812362127,0.0570850812362127,92.8,A7FF25R3S06_RANK_LABEL_DIAGNOSTIC_CLUE,696,0.0699592496141975,9.484642516966238,2.0468605912341595,0.6474408459404332,0.6709770114942529,696,0.0333161067693215,3.71023293639745,0.742966029212508,0.0350976178300913,0.5316091954022989,696,0.043066209720529,6.771864622711263,1.3479032781760043,0.0284798744524734,0.5977011494252874,696,0.0590850812362127,8.749755714770876,1.748582082467594,1.0656257442292243,0.646551724137931,0.0,63.32041221230237,skel_293cae94cfd91548,0.8273484630853203,0.9911494502314816,06
a7ff24r_8f6351646309de9d,"Sub(CSRank(premium_close_bps),CSRank(Mean(realized_vol_168h,2)))",basis_premium_like|volatility_like,spread_rank,L7_ranked_future_return,24,1.0,3,True,0.6925464898608442,0.0610847648237644,True,0.7179639402109348,-0.0348111769372749,True,0.0580729561842079,0.0574729561842079,0.0564729561842079,92.8,A7FF25R3S06_RANK_LABEL_DIAGNOSTIC_CLUE,695,0.0689687038248189,9.371184353694844,1.9769691344530749,0.5875088122957554,0.6676258992805756,696,0.0339668536417818,3.7843325038042006,0.7179639402109348,0.1318147181928622,0.5316091954022989,696,0.0420165647132241,6.61118943931277,1.2944035208710734,-0.0348111769372749,0.5933908045977011,696,0.0584729561842079,8.644485427730107,1.7415741811560577,0.8987298423771068,0.6451149425287356,0.0,62.780409694347135,skel_1a1b3fb29dff7328,0.8270611893134157,0.9911391397475976,06
a7ff24r_90fca106843c7901,"Sub(CSRank(premium_close_bps),CSRank(ZScore(Mean(realized_vol_168h,2))))",basis_premium_like|volatility_like,spread_rank,L7_ranked_future_return,24,1.0,3,True,0.8207508711710303,0.0610847648237644,True,0.7179639402109348,-0.0348111769372749,True,0.0580729561842079,0.0574729561842079,0.0564729561842079,92.8,A7FF25R3S06_RANK_LABEL_DIAGNOSTIC_CLUE,695,0.0689687038248189,9.371184353694844,1.9769691344530749,0.5875088122957554,0.6676258992805756,696,0.0339668536417818,3.7843325038042006,0.7179639402109348,0.1318147181928622,0.5316091954022989,696,0.0420165647132241,6.61118943931277,1.2944035208710734,-0.0348111769372749,0.5933908045977011,696,0.0584729561842079,8.644485427730107,1.7415741811560577,0.8987298423771068,0.6451149425287356,0.0,62.65220531303695,skel_a923757a8885923c,0.8270611893134157,0.9911391397475976,06
a7ff24r_18494b19560b1e1c,"Mul(realized_vol_168h,Sign(trade_return_1h))",price_like|volatility_like,gated_sign,L5_vol_adjusted_return,4,-1.0,3,True,0.9145223502284544,0.019153169319716,True,0.7819266900977755,1.1105044924456495,True,0.0545488265880495,0.0539488265880495,0.0529488265880495,95.46666666666668,A7FF25R3S06_NUMERIC_CLUE,716,-0.0315624709931299,-1.1697627627823308,-0.8556899269380114,-1.4677385164608945,0.4832402234636871,716,-0.0581612554596105,-2.249400185996518,-1.1680206593269038,-1.7601757347751852,0.4441340782122905,716,-0.1015033668620339,-3.654878765994833,-1.6180574038691322,-2.9738022030892712,0.4231843575418994,716,-0.0549488265880495,-1.4082797876606814,-0.7819266900977755,-1.1105044924456495,0.4553072625698324,1.0,60.03430423782112,skel_d9d4f69744bac825,0.8273484630853203,0.96416015625,06
a7ff24r_1a6cd63fcb1c2549,"Mean(Mul(Mean(realized_vol_168h,12),trade_return_1h),4)",price_like|volatility_like,smooth_mul,L7_ranked_future_return,8,-1.0,3,True,0.5785497285945996,0.0383255468424885,True,2.707716399691773,4.234194885730055,True,0.0514542902101539,0.0508542902101539,0.0498542902101539,94.93333333333334,A7FF25R3S06_RANK_LABEL_DIAGNOSTIC_CLUE,698,-0.0469138013371537,-5.680598921906427,-2.112377688237311,-2.8817956945869656,0.4240687679083094,712,-0.0584675243185601,-7.711846185046318,-2.731706386545916,-4.234194885730055,0.375,712,-0.0540698638420724,-7.812457213271448,-3.0156908959986746,-4.398073748695217,0.3918539325842696,712,-0.0518542902101539,-7.536698400995087,-2.707716399691773,-4.459287560047454,0.372191011235955,0.0,56.275740481559374,skel_8184698cb7b24c02,0.8233266302786556,0.9993094324261456,06
a7ff24r_99a670aaf2c0cccc,"Mean(Mul(realized_vol_168h,trade_return_1h),4)",price_like|volatility_like,smooth_mul,L7_ranked_future_return,8,-1.0,3,True,0.6037747151223604,0.0370766197201414,True,2.716130954595624,4.083511708462494,True,0.0510837410268414,0.0504837410268414,0.0494837410268414,94.93333333333334,A7FF25R3S06_RANK_LABEL_DIAGNOSTIC_CLUE,709,-0.0490117144648174,-6.002844427075486,-2.262397968099686,-3.0830441045981383,0.4203102961918195,712,-0.0584881690855181,-7.692352033152461,-2.770977940993001,-4.169850305639284,0.375,712,-0.0529179833801498,-7.65171034516896,-2.9665337958697924,-4.320987121707328,0.3834269662921348,712,-0.0514837410268414,-7.474938596020899,-2.716130954595624,-4.083511708462494,0.372191011235955,0.0,55.87996631171908,skel_356a5f3fab58eb27,0.8264866417696064,0.999312072760978,06
a7ff24r_07fd133f7d8485e9,"Mean(Mul(realized_vol_24h,Mean(trade_return_1h,4)),4)",price_like|volatility_like,smooth_mul,L7_ranked_future_return,8,-1.0,3,True,0.758191738767297,0.0380680562057844,True,2.369259702977241,4.101074226589028,True,0.0490521008895131,0.0484521008895131,0.0474521008895131,94.93333333333334,A7FF25R3S06_RANK_LABEL_DIAGNOSTIC_CLUE,706,-0.0364862029167978,-4.431244899732552,-1.4183874088234534,-2.299965881659647,0.4390934844192634,712,-0.0593058319028298,-7.867791782678071,-2.558205524959736,-4.248041644097,0.3862359550561798,712,-0.0504088314086558,-7.643052685150998,-2.369259702977241,-4.433730546422828,0.3946629213483146,712,-0.0494521008895131,-7.740700055106901,-3.155794801923327,-4.101074226589028,0.3932584269662921,0.0,53.69390915074581,skel_644ba0ee0d0e38ee,0.8256248204538925,0.9998803931802366,06
a7ff24r_83eaca890e3a46b2,"Mean(Mul(realized_vol_24h,ZScore(Mean(trade_return_1h,2))),4)",price_like|volatility_like,smooth_mul,L7_ranked_future_return,4,-1.0,3,True,0.7707493156366972,0.0242710434771363,True,2.768451561782978,3.517656798677644,True,0.0429657601386302,0.0423657601386302,0.0413657601386302,95.46666666666668,A7FF25R3S06_RANK_LABEL_DIAGNOSTIC_CLUE,712,-0.0539057623283395,-7.372837005336948,-3.826183695735411,-4.003182024381967,0.3862359550561798,716,-0.0412463790606248,-6.396136230127822,-3.1936936762136656,-4.408468418652395,0.4092178770949721,716,-0.0426088383250569,-6.600667410141596,-2.768451561782978,-5.269094209401069,0.4217877094972067,716,-0.0433657601386302,-6.138771570737228,-3.1350793898863287,-3.517656798677644,0.4162011173184357,0.0,47.59501082299356,skel_44a246af570899bb,0.8261993679977018,1.0,06
