subgraph_id,expression,subgraph_kind,node_type,operator,blueprint_ref_count,node_occurrence_count,root_ref_count,nonroot_ref_count,raw_inputs,raw_input_count,operator_path,operator_count_max,max_subgraph_depth,levels,candidate_roles,semantic_pairs,motifs,primary_semantics,secondary_semantics,formula_gen_gate,feature_factory_allowed,ordinary_alpha_eligible,requires_response_promotion,pit_policy,role_policy,kind_counts
sg_69246795810a0e81,"Sign(Delta(index_close,4))",typed_transform_subgraph,Transform,Sign,10,10,0,10,index_close,1,Sign>Delta,2,3,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign,taker_flow_like,basis_premium_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_694b257b9cfa8b3f,"Abs(Delta(mark_close,4))",typed_transform_subgraph,Transform,Abs,10,10,0,10,mark_close,1,Abs>Delta,2,3,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|basis_premium_like,safe_div_abs,taker_flow_like,basis_premium_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_6953ef4f0756a7f4,"Abs(Mean(global_long_short_account_ratio_mean,24))",typed_transform_subgraph,Transform,Abs,10,10,0,10,global_long_short_account_ratio_mean,1,Abs>Mean,2,3,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|positioning_like,safe_div_abs,open_interest_like,positioning_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_699698a198d4c03e,"Sign(ZScore(Mean(mark_close,24)))",typed_transform_subgraph,Transform,Sign,10,10,0,10,mark_close,1,Sign>ZScore>Mean,3,4,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign,taker_flow_like,basis_premium_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_69ddd3fc7f42c65b,"Sign(ZScore(Mean(open_interest_last,4)))",typed_transform_subgraph,Transform,Sign,10,10,0,10,open_interest_last,1,Sign>ZScore>Mean,3,4,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|open_interest_like,gated_sign,taker_flow_like,open_interest_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_6a434eb6ceec4e0b,"CSRank(Delta(age_x_volatility,4))",typed_transform_subgraph,Transform,CSRank,10,10,0,10,age_x_volatility,1,CSRank>Delta,2,3,L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,liquidity_like,volatility_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_6ad390791c811108,"Abs(Mean(open_interest_value_last,4))",typed_transform_subgraph,Transform,Abs,10,10,0,10,open_interest_value_last,1,Abs>Mean,2,3,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|open_interest_like,safe_div_abs,taker_flow_like,open_interest_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_6b06b17c9bef4831,Sign(index_close),typed_transform_subgraph,Transform,Sign,10,10,0,10,index_close,1,Sign,1,2,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign,taker_flow_like,basis_premium_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_6bc488932eefd123,"Neg(ZScore(Mean(open_interest_mean,8)))",typed_transform_subgraph,Transform,Neg,10,10,0,10,open_interest_mean,1,Neg>ZScore>Mean,3,4,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,open_interest_like,price_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_6cd85e5b51f24939,"Sign(Delta(trade_return_24h,24))",typed_transform_subgraph,Transform,Sign,10,10,0,10,trade_return_24h,1,Sign>Delta,2,3,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,open_interest_like,price_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_6cfe9976d8555455,"CSRank(ZScore(Mean(trade_high,24)))",typed_transform_subgraph,Transform,CSRank,10,10,0,10,trade_high,1,CSRank>ZScore>Mean,3,4,L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,liquidity_like,volatility_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_6d09ad7a15c2bb93,"Abs(Delta(open_interest_last,8))",typed_transform_subgraph,Transform,Abs,10,10,0,10,open_interest_last,1,Abs>Delta,2,3,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|open_interest_like,safe_div_abs,taker_flow_like,open_interest_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_6d61e8d3d95abe8a,"Abs(ZScore(ZScore(Mean(age_x_volatility,24))))",typed_transform_subgraph,Transform,Abs,10,10,0,10,age_x_volatility,1,Abs>ZScore>ZScore>Mean,4,5,L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,liquidity_like,volatility_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_6d943830f00b64ca,ZScore(mark_high),typed_transform_subgraph,Transform,ZScore,10,10,0,10,mark_high,1,ZScore,1,2,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|basis_premium_like,relative_shock,taker_flow_like,basis_premium_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_6da8640e7ad7489c,"Abs(Mean(open_interest_value_last,24))",typed_transform_subgraph,Transform,Abs,10,10,0,10,open_interest_value_last,1,Abs>Mean,2,3,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|open_interest_like,safe_div_abs,taker_flow_like,open_interest_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_6fc6bb6564850b93,"Abs(ZScore(Mean(open_interest_mean,4)))",typed_transform_subgraph,Transform,Abs,10,10,0,10,open_interest_mean,1,Abs>ZScore>Mean,3,4,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|open_interest_like,safe_div_abs,taker_flow_like,open_interest_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_6fdaf12413e30ab6,"Sign(ZScore(Mean(mark_high,8)))",typed_transform_subgraph,Transform,Sign,10,10,0,10,mark_high,1,Sign>ZScore>Mean,3,4,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign,taker_flow_like,basis_premium_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_6ff00ffdf6b800cf,"ZScore(Delta(trade_low,24))",typed_transform_subgraph,Transform,ZScore,10,10,0,10,trade_low,1,ZScore>Delta,2,3,L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,liquidity_like,volatility_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_70415d63d2c7c501,"Abs(Mean(global_long_short_account_ratio_last,4))",typed_transform_subgraph,Transform,Abs,10,10,0,10,global_long_short_account_ratio_last,1,Abs>Mean,2,3,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|positioning_like,safe_div_abs,open_interest_like,positioning_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_712e686c906b635d,"Abs(Delta(trade_low,8))",typed_transform_subgraph,Transform,Abs,10,10,0,10,trade_low,1,Abs>Delta,2,3,L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,liquidity_like,volatility_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_718bfec0e46bacef,Abs(age_x_volatility),typed_transform_subgraph,Transform,Abs,10,10,0,10,age_x_volatility,1,Abs,1,2,L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,liquidity_like,volatility_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_71ea84091cb412a5,"Sign(Delta(mark_index_basis_bps,8))",typed_transform_subgraph,Transform,Sign,10,10,0,10,mark_index_basis_bps,1,Sign>Delta,2,3,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign,taker_flow_like,basis_premium_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_7204ba91fc50d928,"Sign(Delta(trade_high,8))",typed_transform_subgraph,Transform,Sign,10,10,0,10,trade_high,1,Sign>Delta,2,3,L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like,volatility_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_722449087c7839e8,ZScore(trade_low),typed_transform_subgraph,Transform,ZScore,10,10,0,10,trade_low,1,ZScore,1,2,L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,liquidity_like,volatility_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_72b86c64723fbea8,"Sign(Delta(age_x_volatility,8))",typed_transform_subgraph,Transform,Sign,10,10,0,10,age_x_volatility,1,Sign>Delta,2,3,L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like,volatility_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_73036419c1c0ecd6,"Delta(Mean(open_interest_value_last,24),24)",typed_transform_subgraph,Transform,Delta,10,10,0,10,open_interest_value_last,1,Delta>Mean,2,3,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like,open_interest_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_7303c4acd70faefc,"Sign(Mean(mark_index_basis_bps,8))",typed_transform_subgraph,Transform,Sign,10,10,0,10,mark_index_basis_bps,1,Sign>Mean,2,3,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign,taker_flow_like,basis_premium_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_7410e4e255d1bf7d,"Sign(ZScore(Mean(global_long_short_account_ratio_last,24)))",typed_transform_subgraph,Transform,Sign,10,10,0,10,global_long_short_account_ratio_last,1,Sign>ZScore>Mean,3,4,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|positioning_like,signed_spread,open_interest_like,positioning_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_758041c09ff518c5,"Sign(Delta(global_long_short_account_ratio_mean,24))",typed_transform_subgraph,Transform,Sign,10,10,0,10,global_long_short_account_ratio_mean,1,Sign>Delta,2,3,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|positioning_like,signed_spread,open_interest_like,positioning_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_760ca85fcac379ff,"Sign(ZScore(Mean(trade_return_24h,24)))",typed_transform_subgraph,Transform,Sign,10,10,0,10,trade_return_24h,1,Sign>ZScore>Mean,3,4,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,open_interest_like,price_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_760e1059d334033c,Sign(trade_return_24h),typed_transform_subgraph,Transform,Sign,10,10,0,10,trade_return_24h,1,Sign,1,2,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,open_interest_like,price_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_76618d70bdbfc596,"Sign(ZScore(Mean(age_x_volatility,4)))",typed_transform_subgraph,Transform,Sign,10,10,0,10,age_x_volatility,1,Sign>ZScore>Mean,3,4,L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like,volatility_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_77d5ed69d58527fd,"Abs(Delta(open_interest_mean,24))",typed_transform_subgraph,Transform,Abs,10,10,0,10,open_interest_mean,1,Abs>Delta,2,3,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|open_interest_like,safe_div_abs,taker_flow_like,open_interest_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_7816f4b0fca5bcec,"Sign(Delta(open_interest_value_last,4))",typed_transform_subgraph,Transform,Sign,10,10,0,10,open_interest_value_last,1,Sign>Delta,2,3,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|open_interest_like,gated_sign,taker_flow_like,open_interest_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_789c5cde0f0ec619,"Sign(ZScore(Mean(trade_low,4)))",typed_transform_subgraph,Transform,Sign,10,10,0,10,trade_low,1,Sign>ZScore>Mean,3,4,L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like,volatility_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_790967ab39916212,"Sign(ZScore(Mean(open_interest_mean,4)))",typed_transform_subgraph,Transform,Sign,10,10,0,10,open_interest_mean,1,Sign>ZScore>Mean,3,4,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|open_interest_like,gated_sign,taker_flow_like,open_interest_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_7937b4b56bee31f3,"Abs(Mean(mark_index_basis_bps,8))",typed_transform_subgraph,Transform,Abs,10,10,0,10,mark_index_basis_bps,1,Abs>Mean,2,3,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|basis_premium_like,safe_div_abs,taker_flow_like,basis_premium_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_79a03986187bc3be,"Sign(ZScore(Mean(mark_index_basis_bps,4)))",typed_transform_subgraph,Transform,Sign,10,10,0,10,mark_index_basis_bps,1,Sign>ZScore>Mean,3,4,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign,taker_flow_like,basis_premium_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_7a3d711e05713a8b,"ZScore(ZScore(Mean(age_x_volatility,4)))",typed_transform_subgraph,Transform,ZScore,10,10,0,10,age_x_volatility,1,ZScore>ZScore>Mean,3,4,L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,liquidity_like,volatility_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_7a6a9db20e1c7fc3,"Abs(Delta(index_close,24))",typed_transform_subgraph,Transform,Abs,10,10,0,10,index_close,1,Abs>Delta,2,3,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|basis_premium_like,safe_div_abs,taker_flow_like,basis_premium_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_7c5ada2a70014d8f,"Abs(Delta(global_long_short_account_ratio_mean,8))",typed_transform_subgraph,Transform,Abs,10,10,0,10,global_long_short_account_ratio_mean,1,Abs>Delta,2,3,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|positioning_like,safe_div_abs,open_interest_like,positioning_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_7d2f544da3d28170,"Neg(ZScore(ZScore(Mean(open_interest_mean,24))))",typed_transform_subgraph,Transform,Neg,10,10,0,10,open_interest_mean,1,Neg>ZScore>ZScore>Mean,4,5,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,open_interest_like,price_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_7d5b5f7596b0c598,"Abs(ZScore(Delta(age_x_volatility,8)))",typed_transform_subgraph,Transform,Abs,10,10,0,10,age_x_volatility,1,Abs>ZScore>Delta,3,4,L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,liquidity_like,volatility_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_7dca2d7341cfc595,"ZScore(Delta(mark_close,4))",typed_transform_subgraph,Transform,ZScore,10,10,0,10,mark_close,1,ZScore>Delta,2,3,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|basis_premium_like,relative_shock,taker_flow_like,basis_premium_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_7e5085cd7e3d0d15,"CSRank(Delta(trade_low,8))",typed_transform_subgraph,Transform,CSRank,10,10,0,10,trade_low,1,CSRank>Delta,2,3,L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,liquidity_like,volatility_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_80300e20a8aa2416,"Abs(Delta(mark_high,4))",typed_transform_subgraph,Transform,Abs,10,10,0,10,mark_high,1,Abs>Delta,2,3,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|basis_premium_like,safe_div_abs,taker_flow_like,basis_premium_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_8066403f985cc811,"ZScore(Delta(age_x_volatility,4))",typed_transform_subgraph,Transform,ZScore,10,10,0,10,age_x_volatility,1,ZScore>Delta,2,3,L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,liquidity_like,volatility_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_806f970e44f6ced5,"CSRank(Mean(age_x_volatility,8))",typed_transform_subgraph,Transform,CSRank,10,10,0,10,age_x_volatility,1,CSRank>Mean,2,3,L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,liquidity_like,volatility_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_813fa6270b149dd7,"Abs(ZScore(Delta(trade_low,8)))",typed_transform_subgraph,Transform,Abs,10,10,0,10,trade_low,1,Abs>ZScore>Delta,3,4,L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,liquidity_like,volatility_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_8166e9e916263c76,"Sign(ZScore(Mean(age_x_volatility,24)))",typed_transform_subgraph,Transform,Sign,10,10,0,10,age_x_volatility,1,Sign>ZScore>Mean,3,4,L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like,volatility_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_83edc883717a7152,"Sign(Delta(top_long_short_account_ratio_last,8))",typed_transform_subgraph,Transform,Sign,10,10,0,10,top_long_short_account_ratio_last,1,Sign>Delta,2,3,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|positioning_like,signed_spread,open_interest_like,positioning_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_84cd7b02b180d8ad,"Abs(ZScore(Mean(index_close,24)))",typed_transform_subgraph,Transform,Abs,10,10,0,10,index_close,1,Abs>ZScore>Mean,3,4,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|basis_premium_like,safe_div_abs,taker_flow_like,basis_premium_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_84f4080cd29a997f,"Sign(ZScore(Mean(top_long_short_account_ratio_last,8)))",typed_transform_subgraph,Transform,Sign,10,10,0,10,top_long_short_account_ratio_last,1,Sign>ZScore>Mean,3,4,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|positioning_like,signed_spread,open_interest_like,positioning_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_851754510870ebbe,"Abs(Delta(open_interest_value_last,24))",typed_transform_subgraph,Transform,Abs,10,10,0,10,open_interest_value_last,1,Abs>Delta,2,3,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|open_interest_like,safe_div_abs,taker_flow_like,open_interest_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_85270618e8ff411e,"Sign(Mean(open_interest_last,4))",typed_transform_subgraph,Transform,Sign,10,10,0,10,open_interest_last,1,Sign>Mean,2,3,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|open_interest_like,gated_sign,taker_flow_like,open_interest_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_864f10f4051b5c0e,"Abs(Delta(global_long_short_account_ratio_last,24))",typed_transform_subgraph,Transform,Abs,10,10,0,10,global_long_short_account_ratio_last,1,Abs>Delta,2,3,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|positioning_like,safe_div_abs,open_interest_like,positioning_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_865559b4cd22f3e9,"CSRank(Mean(trade_high,24))",typed_transform_subgraph,Transform,CSRank,10,10,0,10,trade_high,1,CSRank>Mean,2,3,L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,liquidity_like,volatility_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_868f2f6801b7d068,"Sign(Mean(index_close,8))",typed_transform_subgraph,Transform,Sign,10,10,0,10,index_close,1,Sign>Mean,2,3,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign,taker_flow_like,basis_premium_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_86d0fc174b1da2fa,"Sign(ZScore(Mean(global_long_short_account_ratio_mean,24)))",typed_transform_subgraph,Transform,Sign,10,10,0,10,global_long_short_account_ratio_mean,1,Sign>ZScore>Mean,3,4,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|positioning_like,signed_spread,open_interest_like,positioning_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_8783e58e66797e6e,"Abs(Delta(global_long_short_account_ratio_mean,24))",typed_transform_subgraph,Transform,Abs,10,10,0,10,global_long_short_account_ratio_mean,1,Abs>Delta,2,3,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|positioning_like,safe_div_abs,open_interest_like,positioning_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_8854e7d71b424f3c,"CSRank(ZScore(Mean(trade_low,8)))",typed_transform_subgraph,Transform,CSRank,10,10,0,10,trade_low,1,CSRank>ZScore>Mean,3,4,L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,liquidity_like,volatility_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_890b90185704d217,"Abs(Delta(global_long_short_account_ratio_mean,4))",typed_transform_subgraph,Transform,Abs,10,10,0,10,global_long_short_account_ratio_mean,1,Abs>Delta,2,3,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|positioning_like,safe_div_abs,open_interest_like,positioning_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_89b37a45fd633971,"Sign(ZScore(Mean(global_long_short_account_ratio_last,4)))",typed_transform_subgraph,Transform,Sign,10,10,0,10,global_long_short_account_ratio_last,1,Sign>ZScore>Mean,3,4,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|positioning_like,signed_spread,open_interest_like,positioning_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
sg_89be3c1fd92ca755,"Abs(Mean(global_long_short_account_ratio_mean,4))",typed_transform_subgraph,Transform,Abs,10,10,0,10,global_long_short_account_ratio_mean,1,Abs>Mean,2,3,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|positioning_like,safe_div_abs,open_interest_like,positioning_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 10}"
