blueprint_id,parent_subgraph_id,child_subgraph_id,arg_index,parent_expression,child_expression
a7ff55r3_188800a6564df544,sg_950ffa0d4fbad4cb,sg_567959f213f08921,0,,index_close
a7ff55r3_188800a6564df544,sg_950ffa0d4fbad4cb,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_a689f5205ce2bcf4,sg_9c678e36fb8ffec2,sg_5f4bdc6051e12602,0,,"Delta(Delta(taker_buy_quote_volume,8),4)"
a7ff55r3_a689f5205ce2bcf4,sg_5f4bdc6051e12602,sg_2c76ed10c74f42c3,0,,"Delta(taker_buy_quote_volume,8)"
a7ff55r3_a689f5205ce2bcf4,sg_2c76ed10c74f42c3,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_a689f5205ce2bcf4,sg_2c76ed10c74f42c3,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_a689f5205ce2bcf4,sg_5f4bdc6051e12602,sg_1b6453892473a467,1,,4
a7ff55r3_a689f5205ce2bcf4,sg_9c678e36fb8ffec2,sg_18e212080456a419,1,,"ZScore(Delta(index_close,24))"
a7ff55r3_a689f5205ce2bcf4,sg_18e212080456a419,sg_134f35a8fb2469eb,0,,"Delta(index_close,24)"
a7ff55r3_a689f5205ce2bcf4,sg_134f35a8fb2469eb,sg_567959f213f08921,0,,index_close
a7ff55r3_a689f5205ce2bcf4,sg_134f35a8fb2469eb,sg_4d134bc072212ace,1,,24
a7ff55r3_ceafa5fe42adb63c,sg_715717f9402c38e9,sg_8f0562e796e171c6,0,,"Mul(Delta(taker_buy_quote_volume,8),Delta(index_close,24))"
a7ff55r3_ceafa5fe42adb63c,sg_8f0562e796e171c6,sg_2c76ed10c74f42c3,0,,"Delta(taker_buy_quote_volume,8)"
a7ff55r3_ceafa5fe42adb63c,sg_2c76ed10c74f42c3,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_ceafa5fe42adb63c,sg_2c76ed10c74f42c3,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_ceafa5fe42adb63c,sg_8f0562e796e171c6,sg_134f35a8fb2469eb,1,,"Delta(index_close,24)"
a7ff55r3_ceafa5fe42adb63c,sg_134f35a8fb2469eb,sg_567959f213f08921,0,,index_close
a7ff55r3_ceafa5fe42adb63c,sg_134f35a8fb2469eb,sg_4d134bc072212ace,1,,24
a7ff55r3_ceafa5fe42adb63c,sg_715717f9402c38e9,sg_1b6453892473a467,1,,4
a7ff55r3_b3bb0870bbbb3d54,sg_e81f48c054ee6a6a,sg_2c76ed10c74f42c3,0,,"Delta(taker_buy_quote_volume,8)"
a7ff55r3_b3bb0870bbbb3d54,sg_2c76ed10c74f42c3,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_b3bb0870bbbb3d54,sg_2c76ed10c74f42c3,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_b3bb0870bbbb3d54,sg_e81f48c054ee6a6a,sg_8e2190fa36f2e747,1,,"Sign(Delta(index_close,24))"
a7ff55r3_b3bb0870bbbb3d54,sg_8e2190fa36f2e747,sg_134f35a8fb2469eb,0,,"Delta(index_close,24)"
a7ff55r3_b3bb0870bbbb3d54,sg_134f35a8fb2469eb,sg_567959f213f08921,0,,index_close
a7ff55r3_b3bb0870bbbb3d54,sg_134f35a8fb2469eb,sg_4d134bc072212ace,1,,24
a7ff55r3_2e671859e89ca3fd,sg_bf678c6579b9c3ca,sg_2c76ed10c74f42c3,0,,"Delta(taker_buy_quote_volume,8)"
a7ff55r3_2e671859e89ca3fd,sg_2c76ed10c74f42c3,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_2e671859e89ca3fd,sg_2c76ed10c74f42c3,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_2e671859e89ca3fd,sg_bf678c6579b9c3ca,sg_7a6a9db20e1c7fc3,1,,"Abs(Delta(index_close,24))"
a7ff55r3_2e671859e89ca3fd,sg_7a6a9db20e1c7fc3,sg_134f35a8fb2469eb,0,,"Delta(index_close,24)"
a7ff55r3_2e671859e89ca3fd,sg_134f35a8fb2469eb,sg_567959f213f08921,0,,index_close
a7ff55r3_2e671859e89ca3fd,sg_134f35a8fb2469eb,sg_4d134bc072212ace,1,,24
a7ff55r3_5adb8a0ea88fcddd,sg_3fe3e969b8efbbc0,sg_5f4bdc6051e12602,0,,"Delta(Delta(taker_buy_quote_volume,8),4)"
a7ff55r3_5adb8a0ea88fcddd,sg_5f4bdc6051e12602,sg_2c76ed10c74f42c3,0,,"Delta(taker_buy_quote_volume,8)"
a7ff55r3_5adb8a0ea88fcddd,sg_2c76ed10c74f42c3,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_5adb8a0ea88fcddd,sg_2c76ed10c74f42c3,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_5adb8a0ea88fcddd,sg_5f4bdc6051e12602,sg_1b6453892473a467,1,,4
a7ff55r3_5adb8a0ea88fcddd,sg_3fe3e969b8efbbc0,sg_2d919aeda65da40f,1,,"ZScore(Mean(index_close,24))"
a7ff55r3_5adb8a0ea88fcddd,sg_2d919aeda65da40f,sg_e21e3d2a650ddf67,0,,"Mean(index_close,24)"
a7ff55r3_5adb8a0ea88fcddd,sg_e21e3d2a650ddf67,sg_567959f213f08921,0,,index_close
a7ff55r3_5adb8a0ea88fcddd,sg_e21e3d2a650ddf67,sg_4d134bc072212ace,1,,24
a7ff55r3_b5379eabfcc89d3c,sg_85e8cf72bea8cf54,sg_a0f9abf5a8a6b8e6,0,,"Mul(Delta(taker_buy_quote_volume,8),Mean(index_close,24))"
a7ff55r3_b5379eabfcc89d3c,sg_a0f9abf5a8a6b8e6,sg_2c76ed10c74f42c3,0,,"Delta(taker_buy_quote_volume,8)"
a7ff55r3_b5379eabfcc89d3c,sg_2c76ed10c74f42c3,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_b5379eabfcc89d3c,sg_2c76ed10c74f42c3,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_b5379eabfcc89d3c,sg_a0f9abf5a8a6b8e6,sg_e21e3d2a650ddf67,1,,"Mean(index_close,24)"
a7ff55r3_b5379eabfcc89d3c,sg_e21e3d2a650ddf67,sg_567959f213f08921,0,,index_close
a7ff55r3_b5379eabfcc89d3c,sg_e21e3d2a650ddf67,sg_4d134bc072212ace,1,,24
a7ff55r3_b5379eabfcc89d3c,sg_85e8cf72bea8cf54,sg_1b6453892473a467,1,,4
a7ff55r3_21ab5ace09c919c2,sg_7831abb4ef0b0091,sg_2c76ed10c74f42c3,0,,"Delta(taker_buy_quote_volume,8)"
a7ff55r3_21ab5ace09c919c2,sg_2c76ed10c74f42c3,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_21ab5ace09c919c2,sg_2c76ed10c74f42c3,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_21ab5ace09c919c2,sg_7831abb4ef0b0091,sg_fb01df57d69e8f63,1,,"Sign(Mean(index_close,24))"
a7ff55r3_21ab5ace09c919c2,sg_fb01df57d69e8f63,sg_e21e3d2a650ddf67,0,,"Mean(index_close,24)"
a7ff55r3_21ab5ace09c919c2,sg_e21e3d2a650ddf67,sg_567959f213f08921,0,,index_close
a7ff55r3_21ab5ace09c919c2,sg_e21e3d2a650ddf67,sg_4d134bc072212ace,1,,24
a7ff55r3_1f6919aa9f7c42cb,sg_340afb62eed8c3d9,sg_2c76ed10c74f42c3,0,,"Delta(taker_buy_quote_volume,8)"
a7ff55r3_1f6919aa9f7c42cb,sg_2c76ed10c74f42c3,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_1f6919aa9f7c42cb,sg_2c76ed10c74f42c3,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_1f6919aa9f7c42cb,sg_340afb62eed8c3d9,sg_924cfecc79a9db97,1,,"Abs(Mean(index_close,24))"
a7ff55r3_1f6919aa9f7c42cb,sg_924cfecc79a9db97,sg_e21e3d2a650ddf67,0,,"Mean(index_close,24)"
a7ff55r3_1f6919aa9f7c42cb,sg_e21e3d2a650ddf67,sg_567959f213f08921,0,,index_close
a7ff55r3_1f6919aa9f7c42cb,sg_e21e3d2a650ddf67,sg_4d134bc072212ace,1,,24
a7ff55r3_d099c9a22c9bc9f1,sg_86f3c1e0ea540341,sg_5f4bdc6051e12602,0,,"Delta(Delta(taker_buy_quote_volume,8),4)"
a7ff55r3_d099c9a22c9bc9f1,sg_5f4bdc6051e12602,sg_2c76ed10c74f42c3,0,,"Delta(taker_buy_quote_volume,8)"
a7ff55r3_d099c9a22c9bc9f1,sg_2c76ed10c74f42c3,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_d099c9a22c9bc9f1,sg_2c76ed10c74f42c3,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_d099c9a22c9bc9f1,sg_5f4bdc6051e12602,sg_1b6453892473a467,1,,4
a7ff55r3_d099c9a22c9bc9f1,sg_86f3c1e0ea540341,sg_517e34b62ee376a6,1,,"ZScore(ZScore(Mean(index_close,24)))"
a7ff55r3_d099c9a22c9bc9f1,sg_517e34b62ee376a6,sg_2d919aeda65da40f,0,,"ZScore(Mean(index_close,24))"
a7ff55r3_d099c9a22c9bc9f1,sg_2d919aeda65da40f,sg_e21e3d2a650ddf67,0,,"Mean(index_close,24)"
a7ff55r3_d099c9a22c9bc9f1,sg_e21e3d2a650ddf67,sg_567959f213f08921,0,,index_close
a7ff55r3_d099c9a22c9bc9f1,sg_e21e3d2a650ddf67,sg_4d134bc072212ace,1,,24
a7ff55r3_ec14a7cf4eccca2f,sg_d77944049eaab6ac,sg_98d2f07817bbc16c,0,,"Mul(Delta(taker_buy_quote_volume,8),ZScore(Mean(index_close,24)))"
a7ff55r3_ec14a7cf4eccca2f,sg_98d2f07817bbc16c,sg_2c76ed10c74f42c3,0,,"Delta(taker_buy_quote_volume,8)"
a7ff55r3_ec14a7cf4eccca2f,sg_2c76ed10c74f42c3,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_ec14a7cf4eccca2f,sg_2c76ed10c74f42c3,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_ec14a7cf4eccca2f,sg_98d2f07817bbc16c,sg_2d919aeda65da40f,1,,"ZScore(Mean(index_close,24))"
a7ff55r3_ec14a7cf4eccca2f,sg_2d919aeda65da40f,sg_e21e3d2a650ddf67,0,,"Mean(index_close,24)"
a7ff55r3_ec14a7cf4eccca2f,sg_e21e3d2a650ddf67,sg_567959f213f08921,0,,index_close
a7ff55r3_ec14a7cf4eccca2f,sg_e21e3d2a650ddf67,sg_4d134bc072212ace,1,,24
a7ff55r3_ec14a7cf4eccca2f,sg_d77944049eaab6ac,sg_1b6453892473a467,1,,4
a7ff55r3_a91794903d53fd38,sg_e47618382812656d,sg_2c76ed10c74f42c3,0,,"Delta(taker_buy_quote_volume,8)"
a7ff55r3_a91794903d53fd38,sg_2c76ed10c74f42c3,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_a91794903d53fd38,sg_2c76ed10c74f42c3,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_a91794903d53fd38,sg_e47618382812656d,sg_330438ba033011b4,1,,"Sign(ZScore(Mean(index_close,24)))"
a7ff55r3_a91794903d53fd38,sg_330438ba033011b4,sg_2d919aeda65da40f,0,,"ZScore(Mean(index_close,24))"
a7ff55r3_a91794903d53fd38,sg_2d919aeda65da40f,sg_e21e3d2a650ddf67,0,,"Mean(index_close,24)"
a7ff55r3_a91794903d53fd38,sg_e21e3d2a650ddf67,sg_567959f213f08921,0,,index_close
a7ff55r3_a91794903d53fd38,sg_e21e3d2a650ddf67,sg_4d134bc072212ace,1,,24
a7ff55r3_5058a01446c96b5b,sg_0d82474072f7f9ad,sg_2c76ed10c74f42c3,0,,"Delta(taker_buy_quote_volume,8)"
a7ff55r3_5058a01446c96b5b,sg_2c76ed10c74f42c3,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_5058a01446c96b5b,sg_2c76ed10c74f42c3,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_5058a01446c96b5b,sg_0d82474072f7f9ad,sg_84cd7b02b180d8ad,1,,"Abs(ZScore(Mean(index_close,24)))"
a7ff55r3_5058a01446c96b5b,sg_84cd7b02b180d8ad,sg_2d919aeda65da40f,0,,"ZScore(Mean(index_close,24))"
a7ff55r3_5058a01446c96b5b,sg_2d919aeda65da40f,sg_e21e3d2a650ddf67,0,,"Mean(index_close,24)"
a7ff55r3_5058a01446c96b5b,sg_e21e3d2a650ddf67,sg_567959f213f08921,0,,index_close
a7ff55r3_5058a01446c96b5b,sg_e21e3d2a650ddf67,sg_4d134bc072212ace,1,,24
a7ff55r3_01db81c20beceddc,sg_7dd54140fb46a7f4,sg_46a01f6237b163ab,0,,"Delta(Mean(taker_buy_quote_volume,8),4)"
a7ff55r3_01db81c20beceddc,sg_46a01f6237b163ab,sg_8aec27686cac5c3d,0,,"Mean(taker_buy_quote_volume,8)"
a7ff55r3_01db81c20beceddc,sg_8aec27686cac5c3d,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_01db81c20beceddc,sg_8aec27686cac5c3d,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_01db81c20beceddc,sg_46a01f6237b163ab,sg_1b6453892473a467,1,,4
a7ff55r3_01db81c20beceddc,sg_7dd54140fb46a7f4,sg_2e53773cdf62663f,1,,ZScore(index_close)
a7ff55r3_01db81c20beceddc,sg_2e53773cdf62663f,sg_567959f213f08921,0,,index_close
a7ff55r3_1ca7bb2091ac4733,sg_8182e78f9f22160b,sg_1d2fd56930243b51,0,,"Mul(Mean(taker_buy_quote_volume,8),index_close)"
a7ff55r3_1ca7bb2091ac4733,sg_1d2fd56930243b51,sg_8aec27686cac5c3d,0,,"Mean(taker_buy_quote_volume,8)"
a7ff55r3_1ca7bb2091ac4733,sg_8aec27686cac5c3d,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_1ca7bb2091ac4733,sg_8aec27686cac5c3d,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_1ca7bb2091ac4733,sg_1d2fd56930243b51,sg_567959f213f08921,1,,index_close
a7ff55r3_1ca7bb2091ac4733,sg_8182e78f9f22160b,sg_1b6453892473a467,1,,4
a7ff55r3_86f70155eeb1bbdf,sg_a8fffd820f3f7412,sg_8aec27686cac5c3d,0,,"Mean(taker_buy_quote_volume,8)"
a7ff55r3_86f70155eeb1bbdf,sg_8aec27686cac5c3d,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_86f70155eeb1bbdf,sg_8aec27686cac5c3d,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_86f70155eeb1bbdf,sg_a8fffd820f3f7412,sg_6b06b17c9bef4831,1,,Sign(index_close)
a7ff55r3_86f70155eeb1bbdf,sg_6b06b17c9bef4831,sg_567959f213f08921,0,,index_close
a7ff55r3_c9160aeab4c318b3,sg_128a1411409edb99,sg_8aec27686cac5c3d,0,,"Mean(taker_buy_quote_volume,8)"
a7ff55r3_c9160aeab4c318b3,sg_8aec27686cac5c3d,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_c9160aeab4c318b3,sg_8aec27686cac5c3d,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_c9160aeab4c318b3,sg_128a1411409edb99,sg_e3fd95d4e2d33bfa,1,,Abs(index_close)
a7ff55r3_c9160aeab4c318b3,sg_e3fd95d4e2d33bfa,sg_567959f213f08921,0,,index_close
a7ff55r3_953594abaf0258a7,sg_8afd9c6b2f5bab3b,sg_46a01f6237b163ab,0,,"Delta(Mean(taker_buy_quote_volume,8),4)"
a7ff55r3_953594abaf0258a7,sg_46a01f6237b163ab,sg_8aec27686cac5c3d,0,,"Mean(taker_buy_quote_volume,8)"
a7ff55r3_953594abaf0258a7,sg_8aec27686cac5c3d,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_953594abaf0258a7,sg_8aec27686cac5c3d,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_953594abaf0258a7,sg_46a01f6237b163ab,sg_1b6453892473a467,1,,4
a7ff55r3_953594abaf0258a7,sg_8afd9c6b2f5bab3b,sg_0fb2f52099511cb9,1,,"ZScore(Delta(index_close,4))"
a7ff55r3_953594abaf0258a7,sg_0fb2f52099511cb9,sg_998925023f56d352,0,,"Delta(index_close,4)"
a7ff55r3_953594abaf0258a7,sg_998925023f56d352,sg_567959f213f08921,0,,index_close
a7ff55r3_953594abaf0258a7,sg_998925023f56d352,sg_1b6453892473a467,1,,4
a7ff55r3_4a22f7a27937fb78,sg_cd9342389bba6dda,sg_9c57abb565d760c1,0,,"Mul(Mean(taker_buy_quote_volume,8),Delta(index_close,4))"
a7ff55r3_4a22f7a27937fb78,sg_9c57abb565d760c1,sg_8aec27686cac5c3d,0,,"Mean(taker_buy_quote_volume,8)"
a7ff55r3_4a22f7a27937fb78,sg_8aec27686cac5c3d,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_4a22f7a27937fb78,sg_8aec27686cac5c3d,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_4a22f7a27937fb78,sg_9c57abb565d760c1,sg_998925023f56d352,1,,"Delta(index_close,4)"
a7ff55r3_4a22f7a27937fb78,sg_998925023f56d352,sg_567959f213f08921,0,,index_close
a7ff55r3_4a22f7a27937fb78,sg_998925023f56d352,sg_1b6453892473a467,1,,4
a7ff55r3_4a22f7a27937fb78,sg_cd9342389bba6dda,sg_1b6453892473a467,1,,4
a7ff55r3_0b3b109a9db94943,sg_e4638369920f7511,sg_8aec27686cac5c3d,0,,"Mean(taker_buy_quote_volume,8)"
a7ff55r3_0b3b109a9db94943,sg_8aec27686cac5c3d,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_0b3b109a9db94943,sg_8aec27686cac5c3d,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_0b3b109a9db94943,sg_e4638369920f7511,sg_69246795810a0e81,1,,"Sign(Delta(index_close,4))"
a7ff55r3_0b3b109a9db94943,sg_69246795810a0e81,sg_998925023f56d352,0,,"Delta(index_close,4)"
a7ff55r3_0b3b109a9db94943,sg_998925023f56d352,sg_567959f213f08921,0,,index_close
a7ff55r3_0b3b109a9db94943,sg_998925023f56d352,sg_1b6453892473a467,1,,4
a7ff55r3_d5eeac965100d849,sg_6637e5303a179b9d,sg_8aec27686cac5c3d,0,,"Mean(taker_buy_quote_volume,8)"
a7ff55r3_d5eeac965100d849,sg_8aec27686cac5c3d,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_d5eeac965100d849,sg_8aec27686cac5c3d,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_d5eeac965100d849,sg_6637e5303a179b9d,sg_9d71acb120fcedc9,1,,"Abs(Delta(index_close,4))"
a7ff55r3_d5eeac965100d849,sg_9d71acb120fcedc9,sg_998925023f56d352,0,,"Delta(index_close,4)"
a7ff55r3_d5eeac965100d849,sg_998925023f56d352,sg_567959f213f08921,0,,index_close
a7ff55r3_d5eeac965100d849,sg_998925023f56d352,sg_1b6453892473a467,1,,4
a7ff55r3_2b0749b75093137b,sg_750a6ab3ca4454a5,sg_46a01f6237b163ab,0,,"Delta(Mean(taker_buy_quote_volume,8),4)"
a7ff55r3_2b0749b75093137b,sg_46a01f6237b163ab,sg_8aec27686cac5c3d,0,,"Mean(taker_buy_quote_volume,8)"
a7ff55r3_2b0749b75093137b,sg_8aec27686cac5c3d,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_2b0749b75093137b,sg_8aec27686cac5c3d,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_2b0749b75093137b,sg_46a01f6237b163ab,sg_1b6453892473a467,1,,4
a7ff55r3_2b0749b75093137b,sg_750a6ab3ca4454a5,sg_99d2e08aeac6e7fc,1,,"ZScore(Mean(index_close,4))"
a7ff55r3_2b0749b75093137b,sg_99d2e08aeac6e7fc,sg_04b8c7e2fd25bd70,0,,"Mean(index_close,4)"
a7ff55r3_2b0749b75093137b,sg_04b8c7e2fd25bd70,sg_567959f213f08921,0,,index_close
a7ff55r3_2b0749b75093137b,sg_04b8c7e2fd25bd70,sg_1b6453892473a467,1,,4
a7ff55r3_a6436a2866db8f38,sg_eb31863e7bd82246,sg_b3e12edd9f302869,0,,"Mul(Mean(taker_buy_quote_volume,8),Mean(index_close,4))"
a7ff55r3_a6436a2866db8f38,sg_b3e12edd9f302869,sg_8aec27686cac5c3d,0,,"Mean(taker_buy_quote_volume,8)"
a7ff55r3_a6436a2866db8f38,sg_8aec27686cac5c3d,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_a6436a2866db8f38,sg_8aec27686cac5c3d,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_a6436a2866db8f38,sg_b3e12edd9f302869,sg_04b8c7e2fd25bd70,1,,"Mean(index_close,4)"
a7ff55r3_a6436a2866db8f38,sg_04b8c7e2fd25bd70,sg_567959f213f08921,0,,index_close
a7ff55r3_a6436a2866db8f38,sg_04b8c7e2fd25bd70,sg_1b6453892473a467,1,,4
a7ff55r3_a6436a2866db8f38,sg_eb31863e7bd82246,sg_1b6453892473a467,1,,4
a7ff55r3_30331f3174625f90,sg_872718ef58ec88fb,sg_8aec27686cac5c3d,0,,"Mean(taker_buy_quote_volume,8)"
a7ff55r3_30331f3174625f90,sg_8aec27686cac5c3d,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_30331f3174625f90,sg_8aec27686cac5c3d,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_30331f3174625f90,sg_872718ef58ec88fb,sg_af4413c14f75711e,1,,"Sign(Mean(index_close,4))"
a7ff55r3_30331f3174625f90,sg_af4413c14f75711e,sg_04b8c7e2fd25bd70,0,,"Mean(index_close,4)"
a7ff55r3_30331f3174625f90,sg_04b8c7e2fd25bd70,sg_567959f213f08921,0,,index_close
a7ff55r3_30331f3174625f90,sg_04b8c7e2fd25bd70,sg_1b6453892473a467,1,,4
a7ff55r3_dc1536a22e712b8d,sg_07973508bc7cc654,sg_8aec27686cac5c3d,0,,"Mean(taker_buy_quote_volume,8)"
a7ff55r3_dc1536a22e712b8d,sg_8aec27686cac5c3d,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_dc1536a22e712b8d,sg_8aec27686cac5c3d,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_dc1536a22e712b8d,sg_07973508bc7cc654,sg_594f6d95e64678f5,1,,"Abs(Mean(index_close,4))"
a7ff55r3_dc1536a22e712b8d,sg_594f6d95e64678f5,sg_04b8c7e2fd25bd70,0,,"Mean(index_close,4)"
a7ff55r3_dc1536a22e712b8d,sg_04b8c7e2fd25bd70,sg_567959f213f08921,0,,index_close
a7ff55r3_dc1536a22e712b8d,sg_04b8c7e2fd25bd70,sg_1b6453892473a467,1,,4
a7ff55r3_321e62bbcb3b95c3,sg_0ae566bf397a8e8c,sg_46a01f6237b163ab,0,,"Delta(Mean(taker_buy_quote_volume,8),4)"
a7ff55r3_321e62bbcb3b95c3,sg_46a01f6237b163ab,sg_8aec27686cac5c3d,0,,"Mean(taker_buy_quote_volume,8)"
a7ff55r3_321e62bbcb3b95c3,sg_8aec27686cac5c3d,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_321e62bbcb3b95c3,sg_8aec27686cac5c3d,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_321e62bbcb3b95c3,sg_46a01f6237b163ab,sg_1b6453892473a467,1,,4
a7ff55r3_321e62bbcb3b95c3,sg_0ae566bf397a8e8c,sg_a1717f18f4f86168,1,,"ZScore(ZScore(Mean(index_close,4)))"
a7ff55r3_321e62bbcb3b95c3,sg_a1717f18f4f86168,sg_99d2e08aeac6e7fc,0,,"ZScore(Mean(index_close,4))"
a7ff55r3_321e62bbcb3b95c3,sg_99d2e08aeac6e7fc,sg_04b8c7e2fd25bd70,0,,"Mean(index_close,4)"
a7ff55r3_321e62bbcb3b95c3,sg_04b8c7e2fd25bd70,sg_567959f213f08921,0,,index_close
a7ff55r3_321e62bbcb3b95c3,sg_04b8c7e2fd25bd70,sg_1b6453892473a467,1,,4
a7ff55r3_db01975d4ea47933,sg_33ca50225524c7ef,sg_8016dd54ec045e98,0,,"Mul(Mean(taker_buy_quote_volume,8),ZScore(Mean(index_close,4)))"
a7ff55r3_db01975d4ea47933,sg_8016dd54ec045e98,sg_8aec27686cac5c3d,0,,"Mean(taker_buy_quote_volume,8)"
a7ff55r3_db01975d4ea47933,sg_8aec27686cac5c3d,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_db01975d4ea47933,sg_8aec27686cac5c3d,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_db01975d4ea47933,sg_8016dd54ec045e98,sg_99d2e08aeac6e7fc,1,,"ZScore(Mean(index_close,4))"
a7ff55r3_db01975d4ea47933,sg_99d2e08aeac6e7fc,sg_04b8c7e2fd25bd70,0,,"Mean(index_close,4)"
a7ff55r3_db01975d4ea47933,sg_04b8c7e2fd25bd70,sg_567959f213f08921,0,,index_close
a7ff55r3_db01975d4ea47933,sg_04b8c7e2fd25bd70,sg_1b6453892473a467,1,,4
a7ff55r3_db01975d4ea47933,sg_33ca50225524c7ef,sg_1b6453892473a467,1,,4
a7ff55r3_51c276f1b725e81a,sg_83577aa388ddd1e0,sg_8aec27686cac5c3d,0,,"Mean(taker_buy_quote_volume,8)"
a7ff55r3_51c276f1b725e81a,sg_8aec27686cac5c3d,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_51c276f1b725e81a,sg_8aec27686cac5c3d,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_51c276f1b725e81a,sg_83577aa388ddd1e0,sg_11e5c232d3e93a39,1,,"Sign(ZScore(Mean(index_close,4)))"
a7ff55r3_51c276f1b725e81a,sg_11e5c232d3e93a39,sg_99d2e08aeac6e7fc,0,,"ZScore(Mean(index_close,4))"
a7ff55r3_51c276f1b725e81a,sg_99d2e08aeac6e7fc,sg_04b8c7e2fd25bd70,0,,"Mean(index_close,4)"
a7ff55r3_51c276f1b725e81a,sg_04b8c7e2fd25bd70,sg_567959f213f08921,0,,index_close
a7ff55r3_51c276f1b725e81a,sg_04b8c7e2fd25bd70,sg_1b6453892473a467,1,,4
a7ff55r3_11d1c023bdeb77f3,sg_d5ab5b0803de7799,sg_8aec27686cac5c3d,0,,"Mean(taker_buy_quote_volume,8)"
a7ff55r3_11d1c023bdeb77f3,sg_8aec27686cac5c3d,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_11d1c023bdeb77f3,sg_8aec27686cac5c3d,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_11d1c023bdeb77f3,sg_d5ab5b0803de7799,sg_49ce3943ac23b83a,1,,"Abs(ZScore(Mean(index_close,4)))"
a7ff55r3_11d1c023bdeb77f3,sg_49ce3943ac23b83a,sg_99d2e08aeac6e7fc,0,,"ZScore(Mean(index_close,4))"
a7ff55r3_11d1c023bdeb77f3,sg_99d2e08aeac6e7fc,sg_04b8c7e2fd25bd70,0,,"Mean(index_close,4)"
a7ff55r3_11d1c023bdeb77f3,sg_04b8c7e2fd25bd70,sg_567959f213f08921,0,,index_close
a7ff55r3_11d1c023bdeb77f3,sg_04b8c7e2fd25bd70,sg_1b6453892473a467,1,,4
a7ff55r3_59a096c10426277b,sg_0947bcb19dd83847,sg_46a01f6237b163ab,0,,"Delta(Mean(taker_buy_quote_volume,8),4)"
