subgraph_id,expression,subgraph_kind,node_type,operator,blueprint_ref_count,node_occurrence_count,root_ref_count,nonroot_ref_count,raw_inputs,raw_input_count,operator_path,operator_count_max,max_subgraph_depth,levels,candidate_roles,semantic_pairs,motifs,primary_semantics,secondary_semantics,formula_gen_gate,feature_factory_allowed,ordinary_alpha_eligible,requires_response_promotion,pit_policy,role_policy,kind_counts
sg_de42356934b4677a,"Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Mean(trade_high,24))))",factor_candidate_root,Interaction,Mul,1,1,1,0,trade_count;trade_high,2,Mul>Delta>Mean>Abs>ZScore>Mean,6,5,L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,liquidity_like,volatility_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_de441bedbf7fb719,"Mul(taker_buy_quote_volume,Sign(mark_index_basis_bps))",factor_candidate_root,Interaction,Mul,1,1,1,0,mark_index_basis_bps;taker_buy_quote_volume,2,Mul>Sign,2,3,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign,taker_flow_like,basis_premium_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_de5024f21683e54a,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),Sign(ZScore(Mean(mark_close,4))))",factor_candidate_root,Interaction,Mul,1,1,1,0,mark_close;taker_buy_quote_volume,2,Mul>ZScore>Mean>Sign>ZScore>Mean,6,5,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign,taker_flow_like,basis_premium_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_de61d310527a5588,"Mul(Sub(CSRank(open_interest_last),CSRank(Delta(top_long_short_account_ratio_last,24))),Sign(Delta(top_long_short_account_ratio_last,24)))",factor_candidate_root,Interaction,Mul,1,1,1,0,open_interest_last;top_long_short_account_ratio_last,2,Mul>Sub>CSRank>CSRank>Delta>Sign>Delta,7,5,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|positioning_like,signed_spread,open_interest_like,positioning_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_de696af23773244a,"Mul(Neg(ZScore(Delta(trade_count,8))),Sign(Mean(trade_low,24)))",factor_candidate_root,Interaction,Mul,1,1,1,0,trade_count;trade_low,2,Mul>Neg>ZScore>Delta>Sign>Mean,6,5,L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like,volatility_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_de725ccc4d1c8c8a,"Mul(Neg(ZScore(Delta(open_interest_last,4))),Sign(Delta(trade_return_1h,8)))",factor_candidate_root,Interaction,Mul,1,1,1,0,open_interest_last;trade_return_1h,2,Mul>Neg>ZScore>Delta>Sign>Delta,6,5,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,open_interest_like,price_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_de73c4c890987197,"Mul(Delta(ZScore(Mean(open_interest_mean,8)),24),Sub(CSRank(ZScore(Mean(open_interest_mean,8))),CSRank(ZScore(Mean(trade_close,24)))))",factor_candidate_root,Interaction,Mul,1,1,1,0,open_interest_mean;trade_close,2,Mul>Delta>ZScore>Mean>Sub>CSRank>ZScore>Mean>CSRank>ZScore>Mean,11,6,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,open_interest_like,price_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_de762cc0c425517e,"Mul(Delta(open_interest_last,24),Sub(CSRank(open_interest_last),CSRank(Delta(trade_close,24))))",factor_candidate_root,Interaction,Mul,1,1,1,0,open_interest_last;trade_close,2,Mul>Delta>Sub>CSRank>CSRank>Delta,6,5,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,open_interest_like,price_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_de944fa6969bc4a9,"Mul(Mean(taker_buy_quote_volume,4),Sign(Mean(mark_close,24)))",factor_candidate_root,Interaction,Mul,1,1,1,0,mark_close;taker_buy_quote_volume,2,Mul>Mean>Sign>Mean,4,4,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign,taker_flow_like,basis_premium_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_de9984698e09c647,"Mul(Neg(ZScore(ZScore(Mean(open_interest_last,8)))),Sign(Mean(trade_return_1h,8)))",factor_candidate_root,Interaction,Mul,1,1,1,0,open_interest_last;trade_return_1h,2,Mul>Neg>ZScore>ZScore>Mean>Sign>Mean,7,6,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,open_interest_like,price_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_dea58d1429526df3,"SafeDiv(Mean(taker_buy_quote_volume,4),Abs(ZScore(Mean(mark_high,24))))",factor_candidate_root,Interaction,SafeDiv,1,1,1,0,mark_high;taker_buy_quote_volume,2,SafeDiv>Mean>Abs>ZScore>Mean,5,5,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|basis_premium_like,safe_div_abs,taker_flow_like,basis_premium_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_deabd4933d884616,"Mul(Delta(trade_count,24),Abs(ZScore(Mean(trade_high,24))))",factor_candidate_root,Interaction,Mul,1,1,1,0,trade_count;trade_high,2,Mul>Delta>Abs>ZScore>Mean,5,5,L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,liquidity_like,volatility_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_deabe05ac38dcd8f,"SafeDiv(Mean(open_interest_last,8),Abs(ZScore(Mean(top_long_short_account_ratio_mean,8))))",factor_candidate_root,Interaction,SafeDiv,1,1,1,0,open_interest_last;top_long_short_account_ratio_mean,2,SafeDiv>Mean>Abs>ZScore>Mean,5,5,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|positioning_like,safe_div_abs,open_interest_like,positioning_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_deaeadddc73496bc,"Mul(ZScore(Delta(taker_buy_quote_volume,24)),Delta(Delta(open_interest_mean,8),24))",factor_candidate_root,Interaction,Mul,1,1,1,0,open_interest_mean;taker_buy_quote_volume,2,Mul>ZScore>Delta>Delta>Delta,5,4,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like,open_interest_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_deaf9f0d1ff2d9f7,"Mul(Delta(Mean(trade_count,8),24),Abs(ZScore(Delta(trade_low,4))))",factor_candidate_root,Interaction,Mul,1,1,1,0,trade_count;trade_low,2,Mul>Delta>Mean>Abs>ZScore>Delta,6,5,L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,liquidity_like,volatility_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_decee5126321b846,"Mul(Sub(CSRank(ZScore(Mean(open_interest_last,8))),CSRank(Delta(global_long_short_account_ratio_mean,24))),Sign(Delta(global_long_short_account_ratio_mean,24)))",factor_candidate_root,Interaction,Mul,1,1,1,0,global_long_short_account_ratio_mean;open_interest_last,2,Mul>Sub>CSRank>ZScore>Mean>CSRank>Delta>Sign>Delta,9,6,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|positioning_like,signed_spread,open_interest_like,positioning_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_ded1f438cc846c31,"SafeDiv(ZScore(Mean(open_interest_last,4)),Abs(ZScore(Mean(global_long_short_account_ratio_mean,4))))",factor_candidate_root,Interaction,SafeDiv,1,1,1,0,global_long_short_account_ratio_mean;open_interest_last,2,SafeDiv>ZScore>Mean>Abs>ZScore>Mean,6,5,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|positioning_like,safe_div_abs,open_interest_like,positioning_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_ded59e6a2cf38646,"Mul(Delta(Delta(trade_count,8),24),Abs(ZScore(ZScore(Mean(realized_vol_168h,24)))))",factor_candidate_root,Interaction,Mul,1,1,1,0,realized_vol_168h;trade_count,2,Mul>Delta>Delta>Abs>ZScore>ZScore>Mean,7,6,L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,liquidity_like,volatility_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_dedcfa8ecf3fb59d,"Mul(Delta(ZScore(Mean(open_interest_last,4)),24),Sub(CSRank(ZScore(Mean(open_interest_last,4))),CSRank(global_long_short_account_ratio_last)))",factor_candidate_root,Interaction,Mul,1,1,1,0,global_long_short_account_ratio_last;open_interest_last,2,Mul>Delta>ZScore>Mean>Sub>CSRank>ZScore>Mean>CSRank,9,6,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence,open_interest_like,positioning_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_dede2a4038edd994,"Mul(Neg(ZScore(ZScore(Mean(trade_count,4)))),Sign(Mean(realized_vol_168h,4)))",factor_candidate_root,Interaction,Mul,1,1,1,0,realized_vol_168h;trade_count,2,Mul>Neg>ZScore>ZScore>Mean>Sign>Mean,7,6,L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like,volatility_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_dede49b3d987f287,"Mul(Delta(Mean(taker_buy_quote_volume,24),4),ZScore(Mean(mark_high,8)))",factor_candidate_root,Interaction,Mul,1,1,1,0,mark_high;taker_buy_quote_volume,2,Mul>Delta>Mean>ZScore>Mean,5,4,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|basis_premium_like,relative_shock,taker_flow_like,basis_premium_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_dedf0bf9e3541773,"Mul(Delta(ZScore(Mean(open_interest_last,4)),24),Sub(CSRank(ZScore(Mean(open_interest_last,4))),CSRank(Mean(trade_return_24h,8))))",factor_candidate_root,Interaction,Mul,1,1,1,0,open_interest_last;trade_return_24h,2,Mul>Delta>ZScore>Mean>Sub>CSRank>ZScore>Mean>CSRank>Mean,10,6,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,open_interest_like,price_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_dee807d8815df58d,"Mul(Delta(Delta(trade_count,4),24),Abs(ZScore(Mean(trade_low,4))))",factor_candidate_root,Interaction,Mul,1,1,1,0,trade_count;trade_low,2,Mul>Delta>Delta>Abs>ZScore>Mean,6,5,L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,liquidity_like,volatility_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_deea96ec619da14a,"Mul(Neg(ZScore(Delta(open_interest_last,8))),Sign(Delta(trade_return_1h,24)))",factor_candidate_root,Interaction,Mul,1,1,1,0,open_interest_last;trade_return_1h,2,Mul>Neg>ZScore>Delta>Sign>Delta,6,5,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,open_interest_like,price_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_deef8592d869f1bf,"Mul(Sub(CSRank(Mean(open_interest_last,4)),CSRank(top_long_short_account_ratio_last)),Sign(top_long_short_account_ratio_last))",factor_candidate_root,Interaction,Mul,1,1,1,0,open_interest_last;top_long_short_account_ratio_last,2,Mul>Sub>CSRank>Mean>CSRank>Sign,6,5,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|positioning_like,signed_spread,open_interest_like,positioning_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_defec8cb30a2b9ea,"Mul(Delta(Mean(open_interest_last,8),24),Sub(CSRank(Mean(open_interest_last,8)),CSRank(Mean(top_long_short_account_ratio_last,8))))",factor_candidate_root,Interaction,Mul,1,1,1,0,open_interest_last;top_long_short_account_ratio_last,2,Mul>Delta>Mean>Sub>CSRank>Mean>CSRank>Mean,8,5,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence,open_interest_like,positioning_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_df0776d006d92a73,"Mul(Delta(Mean(open_interest_last,4),24),Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,8))))",factor_candidate_root,Interaction,Mul,1,1,1,0,global_long_short_account_ratio_mean;open_interest_last,2,Mul>Delta>Mean>Sub>CSRank>Mean>CSRank>Delta,8,5,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence,open_interest_like,positioning_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_df0b11d50d6837bb,"Mul(Delta(Mean(open_interest_mean,8),24),Sub(CSRank(Mean(open_interest_mean,8)),CSRank(Mean(trade_close,24))))",factor_candidate_root,Interaction,Mul,1,1,1,0,open_interest_mean;trade_close,2,Mul>Delta>Mean>Sub>CSRank>Mean>CSRank>Mean,8,5,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,open_interest_like,price_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_df0cdfaffe13ef23,"Mul(Delta(Delta(open_interest_last,4),24),Sub(CSRank(Delta(open_interest_last,4)),CSRank(trade_return_24h)))",factor_candidate_root,Interaction,Mul,1,1,1,0,open_interest_last;trade_return_24h,2,Mul>Delta>Delta>Sub>CSRank>Delta>CSRank,7,5,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,open_interest_like,price_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_df143973cae414eb,"Mul(Delta(ZScore(Mean(taker_buy_quote_volume,4)),4),ZScore(Mean(mark_index_basis_bps,24)))",factor_candidate_root,Interaction,Mul,1,1,1,0,mark_index_basis_bps;taker_buy_quote_volume,2,Mul>Delta>ZScore>Mean>ZScore>Mean,6,5,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|basis_premium_like,relative_shock,taker_flow_like,basis_premium_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_df1ae9fba3c18c79,"SafeDiv(ZScore(Mean(taker_buy_quote_volume,8)),Abs(Mean(mark_index_basis_bps,4)))",factor_candidate_root,Interaction,SafeDiv,1,1,1,0,mark_index_basis_bps;taker_buy_quote_volume,2,SafeDiv>ZScore>Mean>Abs>Mean,5,4,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|basis_premium_like,safe_div_abs,taker_flow_like,basis_premium_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_df2331afde00fcf3,"Mean(Mul(Delta(trade_count,8),ZScore(Mean(realized_vol_168h,4))),4)",factor_candidate_root,Transform,Mean,1,1,1,0,realized_vol_168h;trade_count,2,Mean>Mul>Delta>ZScore>Mean,5,5,L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,liquidity_like,volatility_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_df23872210ea7698,"Mean(Mul(trade_count,Delta(trade_high,4)),4)",factor_candidate_root,Transform,Mean,1,1,1,0,trade_count;trade_high,2,Mean>Mul>Delta,3,4,L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,liquidity_like,volatility_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_df274b94eb9fd6cd,"Mul(Delta(Delta(open_interest_last,4),24),Sub(CSRank(Delta(open_interest_last,4)),CSRank(Mean(global_long_short_account_ratio_last,8))))",factor_candidate_root,Interaction,Mul,1,1,1,0,global_long_short_account_ratio_last;open_interest_last,2,Mul>Delta>Delta>Sub>CSRank>Delta>CSRank>Mean,8,5,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence,open_interest_like,positioning_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_df27da12d6397cf7,"Mean(Mul(ZScore(Mean(taker_buy_quote_volume,24)),ZScore(Mean(index_close,24))),4)",factor_candidate_root,Transform,Mean,1,1,1,0,index_close;taker_buy_quote_volume,2,Mean>Mul>ZScore>Mean>ZScore>Mean,6,5,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,taker_flow_like,basis_premium_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_df2aeccf3158a8ec,"SafeDiv(Delta(open_interest_last,4),Abs(global_long_short_account_ratio_mean))",factor_candidate_root,Interaction,SafeDiv,1,1,1,0,global_long_short_account_ratio_mean;open_interest_last,2,SafeDiv>Delta>Abs,3,3,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|positioning_like,safe_div_abs,open_interest_like,positioning_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_df32afeda7c7abaa,"SafeDiv(ZScore(Mean(taker_buy_quote_volume,8)),Abs(Mean(open_interest_value_last,24)))",factor_candidate_root,Interaction,SafeDiv,1,1,1,0,open_interest_value_last;taker_buy_quote_volume,2,SafeDiv>ZScore>Mean>Abs>Mean,5,4,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|open_interest_like,safe_div_abs,taker_flow_like,open_interest_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_df4447d1d4a0b970,"SafeDiv(Delta(taker_buy_quote_volume,4),Abs(Mean(open_interest_last,4)))",factor_candidate_root,Interaction,SafeDiv,1,1,1,0,open_interest_last;taker_buy_quote_volume,2,SafeDiv>Delta>Abs>Mean,4,4,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|open_interest_like,safe_div_abs,taker_flow_like,open_interest_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_df63f7b59ef6ded2,"Mean(Mul(Delta(taker_buy_quote_volume,4),Delta(mark_high,8)),4)",factor_candidate_root,Transform,Mean,1,1,1,0,mark_high;taker_buy_quote_volume,2,Mean>Mul>Delta>Delta,4,4,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,taker_flow_like,basis_premium_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_df716afb782c24f3,"Mul(Neg(ZScore(Delta(open_interest_last,4))),Sign(Delta(trade_close,24)))",factor_candidate_root,Interaction,Mul,1,1,1,0,open_interest_last;trade_close,2,Mul>Neg>ZScore>Delta>Sign>Delta,6,5,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,open_interest_like,price_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_df7496336ae9d628,"Mean(Mul(Delta(trade_count,8),trade_low),4)",factor_candidate_root,Transform,Mean,1,1,1,0,trade_count;trade_low,2,Mean>Mul>Delta,3,4,L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,liquidity_like,volatility_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_df83c753dd72ddf5,"SafeDiv(Mean(taker_buy_quote_volume,8),Abs(ZScore(Mean(open_interest_last,24))))",factor_candidate_root,Interaction,SafeDiv,1,1,1,0,open_interest_last;taker_buy_quote_volume,2,SafeDiv>Mean>Abs>ZScore>Mean,5,5,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|open_interest_like,safe_div_abs,taker_flow_like,open_interest_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_dfa34542dc45fcdc,"SafeDiv(Delta(taker_buy_quote_volume,24),Abs(Mean(open_interest_mean,8)))",factor_candidate_root,Interaction,SafeDiv,1,1,1,0,open_interest_mean;taker_buy_quote_volume,2,SafeDiv>Delta>Abs>Mean,4,4,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|open_interest_like,safe_div_abs,taker_flow_like,open_interest_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_dfc0ebcfb5c9ec94,"Mul(Delta(Mean(open_interest_last,8),24),Sub(CSRank(Mean(open_interest_last,8)),CSRank(Mean(top_long_short_account_ratio_mean,4))))",factor_candidate_root,Interaction,Mul,1,1,1,0,open_interest_last;top_long_short_account_ratio_mean,2,Mul>Delta>Mean>Sub>CSRank>Mean>CSRank>Mean,8,5,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence,open_interest_like,positioning_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_dfc68f8109d53c6b,"Mean(Mul(ZScore(Mean(taker_buy_quote_volume,24)),index_close),4)",factor_candidate_root,Transform,Mean,1,1,1,0,index_close;taker_buy_quote_volume,2,Mean>Mul>ZScore>Mean,4,5,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,taker_flow_like,basis_premium_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_dfd6c89dc1216339,"Mul(Mean(taker_buy_quote_volume,24),Sign(ZScore(Mean(open_interest_value_last,8))))",factor_candidate_root,Interaction,Mul,1,1,1,0,open_interest_value_last;taker_buy_quote_volume,2,Mul>Mean>Sign>ZScore>Mean,5,5,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|open_interest_like,gated_sign,taker_flow_like,open_interest_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_dfdf00e01ac0fdab,"Mean(Mul(Delta(open_interest_last,8),Delta(global_long_short_account_ratio_last,4)),4)",factor_candidate_root,Transform,Mean,1,1,1,0,global_long_short_account_ratio_last;open_interest_last,2,Mean>Mul>Delta>Delta,4,4,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,open_interest_like,positioning_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_dfebb1f11552adb6,"SafeDiv(Delta(taker_buy_quote_volume,8),Abs(Mean(index_close,8)))",factor_candidate_root,Interaction,SafeDiv,1,1,1,0,index_close;taker_buy_quote_volume,2,SafeDiv>Delta>Abs>Mean,4,4,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|basis_premium_like,safe_div_abs,taker_flow_like,basis_premium_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_dff28ab4f6b891c2,"Mean(Mul(Mean(trade_count,24),Mean(trade_low,8)),4)",factor_candidate_root,Transform,Mean,1,1,1,0,trade_count;trade_low,2,Mean>Mul>Mean>Mean,4,4,L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,liquidity_like,volatility_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_dff590bb9ed6953a,"Mean(Mul(Mean(trade_count,4),ZScore(Mean(trade_low,8))),4)",factor_candidate_root,Transform,Mean,1,1,1,0,trade_count;trade_low,2,Mean>Mul>Mean>ZScore>Mean,5,5,L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,liquidity_like,volatility_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_dff8361825ac70b6,"Mean(Mul(ZScore(Mean(open_interest_mean,24)),ZScore(Mean(trade_close,4))),4)",factor_candidate_root,Transform,Mean,1,1,1,0,open_interest_mean;trade_close,2,Mean>Mul>ZScore>Mean>ZScore>Mean,6,5,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,smooth_mul,open_interest_like,price_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_dffa96dc6a6b543d,"Mean(Mul(Mean(taker_buy_quote_volume,8),Mean(mark_close,8)),4)",factor_candidate_root,Transform,Mean,1,1,1,0,mark_close;taker_buy_quote_volume,2,Mean>Mul>Mean>Mean,4,4,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,taker_flow_like,basis_premium_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
