candidate_id,cell,family,expression,fields,field_families,operators,windows,feature_role,diagnostic_only,static_valid,static_reject_reasons,expression_key,skeleton_key,production_key,label_or_future_field_count,lineage_allowed_fields,base_field_count,overlay_field_count,selected_for_a7al2l_replay_preflight,selector_reason
a7al2k_08992122e9803112,J0_oi_derived_state,derived_oi_price_state,"Sub(Abs(ZScore(Mean(open_interest_mean,48))),Abs(ZScore(Mean(trade_close,4))))",open_interest_mean|trade_close,open_interest|price,Abs|Mean|Sub|ZScore,4|48,derived_interaction,False,True,,expr-ece73548ede88a8b,skeleton-746e1c41665c2005,a7al2k_derived_generator::derived_oi_price_state::open_interest|price::4|48,0,2,2,0,True,selected_diversity_capped
a7al2k_046e806368e99c76,J0_oi_derived_state,derived_oi_price_state,"Sub(Abs(ZScore(Mean(open_interest_value_last,48))),Abs(ZScore(Mean(index_close,12))))",index_close|open_interest_value_last,open_interest|price,Abs|Mean|Sub|ZScore,12|48,derived_interaction,False,True,,expr-d6f7ebc0dbbdda7a,skeleton-746e1c41665c2005,a7al2k_derived_generator::derived_oi_price_state::open_interest|price::12|48,0,2,2,1,True,selected_diversity_capped
a7al2k_08aaf5d600091353,J0_oi_derived_state,derived_oi_price_state,"Add(ZScore(Delta(open_interest_last,504)),Neg(ZScore(Delta(index_close,168))))",index_close|open_interest_last,open_interest|price,Add|Delta|Neg|ZScore,168|504,derived_interaction,False,True,,expr-629b6e187d00f031,skeleton-ce90f730823c326b,a7al2k_derived_generator::derived_oi_price_state::open_interest|price::168|504,0,2,2,1,True,selected_diversity_capped
a7al2k_0c6c4a574ea5f1ed,J0_oi_derived_state,derived_oi_price_state,"Mul(Sign(Delta(open_interest_mean,336)),Abs(ZScore(Delta(trade_close,8))))",open_interest_mean|trade_close,open_interest|price,Abs|Delta|Mul|Sign|ZScore,8|336,derived_interaction,False,True,,expr-97aee310a7b4ee39,skeleton-2d041ee3f5fce6d3,a7al2k_derived_generator::derived_oi_price_state::open_interest|price::8|336,0,2,2,0,True,selected_diversity_capped
a7al2k_20df69f45f366949,J0_oi_derived_state,derived_oi_price_state,"Add(ZScore(Mean(open_interest_mean,168)),Neg(ZScore(Mean(open_interest_mean,720))))",open_interest_mean,open_interest,Add|Mean|Neg|ZScore,168|720,derived_interaction,False,True,,expr-959f52a14b6cfd12,skeleton-a352efeb5ebfebd6,a7al2k_derived_generator::derived_oi_price_state::open_interest::168|720,0,1,1,0,True,selected_diversity_capped
a7al2k_08c7d090dcdf82bc,J0_oi_derived_state,derived_oi_price_state,"Mul(Sign(Delta(open_interest_mean,96)),Abs(ZScore(Delta(trade_close,720))))",open_interest_mean|trade_close,open_interest|price,Abs|Delta|Mul|Sign|ZScore,96|720,derived_interaction,False,True,,expr-12af2579db59f5ed,skeleton-2d041ee3f5fce6d3,a7al2k_derived_generator::derived_oi_price_state::open_interest|price::96|720,0,2,2,0,True,selected_diversity_capped
a7al2k_094e6f874e2c4962,J0_oi_derived_state,derived_oi_price_state,"ZScore(Mean(Delta(open_interest_last,4),24))",open_interest_last,open_interest,Delta|Mean|ZScore,4|24,derived_interaction,False,True,,expr-ba9c9c8e664b1bf3,skeleton-8136d338878cf964,a7al2k_derived_generator::derived_oi_price_state::open_interest::4|24,0,1,1,1,True,selected_diversity_capped
a7al2k_2afdd4726d2c6e2c,J0_oi_derived_state,derived_oi_price_state,"Add(ZScore(Mean(open_interest_mean,72)),Neg(ZScore(Mean(open_interest_mean,48))))",open_interest_mean,open_interest,Add|Mean|Neg|ZScore,48|72,derived_interaction,False,True,,expr-d1ebaa4a8dc25020,skeleton-a352efeb5ebfebd6,a7al2k_derived_generator::derived_oi_price_state::open_interest::48|72,0,1,1,0,True,selected_diversity_capped
a7al2k_2131a3b2acd96532,J0_oi_derived_state,derived_oi_price_state,"Add(ZScore(Mean(open_interest_value_mean,504)),Neg(ZScore(Mean(open_interest_value_mean,504))))",open_interest_value_mean,open_interest,Add|Mean|Neg|ZScore,504,derived_interaction,False,True,,expr-ee33306978dd2fd2,skeleton-a352efeb5ebfebd6,a7al2k_derived_generator::derived_oi_price_state::open_interest::504,0,1,1,0,True,selected_diversity_capped
a7al2k_0bad33e44d51abac,J0_oi_derived_state,derived_oi_price_state,"Mul(ZScore(Delta(open_interest_mean,504)),ZScore(Delta(index_close,168)))",index_close|open_interest_mean,open_interest|price,Delta|Mul|ZScore,168|504,derived_interaction,False,True,,expr-e11f624ce85aac83,skeleton-c14ad246aa64fd6e,a7al2k_derived_generator::derived_oi_price_state::open_interest|price::168|504,0,2,2,0,True,selected_diversity_capped
a7al2k_088b1dce1ee80c04,J0_oi_derived_state,derived_oi_price_state,"Mul(Rank(Mean(Delta(open_interest_last,336),24)),Sign(Delta(trade_close,504)))",open_interest_last|trade_close,open_interest|price,Delta|Mean|Mul|Rank|Sign,24|336|504,derived_interaction,False,True,,expr-e0c7cc2fe7615a89,skeleton-ca868057ab9bb5ea,a7al2k_derived_generator::derived_oi_price_state::open_interest|price::24|336|504,0,2,2,1,True,selected_diversity_capped
a7al2k_030fef922a646233,J0_oi_derived_state,derived_oi_price_state,"Sub(ZScore(Delta(open_interest_last,12)),Rank(Delta(index_close,4)))",index_close|open_interest_last,open_interest|price,Delta|Rank|Sub|ZScore,4|12,derived_interaction,False,True,,expr-5894531d5fd24bf6,skeleton-e3c6dc2a999ed3be,a7al2k_derived_generator::derived_oi_price_state::open_interest|price::4|12,0,2,2,1,True,selected_diversity_capped
a7al2k_20ca4eb634536f7a,J0_oi_derived_state,derived_oi_price_state,"Add(ZScore(Mean(open_interest_value_last,96)),Neg(ZScore(Mean(open_interest_value_last,336))))",open_interest_value_last,open_interest,Add|Mean|Neg|ZScore,96|336,derived_interaction,False,True,,expr-57ef7698dfec9bed,skeleton-a352efeb5ebfebd6,a7al2k_derived_generator::derived_oi_price_state::open_interest::96|336,0,1,1,1,True,selected_diversity_capped
a7al2k_025ac01b980a86cc,J0_oi_derived_state,derived_oi_price_state,"Mul(Rank(Mean(Delta(open_interest_value_mean,720),96)),Sign(Delta(index_close,336)))",index_close|open_interest_value_mean,open_interest|price,Delta|Mean|Mul|Rank|Sign,96|336|720,derived_interaction,False,True,,expr-bcb3ff05894e39be,skeleton-ca868057ab9bb5ea,a7al2k_derived_generator::derived_oi_price_state::open_interest|price::96|336|720,0,2,2,0,True,selected_diversity_capped
a7al2k_0a2f531abe5d0a2d,J0_oi_derived_state,derived_oi_price_state,"Add(Rank(Mean(open_interest_value_last,48)),Neg(Rank(Mean(trade_close,336))))",open_interest_value_last|trade_close,open_interest|price,Add|Mean|Neg|Rank,48|336,derived_interaction,False,True,,expr-6ba82d679e3cf683,skeleton-014a9763a0041a9f,a7al2k_derived_generator::derived_oi_price_state::open_interest|price::48|336,0,2,2,1,True,selected_diversity_capped
a7al2k_007c5c23a4c6cd40,J0_oi_derived_state,derived_oi_price_state,"Sub(ZScore(Mean(open_interest_last,168)),ZScore(Mean(open_interest_last,168)))",open_interest_last,open_interest,Mean|Sub|ZScore,168,derived_interaction,False,True,,expr-6592ede7c505e9ef,skeleton-7762e3f46e546cc2,a7al2k_derived_generator::derived_oi_price_state::open_interest::168,0,1,1,1,True,selected_diversity_capped
a7al2k_0a247ec03472983b,J0_oi_derived_state,derived_oi_price_state,"Sub(Abs(ZScore(Mean(open_interest_value_last,168))),Abs(ZScore(Mean(index_close,336))))",index_close|open_interest_value_last,open_interest|price,Abs|Mean|Sub|ZScore,168|336,derived_interaction,False,True,,expr-6671d1fac5e57efe,skeleton-746e1c41665c2005,a7al2k_derived_generator::derived_oi_price_state::open_interest|price::168|336,0,2,2,1,True,selected_diversity_capped
a7al2k_044783ba1cbfd694,J0_oi_derived_state,derived_oi_price_state,"Mul(Rank(Mean(Delta(open_interest_last,48),72)),Sign(Delta(trade_close,168)))",open_interest_last|trade_close,open_interest|price,Delta|Mean|Mul|Rank|Sign,48|72|168,derived_interaction,False,True,,expr-c4a3fe357caac64e,skeleton-ca868057ab9bb5ea,a7al2k_derived_generator::derived_oi_price_state::open_interest|price::48|72|168,0,2,2,1,True,selected_diversity_capped
a7al2k_0c908d17328f29c0,J0_oi_derived_state,derived_oi_price_state,"Sub(Rank(Delta(open_interest_mean,96)),Rank(Delta(open_interest_mean,4)))",open_interest_mean,open_interest,Delta|Rank|Sub,4|96,derived_interaction,False,True,,expr-593f3f3a181107e5,skeleton-8ad46b9059e6381f,a7al2k_derived_generator::derived_oi_price_state::open_interest::4|96,0,1,1,0,True,selected_diversity_capped
a7al2k_0069e96637457c4a,J0_oi_derived_state,derived_oi_price_state,"Mul(Rank(Mean(Delta(open_interest_last,12),168)),Sign(Delta(trade_close,24)))",open_interest_last|trade_close,open_interest|price,Delta|Mean|Mul|Rank|Sign,12|24|168,derived_interaction,False,True,,expr-b6ddfb812b3d70bd,skeleton-ca868057ab9bb5ea,a7al2k_derived_generator::derived_oi_price_state::open_interest|price::12|24|168,0,2,2,1,True,selected_diversity_capped
a7al2k_037e5d9984c6e2b0,J0_oi_derived_state,derived_oi_price_state,"Mul(ZScore(Delta(open_interest_value_mean,504)),ZScore(Delta(mark_close,8)))",mark_close|open_interest_value_mean,open_interest|price,Delta|Mul|ZScore,8|504,derived_interaction,False,True,,expr-e6ad098ff1d3a053,skeleton-c14ad246aa64fd6e,a7al2k_derived_generator::derived_oi_price_state::open_interest|price::8|504,0,2,2,0,True,selected_diversity_capped
a7al2k_01dfbbff3e3bd1d5,J0_oi_derived_state,derived_oi_price_state,"Mul(Abs(ZScore(Delta(open_interest_last,168))),Neg(ZScore(Delta(index_close,720))))",index_close|open_interest_last,open_interest|price,Abs|Delta|Mul|Neg|ZScore,168|720,derived_interaction,False,True,,expr-7023df6ae1219983,skeleton-bbdbe24438ac9781,a7al2k_derived_generator::derived_oi_price_state::open_interest|price::168|720,0,2,2,1,True,selected_diversity_capped
a7al2k_07dc2760e79701ad,J0_oi_derived_state,derived_oi_price_state,"ZScore(Mean(Delta(open_interest_last,720),24))",open_interest_last,open_interest,Delta|Mean|ZScore,24|720,derived_interaction,False,True,,expr-015c090c840308d8,skeleton-8136d338878cf964,a7al2k_derived_generator::derived_oi_price_state::open_interest::24|720,0,1,1,1,True,selected_diversity_capped
a7al2k_08461415672de297,J0_oi_derived_state,derived_oi_price_state,"Sub(Rank(Delta(open_interest_mean,24)),Rank(Delta(open_interest_mean,24)))",open_interest_mean,open_interest,Delta|Rank|Sub,24,derived_interaction,False,True,,expr-e0133c0f4538331e,skeleton-8ad46b9059e6381f,a7al2k_derived_generator::derived_oi_price_state::open_interest::24,0,1,1,0,True,selected_diversity_capped
a7al2k_0421160ace132052,J0_oi_derived_state,derived_oi_price_state,"Add(ZScore(Delta(open_interest_value_last,4)),Neg(ZScore(Delta(index_close,8))))",index_close|open_interest_value_last,open_interest|price,Add|Delta|Neg|ZScore,4|8,derived_interaction,False,True,,expr-f6fc3b500e485a07,skeleton-ce90f730823c326b,a7al2k_derived_generator::derived_oi_price_state::open_interest|price::4|8,0,2,2,1,True,selected_diversity_capped
a7al2k_08eeb62b2c1048ee,J0_oi_derived_state,derived_oi_price_state,"Sub(Abs(ZScore(Mean(open_interest_value_last,168))),Abs(ZScore(Mean(trade_close,504))))",open_interest_value_last|trade_close,open_interest|price,Abs|Mean|Sub|ZScore,168|504,derived_interaction,False,True,,expr-dc3fe2a96ecd02aa,skeleton-746e1c41665c2005,a7al2k_derived_generator::derived_oi_price_state::open_interest|price::168|504,0,2,2,1,True,selected_diversity_capped
a7al2k_0921de6d276f700b,J0_oi_derived_state,derived_oi_price_state,"Add(ZScore(Mean(open_interest_value_last,72)),Neg(ZScore(Mean(open_interest_value_last,168))))",open_interest_value_last,open_interest,Add|Mean|Neg|ZScore,72|168,derived_interaction,False,True,,expr-ff7887e9c07eb333,skeleton-a352efeb5ebfebd6,a7al2k_derived_generator::derived_oi_price_state::open_interest::72|168,0,1,1,1,True,selected_diversity_capped
a7al2k_0467238a002efe8a,J0_oi_derived_state,derived_oi_price_state,"Add(ZScore(Delta(open_interest_mean,48)),Neg(ZScore(Delta(mark_close,8))))",mark_close|open_interest_mean,open_interest|price,Add|Delta|Neg|ZScore,8|48,derived_interaction,False,True,,expr-0507bb44a899a0e2,skeleton-ce90f730823c326b,a7al2k_derived_generator::derived_oi_price_state::open_interest|price::8|48,0,2,2,0,True,selected_diversity_capped
a7al2k_03b0ef3c5177371f,J0_oi_derived_state,derived_oi_price_state,"Sub(Rank(Delta(open_interest_value_mean,96)),Rank(Delta(open_interest_value_mean,4)))",open_interest_value_mean,open_interest,Delta|Rank|Sub,4|96,derived_interaction,False,True,,expr-ffbf4023dd3b512b,skeleton-8ad46b9059e6381f,a7al2k_derived_generator::derived_oi_price_state::open_interest::4|96,0,1,1,0,True,selected_diversity_capped
a7al2k_0bf45eeec3469b59,J0_oi_derived_state,derived_oi_price_state,"Add(ZScore(Mean(open_interest_last,504)),Neg(ZScore(Mean(open_interest_last,48))))",open_interest_last,open_interest,Add|Mean|Neg|ZScore,48|504,derived_interaction,False,True,,expr-05c594a19fb8a6db,skeleton-a352efeb5ebfebd6,a7al2k_derived_generator::derived_oi_price_state::open_interest::48|504,0,1,1,1,True,selected_diversity_capped
a7al2k_085979bf8549d078,J0_oi_derived_state,derived_oi_price_state,"Add(Rank(Mean(open_interest_value_mean,96)),Neg(Rank(Mean(mark_close,12))))",mark_close|open_interest_value_mean,open_interest|price,Add|Mean|Neg|Rank,12|96,derived_interaction,False,True,,expr-2bb01799d8a9a1aa,skeleton-014a9763a0041a9f,a7al2k_derived_generator::derived_oi_price_state::open_interest|price::12|96,0,2,2,0,True,selected_diversity_capped
a7al2k_0b82abeb278182f8,J0_oi_derived_state,derived_oi_price_state,"Mul(Sign(Delta(open_interest_value_last,24)),Abs(ZScore(Delta(mark_close,72))))",mark_close|open_interest_value_last,open_interest|price,Abs|Delta|Mul|Sign|ZScore,24|72,derived_interaction,False,True,,expr-15bb11df0e388b67,skeleton-2d041ee3f5fce6d3,a7al2k_derived_generator::derived_oi_price_state::open_interest|price::24|72,0,2,2,1,True,selected_diversity_capped
a7al2k_01fd39d5f1e98e05,J0_oi_derived_state,derived_oi_price_state,"Mul(Rank(Mean(Delta(open_interest_mean,168),336)),Sign(Delta(mark_close,12)))",mark_close|open_interest_mean,open_interest|price,Delta|Mean|Mul|Rank|Sign,12|168|336,derived_interaction,False,True,,expr-ccf5263291774165,skeleton-ca868057ab9bb5ea,a7al2k_derived_generator::derived_oi_price_state::open_interest|price::12|168|336,0,2,2,0,True,selected_diversity_capped
a7al2k_03b591e0132f649e,J0_oi_derived_state,derived_oi_price_state,"Mul(Rank(Mean(open_interest_value_last,72)),Sign(Delta(open_interest_value_last,12)))",open_interest_value_last,open_interest,Delta|Mean|Mul|Rank|Sign,12|72,derived_interaction,False,True,,expr-4c13002be3023fa5,skeleton-4c1e1eff7eb11f45,a7al2k_derived_generator::derived_oi_price_state::open_interest::12|72,0,1,1,1,True,selected_diversity_capped
a7al2k_06f4b47460a9d948,J0_oi_derived_state,derived_oi_price_state,"Add(Rank(Mean(open_interest_last,72)),Neg(Rank(Mean(mark_close,4))))",mark_close|open_interest_last,open_interest|price,Add|Mean|Neg|Rank,4|72,derived_interaction,False,True,,expr-8cf50689fea764cb,skeleton-014a9763a0041a9f,a7al2k_derived_generator::derived_oi_price_state::open_interest|price::4|72,0,2,2,1,True,selected_diversity_capped
a7al2k_0a45b808a76789df,J0_oi_derived_state,derived_oi_price_state,"Sub(Abs(ZScore(Mean(open_interest_mean,96))),Abs(ZScore(Mean(index_close,8))))",index_close|open_interest_mean,open_interest|price,Abs|Mean|Sub|ZScore,8|96,derived_interaction,False,True,,expr-000e8b7b595b7933,skeleton-746e1c41665c2005,a7al2k_derived_generator::derived_oi_price_state::open_interest|price::8|96,0,2,2,0,True,selected_diversity_capped
a7al2k_06b38ef791ee838d,J0_oi_derived_state,derived_oi_price_state,"Mul(Rank(Mean(open_interest_value_last,96)),Sign(Delta(open_interest_value_last,168)))",open_interest_value_last,open_interest,Delta|Mean|Mul|Rank|Sign,96|168,derived_interaction,False,True,,expr-a70c2e8afb262bf7,skeleton-4c1e1eff7eb11f45,a7al2k_derived_generator::derived_oi_price_state::open_interest::96|168,0,1,1,1,True,selected_diversity_capped
a7al2k_04665658b6f42dd6,J0_oi_derived_state,derived_oi_price_state,"Mul(Rank(Mean(Delta(open_interest_value_mean,168),720)),Sign(Delta(trade_close,96)))",open_interest_value_mean|trade_close,open_interest|price,Delta|Mean|Mul|Rank|Sign,96|168|720,derived_interaction,False,True,,expr-c1ea4f65e0b47e1e,skeleton-ca868057ab9bb5ea,a7al2k_derived_generator::derived_oi_price_state::open_interest|price::96|168|720,0,2,2,0,True,selected_diversity_capped
a7al2k_2d8de9d230cf6c23,J0_oi_derived_state,derived_oi_price_state,"Add(ZScore(Mean(open_interest_value_last,336)),Neg(ZScore(Mean(open_interest_value_last,168))))",open_interest_value_last,open_interest,Add|Mean|Neg|ZScore,168|336,derived_interaction,False,True,,expr-ef8f9b6136ac71da,skeleton-a352efeb5ebfebd6,a7al2k_derived_generator::derived_oi_price_state::open_interest::168|336,0,1,1,1,True,selected_diversity_capped
a7al2k_00bcab30ba15045d,J0_oi_derived_state,derived_oi_price_state,"Mul(ZScore(Delta(open_interest_last,720)),ZScore(Delta(index_close,336)))",index_close|open_interest_last,open_interest|price,Delta|Mul|ZScore,336|720,derived_interaction,False,True,,expr-c79e42d92749da51,skeleton-c14ad246aa64fd6e,a7al2k_derived_generator::derived_oi_price_state::open_interest|price::336|720,0,2,2,1,True,selected_diversity_capped
a7al2k_07f37817dba47a61,J0_oi_derived_state,derived_oi_price_state,"Add(ZScore(Mean(open_interest_value_last,48)),Neg(ZScore(Mean(open_interest_value_last,336))))",open_interest_value_last,open_interest,Add|Mean|Neg|ZScore,48|336,derived_interaction,False,True,,expr-053e27d58e986853,skeleton-a352efeb5ebfebd6,a7al2k_derived_generator::derived_oi_price_state::open_interest::48|336,0,1,1,1,True,selected_diversity_capped
a7al2k_039ac200174128f5,J0_oi_derived_state,derived_oi_price_state,"Sub(ZScore(Mean(open_interest_value_last,720)),ZScore(Mean(open_interest_value_last,504)))",open_interest_value_last,open_interest,Mean|Sub|ZScore,504|720,derived_interaction,False,True,,expr-0f1be28ffa2839df,skeleton-7762e3f46e546cc2,a7al2k_derived_generator::derived_oi_price_state::open_interest::504|720,0,1,1,1,True,selected_diversity_capped
a7al2k_07b2bcae65519188,J0_oi_derived_state,derived_oi_price_state,"Mul(Rank(Mean(open_interest_value_last,24)),Sign(Delta(open_interest_value_last,12)))",open_interest_value_last,open_interest,Delta|Mean|Mul|Rank|Sign,12|24,derived_interaction,False,True,,expr-77e0976492ee7a20,skeleton-4c1e1eff7eb11f45,a7al2k_derived_generator::derived_oi_price_state::open_interest::12|24,0,1,1,1,True,selected_diversity_capped
a7al2k_005f8cc5cfdffc61,J0_oi_derived_state,derived_oi_price_state,"Sub(Abs(ZScore(Mean(open_interest_mean,72))),Abs(ZScore(Mean(mark_close,12))))",mark_close|open_interest_mean,open_interest|price,Abs|Mean|Sub|ZScore,12|72,derived_interaction,False,True,,expr-9013e0d6c57cec3c,skeleton-746e1c41665c2005,a7al2k_derived_generator::derived_oi_price_state::open_interest|price::12|72,0,2,2,0,True,selected_diversity_capped
a7al2k_052fc7c9ea6f8cab,J0_oi_derived_state,derived_oi_price_state,"Add(Rank(Mean(open_interest_mean,504)),Neg(Rank(Mean(index_close,48))))",index_close|open_interest_mean,open_interest|price,Add|Mean|Neg|Rank,48|504,derived_interaction,False,True,,expr-9b22b057e37f7a65,skeleton-014a9763a0041a9f,a7al2k_derived_generator::derived_oi_price_state::open_interest|price::48|504,0,2,2,0,True,selected_diversity_capped
