candidate_id,control_id,control_mode,matched_cell,matched_family,required_for_replay_preflight
a7al2k_08d85f94f610ca1c,a7al2k_08d85f94f610ca1c__time_shuffle,time_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_08d85f94f610ca1c,a7al2k_08d85f94f610ca1c__symbol_shuffle,symbol_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_08d85f94f610ca1c,a7al2k_08d85f94f610ca1c__same_family_random,same_family_random,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_058d46121036ee26,a7al2k_058d46121036ee26__one_bar_lag,one_bar_lag,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_058d46121036ee26,a7al2k_058d46121036ee26__wrong_lag_future_24h,wrong_lag_future_24h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_058d46121036ee26,a7al2k_058d46121036ee26__wrong_lag_stale_168h,wrong_lag_stale_168h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_058d46121036ee26,a7al2k_058d46121036ee26__time_shuffle,time_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_058d46121036ee26,a7al2k_058d46121036ee26__symbol_shuffle,symbol_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_058d46121036ee26,a7al2k_058d46121036ee26__same_family_random,same_family_random,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_1086d7fcbc0f35ad,a7al2k_1086d7fcbc0f35ad__one_bar_lag,one_bar_lag,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_1086d7fcbc0f35ad,a7al2k_1086d7fcbc0f35ad__wrong_lag_future_24h,wrong_lag_future_24h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_1086d7fcbc0f35ad,a7al2k_1086d7fcbc0f35ad__wrong_lag_stale_168h,wrong_lag_stale_168h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_1086d7fcbc0f35ad,a7al2k_1086d7fcbc0f35ad__time_shuffle,time_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_1086d7fcbc0f35ad,a7al2k_1086d7fcbc0f35ad__symbol_shuffle,symbol_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_1086d7fcbc0f35ad,a7al2k_1086d7fcbc0f35ad__same_family_random,same_family_random,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_24bd41fb8f552645,a7al2k_24bd41fb8f552645__one_bar_lag,one_bar_lag,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_24bd41fb8f552645,a7al2k_24bd41fb8f552645__wrong_lag_future_24h,wrong_lag_future_24h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_24bd41fb8f552645,a7al2k_24bd41fb8f552645__wrong_lag_stale_168h,wrong_lag_stale_168h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_24bd41fb8f552645,a7al2k_24bd41fb8f552645__time_shuffle,time_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_24bd41fb8f552645,a7al2k_24bd41fb8f552645__symbol_shuffle,symbol_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_24bd41fb8f552645,a7al2k_24bd41fb8f552645__same_family_random,same_family_random,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_1022e394ac6e7c0f,a7al2k_1022e394ac6e7c0f__one_bar_lag,one_bar_lag,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_1022e394ac6e7c0f,a7al2k_1022e394ac6e7c0f__wrong_lag_future_24h,wrong_lag_future_24h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_1022e394ac6e7c0f,a7al2k_1022e394ac6e7c0f__wrong_lag_stale_168h,wrong_lag_stale_168h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_1022e394ac6e7c0f,a7al2k_1022e394ac6e7c0f__time_shuffle,time_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_1022e394ac6e7c0f,a7al2k_1022e394ac6e7c0f__symbol_shuffle,symbol_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_1022e394ac6e7c0f,a7al2k_1022e394ac6e7c0f__same_family_random,same_family_random,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_2e1276f7b47d8f79,a7al2k_2e1276f7b47d8f79__one_bar_lag,one_bar_lag,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_2e1276f7b47d8f79,a7al2k_2e1276f7b47d8f79__wrong_lag_future_24h,wrong_lag_future_24h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_2e1276f7b47d8f79,a7al2k_2e1276f7b47d8f79__wrong_lag_stale_168h,wrong_lag_stale_168h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_2e1276f7b47d8f79,a7al2k_2e1276f7b47d8f79__time_shuffle,time_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_2e1276f7b47d8f79,a7al2k_2e1276f7b47d8f79__symbol_shuffle,symbol_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_2e1276f7b47d8f79,a7al2k_2e1276f7b47d8f79__same_family_random,same_family_random,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_07037725dca25e29,a7al2k_07037725dca25e29__one_bar_lag,one_bar_lag,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_07037725dca25e29,a7al2k_07037725dca25e29__wrong_lag_future_24h,wrong_lag_future_24h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_07037725dca25e29,a7al2k_07037725dca25e29__wrong_lag_stale_168h,wrong_lag_stale_168h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_07037725dca25e29,a7al2k_07037725dca25e29__time_shuffle,time_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_07037725dca25e29,a7al2k_07037725dca25e29__symbol_shuffle,symbol_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_07037725dca25e29,a7al2k_07037725dca25e29__same_family_random,same_family_random,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_1587870bd2eaac23,a7al2k_1587870bd2eaac23__one_bar_lag,one_bar_lag,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_1587870bd2eaac23,a7al2k_1587870bd2eaac23__wrong_lag_future_24h,wrong_lag_future_24h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_1587870bd2eaac23,a7al2k_1587870bd2eaac23__wrong_lag_stale_168h,wrong_lag_stale_168h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_1587870bd2eaac23,a7al2k_1587870bd2eaac23__time_shuffle,time_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_1587870bd2eaac23,a7al2k_1587870bd2eaac23__symbol_shuffle,symbol_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_1587870bd2eaac23,a7al2k_1587870bd2eaac23__same_family_random,same_family_random,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_3a0f1669fe656176,a7al2k_3a0f1669fe656176__one_bar_lag,one_bar_lag,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_3a0f1669fe656176,a7al2k_3a0f1669fe656176__wrong_lag_future_24h,wrong_lag_future_24h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_3a0f1669fe656176,a7al2k_3a0f1669fe656176__wrong_lag_stale_168h,wrong_lag_stale_168h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_3a0f1669fe656176,a7al2k_3a0f1669fe656176__time_shuffle,time_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_3a0f1669fe656176,a7al2k_3a0f1669fe656176__symbol_shuffle,symbol_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_3a0f1669fe656176,a7al2k_3a0f1669fe656176__same_family_random,same_family_random,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_010b928604355c8b,a7al2k_010b928604355c8b__one_bar_lag,one_bar_lag,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_010b928604355c8b,a7al2k_010b928604355c8b__wrong_lag_future_24h,wrong_lag_future_24h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_010b928604355c8b,a7al2k_010b928604355c8b__wrong_lag_stale_168h,wrong_lag_stale_168h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_010b928604355c8b,a7al2k_010b928604355c8b__time_shuffle,time_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_010b928604355c8b,a7al2k_010b928604355c8b__symbol_shuffle,symbol_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_010b928604355c8b,a7al2k_010b928604355c8b__same_family_random,same_family_random,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_2e7835914b3a498f,a7al2k_2e7835914b3a498f__one_bar_lag,one_bar_lag,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_2e7835914b3a498f,a7al2k_2e7835914b3a498f__wrong_lag_future_24h,wrong_lag_future_24h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_2e7835914b3a498f,a7al2k_2e7835914b3a498f__wrong_lag_stale_168h,wrong_lag_stale_168h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_2e7835914b3a498f,a7al2k_2e7835914b3a498f__time_shuffle,time_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_2e7835914b3a498f,a7al2k_2e7835914b3a498f__symbol_shuffle,symbol_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_2e7835914b3a498f,a7al2k_2e7835914b3a498f__same_family_random,same_family_random,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_04f5f595691d9e46,a7al2k_04f5f595691d9e46__one_bar_lag,one_bar_lag,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_04f5f595691d9e46,a7al2k_04f5f595691d9e46__wrong_lag_future_24h,wrong_lag_future_24h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_04f5f595691d9e46,a7al2k_04f5f595691d9e46__wrong_lag_stale_168h,wrong_lag_stale_168h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_04f5f595691d9e46,a7al2k_04f5f595691d9e46__time_shuffle,time_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_04f5f595691d9e46,a7al2k_04f5f595691d9e46__symbol_shuffle,symbol_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_04f5f595691d9e46,a7al2k_04f5f595691d9e46__same_family_random,same_family_random,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_0a92294a5edc86d5,a7al2k_0a92294a5edc86d5__one_bar_lag,one_bar_lag,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_0a92294a5edc86d5,a7al2k_0a92294a5edc86d5__wrong_lag_future_24h,wrong_lag_future_24h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_0a92294a5edc86d5,a7al2k_0a92294a5edc86d5__wrong_lag_stale_168h,wrong_lag_stale_168h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_0a92294a5edc86d5,a7al2k_0a92294a5edc86d5__time_shuffle,time_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_0a92294a5edc86d5,a7al2k_0a92294a5edc86d5__symbol_shuffle,symbol_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_0a92294a5edc86d5,a7al2k_0a92294a5edc86d5__same_family_random,same_family_random,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_038ace8b54620ae1,a7al2k_038ace8b54620ae1__one_bar_lag,one_bar_lag,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_038ace8b54620ae1,a7al2k_038ace8b54620ae1__wrong_lag_future_24h,wrong_lag_future_24h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_038ace8b54620ae1,a7al2k_038ace8b54620ae1__wrong_lag_stale_168h,wrong_lag_stale_168h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_038ace8b54620ae1,a7al2k_038ace8b54620ae1__time_shuffle,time_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_038ace8b54620ae1,a7al2k_038ace8b54620ae1__symbol_shuffle,symbol_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_038ace8b54620ae1,a7al2k_038ace8b54620ae1__same_family_random,same_family_random,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_12ba102137d13d09,a7al2k_12ba102137d13d09__one_bar_lag,one_bar_lag,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_12ba102137d13d09,a7al2k_12ba102137d13d09__wrong_lag_future_24h,wrong_lag_future_24h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_12ba102137d13d09,a7al2k_12ba102137d13d09__wrong_lag_stale_168h,wrong_lag_stale_168h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_12ba102137d13d09,a7al2k_12ba102137d13d09__time_shuffle,time_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_12ba102137d13d09,a7al2k_12ba102137d13d09__symbol_shuffle,symbol_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_12ba102137d13d09,a7al2k_12ba102137d13d09__same_family_random,same_family_random,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_0a9702c97afb9b81,a7al2k_0a9702c97afb9b81__one_bar_lag,one_bar_lag,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_0a9702c97afb9b81,a7al2k_0a9702c97afb9b81__wrong_lag_future_24h,wrong_lag_future_24h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_0a9702c97afb9b81,a7al2k_0a9702c97afb9b81__wrong_lag_stale_168h,wrong_lag_stale_168h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_0a9702c97afb9b81,a7al2k_0a9702c97afb9b81__time_shuffle,time_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_0a9702c97afb9b81,a7al2k_0a9702c97afb9b81__symbol_shuffle,symbol_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_0a9702c97afb9b81,a7al2k_0a9702c97afb9b81__same_family_random,same_family_random,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_112324bba444b420,a7al2k_112324bba444b420__one_bar_lag,one_bar_lag,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_112324bba444b420,a7al2k_112324bba444b420__wrong_lag_future_24h,wrong_lag_future_24h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_112324bba444b420,a7al2k_112324bba444b420__wrong_lag_stale_168h,wrong_lag_stale_168h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_112324bba444b420,a7al2k_112324bba444b420__time_shuffle,time_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_112324bba444b420,a7al2k_112324bba444b420__symbol_shuffle,symbol_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_112324bba444b420,a7al2k_112324bba444b420__same_family_random,same_family_random,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_16ea823b9a400d65,a7al2k_16ea823b9a400d65__one_bar_lag,one_bar_lag,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_16ea823b9a400d65,a7al2k_16ea823b9a400d65__wrong_lag_future_24h,wrong_lag_future_24h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_16ea823b9a400d65,a7al2k_16ea823b9a400d65__wrong_lag_stale_168h,wrong_lag_stale_168h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_16ea823b9a400d65,a7al2k_16ea823b9a400d65__time_shuffle,time_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_16ea823b9a400d65,a7al2k_16ea823b9a400d65__symbol_shuffle,symbol_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_16ea823b9a400d65,a7al2k_16ea823b9a400d65__same_family_random,same_family_random,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_0a97fcfd764a2d77,a7al2k_0a97fcfd764a2d77__one_bar_lag,one_bar_lag,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_0a97fcfd764a2d77,a7al2k_0a97fcfd764a2d77__wrong_lag_future_24h,wrong_lag_future_24h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_0a97fcfd764a2d77,a7al2k_0a97fcfd764a2d77__wrong_lag_stale_168h,wrong_lag_stale_168h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_0a97fcfd764a2d77,a7al2k_0a97fcfd764a2d77__time_shuffle,time_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_0a97fcfd764a2d77,a7al2k_0a97fcfd764a2d77__symbol_shuffle,symbol_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_0a97fcfd764a2d77,a7al2k_0a97fcfd764a2d77__same_family_random,same_family_random,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_22d43bf649714625,a7al2k_22d43bf649714625__one_bar_lag,one_bar_lag,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_22d43bf649714625,a7al2k_22d43bf649714625__wrong_lag_future_24h,wrong_lag_future_24h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_22d43bf649714625,a7al2k_22d43bf649714625__wrong_lag_stale_168h,wrong_lag_stale_168h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_22d43bf649714625,a7al2k_22d43bf649714625__time_shuffle,time_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_22d43bf649714625,a7al2k_22d43bf649714625__symbol_shuffle,symbol_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_22d43bf649714625,a7al2k_22d43bf649714625__same_family_random,same_family_random,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_074b0b42bb21be2e,a7al2k_074b0b42bb21be2e__one_bar_lag,one_bar_lag,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_074b0b42bb21be2e,a7al2k_074b0b42bb21be2e__wrong_lag_future_24h,wrong_lag_future_24h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_074b0b42bb21be2e,a7al2k_074b0b42bb21be2e__wrong_lag_stale_168h,wrong_lag_stale_168h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_074b0b42bb21be2e,a7al2k_074b0b42bb21be2e__time_shuffle,time_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_074b0b42bb21be2e,a7al2k_074b0b42bb21be2e__symbol_shuffle,symbol_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_074b0b42bb21be2e,a7al2k_074b0b42bb21be2e__same_family_random,same_family_random,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_2a9c063990ed9e5f,a7al2k_2a9c063990ed9e5f__one_bar_lag,one_bar_lag,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_2a9c063990ed9e5f,a7al2k_2a9c063990ed9e5f__wrong_lag_future_24h,wrong_lag_future_24h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_2a9c063990ed9e5f,a7al2k_2a9c063990ed9e5f__wrong_lag_stale_168h,wrong_lag_stale_168h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_2a9c063990ed9e5f,a7al2k_2a9c063990ed9e5f__time_shuffle,time_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_2a9c063990ed9e5f,a7al2k_2a9c063990ed9e5f__symbol_shuffle,symbol_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_2a9c063990ed9e5f,a7al2k_2a9c063990ed9e5f__same_family_random,same_family_random,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_126d90284279a042,a7al2k_126d90284279a042__one_bar_lag,one_bar_lag,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_126d90284279a042,a7al2k_126d90284279a042__wrong_lag_future_24h,wrong_lag_future_24h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_126d90284279a042,a7al2k_126d90284279a042__wrong_lag_stale_168h,wrong_lag_stale_168h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_126d90284279a042,a7al2k_126d90284279a042__time_shuffle,time_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_126d90284279a042,a7al2k_126d90284279a042__symbol_shuffle,symbol_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_126d90284279a042,a7al2k_126d90284279a042__same_family_random,same_family_random,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_13330e55e22d40f2,a7al2k_13330e55e22d40f2__one_bar_lag,one_bar_lag,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_13330e55e22d40f2,a7al2k_13330e55e22d40f2__wrong_lag_future_24h,wrong_lag_future_24h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_13330e55e22d40f2,a7al2k_13330e55e22d40f2__wrong_lag_stale_168h,wrong_lag_stale_168h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_13330e55e22d40f2,a7al2k_13330e55e22d40f2__time_shuffle,time_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_13330e55e22d40f2,a7al2k_13330e55e22d40f2__symbol_shuffle,symbol_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_13330e55e22d40f2,a7al2k_13330e55e22d40f2__same_family_random,same_family_random,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_069228d66ec75500,a7al2k_069228d66ec75500__one_bar_lag,one_bar_lag,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_069228d66ec75500,a7al2k_069228d66ec75500__wrong_lag_future_24h,wrong_lag_future_24h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_069228d66ec75500,a7al2k_069228d66ec75500__wrong_lag_stale_168h,wrong_lag_stale_168h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_069228d66ec75500,a7al2k_069228d66ec75500__time_shuffle,time_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_069228d66ec75500,a7al2k_069228d66ec75500__symbol_shuffle,symbol_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_069228d66ec75500,a7al2k_069228d66ec75500__same_family_random,same_family_random,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_069d63c98efcd28e,a7al2k_069d63c98efcd28e__one_bar_lag,one_bar_lag,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_069d63c98efcd28e,a7al2k_069d63c98efcd28e__wrong_lag_future_24h,wrong_lag_future_24h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_069d63c98efcd28e,a7al2k_069d63c98efcd28e__wrong_lag_stale_168h,wrong_lag_stale_168h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_069d63c98efcd28e,a7al2k_069d63c98efcd28e__time_shuffle,time_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_069d63c98efcd28e,a7al2k_069d63c98efcd28e__symbol_shuffle,symbol_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_069d63c98efcd28e,a7al2k_069d63c98efcd28e__same_family_random,same_family_random,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_0cb7ecd8a195ad37,a7al2k_0cb7ecd8a195ad37__one_bar_lag,one_bar_lag,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_0cb7ecd8a195ad37,a7al2k_0cb7ecd8a195ad37__wrong_lag_future_24h,wrong_lag_future_24h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_0cb7ecd8a195ad37,a7al2k_0cb7ecd8a195ad37__wrong_lag_stale_168h,wrong_lag_stale_168h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_0cb7ecd8a195ad37,a7al2k_0cb7ecd8a195ad37__time_shuffle,time_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_0cb7ecd8a195ad37,a7al2k_0cb7ecd8a195ad37__symbol_shuffle,symbol_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_0cb7ecd8a195ad37,a7al2k_0cb7ecd8a195ad37__same_family_random,same_family_random,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_139914907f33f88a,a7al2k_139914907f33f88a__one_bar_lag,one_bar_lag,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_139914907f33f88a,a7al2k_139914907f33f88a__wrong_lag_future_24h,wrong_lag_future_24h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_139914907f33f88a,a7al2k_139914907f33f88a__wrong_lag_stale_168h,wrong_lag_stale_168h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_139914907f33f88a,a7al2k_139914907f33f88a__time_shuffle,time_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_139914907f33f88a,a7al2k_139914907f33f88a__symbol_shuffle,symbol_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_139914907f33f88a,a7al2k_139914907f33f88a__same_family_random,same_family_random,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_04ed2a291c49f7d2,a7al2k_04ed2a291c49f7d2__one_bar_lag,one_bar_lag,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_04ed2a291c49f7d2,a7al2k_04ed2a291c49f7d2__wrong_lag_future_24h,wrong_lag_future_24h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_04ed2a291c49f7d2,a7al2k_04ed2a291c49f7d2__wrong_lag_stale_168h,wrong_lag_stale_168h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_04ed2a291c49f7d2,a7al2k_04ed2a291c49f7d2__time_shuffle,time_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_04ed2a291c49f7d2,a7al2k_04ed2a291c49f7d2__symbol_shuffle,symbol_shuffle,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_04ed2a291c49f7d2,a7al2k_04ed2a291c49f7d2__same_family_random,same_family_random,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_137b6ca754eaa7ee,a7al2k_137b6ca754eaa7ee__one_bar_lag,one_bar_lag,J4_upper_regime_interaction,derived_upper_regime_proxy,True
a7al2k_137b6ca754eaa7ee,a7al2k_137b6ca754eaa7ee__wrong_lag_future_24h,wrong_lag_future_24h,J4_upper_regime_interaction,derived_upper_regime_proxy,True
