candidate_id,queue_index,root_subgraph_id,expression,raw_inputs,candidate_roles,semantic_pairs,motifs,semantic_bucket,motif_bucket,formula_gen_gate,gate_mode,gate_allowed,gate_reason,ordinary_alpha_allowed,ordinary_alpha_reject_reason,uses_raw_expression_construction,uses_may,authorizes_numeric,authorizes_replay,authorizes_search
a7ffcore5_bb5ef141afba7a5e71,1586,sg_fec502441456ec33,"Mul(Neg(ZScore(Delta(trade_count,8))),Sign(ZScore(Mean(trade_low,8))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_23f77fe840a3be5f8e,1587,sg_0ab478b4ca5a7142,"Mul(Neg(ZScore(Delta(trade_count,24))),Sign(Delta(age_x_volatility,4)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_bfa6fc9363ab2e0ab9,1588,sg_0afab0b2a8ae863a,"Mul(Neg(ZScore(Delta(trade_count,8))),Sign(ZScore(Mean(trade_low,24))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_1ae4da04a83c760165,1589,sg_1ace96640c772774,"Mul(Neg(ZScore(Delta(trade_count,4))),Sign(ZScore(Mean(trade_high,4))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_957797fe9ae6d3872c,1590,sg_1c9db871a7cb4e21,"Mul(Neg(ZScore(ZScore(Mean(trade_count,24)))),Sign(Mean(trade_low,24)))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_23b83733704ce6aaf0,1591,sg_1feac5fd97af4d31,"Mul(Neg(ZScore(Mean(trade_count,24))),Sign(ZScore(Mean(trade_high,4))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_657a21e07866f8db66,1592,sg_2787058e7eaae8c3,"Mul(Neg(ZScore(Delta(trade_count,8))),Sign(Delta(age_x_volatility,24)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_b4798020f9822a51dd,1593,sg_300a2df8c9949254,"Mul(Neg(ZScore(Mean(trade_count,24))),Sign(Delta(age_x_volatility,24)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_8bb6731eca4a86f86d,1594,sg_31eef1abd908852e,"Mul(Neg(ZScore(Delta(trade_count,24))),Sign(ZScore(Mean(trade_low,4))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_cf08e3cf9c4939c3b1,1595,sg_33e3c49ee3de8311,"Mul(Neg(ZScore(ZScore(Mean(trade_count,8)))),Sign(Mean(trade_high,24)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_824542fd71a27c4cff,1596,sg_342e0b6170951323,"Mul(Neg(ZScore(ZScore(Mean(trade_count,8)))),Sign(Delta(trade_high,8)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_4276873c9dfcb147f4,1597,sg_380bea741df479fd,"Mul(Neg(ZScore(Delta(trade_count,4))),Sign(ZScore(Mean(trade_high,8))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_0bc1fdc0a508a51ecf,1598,sg_41d5a3c925523383,"Mul(Neg(ZScore(Delta(trade_count,24))),Sign(ZScore(Mean(trade_low,8))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_92a833ec83531b79c3,1599,sg_4665b2f895199197,"Mul(Neg(ZScore(ZScore(Mean(trade_count,4)))),Sign(Delta(trade_low,24)))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_2f2efb209980a6a310,1600,sg_50f5e801c72e4bc2,"Mul(Neg(ZScore(Mean(trade_count,24))),Sign(ZScore(Mean(trade_high,8))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_e79af62f7d82941699,1601,sg_5c65ae35601cc81c,"Mul(Neg(ZScore(Delta(trade_count,8))),Sign(ZScore(Mean(trade_high,4))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_f40376cf51d4018b82,1602,sg_5ff8b573e93fd8a8,"Mul(Neg(ZScore(Delta(trade_count,24))),Sign(Mean(age_x_volatility,24)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_9793d2cc2ef2f070cf,1603,sg_60f906e9f47ea0db,"Mul(Neg(ZScore(Mean(trade_count,4))),Sign(Delta(realized_vol_168h,24)))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_0a7611b7a2e533153d,1604,sg_654ab5fb8c22b260,"Mul(Neg(ZScore(Delta(trade_count,4))),Sign(Delta(age_x_volatility,24)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_78c8d6963906467e2c,1605,sg_65ec6593c263b43d,"Mul(Neg(ZScore(Delta(trade_count,4))),Sign(Delta(realized_vol_168h,4)))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_3f5a67b8137317dceb,1606,sg_67cfcfe35c6aa5d8,"Mul(Neg(ZScore(Delta(trade_count,8))),Sign(ZScore(Mean(trade_high,8))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_9248c14049867b4e64,1607,sg_7ab1d4305d821753,"Mul(Neg(ZScore(Delta(trade_count,8))),Sign(Mean(realized_vol_168h,24)))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_4fc64e48ab4a0afb87,1608,sg_8aa2e0d4343c313c,"Mul(Neg(ZScore(ZScore(Mean(trade_count,24)))),Sign(Delta(trade_low,8)))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_3d03f984a3e98a8b78,1609,sg_8e6e3d88e2fd273a,"Mul(Neg(ZScore(Delta(trade_count,8))),Sign(Delta(realized_vol_168h,4)))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_9a99e3ada29f7e66ba,1610,sg_9255337348061e9f,"Mul(Neg(ZScore(Delta(trade_count,8))),Sign(Delta(realized_vol_168h,8)))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_4c98ca5f3c5c98c445,1611,sg_96221fd241d183bf,"Mul(Neg(ZScore(Delta(trade_count,4))),Sign(Mean(realized_vol_168h,24)))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_cfc888e7da68fa0844,1612,sg_97c7cc7b899f8862,"Mul(Neg(ZScore(Mean(trade_count,4))),Sign(ZScore(Mean(trade_high,24))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_c42b71a1161c2b231e,1613,sg_a18140af93679edc,"Mul(Neg(ZScore(ZScore(Mean(trade_count,4)))),Sign(Mean(trade_high,24)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_47a351bdae9ed23951,1614,sg_ab5511c36c6db100,"Mul(Neg(ZScore(Mean(trade_count,8))),Sign(Delta(realized_vol_168h,24)))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_0ce53d40be57fb2b8b,1615,sg_b7a250ee97918d7d,"Mul(Neg(ZScore(ZScore(Mean(trade_count,24)))),Sign(Mean(trade_high,4)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_8fb2c44e248b949db3,1616,sg_b887e925d45357a0,"Mul(Neg(ZScore(Mean(trade_count,8))),Sign(ZScore(Mean(trade_high,24))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_91f304a39266edf827,1617,sg_c7ab95a7e0fe5810,"Mul(Neg(ZScore(ZScore(Mean(trade_count,24)))),Sign(Mean(trade_high,8)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_00af40f3dac6daeaea,1618,sg_c8368f728f095976,"Mul(Neg(ZScore(ZScore(Mean(trade_count,4)))),Sign(Delta(trade_high,4)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_eefb5d37439573b16a,1619,sg_cba15f33fab16fd0,"Mul(Neg(ZScore(Delta(trade_count,4))),Sign(Delta(realized_vol_168h,8)))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_1cae8754be40ee3260,1620,sg_d7e089103bf22a4a,"Mul(Neg(ZScore(ZScore(Mean(trade_count,8)))),Sign(Delta(trade_low,24)))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_ecd59865a497e1ff9b,1621,sg_eda7817ddd900c72,"Mul(Neg(ZScore(ZScore(Mean(trade_count,8)))),Sign(Delta(trade_high,4)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_c79c67d61fee5a0227,1622,sg_f0ffe55785815e23,"Mul(Neg(ZScore(Mean(trade_count,24))),Sign(ZScore(Mean(trade_low,24))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_26b23d87ea16b1fa3f,1623,sg_f2250066cf5b39cb,"Mul(Neg(ZScore(ZScore(Mean(trade_count,4)))),Sign(Delta(trade_high,8)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_1e561fb607fb2805b0,1624,sg_fa859f2184405f00,"Mul(Neg(ZScore(Delta(trade_count,24))),Sign(Delta(age_x_volatility,8)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_856212335148de69fe,1625,sg_faca7976e5bd55db,"Mul(Neg(ZScore(Delta(trade_count,4))),Sign(ZScore(Mean(trade_low,24))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_b3f58507b36e4f560d,1626,sg_fee84af13a60fa98,"Mul(Neg(ZScore(ZScore(Mean(trade_count,24)))),Sign(Delta(trade_low,4)))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_ef73f0b8b3bde0883e,1627,sg_039d9c228e1d5fca,"Mul(Neg(ZScore(Delta(trade_count,24))),Sign(ZScore(Mean(trade_high,4))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_e86b5c851e75322933,1628,sg_0a6186e060c11675,"Mul(Neg(ZScore(Mean(trade_count,24))),Sign(ZScore(Mean(trade_high,24))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_ebd01f203c8b760631,1629,sg_11bfc31e9672a0d3,"Mul(Neg(ZScore(ZScore(Mean(trade_count,24)))),Sign(Delta(trade_high,4)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_93f5e7d1bf99b45718,1630,sg_26e65df5d4d32348,"Mul(Neg(ZScore(Delta(trade_count,24))),Sign(ZScore(Mean(trade_high,8))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_36263644aef5b5303f,1631,sg_3b0d361d988af749,"Mul(Neg(ZScore(Delta(trade_count,24))),Sign(Delta(age_x_volatility,24)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_a7c2ef87850a69e0f0,1632,sg_702a1d3acbfc6f28,"Mul(Neg(ZScore(ZScore(Mean(trade_count,4)))),Sign(Delta(trade_high,24)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_39825216d3d1167ece,1633,sg_732096e17feaab80,"Mul(Neg(ZScore(ZScore(Mean(trade_count,24)))),Sign(Mean(trade_high,24)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_12ac2992d6808695e5,1634,sg_9df85ddc8054e386,"Mul(Neg(ZScore(Delta(trade_count,4))),Sign(Delta(realized_vol_168h,24)))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_55013a4be83c0553d2,1635,sg_aa978f5373dc6d73,"Mul(Neg(ZScore(Delta(trade_count,4))),Sign(ZScore(Mean(trade_high,24))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_725c69c56dbd6ebea7,1636,sg_b1a0cf861e3e3dd7,"Mul(Neg(ZScore(Delta(trade_count,8))),Sign(Delta(realized_vol_168h,24)))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_93ca29b150aac83b40,1637,sg_c15aeb3d2be93fa0,"Mul(Neg(ZScore(Delta(trade_count,24))),Sign(ZScore(Mean(trade_low,24))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_95a62668b6f46dd9b3,1638,sg_c1c82663493695e9,"Mul(Neg(ZScore(Delta(trade_count,8))),Sign(ZScore(Mean(trade_high,24))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_35d5e079c09160de5d,1639,sg_c79ff917186e2514,"Mul(Neg(ZScore(ZScore(Mean(trade_count,24)))),Sign(Delta(trade_high,8)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_6e0b3276391cc3f188,1640,sg_d7f5d848227e7999,"Mul(Neg(ZScore(ZScore(Mean(trade_count,8)))),Sign(Delta(trade_high,24)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_57168dfaf9f1ea1dc6,1641,sg_ef0da072b6645f55,"Mul(Neg(ZScore(ZScore(Mean(trade_count,24)))),Sign(Delta(trade_low,24)))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_a9e5e7dd77647ffe6f,1642,sg_cb853a59a6ba6c9f,"Mul(Neg(ZScore(Delta(trade_count,24))),Sign(ZScore(Mean(trade_high,24))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_d2086c569b9b0b9015,1643,sg_da08a1b4fbd723e6,"Mul(Neg(ZScore(ZScore(Mean(trade_count,24)))),Sign(Delta(trade_high,24)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_082545b1f4d89dbed0,1644,sg_24abf775f177be75,"Mul(Neg(ZScore(ZScore(Mean(trade_count,4)))),Sign(Mean(age_x_volatility,4)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_1f04f6b57453897735,1645,sg_5539329b5d2d064d,"Mul(Neg(ZScore(ZScore(Mean(trade_count,4)))),Sign(Mean(age_x_volatility,8)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_c0c04b6fa5b380e2d6,1646,sg_7982646ccd4ed1cc,"Mul(Neg(ZScore(Mean(trade_count,8))),Sign(ZScore(Mean(age_x_volatility,8))))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_be9ba1f1a78f8346ff,1647,sg_9c5f2f1afe7359aa,"Mul(Neg(ZScore(ZScore(Mean(trade_count,8)))),Sign(Mean(age_x_volatility,4)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
