subgraph_id,expression,raw_inputs,candidate_roles,semantic_pairs,motifs,formula_gen_gate,semantic_bucket,motif_bucket,raw_input_count,expr_len
sg_98b4b1e9833711ef,"Mul(Delta(trade_count,24),Abs(ZScore(Mean(trade_high,4))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,58
sg_a06f5b394c65c282,"Mul(Delta(trade_count,24),Abs(ZScore(Mean(trade_high,8))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,58
sg_dc34301202d45a8d,"Mul(Delta(trade_count,24),Abs(ZScore(Delta(trade_low,4))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,58
sg_f1afac9bfc385afa,"Mul(Delta(trade_count,24),Abs(ZScore(Mean(trade_low,24))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,58
sg_fb438e0c616ae4c2,"Mul(Delta(Mean(trade_count,8),24),Abs(ZScore(trade_high)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,58
sg_1e6869234fbb2467,"Mul(Delta(Delta(trade_count,8),24),Abs(ZScore(trade_high)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,59
sg_5a15592e07a94ea7,"Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(trade_high)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,59
sg_8c41f5190b6fd19a,"Mul(Delta(Delta(trade_count,4),24),Abs(ZScore(trade_high)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,59
sg_a0fcd1241a48c93a,"Mul(Delta(trade_count,24),Abs(ZScore(Delta(trade_high,8))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,59
sg_d516206832eb84be,"Mul(Delta(trade_count,24),Abs(ZScore(Delta(trade_low,24))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,59
sg_da7f50f39cde3a5f,"Mul(Delta(trade_count,24),Abs(ZScore(Delta(trade_high,4))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,59
sg_deabd4933d884616,"Mul(Delta(trade_count,24),Abs(ZScore(Mean(trade_high,24))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,59
sg_ea09ecb6b6dc6896,"Mul(Delta(Delta(trade_count,24),24),Abs(ZScore(trade_low)))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,59
sg_0bd8de3d1df0a436,"Mul(Delta(trade_count,24),Abs(ZScore(Delta(trade_high,24))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,60
sg_7b776eed6962876a,"Mul(Delta(Delta(trade_count,24),24),Abs(ZScore(trade_high)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,60
sg_00a081851b3980d7,"Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(age_x_volatility)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,64
sg_40c15be5f1955a2b,"Mul(Delta(trade_count,24),Abs(ZScore(Mean(age_x_volatility,8))))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,64
sg_a53da10808e4596f,"Mul(Delta(Mean(trade_count,8),24),Abs(ZScore(age_x_volatility)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,64
sg_d4954b5c51fabaf4,"Mul(Delta(trade_count,24),Abs(ZScore(Mean(age_x_volatility,4))))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,64
sg_0fd3301a2191bc08,"Mul(Delta(trade_count,24),Abs(ZScore(Mean(age_x_volatility,24))))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,65
sg_10fde01e6a46b422,"Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(realized_vol_168h)))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,65
sg_1ccc28a7e0d1f673,"Mul(Delta(trade_count,24),Abs(ZScore(Mean(realized_vol_168h,8))))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,65
sg_270413131e236763,"Mul(Delta(trade_count,24),Abs(ZScore(Mean(realized_vol_168h,4))))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,65
sg_323f1181896a6ee3,"Mul(Delta(trade_count,24),Abs(ZScore(Delta(age_x_volatility,4))))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,65
sg_47e7d03aeca4f455,"Mul(Delta(Delta(trade_count,8),24),Abs(ZScore(age_x_volatility)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,65
sg_64d0d164633226fd,"Mul(Delta(Delta(trade_count,4),24),Abs(ZScore(age_x_volatility)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,65
sg_6b0db44be78a4624,"Mul(Delta(Mean(trade_count,8),24),Abs(ZScore(Mean(trade_low,4))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,65
sg_70f0fced8891a095,"Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(Mean(trade_low,8))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,65
sg_74d76cf7f7292d88,"Mul(Delta(trade_count,24),Abs(ZScore(ZScore(Mean(trade_low,4)))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,65
sg_75b880cb69483c12,"Mul(Delta(ZScore(Mean(trade_count,4)),24),Abs(ZScore(trade_low)))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,65
sg_7e64128b7fe76724,"Mul(Delta(trade_count,24),Abs(ZScore(ZScore(Mean(trade_low,8)))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,65
sg_83d8f0abaddf7ba0,"Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(age_x_volatility)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,65
sg_8a66d141d4909af1,"Mul(Delta(Mean(trade_count,8),24),Abs(ZScore(realized_vol_168h)))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,65
sg_9cf21d61a50e34d2,"Mul(Delta(ZScore(Mean(trade_count,8)),24),Abs(ZScore(trade_low)))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,65
sg_9ee28738c6bc5231,"Mul(Delta(Mean(trade_count,8),24),Abs(ZScore(Mean(trade_low,8))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,65
sg_b639a4f7384e3126,"Mul(Delta(trade_count,24),Abs(ZScore(Delta(age_x_volatility,8))))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,65
sg_b8c90b857ac6178d,"Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(Mean(trade_low,4))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,65
sg_03422ee367615dad,"Mul(Delta(trade_count,24),Abs(ZScore(ZScore(Mean(trade_high,4)))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,66
sg_07fd0a2fd2430346,"Mul(Delta(trade_count,24),Abs(ZScore(Mean(realized_vol_168h,24))))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,66
sg_0c0bb6bce5e6ca35,"Mul(Delta(Mean(trade_count,8),24),Abs(ZScore(Delta(trade_low,8))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,66
sg_0ec8c219c33840de,"Mul(Delta(Mean(trade_count,8),24),Abs(ZScore(Mean(trade_low,24))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,66
sg_134a58509fd8609a,"Mul(Delta(Delta(trade_count,24),24),Abs(ZScore(age_x_volatility)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,66
sg_15dd4c90c5aad46e,"Mul(Delta(ZScore(Mean(trade_count,24)),24),Abs(ZScore(trade_low)))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,66
sg_212c759df83860ba,"Mul(Delta(Mean(trade_count,8),24),Abs(ZScore(Mean(trade_high,4))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,66
sg_26e18236ea332ab1,"Mul(Delta(ZScore(Mean(trade_count,4)),24),Abs(ZScore(trade_high)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,66
sg_2bb378301e93c5bd,"Mul(Delta(trade_count,24),Abs(ZScore(ZScore(Mean(trade_high,8)))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,66
sg_31a1f957b9fa2185,"Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(Delta(trade_low,8))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,66
sg_35c072a7b66ec0cc,"Mul(Delta(trade_count,24),Abs(ZScore(Delta(realized_vol_168h,4))))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,66
sg_3940d3fbe649c504,"Mul(Delta(Delta(trade_count,8),24),Abs(ZScore(realized_vol_168h)))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,66
sg_3bc7643f17f6110c,"Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(Mean(trade_low,24))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,66
sg_43a7b46304bb60e9,"Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Mean(trade_low,4))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,66
sg_4a83284a7f64c8b5,"Mul(Delta(Mean(trade_count,8),24),Abs(ZScore(Mean(trade_high,8))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,66
sg_4ab5b535882570fa,"Mul(Delta(ZScore(Mean(trade_count,8)),24),Abs(ZScore(trade_high)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,66
sg_4b3c2fe696d00a91,"Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(Mean(trade_high,8))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,66
sg_67788065106b939c,"Mul(Delta(trade_count,24),Abs(ZScore(Delta(age_x_volatility,24))))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,66
sg_6bd9b9a34e072e21,"Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Mean(trade_low,8))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,66
sg_7e9edcbc878186e0,"Mul(Delta(trade_count,24),Abs(ZScore(ZScore(Mean(trade_low,24)))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,66
sg_b24a1fbb7346a1c6,"Mul(Delta(Delta(trade_count,8),24),Abs(ZScore(Mean(trade_low,4))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,66
sg_b7ff0bc58a8de80c,"Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(Mean(trade_high,4))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,66
sg_bb958bf4103bc4ec,"Mul(Delta(Delta(trade_count,4),24),Abs(ZScore(Mean(trade_low,8))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,66
sg_c8b3661012c84948,"Mul(Delta(Delta(trade_count,8),24),Abs(ZScore(Mean(trade_low,8))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,66
sg_d0853c1de6e07894,"Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(Delta(trade_low,4))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,66
sg_deaf9f0d1ff2d9f7,"Mul(Delta(Mean(trade_count,8),24),Abs(ZScore(Delta(trade_low,4))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,66
sg_dee807d8815df58d,"Mul(Delta(Delta(trade_count,4),24),Abs(ZScore(Mean(trade_low,4))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,66
sg_fa6a908e1cb58f52,"Mul(Delta(Delta(trade_count,4),24),Abs(ZScore(realized_vol_168h)))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,66
sg_fad70355232836f4,"Mul(Delta(trade_count,24),Abs(ZScore(Delta(realized_vol_168h,8))))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,66
sg_267a4b4d3a985384,"Mul(Delta(Delta(trade_count,24),24),Abs(ZScore(Mean(trade_low,4))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,67
sg_2910ccd9497c083e,"Mul(Delta(Delta(trade_count,4),24),Abs(ZScore(Mean(trade_high,8))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,67
sg_46ac2919ab63ccd6,"Mul(Delta(Delta(trade_count,8),24),Abs(ZScore(Mean(trade_high,8))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only,liquidity_like|volatility_like,liquidity_shock,2,67
