raw_latent_state_id,raw_latent_state_label,rows,symbols,policy
lv_4bde602333,age_90_180d|liq_mid|vol_low|fund_low|basis_high|cov_high|nonmajor,61,3,unseen_in_train_hold_until_lv3_mapping
lv_495cc49d6d,age_30_90d|liq_low|vol_high|fund_low|basis_high|cov_low|nonmajor,56,1,unseen_in_train_hold_until_lv3_mapping
lv_e6be264a61,age_ge365d|liq_low|vol_mid|fund_low|basis_low|cov_low|nonmajor,55,1,unseen_in_train_hold_until_lv3_mapping
lv_7490f068c0,age_ge365d|liq_low|vol_low|fund_low|basis_low|cov_low|nonmajor,50,1,unseen_in_train_hold_until_lv3_mapping
lv_d35a3bdf04,age_180_365d|liq_high|vol_mid|fund_mid|basis_high|cov_high|nonmajor,49,3,unseen_in_train_hold_until_lv3_mapping
lv_30bd0b9524,age_90_180d|liq_high|vol_mid|fund_mid|basis_high|cov_high|nonmajor,48,1,unseen_in_train_hold_until_lv3_mapping
lv_431d36f292,age_lt30d|liq_high|vol_high|fund_high|basis_abs_state_missing|cov_high|nonmajor,48,4,unseen_in_train_hold_until_lv3_mapping
lv_89835450f4,age_ge365d|liq_low|vol_low|fund_high|basis_low|cov_high|nonmajor,45,3,unseen_in_train_hold_until_lv3_mapping
lv_633ebac6af,age_lt30d|liq_mid|vol_high|fund_high|basis_abs_state_missing|cov_high|nonmajor,43,3,unseen_in_train_hold_until_lv3_mapping
lv_0ae5935a2d,age_lt30d|liq_high|vol_high|fund_mid|basis_high|cov_low|nonmajor,36,1,unseen_in_train_hold_until_lv3_mapping
lv_696106cd63,age_lt30d|liq_low|vol_high|fund_mid|basis_abs_state_missing|cov_high|nonmajor,36,3,unseen_in_train_hold_until_lv3_mapping
lv_6c12e74291,age_ge365d|liq_low|vol_mid|funding_abs_state_missing|basis_low|cov_low|nonmajor,35,1,unseen_in_train_hold_until_lv3_mapping
lv_21ed644b44,age_30_90d|liq_high|vol_high|fund_mid|basis_abs_state_missing|cov_high|nonmajor,33,2,unseen_in_train_hold_until_lv3_mapping
lv_2a59b5b1d8,age_lt30d|liq_low|volatility_state_missing|funding_abs_state_missing|basis_abs_state_missing|cov_high|nonmajor,32,3,unseen_in_train_hold_until_lv3_mapping
lv_7da6b37a0a,age_ge365d|liq_low|vol_high|fund_low|basis_low|cov_low|nonmajor,31,1,unseen_in_train_hold_until_lv3_mapping
lv_3d3f5e0fc0,age_lt30d|liq_mid|vol_high|fund_mid|basis_abs_state_missing|cov_high|nonmajor,28,3,unseen_in_train_hold_until_lv3_mapping
lv_462745beeb,age_30_90d|liq_low|vol_high|fund_mid|basis_abs_state_missing|cov_high|nonmajor,27,2,unseen_in_train_hold_until_lv3_mapping
lv_4649d9419d,age_180_365d|liq_low|vol_mid|fund_high|basis_low|cov_high|nonmajor,26,2,unseen_in_train_hold_until_lv3_mapping
lv_7ce2e8228b,age_180_365d|liq_high|vol_low|fund_high|basis_high|cov_high|nonmajor,26,2,unseen_in_train_hold_until_lv3_mapping
lv_537718c12b,age_lt30d|liq_low|volatility_state_missing|funding_abs_state_missing|basis_abs_state_missing|cov_low|nonmajor,25,1,unseen_in_train_hold_until_lv3_mapping
lv_b735d1f5c6,age_30_90d|liq_mid|vol_high|fund_low|basis_abs_state_missing|cov_high|nonmajor,24,1,unseen_in_train_hold_until_lv3_mapping
lv_408b7f9998,age_ge365d|liq_low|vol_high|fund_high|basis_low|cov_high|nonmajor,23,4,unseen_in_train_hold_until_lv3_mapping
