split,split_label,train_start,train_end,validation_start,validation_end,test_start,test_end,recent_oos_start,recent_oos_end,symbol,search_eligibility,liquidity_tier,history_tier,is_core12,is_major,rows,active,split_expected_hours,symbol_active_expected_hours,window_coverage_ratio,active_span_coverage_ratio
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,BBUSDT,listing_aware,top200,listed_by_2025H1,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,SNXUSDT,strict_full_history,top200,full_2024_2026apr,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,GRASSUSDT,listing_aware,top200,listed_by_2025H1,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,MANTAUSDT,strict_full_history,top200,full_2024_2026apr,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,LIGHTUSDT,listing_aware,top200,short_history,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,ACTUSDT,listing_aware,top200,listed_by_2025H1,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,ZAMAUSDT,listing_aware,top200,short_history,False,False,2679,True,2880,2679,0.930208,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,BARDUSDT,listing_aware,top200,short_history,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,REZUSDT,listing_aware,top200,listed_by_2025H1,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,AUCTIONUSDT,strict_full_history,top200,full_2024_2026apr,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,PIXELUSDT,listing_aware,top200,listed_by_2025H1,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,RAVEUSDT,listing_aware,top200,short_history,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,XTZUSDT,strict_full_history,top200,full_2024_2026apr,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,ROSEUSDT,strict_full_history,top200,full_2024_2026apr,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,SSVUSDT,strict_full_history,top200,full_2024_2026apr,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,HUMAUSDT,listing_aware,top200,recent_only,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,SAHARAUSDT,listing_aware,top200,recent_only,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,GRIFFAINUSDT,listing_aware,top200,listed_by_2025H1,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,CYSUSDT,listing_aware,top200,short_history,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,ZORAUSDT,listing_aware,top200,short_history,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,MEWUSDT,listing_aware,top200,listed_by_2025H1,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,4USDT,listing_aware,top200,short_history,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,SOONUSDT,listing_aware,top200,recent_only,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,MINAUSDT,strict_full_history,top200,full_2024_2026apr,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,BRETTUSDT,listing_aware,top200,listed_by_2025H1,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,AEVOUSDT,listing_aware,top200,listed_by_2025H1,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,RSRUSDT,strict_full_history,top200,full_2024_2026apr,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,YGGUSDT,strict_full_history,top200,full_2024_2026apr,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,MUBARAKUSDT,listing_aware,top200,recent_only,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,API3USDT,strict_full_history,top200,full_2024_2026apr,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,LYNUSDT,listing_aware,top200,short_history,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,AEROUSDT,listing_aware,top200,listed_by_2025H1,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,BEAMXUSDT,strict_full_history,top200,full_2024_2026apr,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,LAUSDT,listing_aware,top200,recent_only,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,MERLUSDT,listing_aware,top200,recent_only,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,CHILLGUYUSDT,listing_aware,top200,listed_by_2025H1,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,LAYERUSDT,listing_aware,top200,recent_only,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,CLOUSDT,listing_aware,top200,short_history,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,1INCHUSDT,strict_full_history,top200,full_2024_2026apr,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,JELLYJELLYUSDT,listing_aware,top200,recent_only,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,MAGICUSDT,strict_full_history,top200,full_2024_2026apr,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,ZEREBROUSDT,listing_aware,top200,listed_by_2025H1,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,SOMIUSDT,listing_aware,top200,short_history,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,IOTAUSDT,strict_full_history,top200,full_2024_2026apr,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,1MBABYDOGEUSDT,listing_aware,top200,listed_by_2025H1,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,SPACEUSDT,listing_aware,top200,short_history,False,False,2341,True,2880,2341,0.812847,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,TRADOORUSDT,listing_aware,top200,short_history,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,COLLECTUSDT,listing_aware,top200,short_history,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,SUPERUSDT,strict_full_history,top200,full_2024_2026apr,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,EGLDUSDT,strict_full_history,top200,full_2024_2026apr,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,ACHUSDT,strict_full_history,tail,full_2024_2026apr,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,CCUSDT,listing_aware,tail,short_history,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,KAVAUSDT,strict_full_history,tail,full_2024_2026apr,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,DYMUSDT,listing_aware,tail,listed_by_2025H1,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,SWARMSUSDT,listing_aware,tail,listed_by_2025H1,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,ALCHUSDT,listing_aware,tail,listed_by_2025H1,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,LISTAUSDT,listing_aware,tail,listed_by_2025H1,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,ANIMEUSDT,listing_aware,tail,recent_only,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,FFUSDT,listing_aware,tail,short_history,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,METUSDT,listing_aware,tail,short_history,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,COOKIEUSDT,listing_aware,tail,listed_by_2025H1,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,PORTALUSDT,listing_aware,tail,listed_by_2025H1,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,LUNA2USDT,strict_full_history,tail,full_2024_2026apr,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,WCTUSDT,listing_aware,tail,recent_only,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,1000000MOGUSDT,listing_aware,tail,listed_by_2025H1,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,MELANIAUSDT,listing_aware,tail,recent_only,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,BANANAS31USDT,listing_aware,tail,recent_only,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,TNSRUSDT,listing_aware,tail,listed_by_2025H1,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,DASHUSDT,strict_full_history,tail,full_2024_2026apr,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,AXLUSDT,listing_aware,tail,listed_by_2025H1,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,PARTIUSDT,listing_aware,tail,recent_only,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,ZKPUSDT,listing_aware,tail,short_history,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,FOLKSUSDT,listing_aware,tail,short_history,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,FORMUSDT,listing_aware,tail,recent_only,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,BANANAUSDT,listing_aware,tail,listed_by_2025H1,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,SPKUSDT,listing_aware,tail,recent_only,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,KERNELUSDT,listing_aware,tail,recent_only,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,COAIUSDT,listing_aware,tail,short_history,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,PLUMEUSDT,listing_aware,tail,recent_only,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,ALICEUSDT,strict_full_history,tail,full_2024_2026apr,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,ZRXUSDT,strict_full_history,tail,full_2024_2026apr,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,MORPHOUSDT,listing_aware,tail,listed_by_2025H1,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,CKBUSDT,hold_quality_or_short_history,tail,full_2024_2026apr,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,ZETAUSDT,strict_full_history,tail,full_2024_2026apr,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,ZILUSDT,strict_full_history,tail,full_2024_2026apr,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,UMAUSDT,strict_full_history,tail,full_2024_2026apr,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,COTIUSDT,strict_full_history,tail,full_2024_2026apr,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,BASUSDT,listing_aware,tail,short_history,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,VANRYUSDT,listing_aware,tail,listed_by_2025H1,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,QNTUSDT,strict_full_history,tail,full_2024_2026apr,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,THEUSDT,listing_aware,tail,listed_by_2025H1,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,IDUSDT,strict_full_history,tail,full_2024_2026apr,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,CYBERUSDT,strict_full_history,tail,full_2024_2026apr,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,UAIUSDT,listing_aware,tail,short_history,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,GUNUSDT,listing_aware,tail,recent_only,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,FOGOUSDT,listing_aware,tail,short_history,False,False,2650,True,2880,2650,0.920139,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,ATUSDT,listing_aware,tail,short_history,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,INITUSDT,listing_aware,tail,recent_only,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,STORJUSDT,strict_full_history,tail,full_2024_2026apr,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,MEUSDT,listing_aware,tail,listed_by_2025H1,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,SENTUSDT,listing_aware,tail,short_history,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,ACEUSDT,strict_full_history,tail,full_2024_2026apr,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,ZBTUSDT,listing_aware,tail,short_history,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,AVAAIUSDT,listing_aware,tail,recent_only,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,PTBUSDT,listing_aware,tail,short_history,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,1000CATUSDT,listing_aware,tail,listed_by_2025H1,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,ENJUSDT,strict_full_history,tail,full_2024_2026apr,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,MMTUSDT,listing_aware,tail,short_history,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,VANAUSDT,listing_aware,tail,listed_by_2025H1,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,RAREUSDT,listing_aware,tail,listed_by_2025H1,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,TRUTHUSDT,listing_aware,tail,short_history,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,HEMIUSDT,listing_aware,tail,short_history,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,LQTYUSDT,strict_full_history,tail,full_2024_2026apr,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,VVVUSDT,listing_aware,tail,recent_only,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,QTUMUSDT,strict_full_history,tail,full_2024_2026apr,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,SAPIENUSDT,listing_aware,tail,short_history,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,KSMUSDT,strict_full_history,tail,full_2024_2026apr,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,ALLOUSDT,listing_aware,tail,short_history,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,GASUSDT,strict_full_history,tail,full_2024_2026apr,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,FIDAUSDT,listing_aware,tail,listed_by_2025H1,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,NXPCUSDT,listing_aware,tail,recent_only,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,ONTUSDT,hold_quality_or_short_history,tail,full_2024_2026apr,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,GLMUSDT,listing_aware,tail,listed_by_2025H1,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,CETUSUSDT,listing_aware,tail,listed_by_2025H1,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,TSTUSDT,listing_aware,tail,recent_only,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,EDUUSDT,strict_full_history,tail,full_2024_2026apr,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,HYPERUSDT,listing_aware,tail,recent_only,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,HMSTRUSDT,listing_aware,tail,listed_by_2025H1,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,SIGNUSDT,listing_aware,tail,recent_only,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,HIGHUSDT,strict_full_history,tail,full_2024_2026apr,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,DUSKUSDT,strict_full_history,tail,full_2024_2026apr,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,WALUSDT,listing_aware,tail,recent_only,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,LABUSDT,listing_aware,tail,short_history,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,YFIUSDT,strict_full_history,tail,full_2024_2026apr,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,ORCAUSDT,listing_aware,tail,listed_by_2025H1,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,C98USDT,strict_full_history,tail,full_2024_2026apr,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,COWUSDT,listing_aware,tail,listed_by_2025H1,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,CHRUSDT,strict_full_history,tail,full_2024_2026apr,False,False,2880,True,2880,2880,1.0,1.0
recent_oos,recent_oos_2026JanApr,,,,,,,2026-01-01T00:00:00,2026-04-30T23:00:00,BABYUSDT,listing_aware,tail,recent_only,False,False,2880,True,2880,2880,1.0,1.0
