blueprint_id,expression,semantic_pair,motif,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,robust_median_tstat_floor,robust_min_tstat_floor,robust_ok,cost2_recent_oriented,cost5_recent_oriented,cost10_recent_oriented,avg_n_obs_recent,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,non_l7_bonus,score_no_may,skeleton_key,finite_share,nonzero_share,shard_id,lag_ok_bool,robust_ok_bool,premay_all_positive_bool,is_l7,is_placebo,is_low_prior,contains_basis_premium,contains_basis_premium_like,contains_price_like,contains_liquidity_like,contains_volatility_like,contains_positioning_like,contains_open_interest_like,contains_taker_flow_like,contains_funding_state_like,contains_listing_age_like,contains_regime_state,strict_non_l7,strong_non_l7,arbitration_score,a7ls19_reject_reason
a7ls15_948d1b07afc0c505,"Mul(Sub(CSRank(Clip(ZScore(trade_return_1h),-3,3)),CSRank(CSRank(taker_buy_sell_volume_ratio_mean))),Sign(CSRank(taker_buy_sell_volume_ratio_mean)))",price_like|taker_flow_like,signed_spread,L5_vol_adjusted_return,1,-1.0,3,True,0.5771881665131188,0.0324172966747037,True,3.699610479665096,3.699610479665096,True,0.0782833169297786,0.0776833169297786,0.0766833169297786,95.86666666666666,A7LS18a7ls18_s085_NUMERIC_CLUE,719,-0.0497380757494266,-4.54662162881165,-4.54662162881165,-4.54662162881165,0.4005563282336578,719,-0.0472079904999734,-4.344395109332401,-4.344395109332401,-4.344395109332401,0.4214186369958275,719,-0.0486161453476202,-3.699610479665096,-3.699610479665096,-3.699610479665096,0.4019471488178025,719,-0.0786833169297786,-3.726799673824065,-3.726799673824065,-3.726799673824065,0.4144645340751043,1.0,84.1061287632655,skel_9022329aa351176d,0.9994254524561909,0.9878586998179554,a7ls18_s085,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,254.47483877247834,strict_non_l7_eligible
a7ls15_5419f4fd588db041,"Mul(Delta(trade_return_1h,1),Sign(Decay(realized_vol_72h,12)))",price_like|volatility_like,gated_sign,L5_vol_adjusted_return,4,-1.0,3,True,0.6937927898118817,0.0953974495358685,True,0.4991656571021,1.4833820796890969,True,0.1052580096335581,0.1046580096335581,0.1036580096335581,95.46666666666668,A7LS18a7ls18_s086_NUMERIC_CLUE,705,-0.0412567782563383,-1.5348375695248495,-1.201850518196875,-1.771614593387183,0.4765957446808511,716,-0.0359407606050744,-1.363865556061157,-0.4991656571021,-1.4833820796890969,0.4692737430167598,716,-0.0610344296716682,-1.8615061258968724,-0.9696743085613536,-1.5737481934892796,0.4371508379888268,716,-0.1056580096335581,-2.053612675670107,-0.974588615528076,-1.939028171964514,0.473463687150838,1.0,110.96421684374624,skel_3afee12eb6a9078f,0.8241884515943695,0.994179882653654,a7ls18_s086,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,274.33664945503335,strict_non_l7_eligible
a7ls15_204d2b4357f56b5a,"Abs(ZScore(Mean(taker_buy_sell_volume_ratio_mean,48)))",taker_flow_like,single,L5_vol_adjusted_return,24,-1.0,3,True,0.7649578942981492,1.003398082252633,True,1.026554992330729,1.6726446042597416,True,0.9960466213721948,0.9954466213721946,0.9944466213721946,92.8,A7LS18a7ls18_s088_NUMERIC_CLUE,673,-0.1813190461594626,-5.195719322560096,-1.174675881070216,-1.925272914778622,0.4353640416047548,696,-0.2575375932269281,-5.013320035896485,-1.026554992330729,-1.6726446042597416,0.4094827586206896,696,-0.4486108261287569,-5.9507009044969,-1.219491650699183,-2.020529833317573,0.4497126436781609,696,-0.9964466213721946,-8.98194178215412,-1.813850993220608,-2.242115808879808,0.3994252873563218,1.0,1001.6816634778964,skel_1926552988410ac0,0.9933927032461936,1.0,a7ls18_s088,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,1160.7841898200077,strict_non_l7_eligible
a7ls15_3df186f6ef65ad1b,"Sub(ZScore(Mean(taker_buy_sell_volume_ratio_mean,24)),ZScore(Mean(taker_buy_sell_volume_ratio_last,4)))",taker_flow_like,sub,L5_vol_adjusted_return,24,-1.0,3,True,0.7188385725868589,0.5111774431709764,True,1.194336755132722,2.568742108102204,True,0.5138509167660844,0.5132509167660844,0.5122509167660844,92.8,A7LS18a7ls18_s088_NUMERIC_CLUE,673,-0.076951348045713,-1.754062062281761,-0.5089165237152382,-1.3879674167530731,0.4933135215453195,696,-0.2980751572571266,-7.030845819179363,-1.3540572276889562,-3.559963408304256,0.3979885057471264,696,-0.4450222602148039,-7.517446263870907,-1.6890329965218385,-3.9055048009971314,0.3864942528735632,696,-0.5142509167660844,-5.547684722098814,-1.194336755132722,-2.568742108102204,0.4396551724137931,1.0,519.5320781934976,skel_bcb165b7818f5d85,0.9933927032461936,1.0,a7ls18_s088,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,681.401763838286,strict_non_l7_eligible
a7ls15_2969ccd90f67db23,"Sub(Abs(ZScore(Mean(taker_buy_sell_volume_ratio_mean,16))),Delta(kline_taker_buy_quote_share,48))",taker_flow_like,sub,L0_raw_forward_return,24,-1.0,3,True,0.752182790170816,0.0037033443806277,True,0.8026793153017843,1.9903998590611016,True,0.0034600529480779,0.0028600529480779,0.0018600529480779,92.8,A7LS18a7ls18_s088_NUMERIC_CLUE,648,-0.000964613014257,-1.6287490015039237,-0.2773483243428041,-1.987317110880999,0.4799382716049383,696,-0.001723476825878,-3.833373698677415,-1.066617204479357,-2.013989494454424,0.4597701149425287,696,-0.0023814193848307,-4.517400037567311,-0.8026793153017843,-1.9903998590611016,0.4511494252873563,696,-0.0038600529480779,-4.952223195277733,-1.1694986698321814,-3.088605701968919,0.4008620689655172,1.0,9.107870157907117,skel_977fab637a7d4823,0.9859235851766732,1.0,a7ls18_s088,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,213.97690274765813,strict_non_l7_eligible
a7ls15_ea8481574724f2ec,"Mean(Mul(Abs(ZScore(Mean(taker_buy_sell_volume_ratio_mean,36))),Decay(kline_taker_buy_quote_share,4)),4)",taker_flow_like,smooth_mul,L1_cross_sectional_relative_return,24,-1.0,3,True,0.7859795511853556,0.0024462114523456,True,0.6444265651126861,1.638523043700567,True,0.001854948366009,0.001254948366009,0.000254948366009,92.8,A7LS18a7ls18_s088_NUMERIC_CLUE,670,-0.0022845374902732,-3.7122235679249886,-0.6668308488572168,-1.835619152604932,0.4492537313432835,696,-0.0042750533437524,-8.491499631629843,-1.686382508123467,-2.6166157204484035,0.3951149425287356,696,-0.0025037826260732,-4.173310994552886,-0.7626676586788762,-1.638523043700567,0.4870689655172414,696,-0.002254948366009,-3.5228753586626644,-0.6444265651126861,-2.3775736858917904,0.4310344827586206,1.0,7.468968814823713,skel_9da5f904b499ace3,0.9922436081585752,1.0,a7ls18_s088,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,210.31019574370237,strict_non_l7_eligible
a7ls15_b71e18b57ead6ad9,"Sub(Abs(ZScore(Mean(taker_buy_sell_volume_ratio_mean,48))),ZScore(Mean(median_quote_volume_168h,72)))",taker_flow_like|liquidity_like,sub,L5_vol_adjusted_return,24,-1.0,3,True,0.7637161936803757,0.3889169746898284,True,0.8514584128951668,1.7152118185672265,True,0.3680773824534013,0.3674773824534013,0.3664773824534013,92.8,A7LS18a7ls18_s089_NUMERIC_CLUE,673,-0.5041686776273668,-9.08058447304079,-1.89873202988992,-2.392478912135283,0.387815750371471,696,-0.3731832540468817,-6.986941766462039,-1.5277296301697694,-2.4858753655911965,0.3951149425287356,696,-0.5347331059324374,-7.995799621530456,-1.6488107174207016,-2.9584550636750446,0.3721264367816091,696,-0.3684773824534013,-4.5793521195607685,-0.8514584128951668,-1.7152118185672265,0.4353448275862069,1.0,373.713666259721,skel_2674b9b28339672e,0.834530307382936,1.0,a7ls18_s089,True,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,532.8906946388985,strict_non_l7_eligible
a7ls15_89afcf1b006412d0,"Mul(Abs(ZScore(Mean(taker_buy_sell_volume_ratio_mean,16))),Sign(Mean(Abs(ZScore(Mean(sqrt_listing_age_days,72))),24)))",taker_flow_like|listing_age_like,state_gate,L5_vol_adjusted_return,24,-1.0,3,True,0.596173150821304,0.7695922708202383,True,0.8333377195682563,1.6132873056031274,True,0.7940306702542829,0.7934306702542828,0.7924306702542828,92.8,A7LS18a7ls18_s090_NUMERIC_CLUE,650,-0.1098965833158476,-2.846263232197233,-0.7033163292475869,-1.977800321518692,0.5061538461538462,696,-0.2393076705051665,-4.897025198897914,-0.8586292203300503,-1.913872319580439,0.4238505747126437,696,-0.2851695013738475,-4.275703665767095,-0.8333377195682563,-1.6132873056031274,0.4497126436781609,696,-0.7944306702542828,-8.751286164114422,-1.848713058755777,-3.2064223182357106,0.3706896551724138,1.0,799.8344971034616,skel_6ddb02cd3af23fe2,0.8279230106291295,1.0,a7ls18_s090,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,969.0641080541833,strict_non_l7_eligible
a7ls15_63413450465c681d,"Mul(Abs(ZScore(Mean(taker_buy_sell_volume_ratio_mean,16))),Sign(TSRank(listing_age_days,24)))",taker_flow_like|listing_age_like,gated_sign,L5_vol_adjusted_return,24,-1.0,3,True,0.6233204527179694,0.7695922708202383,True,0.8333377195682563,1.6132873056031274,True,0.7940306702542829,0.7934306702542828,0.7924306702542828,92.8,A7LS18a7ls18_s090_NUMERIC_CLUE,673,-0.1174982256809586,-3.0511955610925043,-0.7938395163214116,-2.2633514409081097,0.5022288261515602,696,-0.2393076705051665,-4.897025198897914,-0.8586292203300503,-1.913872319580439,0.4238505747126437,696,-0.2851695013738475,-4.275703665767095,-0.8333377195682563,-1.6132873056031274,0.4497126436781609,696,-0.7944306702542828,-8.751286164114422,-1.848713058755777,-3.2064223182357106,0.3706896551724138,1.0,799.8073498015649,skel_2674b9b28339672e,0.820741166331514,1.0,a7ls18_s090,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,967.4081226384867,strict_non_l7_eligible
a7ls15_4dcdc7b425d7a981,"Sub(Abs(ZScore(Mean(taker_buy_sell_volume_ratio_mean,16))),Delta(realized_vol_168h,48))",taker_flow_like|volatility_like,sub,L5_vol_adjusted_return,24,-1.0,3,True,0.6164475206684039,0.398806363121562,True,0.8559798532966034,1.5383701930879372,True,0.4268040544393219,0.4262040544393219,0.4252040544393219,92.8,A7LS18a7ls18_s092_NUMERIC_CLUE,648,-0.1029426938103665,-2.6869254499822803,-0.6069003968519476,-1.977800321518692,0.5077160493827161,696,-0.2340526971775162,-4.747485508722305,-0.8952828984320342,-1.996594477821636,0.4295977011494253,696,-0.2695696270454829,-4.037804738229384,-0.8559798532966034,-1.5383701930879372,0.4612068965517241,696,-0.4272040544393219,-5.962923670057934,-1.1508680017201272,-3.5972234712846904,0.396551724137931,1.0,432.5876069186535,skel_977fab637a7d4823,0.8135593220338984,1.0,a7ls18_s092,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,600.6007556785493,strict_non_l7_eligible
a7ls15_9fcba519e089447d,"Mul(TSRank(funding_rate_delta_state_24h,12),Clip(ZScore(mark_index_basis_bps),-3,3))",funding_state_like|basis_premium_like,mul,L5_vol_adjusted_return,1,-1.0,3,True,0.6465181539576205,0.0344596167566802,True,6.367545532066384,6.367545532066384,True,0.1334592653947824,0.1328592653947824,0.1318592653947824,95.86666666666666,A7LS18a7ls18_s095_NUMERIC_CLUE,708,-0.0157876281971671,-1.5206670164922589,-1.5206670164922589,-1.5206670164922589,0.4689265536723164,719,-0.0849070293584497,-8.440463138057812,-8.440463138057812,-8.440463138057812,0.3616133518776078,719,-0.1305072925021515,-9.478677745645198,-9.478677745645198,-9.478677745645198,0.3477051460361613,719,-0.1338592653947824,-6.367545532066384,-6.367545532066384,-6.367545532066384,0.3977746870653685,1.0,139.21274724082485,skel_fb9325ceddb1ac6f,0.8248467873216508,1.0,a7ls18_s095,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,250.4216580033676,strict_non_l7_eligible
a7ls15_c5541bbe8921e72d,"SafeDiv(Abs(ZScore(Mean(funding_rate_update_age_hours,8))),Abs(TSRank(mark_index_basis_bps,6)))",funding_state_like|basis_premium_like,safe_div_abs,L5_vol_adjusted_return,8,1.0,3,True,0.7498584150627948,0.1447111823692007,True,0.2610159373045894,-0.9755676017514112,True,0.230817487373394,0.230217487373394,0.229217487373394,94.93333333333334,A7LS18a7ls18_s096_NUMERIC_CLUE,540,0.0150379900711528,0.4886006887609927,-0.1896172369956456,-0.3912704051788362,0.4833333333333333,569,0.0453864755132114,1.3926595754195488,0.2610159373045894,-0.9755676017514112,0.4991212653778559,595,0.0628371751630147,1.564330081574136,0.7906159115818437,-0.4957733661642339,0.5142857142857142,637,0.231217487373394,4.31923462117556,1.5826707084344984,0.2954562381856084,0.5604395604395604,1.0,236.4676289583313,skel_2674b9b28339672e,0.8256248204538925,1.0,a7ls18_s096,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,341.47612405456357,strict_non_l7_eligible
a7ls15_6283001e7e8fdec4,"Mul(Sub(CSRank(Mean(funding_rate_delta_state_24h,720)),CSRank(TSRank(mark_index_basis_bps,240))),Sign(TSRank(mark_index_basis_bps,240)))",funding_state_like|basis_premium_like,signed_spread,L5_vol_adjusted_return,1,1.0,3,True,0.3365462512091195,0.0430234261911802,True,5.699582325525709,5.699582325525709,True,0.1193573110708889,0.1187573110708889,0.1177573110708889,95.86666666666666,A7LS18a7ls18_s096_NUMERIC_CLUE,696,0.017966113195401,1.8735806137983968,1.8735806137983968,1.8735806137983968,0.5560344827586207,719,0.0605051659252274,5.699582325525709,5.699582325525709,5.699582325525709,0.6175243393602226,719,0.0839943678902075,6.810115024479702,6.810115024479702,6.810115024479702,0.6383866481223922,719,0.1197573110708889,7.077628814688695,7.077628814688695,7.077628814688695,0.6216968011126565,1.0,125.42076481967986,skel_d2c2cd29eb5fbfcd,0.993105429474289,0.992364526082345,a7ls18_s096,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,255.22798974713268,strict_non_l7_eligible
a7ls15_e0e4e08f8cd38462,"SafeDiv(Mean(funding_rate_update_age_hours,96),Abs(TSRank(premium_close_bps,720)))",funding_state_like|basis_premium_like,safe_div_abs,L5_vol_adjusted_return,1,1.0,3,True,0.657890227893167,0.019680660938326,True,2.9783186332128566,2.9783186332128566,True,0.0726154082424087,0.0720154082424087,0.0710154082424087,95.86666666666666,A7LS18a7ls18_s096_NUMERIC_CLUE,693,0.0243995525940161,2.374443017090102,2.374443017090102,2.374443017090102,0.5541125541125541,719,0.032439152127857,2.9783186332128566,2.9783186332128566,2.9783186332128566,0.5841446453407511,719,0.062660542344104,4.002513141688024,4.002513141688024,4.002513141688024,0.5813630041724618,719,0.0730154082424087,3.909739504817167,3.909739504817167,3.909739504817167,0.5632823365785814,1.0,78.3575180145156,skel_3afee12eb6a9078f,0.8420832136359284,0.997555116487328,a7ls18_s096,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,188.8841043409256,strict_non_l7_eligible
a7ls15_187d5cdb4635eac8,"Mul(Sub(CSRank(ZScore(Mean(funding_rate_update_age_hours,240))),CSRank(TSRank(premium_close_bps,72))),Sign(TSRank(premium_close_bps,72)))",funding_state_like|basis_premium_like,signed_spread,L5_vol_adjusted_return,1,1.0,3,True,0.5264036847816871,0.0203258271475147,True,2.0980408348375503,2.0980408348375503,True,0.0537581340045803,0.0531581340045803,0.0521581340045803,95.86666666666666,A7LS18a7ls18_s096_NUMERIC_CLUE,693,0.0320382163644007,3.211484250769956,3.211484250769956,3.211484250769956,0.5743145743145743,718,0.0246347521103344,2.0980408348375503,2.0980408348375503,2.0980408348375503,0.575208913649025,718,0.0416371263236635,3.040252706982557,3.040252706982557,3.040252706982557,0.584958217270195,719,0.0541581340045803,3.151250889433616,3.151250889433616,3.151250889433616,0.564673157162726,1.0,59.63173031979862,skel_de24d62b59cd8e14,0.8831723403236618,0.9949480746099244,a7ls18_s096,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,178.04750923289743,strict_non_l7_eligible
a7ls15_b09edf7aeac8f307,"Mul(Sub(CSRank(Mean(funding_rate_abs_state_168h_z,4)),CSRank(TSRank(mark_trade_basis_bps,4))),Sign(TSRank(mark_trade_basis_bps,4)))",funding_state_like|basis_premium_like,signed_spread,L5_vol_adjusted_return,4,-1.0,3,True,0.7081029356800443,0.0512528082719814,True,1.169265718135864,2.461721880018036,True,0.1311715873182563,0.1305715873182563,0.1295715873182563,93.95277777777778,A7LS18a7ls18_s097_NUMERIC_CLUE,713,-0.0051327778018323,-0.2644906935232916,0.1086754503029356,-1.2797328605057712,0.5035063113604488,716,-0.0620661007461048,-3.0050645240453764,-1.169265718135864,-3.237686172121826,0.4315642458100558,716,-0.1312836350091365,-5.168717282165673,-2.825476452145984,-3.392226429079685,0.4050279329608938,716,-0.1315715873182563,-3.5665399675848923,-2.3870065709131114,-2.461721880018036,0.4343575418994413,1.0,136.86348438257625,skel_d2c2cd29eb5fbfcd,0.8128381451690128,0.9979236537803122,a7ls18_s097,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,244.3773082417736,strict_non_l7_eligible
a7ls15_5017f83a9fd900c6,"Sub(CSRank(Abs(ZScore(Mean(funding_rate_delta_state_24h,12)))),CSRank(Delta(mark_index_basis_bps,24)))",funding_state_like|basis_premium_like,spread_rank,L5_vol_adjusted_return,1,1.0,3,True,0.6951059946386409,0.0311516418247667,True,4.6311953298128765,4.6311953298128765,True,0.0968212566886023,0.0962212566886023,0.0952212566886023,95.86666666666666,A7LS18a7ls18_s097_NUMERIC_CLUE,695,0.011273525575941,1.137337202450158,1.137337202450158,1.137337202450158,0.5064748201438849,719,0.0494337168653501,5.074719862703311,5.074719862703311,5.074719862703311,0.6091794158553546,719,0.0599446836012951,4.6311953298128765,4.6311953298128765,4.6311953298128765,0.5813630041724618,719,0.0972212566886023,4.908628419493465,4.908628419493465,4.908628419493465,0.5744089012517385,1.0,102.52615069396374,skel_857699c27821c9ad,0.8211122282868908,0.9888081458913396,a7ls18_s097,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,210.8197910156453,strict_non_l7_eligible
a7ls15_3915c0e574fa75e0,"Sub(CSRank(Delta(funding_rate_abs_state_168h_z,1)),CSRank(CSRank(premium_close_bps)))",funding_state_like|basis_premium_like,spread_rank,L5_vol_adjusted_return,1,1.0,3,True,0.7161548718233639,0.0304999781870527,True,2.3489700607240227,2.3489700607240227,True,0.0645200383199184,0.0639200383199184,0.0629200383199184,94.37222222222222,A7LS18a7ls18_s097_NUMERIC_CLUE,718,0.0099049912569915,1.0014891788251152,1.0014891788251152,1.0014891788251152,0.5236768802228412,719,0.0283435534032887,2.3489700607240227,2.3489700607240227,2.3489700607240227,0.5507649513212796,719,0.0376538031169308,3.0121401738068285,3.0121401738068285,3.0121401738068285,0.5438108484005564,719,0.0649200383199184,3.835676871548196,3.835676871548196,3.835676871548196,0.5757997218358831,1.0,70.20388344809503,skel_9505754fb4b5368b,0.8136939816144786,0.9964069918394216,a7ls18_s097,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,177.2345911386932,strict_non_l7_eligible
a7ls15_70f7497266ddfddb,"Sub(Abs(ZScore(Mean(funding_rate_delta_state_24h,2))),Delta(mark_index_basis_bps,504))",funding_state_like|basis_premium_like,sub,L5_vol_adjusted_return,1,1.0,3,True,0.7024051235968353,0.0346046558599676,True,5.322583276644978,5.322583276644978,True,0.1103760623075705,0.1097760623075705,0.1087760623075705,95.86666666666666,A7LS18a7ls18_s098_NUMERIC_CLUE,215,0.0279717401102897,1.5321947089784131,1.5321947089784131,1.5321947089784131,0.5441860465116279,719,0.0687742949406654,6.213461520362561,6.213461520362561,6.213461520362561,0.60778859527121,719,0.1321032969027216,9.69119774776451,9.69119774776451,9.69119774776451,0.6578581363004172,719,0.1107760623075705,5.322583276644978,5.322583276644978,5.322583276644978,0.5757997218358831,1.0,116.07365718397372,skel_977fab637a7d4823,0.6832208177726707,1.0,a7ls18_s098,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,223.92934976816363,strict_non_l7_eligible
a7ls15_d0b0d2d2c2231ec3,"Mul(Decay(listing_age_days,8),Delta(mark_index_basis_bps,12))",listing_age_like|basis_premium_like,mul,L5_vol_adjusted_return,8,-1.0,3,True,0.6432587345063513,0.2470466166268127,True,0.6381542740094422,2.3257390719032007,True,0.3884232532733426,0.3878232532733426,0.3868232532733426,94.93333333333334,A7LS18a7ls18_s099_NUMERIC_CLUE,700,-0.015429593393315,-0.5308631355607549,-0.2388034556174575,-1.6127354190871603,0.4771428571428571,712,-0.0560569852036901,-2.0322199489578807,-0.6381542740094422,-2.5437099773570435,0.4396067415730337,712,-0.1372888171010405,-3.24841597394526,-1.3114818568854956,-2.3257390719032007,0.4508426966292135,712,-0.3888232532733426,-5.487831088626393,-2.31397045610637,-3.2895097744426938,0.4129213483146067,1.0,394.1799945388364,skel_8727d93aac220fc6,0.8239011778224649,0.9982965771734076,a7ls18_s099,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,True,505.58447046845527,strict_non_l7_eligible
a7ls15_83b2ec53c58ee01a,"Mul(ZScore(Mean(listing_age_days,336)),Delta(mark_index_basis_bps,3))",listing_age_like|basis_premium_like,mul,L5_vol_adjusted_return,24,-1.0,3,True,0.7840102771262258,0.1704382112692923,True,0.3418059360623698,1.6477481972351422,True,0.2811299806389387,0.2805299806389387,0.2795299806389387,92.8,A7LS18a7ls18_s099_NUMERIC_CLUE,673,-0.0400948139678162,-0.8471840779979082,0.1454578422991349,-1.676721131688466,0.5052005943536404,696,-0.0842662014202366,-1.6596381937693716,-0.3418059360623698,-1.9606704683168457,0.4655172413793103,696,-0.149276005701324,-2.143862624354587,-0.5030687015064534,-1.6477481972351422,0.4612068965517241,696,-0.2815299806389387,-2.454441707252552,-0.4003259403320192,-2.311130075071457,0.4482758620689655,1.0,286.7459703618125,skel_eaa129218e1e1a2f,0.9103705831657568,0.998603003050384,a7ls18_s099,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,True,389.70535373423894,strict_non_l7_eligible
a7ls15_b609d0392e599ef3,"Mul(Sub(CSRank(ZScore(Mean(age_x_liquidity,168))),CSRank(TSRank(premium_abs_state,36))),Sign(TSRank(premium_abs_state,36)))",listing_age_like|basis_premium_like,signed_spread,L5_vol_adjusted_return,1,-1.0,3,True,0.7249414287659282,0.0345407760138268,True,1.7974445650645003,1.7974445650645003,True,0.0680989732171825,0.0674989732171825,0.0664989732171825,95.86666666666666,A7LS18a7ls18_s099_NUMERIC_CLUE,696,-0.0014331834533828,-0.1074435421492836,-0.1074435421492836,-0.1074435421492836,0.5158045977011494,719,-0.0220294280879456,-1.7974445650645003,-1.7974445650645003,-1.7974445650645003,0.4534075104311544,719,-0.0281807078065927,-1.9593535985320696,-1.9593535985320696,-1.9593535985320696,0.4520166898470097,719,-0.0684989732171825,-2.994686257176244,-2.994686257176244,-2.994686257176244,0.4506258692628651,1.0,73.77403178841661,skel_de24d62b59cd8e14,0.86210858948578,0.994616377874042,a7ls18_s099,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,True,180.2775460624609,strict_non_l7_eligible
a7ls15_5919da659ee5d124,"Mul(Sub(CSRank(Abs(ZScore(Mean(age_x_liquidity,72)))),CSRank(TSRank(premium_abs_state,504))),Sign(TSRank(premium_abs_state,504)))",listing_age_like|basis_premium_like,signed_spread,L5_vol_adjusted_return,1,-1.0,3,True,0.6283680015588058,0.0291490373766102,True,2.164570069406573,2.164570069406573,True,0.0577277884503187,0.0571277884503187,0.0561277884503187,95.86666666666666,A7LS18a7ls18_s099_NUMERIC_CLUE,696,-0.0025086060713036,-0.219441754020432,-0.219441754020432,-0.219441754020432,0.4942528735632184,719,-0.0248126026236919,-2.4911343611310084,-2.4911343611310084,-2.4911343611310084,0.4478442280945758,719,-0.0299935787189417,-2.164570069406573,-2.164570069406573,-2.164570069406573,0.4673157162726008,719,-0.0581277884503187,-3.113276311543662,-3.113276311543662,-3.113276311543662,0.4283727399165508,1.0,63.49942044875994,skel_77f16279f08ff4ad,0.834530307382936,0.9911790017211703,a7ls18_s099,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,True,175.7973403552316,strict_non_l7_eligible
a7ls15_674b94475ffb3c77,"Mul(Sub(CSRank(Decay(age_x_liquidity,336)),CSRank(TSRank(premium_close_bps,720))),Sign(TSRank(premium_close_bps,720)))",listing_age_like|basis_premium_like,signed_spread,L5_vol_adjusted_return,1,1.0,3,True,0.6031572820415678,0.0265077247481693,True,2.503956661058304,2.503956661058304,True,0.0466453816308983,0.0460453816308983,0.0450453816308983,95.86666666666666,A7LS18a7ls18_s099_NUMERIC_CLUE,696,0.020400662478353,1.561552019831257,1.561552019831257,1.561552019831257,0.5373563218390804,719,0.0323642986668814,2.8215598559316315,2.8215598559316315,2.8215598559316315,0.5535465924895688,719,0.0473564827137974,3.638058628171457,3.638058628171457,3.638058628171457,0.5897079276773296,719,0.0470453816308983,2.503956661058304,2.503956661058304,2.503956661058304,0.564673157162726,1.0,52.4422243488568,skel_d2c2cd29eb5fbfcd,0.9103705831657568,0.9915588513726727,a7ls18_s099,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,True,166.25278742636272,strict_non_l7_eligible
a7ls15_f5e77b65a419cea1,"Mean(Mul(Decay(sqrt_listing_age_days,8),Delta(mark_index_basis_bps,12)),4)",listing_age_like|basis_premium_like,smooth_mul,L5_vol_adjusted_return,1,-1.0,3,True,0.7149372737664699,0.0487698713833647,True,2.908293381262915,2.908293381262915,True,0.1055230426308365,0.1049230426308365,0.1039230426308365,95.86666666666666,A7LS18a7ls18_s100_NUMERIC_CLUE,704,-0.0068033426347494,-0.6254553707813781,-0.6254553707813781,-0.6254553707813781,0.4744318181818182,719,-0.028348930303747,-2.908293381262915,-2.908293381262915,-2.908293381262915,0.4561891515994437,719,-0.0475026597124188,-3.4977102826788102,-3.4977102826788102,-3.4977102826788102,0.4353268428372739,719,-0.1059230426308365,-4.690974434363683,-4.690974434363683,-4.690974434363683,0.4325452016689847,1.0,111.20810535707004,skel_8a80c8785bbf365b,0.823039356506751,0.9999818208260616,a7ls18_s100,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,True,218.31186893108185,strict_non_l7_eligible
