arm,proposal_id,panel_id,lane_id,exact_identity,activation_identity,behaviour_cluster,economic_hypothesis,mechanism_id,algorithm,coordinate_coverage,observations,ic_mean,ic_lcb,gross_mean,net_mean,net_lcb,return_risk,worst_horizon_net_mean,time_block_positive_fraction,time_block_stability,turnover_mean,cost_drag_mean,max_weight_mean,concentration_hhi_mean,complexity,behaviour_novelty,benchmark_incremental_mean,benchmark_incremental_lcb,placebo_ic_abs,wrong_lag_ic_abs,hard_gate_pass,hard_gate_reasons,lane_scalar,development_scalar,feedback_stability_lcb,feedback_positive_block_fraction,survivor_near_miss,development_survivor,candidate_promotion,feedback_persisted,pack_status
STRATIFIED_ADMISSION,epoch-candidate:d6543dc139d9c99c7b1cdd28,main,evolutionary,exact-signal:c9d5237998faa4cd4492bcfa,activation:1c49909bc424f6b3d2f225af,behaviour-cluster:a750de1383e29449100905c2,aggressive_flow_exhaustion,taker_imbalance,evolutionary_search,0.9526411657559198,8368,-0.006340986128072356,-0.013176414931907354,4.100676188117987e-06,-5.202952604416948e-05,-0.00010342108600204527,-1.9843311067062481,-8.794796254361146e-05,0.0,0.8228517739172546,0.11226040446457493,5.613020223228747e-05,0.1724888723786244,0.1092065743539467,4,6.697034247666484,2.557528353115078e-05,-5.70985685971604e-05,0.0010221595886623855,0.008043544721870246,True,,6.3831838884478405,-0.7115830729364401,-0.00011757559524003377,0.25,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:0c95d1c770b589876945a1db,main,evolutionary,exact-signal:0967e15f83330d59969a28c1,activation:c38a57af9cd4c7ee398f7b84,behaviour-cluster:12a345077c9c1e7a3e0a2ab0,oi_price_divergence,oi_inventory,evolutionary_search,0.9903233151183971,8699,-0.006028985762670256,-0.013128659924927965,-8.311178763541129e-06,-2.27413176045318e-05,-7.530552402804474e-05,-0.8479721380316324,-7.078946839623443e-05,0.5,0.7245977174499807,0.02886027768198137,1.4430138840990678e-05,0.1527777777777778,0.11033950617283952,1,6.697034247666484,5.6148664087297236e-05,-2.4188705150721545e-05,0.007413227509416397,0.006216261554987198,True,,7.034090675128788,-0.33140564908728365,-8.466857199730795e-05,0.3333333333333333,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:41b6588a3d43d3e255b662f1,main,evolutionary,exact-signal:2e6b8c149cc05ad3b2bc74eb,activation:e97af470a5c17dcb7f2f9541,behaviour-cluster:04f83a26f0e56a0642bc4935,orthogonal_session,orthogonal_exile,evolutionary_search,0.980191256830601,8610,0.008697275725371528,0.0019643698877005516,6.67760559194207e-05,2.983321947569011e-06,-4.4432454165532294e-05,0.12331994742187948,-3.529971233754296e-05,0.5,0.7529025911797211,0.12758546794370337,6.37927339718517e-05,0.1569837477749408,0.11077023267037159,2,6.697034247666484,8.430890834292293e-05,1.9119735274220284e-05,0.0024292700080087203,0.009418786582983635,True,,7.229964183836509,-0.0012465266218377319,-8.098050713589846e-05,0.3333333333333333,True,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:b46f4a508aa5cca42db4bcec,main,evolutionary,exact-signal:bd162e98a1ed6d8448e10877,activation:2095a71d6db04941aff8ed86,behaviour-cluster:cc49d77eac18511d955a6ad2,aggressive_flow_continuation,taker_imbalance,evolutionary_search,0.9903233151183971,8699,0.000665696420171675,-0.005884344416970606,-5.3513071069465314e-06,-6.457752108876929e-05,-0.00011125820435285919,-2.7114414889328744,-0.0001221469492281265,0.25,0.6278585211388453,0.11845242796364551,5.922621398182275e-05,0.15900796945430531,0.10884862503081681,2,6.697034247666484,1.2148279621502249e-05,-5.109980517633888e-05,0.0017106845864106554,0.000500649196640699,True,,6.595330294530792,-3.7014647379937933,-0.00018670401407233146,0.08333333333333333,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:6cdcf35d1b20caa1943e6e1a,main,evolutionary,exact-signal:bf8ee97efd1bfe78819acf8e,activation:f5ddd99f749c72450db4af01,behaviour-cluster:e6802fb5a9cf9bd7a7a16024,oi_contraction_unwind,oi_inventory,evolutionary_search,0.9930555555555556,8723,0.001571393459060128,-0.0049903149649997945,-3.5525787369007046e-05,-9.30192486365833e-05,-0.00013821834419928218,-4.033658750423387,-0.00014790262510547462,0.0,0.729398671491356,0.1149869225351525,5.749346126757626e-05,0.1548321822540279,0.10847912828115082,2,6.697034247666484,-1.6030290847362305e-05,-7.777337944296732e-05,0.0005554700182886036,0.0013290038775771488,True,,6.190184387194422,-3.8031848074856347,-0.00015160277933819806,0.08333333333333333,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:f696246865364dca32defbfc,main,evolutionary,exact-signal:215ea04d8e2a8efd127d6e69,activation:91128f6a9c12508c2fe16440,behaviour-cluster:537b7487897e096e345ab0b8,orthogonal_session,orthogonal_exile,evolutionary_search,0.9785974499089253,8596,0.007813892086080883,0.0010434577228438822,6.02795747460564e-05,-4.060513406372003e-06,-5.145564311023675e-05,-0.16792033962595437,-3.845667644849686e-05,0.5,0.7640176618551928,0.12868017630485679,6.43400881524284e-05,0.1565502515384918,0.11051859646607369,3,6.697034247666484,7.749034173253347e-05,1.2427736720349041e-05,0.002589438147438409,0.008443178545635017,True,,7.19040977250037,0.1024616686419431,-8.075938578526839e-05,0.4166666666666667,True,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:d0e8924b4fc2adbb58eaeeba,main,evolutionary,exact-signal:2ab2f6c362dba472f30a7190,activation:aed209817e4bb631772ba803,behaviour-cluster:175feadb5e51d9543f3aa94c,mark_index_convergence,mark_index_deviation,evolutionary_search,0.9970400728597449,8758,0.0047753397645159245,-0.0018898881165025378,-2.4405414707080146e-06,-7.346059273588421e-05,-0.00011908991394242121,-3.155487698592054,-9.394007004165238e-05,0.0,0.8174602457605408,0.14204010253035237,7.10200512651762e-05,0.1540637424868382,0.11006237137383228,3,6.697034247666484,4.542698611440227e-06,-5.706726715158062e-05,0.0009715983379239054,0.004994770716095625,True,,6.309756653063171,-3.6988284710695525,-0.00016022067920815614,0.16666666666666666,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:d0258a26884ad7b582a7a21b,main,evolutionary,exact-signal:a8f36d983d8c9e3abe606d01,activation:ccec8f974affe6a16046cc38,behaviour-cluster:8cdb860ac99d45cd07de2152,orthogonal_volatility,orthogonal_exile,evolutionary_search,0.9840619307832422,8644,0.006245509344205903,-0.000347201052342155,3.083891362669638e-05,6.504381914938989e-06,-4.004074049643e-05,0.2738974116472939,-6.742562346848807e-05,0.75,0.6763922032733602,0.04866906342351479,2.433453171175739e-05,0.1568364546271061,0.11051323221949504,3,6.697034247666484,8.830536247646024e-05,2.8606937979347476e-05,0.0027380428564762515,0.00665382129475645,True,,7.499208669430017,0.144112257549429,-0.00010271406013045986,0.5,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:1e46952c98bdc8415949240d,main,evolutionary,exact-signal:b3288c9ce253814b96cea594,activation:2a8f96d4cd59bd7aae958a13,behaviour-cluster:d6768fa9d9e38da2b7798e8a,oi_price_divergence,oi_inventory,evolutionary_search,0.9985200364298725,8771,0.021597858807911173,0.014600640013767461,-2.436223500366249e-06,-8.336348913660056e-06,-5.408047004074138e-05,-0.3571878411519112,-4.426775118743811e-05,0.25,0.7003051796764234,0.011800250826587633,5.900125413293814e-06,0.1527777777777778,0.11033933022826348,1,5.31443674842792,6.942809930664288e-05,5.443097784208379e-06,0.006858666233920108,0.021900314165453346,True,,5.591973609610678,0.23662289004053683,-8.28228237436422e-05,0.5833333333333334,True,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:7442e3b65956d18f110e38f5,main,evolutionary,exact-signal:af0e611490fcfc0837c30a62,activation:a381a1b5c42ee66c84974472,behaviour-cluster:9736e188f87c8dd64e89ff74,oi_price_divergence,oi_inventory,evolutionary_search,0.9807604735883424,8615,0.0018004162632374253,-0.005095977156483531,-1.4366932449400325e-05,-3.356793844669188e-05,-8.258503706952574e-05,-1.3422491580288551,-7.399980461268913e-05,0.25,0.6941382987462108,0.03840201199458315,1.9201005997291562e-05,0.1527777777777778,0.11033950617283952,3,4.758504205908793,5.007975441695244e-05,-1.3234052267372243e-05,0.0004900002276030419,0.0016512404148688925,True,,4.838741228612872,-0.49532255247291673,-0.0001390675262813627,0.3333333333333333,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:cc2f689736bb5052505de496,main,evolutionary_matched_control,exact-signal:8d69275e831561357ebe8a0a,activation:d53dd944598971cd7b0d4a2b,behaviour-cluster:ed71013792d0b9d005a4d595,market_confirmation,cross_asset_confirmation,typed_matched_control,0.994535519125683,8736,0.0015216669661372987,-0.005034058945816083,2.7611775747524425e-05,-6.75085712588957e-06,-5.113596246036443e-05,-0.2981108159377563,-7.645522631612606e-05,0.5,0.6591927607638399,0.06872526574682801,3.4362632873413995e-05,0.15292766032054442,0.10896818570888162,2,6.697034247666484,7.180499804091683e-05,-7.58568417655916e-08,0.0009642127493120967,0.002546122292628365,True,,7.143574810160338,0.16978057904511534,-6.930662273110333e-05,0.5,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:9dca8a81df4ad07c056f950a,main,evolutionary_matched_control,exact-signal:cbdc624258038b7cc76282bd,activation:4c7067b6b17ee37d086a79c6,behaviour-cluster:1f31eb91a2661e11f54f4203,orthogonal_session,orthogonal_exile,typed_matched_control,0.9816712204007286,8623,0.0032936288129237455,-0.003538451471382472,9.366581824002864e-06,-2.83224493349933e-05,-7.762872290903105e-05,-1.125860801734097,-5.377104053017598e-05,0.25,0.7963455903395972,0.07537806231799236,3.768903115899618e-05,0.1549777469759975,0.11110612180693431,3,6.697034247666484,5.4020076045751315e-05,1.3398431884911917e-07,0.00044893481758128485,0.0035230820520005014,True,,6.8166594428104945,-0.24409363381965477,-9.037487026347589e-05,0.3333333333333333,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:512bd67ac6e45254e12d0130,main,evolutionary_matched_control,exact-signal:67ddf68961dadf73f831e41d,activation:e2f161817023dfb0dfe3f465,behaviour-cluster:be1d7aee67a46a16ef002721,state_persistence,temporal_state_path,typed_matched_control,0.9795081967213115,8604,0.00017807832963444127,-0.006669876854135438,4.0491183136789195e-06,-4.069105421589393e-05,-8.885631093031977e-05,-1.6558505384082187,-6.284296067483527e-05,0.0,0.8321462342594288,0.08948034505914572,4.4740172529572845e-05,0.1527777777777778,0.11033950617283952,3,4.911428644012807,4.339947153028638e-05,-3.3418339679581e-05,0.0007371741977850027,5.330887117913914e-05,True,,4.6812717258229055,-0.5165419584313442,-9.593650303015163e-05,0.25,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:35d44d1fc47deacd647c7528,main,evolutionary_matched_control,exact-signal:b521d4dece8202bc316cd57b,activation:076b76522d614857c4a69488,behaviour-cluster:ef80f901f65fff0a6b387f5f,volatility_mean_reversion,volatility_regime,typed_matched_control,0.975523679417122,8569,0.007781937622712001,0.0009245231262782145,2.6440587466968068e-05,4.673181400934854e-06,-4.346854899728483e-05,0.19025979062379186,-2.255171329299595e-05,0.25,0.7616125839579008,0.043534812132066454,2.1767406066033222e-05,0.15421275617354413,0.10983056245566415,4,6.697034247666484,8.926506148934559e-05,3.0312175395113395e-05,0.00026031520617921205,0.007358469551328105,True,,6.997893754022487,0.3120259884994004,-7.616825752869563e-05,0.5,True,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:bc24373004bcf7f7214ff10a,main,evolutionary_matched_control,exact-signal:4cd67cc43a0e160711afd744,activation:41091501af3de9ba82e3abd4,behaviour-cluster:a71460abf5c23b64efc01301,relative_strength,cross_asset_confirmation,typed_matched_control,0.9956739526411658,8746,0.006737505830406243,-0.0007572917512649654,-3.355388126400683e-05,-0.0001835176742360322,-0.0002390736944787994,-6.474449392358181,-0.00028533250772582586,0.0,0.6207976959592936,0.2999275859440507,0.00014996379297202536,0.1527777777777778,0.11033950617283952,2,4.626197553180167,-0.00010505163824961316,-0.00016748072891187114,0.0009502779438351895,0.006250221875914069,True,,3.7932463387302153,-5.005376534447474,-0.00028261023311327427,0.0,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:c325264e30208ce3d5a8a51b,main,evolutionary_matched_control,exact-signal:d4d94bb4bca6b30e0aaf1b9d,activation:4edfb2951a0f9b2216ee1ff8,behaviour-cluster:10356bf6ea2230b70b064dcc,path_shape_reversal,temporal_state_path,typed_matched_control,0.972563752276867,8543,0.00044589225245035276,-0.006278627477640309,2.406208609471861e-06,-1.981108169825464e-05,-6.796543139321323e-05,-0.8063595578499587,-3.660177443194766e-05,0.25,0.8504887799765072,0.044434580615453,2.22172903077265e-05,0.15619745352329847,0.10993741443252471,3,6.697034247666484,6.771250345993449e-05,2.2251433624033152e-06,0.001511908581333968,0.0003306180111372961,True,,6.8412871963025585,-0.11352261940055898,-8.794815542964919e-05,0.4166666666666667,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:fec5342a79d210f6ede2eea5,main,evolutionary_matched_control,exact-signal:828f75e8a532d89830ac5edb,activation:98403f623572d896cf6cb44b,behaviour-cluster:ead4d89b6af3ec89c2046aaf,relative_strength,cross_asset_confirmation,typed_matched_control,0.8954918032786885,7866,0.004869814209632311,-0.0016030530689522217,2.6932664146604932e-05,-4.7607091149791167e-07,-5.070624760915419e-05,-0.01857646235553547,-5.4251284651848424e-05,0.5,0.7281000117545473,0.054817470116205684,2.740873505810284e-05,0.18917532665376807,0.13446358744994466,3,6.697034247666484,7.331229368703912e-05,4.1716708092084985e-06,0.0009438822642246708,0.004939013068036556,True,,7.19019518645852,0.17674284637970258,-7.592872503364069e-05,0.5,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:53fffb22b997c4d894cf2d0c,main,surrogate,exact-signal:999320c262af02084fecfde5,activation:846bc22a826034d8420ddeab,behaviour-cluster:aa8a0574e30287670ad0652a,basis_convergence,basis_dislocation_convergence,surrogate,0.995787795992714,8747,0.007819699699132468,0.0011325198557551137,4.21900220921872e-05,-0.00025637265971617887,-0.00030385307102344156,-10.583109943844333,-0.0003066517730336338,0.0,0.6208694413775167,0.5971253636167322,0.00029856268180836605,0.1527777777777778,0.11033950617283952,2,6.697034247666484,-0.0001779155943523718,-0.0002504703027368684,0.0015880522251351915,0.006359878147284444,True,,5.362926761787366,-5.577440748021509,-0.00034118743668129297,0.0,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:696e9528a5155e36c23bb0d4,main,surrogate,exact-signal:d402232033a3f071b6ee91a2,activation:0557fc22dc9fd41e220ea27b,behaviour-cluster:c38244aabf45afd7a8c14f92,state_transition,temporal_state_path,surrogate,0.9782559198542805,8593,0.0056231008957778935,-0.0009559744060162242,6.824237283093469e-05,-4.275663152661736e-05,-8.78207880414935e-05,-1.8596375539505725,-7.652253758151897e-05,0.0,0.809434231914621,0.2219980087151041,0.00011099900435755205,0.15280946654622904,0.11036648291687558,2,6.697034247666484,4.0416353442440145e-05,-3.0187720612812634e-05,0.0014997261647193686,0.004060307797952801,True,,6.465958973598794,-0.646991423892956,-0.00013447084158013433,0.25,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:57207915d26f4a6f3f58671e,main,surrogate,exact-signal:1d055b5843a46b49a911b9bb,activation:0da162225bbd8e60b9b71db4,behaviour-cluster:54e76649ac8adee27c031a3e,mark_index_dislocation,mark_index_deviation,surrogate,0.9863387978142076,8664,0.003965537600853249,-0.002581465695229015,1.6012255421000653e-05,-5.140936110164479e-06,-5.0795218048109005e-05,-0.2207073323290568,-7.659507970641048e-05,0.5,0.660904767886265,0.04230638306233026,2.1153191531165127e-05,0.15477353903789096,0.10912894451130124,3,6.697034247666484,7.521098473258326e-05,1.1035353620184748e-05,0.0006210931931294064,0.004058871230223296,True,,7.1735576861197305,0.19602999226718476,-0.00010193625191680775,0.6666666666666666,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:28cfdb482bf369f13a4b4f37,main,surrogate,exact-signal:8962de491065335b4ad723b6,activation:4d59a61e47f6353777dc5a8c,behaviour-cluster:436621eb83c7eef44331cba2,mark_index_dislocation,mark_index_deviation,surrogate,0.9667577413479053,8492,-0.0027946320704787314,-0.009450363724468348,-1.947067456602229e-05,-4.012454184649792e-05,-8.574213258969655e-05,-1.723986311812431,-8.525794910423677e-05,0.0,0.7874032392524482,0.041307734560951256,2.0653867280475626e-05,0.15546568035870661,0.11264839945571666,4,6.697034247666484,3.834662942696086e-05,-3.196447946362476e-05,0.0008980125324160183,0.0028733802707214696,True,,6.452804295395695,-0.4501271119504645,-0.00012467323484177597,0.3333333333333333,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:5105f6bea4f946dbda01ad4b,main,surrogate,exact-signal:e77ce224d9a722f18e3ba537,activation:9766c9c2234ab8a3ad7909d7,behaviour-cluster:5b06af0016d27d779ebfc5fd,path_shape_reversal,temporal_state_path,surrogate,0.9844034608378871,8647,0.009206431060034862,0.0026198524853684336,3.440889214164385e-05,-1.0715545452101663e-05,-5.6039007214520644e-05,-0.46339066499845233,-5.096534211650826e-05,0.25,0.7368054851305813,0.09024887518749104,4.512443759374552e-05,0.15284327215036375,0.11039930422169675,4,4.146791037594643,7.09490115984446e-05,9.549426583248935e-06,0.003157407510145961,0.00880670113143257,True,,4.365968363860146,0.12422204639097087,-9.037593235305255e-05,0.5,True,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:35e8d0feb3d1755f9ad61cd9,main,surrogate,exact-signal:b604579e10c0520c3cf50e2e,activation:2c3d53f776ae42dea9b8d5d3,behaviour-cluster:f477057e0ef65c811ddb9537,orthogonal_session,orthogonal_exile,surrogate,0.9796220400728597,8605,0.008517454163360454,0.0020168072057053137,4.219984274152959e-05,-3.313013898214778e-05,-7.673812121078998e-05,-1.489063907257777,-7.558006160187228e-05,0.0,0.7849966525508091,0.15065996344735474,7.532998172367738e-05,0.1551427373516536,0.10846676317469886,4,6.697034247666484,5.101995186512487e-05,-1.1459019612578597e-05,0.005225064981983228,0.008087276374272536,True,,6.537203067978582,-0.34818151988882573,-8.620894372887974e-05,0.25,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:fcb86e2b8b8832e684d5d91f,main,surrogate,exact-signal:34e8ed42df730b487ba1219d,activation:e5b1e232c36c0e3906682d8b,behaviour-cluster:90d8f14e46b116d2f96cda8d,session_transition,session_time,surrogate,0.9875910746812386,8675,0.004932050792048443,-0.0015724024925012356,4.008474757459515e-05,-0.00010009241122085702,-0.0001439447309925667,-4.473677265288974,-0.00016293693462764072,0.0,0.6338953930672113,0.28035431759090435,0.0001401771587954522,0.1550983417956596,0.11136442486757149,2,6.697034247666484,-2.0544570020222316e-05,-8.618588615589244e-05,0.001425724724176165,0.006616375986032326,True,,6.143173309132145,-3.823272163409845,-0.00019128022626862008,0.16666666666666666,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:d3a1f5b3526b16ca1727d741,main,surrogate,exact-signal:6330ca000cb79642d3d71eb6,activation:dbcc156998c96921dd0f5dc9,behaviour-cluster:d84c46b05e30ed52f901266e,state_transition,temporal_state_path,surrogate,0.9877049180327869,8676,-0.000991881653395516,-0.0077057923703769664,-2.9082466175477005e-05,-0.00011565589991350276,-0.00016346119858290538,-4.741850174352193,-0.00017580348679015708,0.0,0.7411425961532588,0.17314686747605154,8.657343373802577e-05,0.1527777777777778,0.11033950617283952,3,6.697034247666484,-3.6169941545948296e-05,-0.00010327964576779773,7.237789720468876e-05,0.0018776039157733,True,,6.080089071608157,-4.3765320003913795,-0.00021039270674172824,0.0,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:8c004f0b1fc3be2093068edc,main,surrogate,exact-signal:0d1f9e4b9ec758223650c232,activation:5f38eb64891e91a89da604a4,behaviour-cluster:51b1b08052738c81f5a61416,oi_price_divergence,oi_inventory,surrogate,0.9902094717668488,8698,0.006160617504453088,-0.0010049256404818145,4.0436831456173263e-05,-4.4298045521045306e-06,-5.572245448139467e-05,-0.1692721458940821,-9.392429530683095e-05,0.5,0.6349857128994286,0.08973327201655562,4.486663600827781e-05,0.1527777777777778,0.11033950617283952,2,4.311409067459929,7.446924703874633e-05,-2.1641187108995376e-07,0.0020149107479131944,0.006064017918238676,True,,4.785759074836675,-0.043573116071053186,-8.640235370785518e-05,0.4166666666666667,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:ea150559c8067dbd8fd313e2,main,surrogate,exact-signal:33139e1909168b87f691c985,activation:8d51544d64444c3b488be69a,behaviour-cluster:39af67a511731c6f86cdfd34,volatility_mean_reversion,volatility_regime,surrogate,0.9816712204007286,8623,0.008610642849303416,0.0017470677693830318,2.498971183185649e-05,2.6852492664462797e-07,-4.9203720122643025e-05,0.010638467199115903,-5.119174879081959e-05,0.5,0.7024347113197971,0.049442373810423726,2.472118690521186e-05,0.15589728032102568,0.1110669050295683,3,6.697034247666484,8.220139639490489e-05,2.9126577263283953e-05,0.003409904817324375,0.008345632085587062,True,,7.231740824036691,-0.13341981069946263,-0.00010730729246877525,0.3333333333333333,True,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:4ee8e330d5e11506fe74bde6,main,surrogate,exact-signal:30aeb64960426fb3d5a24ca4,activation:1e4034b5540bb53548e63d8e,behaviour-cluster:6eb8ffd40e45b4fed422f86c,market_confirmation,cross_asset_confirmation,surrogate,0.9984061930783242,8770,0.007672854053907631,0.0011441662646109792,-2.094595118145557e-05,-6.801012585551321e-05,-0.00011310361523229622,-2.956077440869704,-9.407455131371273e-05,0.0,0.8640338837822936,0.09412834934811529,4.706417467405763e-05,0.15407740057669,0.10626301277386636,2,6.697034247666484,1.024117981577765e-05,-5.270001969382267e-05,0.0037914549587804605,0.007029146368130823,True,,6.348596731476729,-3.61441846253929,-0.00013034134050185354,0.08333333333333333,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:f1e9c4985ad014de3aff0cca,main,surrogate,exact-signal:a1723e8424704c74e75612d5,activation:0ad452cf00cee16847710ac9,behaviour-cluster:f4ccb93b78ea43df530afc8f,volatility_compression_breakout,volatility_regime,surrogate,0.9888433515482696,8686,-0.00141792294753075,-0.008237702426325925,1.8466472713297558e-05,-4.3021362116697115e-05,-9.1284880146491e-05,-1.747114035422636,-8.668946373739222e-05,0.25,0.6871610858820433,0.12297566965998934,6.148783482999467e-05,0.1527777777777778,0.11033950617283952,2,5.09252245356844,3.6308777105191555e-05,-4.0041777874032235e-05,3.264127722247326e-06,0.0008620898025760565,True,,5.088669678963841,-0.6515846041203563,-0.00012427660256235235,0.25,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:ee92743f39f434f9069bd72b,main,surrogate,exact-signal:11778a3c78a8be2526ff2012,activation:0ee751d84202d95e5695a778,behaviour-cluster:0c9b7fde23533ebcbed2b7d5,basis_convergence,basis_dislocation_convergence,surrogate,0.9874772313296903,8674,0.007002154626215108,0.0004928903013979502,6.868537536806964e-06,-6.328083508008545e-05,-0.00010818177089813694,-2.7623129562280435,-9.033808857552451e-05,0.0,0.8213595199756704,0.1402987452337848,7.014937261689241e-05,0.15474533307923985,0.1113717828022861,3,6.697034247666484,1.6274295335831048e-05,-4.296474821184709e-05,6.013592125524735e-05,0.007383411517808092,True,,6.372794827775735,-0.714097327105914,-0.00012725347978907717,0.25,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:b3aa9ce1bcadcd309c884cd9,main,surrogate,exact-signal:171267ac63ed1aa01a892738,activation:7b4a7f676025c88e127bdb55,behaviour-cluster:4eb4722e39f8710943078a8a,market_confirmation,cross_asset_confirmation,surrogate,0.9904371584699454,8700,0.0029547364675788215,-0.003571008351411311,3.3724517415906527e-06,-2.1990663674354566e-05,-6.622567879173019e-05,-0.9743797009533401,-4.472948981936371e-05,0.5,0.8133831256141142,0.05072623083189044,2.5363115415945214e-05,0.1531893415255404,0.11053822948541932,4,6.697034247666484,5.68902502034869e-05,-3.460545740936563e-06,0.0014287507503821107,0.002465330947214245,True,,7.079315386882974,-0.5054232632342454,-0.00012387461183157472,0.25,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:04ea9b9d552dbb7ee33d88c7,main,surrogate,exact-signal:5ada8dfae455785c17c5a918,activation:97a82962a3d2dfcfdc97d360,behaviour-cluster:0b116303b3284733e9e73034,oi_price_divergence,oi_inventory,surrogate,0.9972677595628415,8760,0.0019193461396634596,-0.00459789221288263,5.9211224003762706e-06,-5.6954307207369925e-05,-0.0001015012718565669,-2.5059045662375414,-0.00012103611138881673,0.25,0.6864282872658929,0.1257508592154924,6.287542960774618e-05,0.15398149159252106,0.10810292049431605,3,6.697034247666484,2.138632643843153e-05,-4.1657203599941686e-05,0.00019529662847427972,0.002054867319633458,True,,6.630107475630483,-3.2447397510038343,-0.0001140479772356653,0.16666666666666666,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:23f7e21a4328c9ed3b52ca96,main,surrogate,exact-signal:a5ef7e663e9deb57add06342,activation:bdf4522487af634026886b0b,behaviour-cluster:3d6ef72bf2206ab4b5028bf5,relative_strength,cross_asset_confirmation,surrogate,0.9902094717668488,8698,0.0027947453647905007,-0.0035694136718013715,6.678310525855614e-06,-2.654762720111687e-05,-6.817908695660031e-05,-1.2498564695977432,-5.514248526633269e-05,0.0,0.8554078826646488,0.06645187545394497,3.322593772697248e-05,0.15278129071817279,0.1103416631081037,3,5.31443674842792,5.2351424389733995e-05,-1.784942413165014e-05,0.003996307978872008,0.002432457465193025,True,,5.154001428876593,-0.22726343110423136,-8.680213104425008e-05,0.3333333333333333,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
