seed_id,lane_id,field_primary,field_partner,semantic_type_primary,semantic_type_partner,semantic_pair,operator,operator_origin,window_h,expression,compiler_role,non_l7_evidence,operator_null_margin,role_gate_status,reject_reason,candidate_status,family_cap_status,motif_cap_status
a7ffcore48se_1421,N3_control_repair_seed,age_x_funding_abs,,funding_like,,funding_like,WinsorZ,repaired_native_proxy,4,"Clip(ZScore(Delta(age_x_funding_abs,4)),-3,3)",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1422,N2_regime_conditioned_seed,funding_rate,funding_rate_mean_168h,funding_like,funding_like,funding_like|funding_like,AbsDelta,repaired_native_proxy,4,"Mul(Abs(Delta(funding_rate,4)),Sign(Delta(funding_rate_mean_168h,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1423,N2_regime_conditioned_seed,funding_rate,funding_rate_mean_168h,funding_like,funding_like,funding_like|funding_like,CSRank,native,4,"Mul(CSRank(funding_rate),Sign(Delta(funding_rate_mean_168h,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1424,N2_regime_conditioned_seed,funding_rate_abs_168h,source_market_funding,funding_like,funding_like,funding_like|funding_like,Delta,native,4,"Mul(Delta(funding_rate_abs_168h,4),ZScore(Delta(source_market_funding,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1425,N2_regime_conditioned_seed,funding_rate,funding_rate_mean_168h,funding_like,funding_like,funding_like|funding_like,Identity,native,4,"Mul(ZScore(funding_rate),Sign(Delta(funding_rate_mean_168h,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1426,N2_regime_conditioned_seed,funding_rate,funding_rate_mean_168h,funding_like,funding_like,funding_like|funding_like,SignedRankDelta,repaired_native_proxy,4,"Mul(CSRank(Delta(funding_rate,4)),Sign(Delta(funding_rate_mean_168h,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1427,N2_regime_conditioned_seed,funding_rate,funding_rate_mean_168h,funding_like,funding_like,funding_like|funding_like,SpreadShortLong,repaired_native_proxy,4,"Sub(ZScore(Mean(funding_rate,4)),ZScore(Mean(funding_rate_mean_168h,16)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1428,N2_regime_conditioned_seed,funding_rate,funding_rate_mean_168h,funding_like,funding_like,funding_like|funding_like,WinsorZ,repaired_native_proxy,4,"Mul(Clip(ZScore(Delta(funding_rate,4)),-3,3),Sign(Delta(funding_rate_mean_168h,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1429,N2_regime_conditioned_seed,funding_rate,history_length_hours,funding_like,generic_numeric,funding_like|generic_numeric,AbsDelta,repaired_native_proxy,4,"Mul(Abs(Delta(funding_rate,4)),Sign(Delta(history_length_hours,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1430,N2_regime_conditioned_seed,funding_rate,history_length_hours,funding_like,generic_numeric,funding_like|generic_numeric,CSRank,native,4,"Mul(CSRank(funding_rate),Sign(Delta(history_length_hours,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1431,N2_regime_conditioned_seed,funding_rate_abs_168h,history_length_hours,funding_like,generic_numeric,funding_like|generic_numeric,Delta,native,4,"Mul(Delta(funding_rate_abs_168h,4),ZScore(Delta(history_length_hours,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1432,N2_regime_conditioned_seed,funding_rate,history_length_hours,funding_like,generic_numeric,funding_like|generic_numeric,Identity,native,4,"Mul(ZScore(funding_rate),Sign(Delta(history_length_hours,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1433,N2_regime_conditioned_seed,funding_rate,history_length_hours,funding_like,generic_numeric,funding_like|generic_numeric,SignedRankDelta,repaired_native_proxy,4,"Mul(CSRank(Delta(funding_rate,4)),Sign(Delta(history_length_hours,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1434,N2_regime_conditioned_seed,funding_rate,history_length_hours,funding_like,generic_numeric,funding_like|generic_numeric,SpreadShortLong,repaired_native_proxy,4,"Sub(ZScore(Mean(funding_rate,4)),ZScore(Mean(history_length_hours,16)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1435,N2_regime_conditioned_seed,funding_rate,history_length_hours,funding_like,generic_numeric,funding_like|generic_numeric,WinsorZ,repaired_native_proxy,4,"Mul(Clip(ZScore(Delta(funding_rate,4)),-3,3),Sign(Delta(history_length_hours,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1436,N2_regime_conditioned_seed,funding_rate,trade_count,funding_like,liquidity_like,funding_like|liquidity_like,AbsDelta,repaired_native_proxy,4,"Mul(Abs(Delta(funding_rate,4)),Sign(Delta(trade_count,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1437,N2_regime_conditioned_seed,funding_rate,trade_count,funding_like,liquidity_like,funding_like|liquidity_like,CSRank,native,4,"Mul(CSRank(funding_rate),Sign(Delta(trade_count,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1438,N2_regime_conditioned_seed,funding_rate_abs_168h,trade_count,funding_like,liquidity_like,funding_like|liquidity_like,Delta,native,4,"Mul(Delta(funding_rate_abs_168h,4),ZScore(Delta(trade_count,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1439,N2_regime_conditioned_seed,funding_rate,trade_count,funding_like,liquidity_like,funding_like|liquidity_like,Identity,native,4,"Mul(ZScore(funding_rate),Sign(Delta(trade_count,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1440,N2_regime_conditioned_seed,funding_rate,trade_count,funding_like,liquidity_like,funding_like|liquidity_like,SignedRankDelta,repaired_native_proxy,4,"Mul(CSRank(Delta(funding_rate,4)),Sign(Delta(trade_count,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1441,N2_regime_conditioned_seed,funding_rate,trade_count,funding_like,liquidity_like,funding_like|liquidity_like,SpreadShortLong,repaired_native_proxy,4,"Sub(ZScore(Mean(funding_rate,4)),ZScore(Mean(trade_count,16)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1442,N2_regime_conditioned_seed,funding_rate,trade_count,funding_like,liquidity_like,funding_like|liquidity_like,WinsorZ,repaired_native_proxy,4,"Mul(Clip(ZScore(Delta(funding_rate,4)),-3,3),Sign(Delta(trade_count,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1443,N2_regime_conditioned_seed,funding_rate,global_long_short_account_ratio_mean,funding_like,positioning_like,funding_like|positioning_like,AbsDelta,repaired_native_proxy,4,"Mul(Abs(Delta(funding_rate,4)),Sign(Delta(global_long_short_account_ratio_mean,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1444,N2_regime_conditioned_seed,funding_rate,global_long_short_account_ratio_mean,funding_like,positioning_like,funding_like|positioning_like,CSRank,native,4,"Mul(CSRank(funding_rate),Sign(Delta(global_long_short_account_ratio_mean,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1445,N2_regime_conditioned_seed,funding_rate_abs_168h,global_long_short_account_ratio_mean,funding_like,positioning_like,funding_like|positioning_like,Delta,native,4,"Mul(Delta(funding_rate_abs_168h,4),ZScore(Delta(global_long_short_account_ratio_mean,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1446,N2_regime_conditioned_seed,funding_rate,global_long_short_account_ratio_mean,funding_like,positioning_like,funding_like|positioning_like,Identity,native,4,"Mul(ZScore(funding_rate),Sign(Delta(global_long_short_account_ratio_mean,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1447,N2_regime_conditioned_seed,funding_rate,global_long_short_account_ratio_mean,funding_like,positioning_like,funding_like|positioning_like,SignedRankDelta,repaired_native_proxy,4,"Mul(CSRank(Delta(funding_rate,4)),Sign(Delta(global_long_short_account_ratio_mean,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1448,N2_regime_conditioned_seed,funding_rate,global_long_short_account_ratio_mean,funding_like,positioning_like,funding_like|positioning_like,SpreadShortLong,repaired_native_proxy,4,"Sub(ZScore(Mean(funding_rate,4)),ZScore(Mean(global_long_short_account_ratio_mean,16)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1449,N2_regime_conditioned_seed,funding_rate,global_long_short_account_ratio_mean,funding_like,positioning_like,funding_like|positioning_like,WinsorZ,repaired_native_proxy,4,"Mul(Clip(ZScore(Delta(funding_rate,4)),-3,3),Sign(Delta(global_long_short_account_ratio_mean,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1450,N1_role_compatible_pair_seed,age_x_funding_abs,trade_return_1h,funding_like,price_like,funding_like|price_like,AbsDelta,repaired_native_proxy,4,"Mul(Abs(Delta(age_x_funding_abs,4)),Sign(Delta(trade_return_1h,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1451,N1_role_compatible_pair_seed,age_x_funding_abs,trade_return_1h,funding_like,price_like,funding_like|price_like,CSRank,native,4,"Mul(CSRank(age_x_funding_abs),Sign(Delta(trade_return_1h,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1452,N2_regime_conditioned_seed,funding_rate_abs_168h,trade_close,funding_like,price_like,funding_like|price_like,Delta,native,4,"Mul(Delta(funding_rate_abs_168h,4),ZScore(Delta(trade_close,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1453,N1_role_compatible_pair_seed,age_x_funding_abs,trade_return_1h,funding_like,price_like,funding_like|price_like,Identity,native,4,"Mul(ZScore(age_x_funding_abs),Sign(Delta(trade_return_1h,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1454,N1_role_compatible_pair_seed,age_x_funding_abs,trade_return_1h,funding_like,price_like,funding_like|price_like,SignedRankDelta,repaired_native_proxy,4,"Mul(CSRank(Delta(age_x_funding_abs,4)),Sign(Delta(trade_return_1h,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1455,N1_role_compatible_pair_seed,age_x_funding_abs,trade_return_1h,funding_like,price_like,funding_like|price_like,SpreadShortLong,repaired_native_proxy,4,"Sub(ZScore(Mean(age_x_funding_abs,4)),ZScore(Mean(trade_return_1h,16)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1456,N1_role_compatible_pair_seed,age_x_funding_abs,trade_return_1h,funding_like,price_like,funding_like|price_like,WinsorZ,repaired_native_proxy,4,"Mul(Clip(ZScore(Delta(age_x_funding_abs,4)),-3,3),Sign(Delta(trade_return_1h,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1457,N2_regime_conditioned_seed,funding_rate,listing_age_days,funding_like,state_or_taxonomy,funding_like|state_or_taxonomy,AbsDelta,repaired_native_proxy,4,"Mul(Abs(Delta(funding_rate,4)),Sign(Delta(listing_age_days,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1458,N2_regime_conditioned_seed,funding_rate,listing_age_days,funding_like,state_or_taxonomy,funding_like|state_or_taxonomy,CSRank,native,4,"Mul(CSRank(funding_rate),Sign(Delta(listing_age_days,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1459,N2_regime_conditioned_seed,funding_rate_abs_168h,listing_age_days,funding_like,state_or_taxonomy,funding_like|state_or_taxonomy,Delta,native,4,"Mul(Delta(funding_rate_abs_168h,4),ZScore(Delta(listing_age_days,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1460,N2_regime_conditioned_seed,funding_rate,listing_age_days,funding_like,state_or_taxonomy,funding_like|state_or_taxonomy,Identity,native,4,"Mul(ZScore(funding_rate),Sign(Delta(listing_age_days,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1461,N2_regime_conditioned_seed,funding_rate,listing_age_days,funding_like,state_or_taxonomy,funding_like|state_or_taxonomy,SignedRankDelta,repaired_native_proxy,4,"Mul(CSRank(Delta(funding_rate,4)),Sign(Delta(listing_age_days,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1462,N2_regime_conditioned_seed,funding_rate,listing_age_days,funding_like,state_or_taxonomy,funding_like|state_or_taxonomy,SpreadShortLong,repaired_native_proxy,4,"Sub(ZScore(Mean(funding_rate,4)),ZScore(Mean(listing_age_days,16)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1463,N2_regime_conditioned_seed,funding_rate,listing_age_days,funding_like,state_or_taxonomy,funding_like|state_or_taxonomy,WinsorZ,repaired_native_proxy,4,"Mul(Clip(ZScore(Delta(funding_rate,4)),-3,3),Sign(Delta(listing_age_days,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1464,N1_role_compatible_pair_seed,funding_rate,realized_vol_24h,funding_like,volatility_like,funding_like|volatility_like,AbsDelta,repaired_native_proxy,4,"Mul(Abs(Delta(funding_rate,4)),Sign(Delta(realized_vol_24h,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1465,N1_role_compatible_pair_seed,funding_rate,realized_vol_24h,funding_like,volatility_like,funding_like|volatility_like,CSRank,native,4,"Mul(CSRank(funding_rate),Sign(Delta(realized_vol_24h,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1466,N1_role_compatible_pair_seed,funding_rate_abs_168h,realized_vol_24h,funding_like,volatility_like,funding_like|volatility_like,Delta,native,4,"Mul(Delta(funding_rate_abs_168h,4),ZScore(Delta(realized_vol_24h,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1467,N1_role_compatible_pair_seed,funding_rate,realized_vol_24h,funding_like,volatility_like,funding_like|volatility_like,Identity,native,4,"Mul(ZScore(funding_rate),Sign(Delta(realized_vol_24h,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1468,N1_role_compatible_pair_seed,funding_rate,realized_vol_24h,funding_like,volatility_like,funding_like|volatility_like,SignedRankDelta,repaired_native_proxy,4,"Mul(CSRank(Delta(funding_rate,4)),Sign(Delta(realized_vol_24h,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1469,N1_role_compatible_pair_seed,funding_rate,realized_vol_24h,funding_like,volatility_like,funding_like|volatility_like,SpreadShortLong,repaired_native_proxy,4,"Sub(ZScore(Mean(funding_rate,4)),ZScore(Mean(realized_vol_24h,16)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1470,N1_role_compatible_pair_seed,funding_rate,realized_vol_24h,funding_like,volatility_like,funding_like|volatility_like,WinsorZ,repaired_native_proxy,4,"Mul(Clip(ZScore(Delta(funding_rate,4)),-3,3),Sign(Delta(realized_vol_24h,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.607008666815867,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1471,N2_regime_conditioned_seed,global_long_short_account_ratio_last,is_forward_only,positioning_like,generic_numeric,generic_numeric|positioning_like,AbsDelta,repaired_native_proxy,4,"Mul(Abs(Delta(global_long_short_account_ratio_last,4)),Sign(Delta(is_forward_only,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.6881180489558985,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1472,N2_regime_conditioned_seed,global_long_short_account_ratio_last,is_forward_only,positioning_like,generic_numeric,generic_numeric|positioning_like,CSRank,native,4,"Mul(CSRank(global_long_short_account_ratio_last),Sign(Delta(is_forward_only,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.6881180489558985,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1473,N2_regime_conditioned_seed,global_long_short_account_ratio_last,is_forward_only,positioning_like,generic_numeric,generic_numeric|positioning_like,SignedRankDelta,repaired_native_proxy,4,"Mul(CSRank(Delta(global_long_short_account_ratio_last,4)),Sign(Delta(is_forward_only,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.6881180489558985,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1474,N2_regime_conditioned_seed,global_long_short_account_ratio_last,is_forward_only,positioning_like,generic_numeric,generic_numeric|positioning_like,SpreadShortLong,repaired_native_proxy,4,"Sub(ZScore(Mean(global_long_short_account_ratio_last,4)),ZScore(Mean(is_forward_only,16)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.6881180489558985,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1475,N2_regime_conditioned_seed,global_long_short_account_ratio_last,is_forward_only,positioning_like,generic_numeric,generic_numeric|positioning_like,WinsorZ,repaired_native_proxy,4,"Mul(Clip(ZScore(Delta(global_long_short_account_ratio_last,4)),-3,3),Sign(Delta(is_forward_only,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.6881180489558985,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1476,N2_regime_conditioned_seed,age_percentile_active_universe,feature_available_time,state_or_taxonomy,generic_numeric,generic_numeric|state_or_taxonomy,AbsDelta,repaired_native_proxy,4,"Mul(Abs(Delta(age_percentile_active_universe,4)),Sign(Delta(feature_available_time,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.9971229523630204,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1477,N2_regime_conditioned_seed,age_percentile_active_universe,feature_available_time,state_or_taxonomy,generic_numeric,generic_numeric|state_or_taxonomy,CSRank,native,4,"Mul(CSRank(age_percentile_active_universe),Sign(Delta(feature_available_time,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.9971229523630204,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1478,N2_regime_conditioned_seed,kline_taker_buy_quote_share,source_trade_klines,state_or_taxonomy,generic_numeric,generic_numeric|state_or_taxonomy,Delta,native,4,"Mul(Delta(kline_taker_buy_quote_share,4),ZScore(Delta(source_trade_klines,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.9971229523630204,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1479,N2_regime_conditioned_seed,age_percentile_active_universe,feature_available_time,state_or_taxonomy,generic_numeric,generic_numeric|state_or_taxonomy,Identity,native,4,"Mul(ZScore(age_percentile_active_universe),Sign(Delta(feature_available_time,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.9971229523630204,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1480,N2_regime_conditioned_seed,age_percentile_active_universe,feature_available_time,state_or_taxonomy,generic_numeric,generic_numeric|state_or_taxonomy,SignedRankDelta,repaired_native_proxy,4,"Mul(CSRank(Delta(age_percentile_active_universe,4)),Sign(Delta(feature_available_time,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.9971229523630204,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1481,N2_regime_conditioned_seed,age_percentile_active_universe,feature_available_time,state_or_taxonomy,generic_numeric,generic_numeric|state_or_taxonomy,SpreadShortLong,repaired_native_proxy,4,"Sub(ZScore(Mean(age_percentile_active_universe,4)),ZScore(Mean(feature_available_time,16)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.9971229523630204,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1482,N2_regime_conditioned_seed,age_percentile_active_universe,feature_available_time,state_or_taxonomy,generic_numeric,generic_numeric|state_or_taxonomy,WinsorZ,repaired_native_proxy,4,"Mul(Clip(ZScore(Delta(age_percentile_active_universe,4)),-3,3),Sign(Delta(feature_available_time,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.9971229523630204,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1483,N2_regime_conditioned_seed,trade_low,trade_open,volatility_like,generic_numeric,generic_numeric|volatility_like,AbsDelta,repaired_native_proxy,4,"Mul(Abs(Delta(trade_low,4)),Sign(Delta(trade_open,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.8794980260372742,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1484,N2_regime_conditioned_seed,trade_low,trade_open,volatility_like,generic_numeric,generic_numeric|volatility_like,CSRank,native,4,"Mul(CSRank(trade_low),Sign(Delta(trade_open,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.8794980260372742,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1485,N2_regime_conditioned_seed,realized_vol_168h,source_trade_klines,volatility_like,generic_numeric,generic_numeric|volatility_like,Delta,native,4,"Mul(Delta(realized_vol_168h,4),ZScore(Delta(source_trade_klines,4)))",exploratory_signal_seed,operator_or_field_control_clean_nearmiss,0.8794980260372742,pass,pass,eligible_null_first_seed,pass,pass
a7ffcore48se_1486,N2_regime_conditioned_seed,trade_low,trade_open,volatility_like,generic_numeric,generic_numeric|volatility_like,Identity,native,4,"Mul(ZScore(trade_low),Sign(Delta(trade_open,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.8794980260372742,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1487,N2_regime_conditioned_seed,trade_low,trade_open,volatility_like,generic_numeric,generic_numeric|volatility_like,SignedRankDelta,repaired_native_proxy,4,"Mul(CSRank(Delta(trade_low,4)),Sign(Delta(trade_open,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.8794980260372742,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1488,N2_regime_conditioned_seed,trade_low,trade_open,volatility_like,generic_numeric,generic_numeric|volatility_like,SpreadShortLong,repaired_native_proxy,4,"Sub(ZScore(Mean(trade_low,4)),ZScore(Mean(trade_open,16)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.8794980260372742,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1489,N2_regime_conditioned_seed,trade_low,trade_open,volatility_like,generic_numeric,generic_numeric|volatility_like,WinsorZ,repaired_native_proxy,4,"Mul(Clip(ZScore(Delta(trade_low,4)),-3,3),Sign(Delta(trade_open,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.8794980260372742,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
a7ffcore48se_1490,N2_regime_conditioned_seed,global_long_short_account_ratio_last,trade_count,positioning_like,liquidity_like,liquidity_like|positioning_like,AbsDelta,repaired_native_proxy,4,"Mul(Abs(Delta(global_long_short_account_ratio_last,4)),Sign(Delta(trade_count,4)))",regime_neutralizer_interaction_seed,operator_or_field_control_clean_nearmiss,0.6881180489558985,pass,pass_interaction_only,eligible_interaction_seed,pass,pass
