candidate_id,family,candidate_recent_ann_10bps_lag0,max_control_recent_ann_10bps_lag0,control_research_like_count,dominance_clean,expression,horizon,raw_validation_2025H1_ann_10bps_lag0,raw_recent_2025H2_2026Apr_ann_10bps_lag0,raw_recent_2025H2_2026Apr_ann_20bps_lag0,raw_recent_2025H2_2026Apr_ann_10bps_lag1,reject_reasons
a7ad1_F2_metrics_crowding_oi_interaction_48_f50c168c0861,F2_metrics_crowding_oi_interaction,-12.729170609636196,-11.713688494201005,0,False,"Mul(Neg(ZScore(taker_buy_sell_volume_ratio_zscore_168h)),Rank(ret_24))",48,-11.67553151327957,-12.729170609636196,-24.9506001615548,-13.158491642579964,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F2_metrics_crowding_oi_interaction_24_f50c168c0861,F2_metrics_crowding_oi_interaction,-12.772562991824524,-11.670296112012672,0,False,"Mul(Neg(ZScore(taker_buy_sell_volume_ratio_zscore_168h)),Rank(ret_24))",24,-11.6783493622478,-12.772562991824524,-24.99399254374313,-13.180160801642296,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F2_metrics_crowding_oi_interaction_24_11bbedfb0773,F2_metrics_crowding_oi_interaction,-12.854886522630244,-11.51272151649703,0,False,"Mul(Neg(ZScore(taker_buy_sell_volume_ratio_zscore_168h)),Rank(mark_index_ratio))",24,-12.259320274904818,-12.854886522630244,-25.523969247162608,-13.093795948827337,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F2_metrics_crowding_oi_interaction_24_21474c023e19,F2_metrics_crowding_oi_interaction,-12.977842702588982,-10.508410014214752,0,False,"Mul(Neg(ZScore(taker_buy_sell_volume_ratio_zscore_168h)),Rank(realized_vol_24))",24,-11.709351105800478,-12.977842702588982,-25.11006323471912,-13.464941129499302,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F2_metrics_crowding_oi_interaction_48_11bbedfb0773,F2_metrics_crowding_oi_interaction,-13.003068859243388,-12.335096589821342,0,False,"Mul(Neg(ZScore(taker_buy_sell_volume_ratio_zscore_168h)),Rank(mark_index_ratio))",48,-12.306630984916524,-13.003068859243388,-25.672151583775747,-13.330212067093688,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F2_metrics_crowding_oi_interaction_48_ab68f4f6dc37,F2_metrics_crowding_oi_interaction,-13.008221594451369,-11.632308136812574,0,False,"Mul(Neg(ZScore(taker_buy_sell_volume_ratio_zscore_168h)),Rank(premium_index))",48,-12.545868893670706,-13.008221594451369,-25.78263158551816,-13.396854409444536,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F2_metrics_crowding_oi_interaction_24_ab68f4f6dc37,F2_metrics_crowding_oi_interaction,-13.190540276945184,-12.032711916362745,0,False,"Mul(Neg(ZScore(taker_buy_sell_volume_ratio_zscore_168h)),Rank(premium_index))",24,-12.901323888652785,-13.190540276945184,-25.96495026801198,-13.505067039340291,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F2_metrics_crowding_oi_interaction_48_71f589ad0de0,F2_metrics_crowding_oi_interaction,-13.46772869814578,9.43710465691894,0,False,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(open_interest_change_24h))",48,10.779703762722232,-13.46772869814578,-15.483040718759195,-13.254274589271963,raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F2_metrics_crowding_oi_interaction_48_ca3460a7623b,F2_metrics_crowding_oi_interaction,-13.56776543344782,10.059351385759566,0,False,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(open_interest_zscore_168h))",48,14.018888742822323,-13.56776543344782,-15.321972457291947,-13.48333455552052,raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F2_metrics_crowding_oi_interaction_48_d3a3080c2067,F2_metrics_crowding_oi_interaction,-14.51658983185153,10.657813765772325,0,False,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_value_zscore_168h))",48,11.1443677207765,-14.51658983185153,-16.445977864891137,-14.526303425519387,raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F2_metrics_crowding_oi_interaction_48_25a573be7dfa,F2_metrics_crowding_oi_interaction,-15.444776051760774,6.18692623647407,0,False,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(mark_index_ratio))",48,0.6440314963295084,-15.444776051760774,-20.07370095940413,-15.69038544045211,raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F2_metrics_crowding_oi_interaction_48_2327698b2f86,F2_metrics_crowding_oi_interaction,-16.091151352056976,11.880919600257986,0,False,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_change_24h))",48,10.49147556523379,-16.091151352056976,-18.196267227956465,-16.07774000387164,raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F2_metrics_crowding_oi_interaction_48_6122ed39f4f7,F2_metrics_crowding_oi_interaction,-16.41207633607588,6.517864232708134,0,False,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(premium_index))",48,-0.2993693214970908,-16.41207633607588,-21.359182387759752,-16.593710546260702,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F2_metrics_crowding_oi_interaction_48_d10b4337b994,F2_metrics_crowding_oi_interaction,-17.306234313095814,13.583305906999971,0,False,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_zscore_168h))",48,14.698188279909727,-17.306234313095814,-19.167698516143737,-17.361382679914655,raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F2_metrics_crowding_oi_interaction_48_ef16ed59c40a,F2_metrics_crowding_oi_interaction,-18.433104533258614,14.890006730062089,0,False,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",48,13.501525800905403,-18.433104533258614,-20.204653434856883,-18.431651350124252,raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F2_metrics_crowding_oi_interaction_48_74a09e00a923,F2_metrics_crowding_oi_interaction,-21.820630086690983,18.041870804547194,0,False,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",48,16.82892966402727,-21.820630086690983,-23.71000972776288,-21.902031407213347,raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
