blueprint_id,source_candidate_id,track_id,selector_tier,blueprint_family,variant_name,seed_field,interaction_field,field_family,feature_role,label_family,label_horizon_h,expression,skeleton,skeleton_key,production_key,static_ok,blocked_terms,uses_may,authorizes_numeric_replay,authorizes_formula_search
a7ag1_854b6ac413f34d8613,a7af1_queue_021,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_rank,trade_count,open_interest_last,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(CSRank(trade_count),CSRank(open_interest_last))","Mul(CSRank(FIELD),CSRank(FIELD))",e2f7743c845a,c543c782de5c,True,,False,False,False
a7ag1_9f9873cbaf1b9204f1,a7af1_queue_021,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,sub_rank,trade_count,open_interest_last,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Sub(CSRank(trade_count),CSRank(open_interest_last))","Sub(CSRank(FIELD),CSRank(FIELD))",efde73928b93,e96decba2662,True,,False,False,False
a7ag1_2797bfdeec9ac981f3,a7af1_queue_021,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,div_rank,trade_count,open_interest_last,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"SafeDiv(CSRank(trade_count),Add(Abs(CSRank(open_interest_last)),0.01))","SafeDiv(CSRank(FIELD),Add(Abs(CSRank(FIELD)),))",bd5f86439fed,dd536526198c,True,,False,False,False
a7ag1_4089d4cb9eaeef88c8,a7af1_queue_021,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_delta,trade_count,open_interest_last,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(CSRank(trade_count),ZScore(Delta(open_interest_last,24),168))","Mul(CSRank(FIELD),ZScore(Delta(FIELD,),))",9e24573bd7ef,def80c67f722,True,,False,False,False
a7ag1_47c2441509141c9106,a7af1_queue_021,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_rank,trade_count,oi_x_price_move_24h,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(CSRank(trade_count),CSRank(oi_x_price_move_24h))","Mul(CSRank(FIELD),CSRank(FIELDFIELD))",d18a3ec4db05,8cbb59a37ffb,True,,False,False,False
a7ag1_823f3bde40e4cb04be,a7af1_queue_021,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,sub_rank,trade_count,oi_x_price_move_24h,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Sub(CSRank(trade_count),CSRank(oi_x_price_move_24h))","Sub(CSRank(FIELD),CSRank(FIELDFIELD))",942aae2eb94e,f1c44e729edd,True,,False,False,False
a7ag1_833b9754bcb08a2ee5,a7af1_queue_021,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,div_rank,trade_count,oi_x_price_move_24h,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"SafeDiv(CSRank(trade_count),Add(Abs(CSRank(oi_x_price_move_24h)),0.01))","SafeDiv(CSRank(FIELD),Add(Abs(CSRank(FIELDFIELD)),))",29e4156b8e9c,78a948327a8f,True,,False,False,False
a7ag1_f849c1029e3b0e2995,a7af1_queue_021,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_delta,trade_count,oi_x_price_move_24h,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(CSRank(trade_count),ZScore(Delta(oi_x_price_move_24h,24),168))","Mul(CSRank(FIELD),ZScore(Delta(FIELDFIELD,),))",df5093826312,7e50bd9e33f6,True,,False,False,False
a7ag1_f12d2571f58376d783,a7af1_queue_021,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_rank,trade_count,global_long_short_account_ratio_last,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(CSRank(trade_count),CSRank(global_long_short_account_ratio_last))","Mul(CSRank(FIELD),CSRank(FIELD))",e2f7743c845a,8c8e80f9f272,True,,False,False,False
a7ag1_88c82ea1e6db6fb620,a7af1_queue_021,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,sub_rank,trade_count,global_long_short_account_ratio_last,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Sub(CSRank(trade_count),CSRank(global_long_short_account_ratio_last))","Sub(CSRank(FIELD),CSRank(FIELD))",efde73928b93,16aec70045b6,True,,False,False,False
a7ag1_586d720012e530b368,a7af1_queue_021,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,div_rank,trade_count,global_long_short_account_ratio_last,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"SafeDiv(CSRank(trade_count),Add(Abs(CSRank(global_long_short_account_ratio_last)),0.01))","SafeDiv(CSRank(FIELD),Add(Abs(CSRank(FIELD)),))",bd5f86439fed,1a688666f5d0,True,,False,False,False
a7ag1_a950703e496c19a2de,a7af1_queue_021,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_delta,trade_count,global_long_short_account_ratio_last,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(CSRank(trade_count),ZScore(Delta(global_long_short_account_ratio_last,24),168))","Mul(CSRank(FIELD),ZScore(Delta(FIELD,),))",9e24573bd7ef,c0d9570f690e,True,,False,False,False
a7ag1_d379eb951bb381948a,a7af1_queue_021,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_rank,trade_count,top_long_short_account_ratio_last,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(CSRank(trade_count),CSRank(top_long_short_account_ratio_last))","Mul(CSRank(FIELD),CSRank(FIELD))",e2f7743c845a,19580c00e2d2,True,,False,False,False
a7ag1_dfa073d2dc8728addd,a7af1_queue_021,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,sub_rank,trade_count,top_long_short_account_ratio_last,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Sub(CSRank(trade_count),CSRank(top_long_short_account_ratio_last))","Sub(CSRank(FIELD),CSRank(FIELD))",efde73928b93,8ac8ac95239d,True,,False,False,False
a7ag1_72702ecd970c404969,a7af1_queue_021,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,div_rank,trade_count,top_long_short_account_ratio_last,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"SafeDiv(CSRank(trade_count),Add(Abs(CSRank(top_long_short_account_ratio_last)),0.01))","SafeDiv(CSRank(FIELD),Add(Abs(CSRank(FIELD)),))",bd5f86439fed,e8cfb995c981,True,,False,False,False
a7ag1_9abe2621ce343f1b9c,a7af1_queue_021,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_delta,trade_count,top_long_short_account_ratio_last,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(CSRank(trade_count),ZScore(Delta(top_long_short_account_ratio_last,24),168))","Mul(CSRank(FIELD),ZScore(Delta(FIELD,),))",9e24573bd7ef,86f1d49540b9,True,,False,False,False
a7ag1_2e6d2476f43677348d,a7af1_queue_047,G2_downside_risk_defense,T2_downside_risk_defense,single_seed_transform,rank,top_long_short_account_ratio_last,,positioning,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"CSRank(Delta(top_long_short_account_ratio_last,24))","CSRank(Delta(FIELD,))",8b958b1792df,e7fca242d6cf,True,,False,False,False
a7ag1_28cad2c92d75830346,a7af1_queue_047,G2_downside_risk_defense,T2_downside_risk_defense,single_seed_transform,zscore_168h,top_long_short_account_ratio_last,,positioning,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"ZScore(Delta(top_long_short_account_ratio_last,24),168)","ZScore(Delta(FIELD,),)",b936f4b28f1a,0c3889f70bf0,True,,False,False,False
a7ag1_a1c6c952443dbb9090,a7af1_queue_047,G2_downside_risk_defense,T2_downside_risk_defense,single_seed_transform,tsrank_168h,top_long_short_account_ratio_last,,positioning,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"TSRank(Delta(top_long_short_account_ratio_last,24),168)","TSRank(Delta(FIELD,),)",dcecd9c52ca6,91677f09f57d,True,,False,False,False
a7ag1_a1de4c214e54cce593,a7af1_queue_047,G2_downside_risk_defense,T2_downside_risk_defense,single_seed_transform,winsor_rank,top_long_short_account_ratio_last,,positioning,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Winsor(CSRank(Delta(top_long_short_account_ratio_last,24)),0.01,0.99)","Winsor(CSRank(Delta(FIELD,)),,)",acbbefffa710,7657a37357fa,True,,False,False,False
a7ag1_ce2750e52cfd3a28f3,a7af1_queue_047,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_rank,top_long_short_account_ratio_last,realized_vol_24h,positioning,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(Delta(top_long_short_account_ratio_last,24),CSRank(realized_vol_24h))","Mul(Delta(FIELD,),CSRank(FIELDFIELD))",2a637f242373,4cfeb9d78c75,True,,False,False,False
a7ag1_1c1ca47396b2329b34,a7af1_queue_047,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,sub_rank,top_long_short_account_ratio_last,realized_vol_24h,positioning,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Sub(Delta(top_long_short_account_ratio_last,24),CSRank(realized_vol_24h))","Sub(Delta(FIELD,),CSRank(FIELDFIELD))",dfc506bdd709,1c84b28a3ce7,True,,False,False,False
a7ag1_dbbc138803b586fdf7,a7af1_queue_047,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,div_rank,top_long_short_account_ratio_last,realized_vol_24h,positioning,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"SafeDiv(Delta(top_long_short_account_ratio_last,24),Add(Abs(CSRank(realized_vol_24h)),0.01))","SafeDiv(Delta(FIELD,),Add(Abs(CSRank(FIELDFIELD)),))",f848051eb175,edb43835e36f,True,,False,False,False
a7ag1_4aae4dcc3990a56654,a7af1_queue_047,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_delta,top_long_short_account_ratio_last,realized_vol_24h,positioning,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(Delta(top_long_short_account_ratio_last,24),ZScore(Delta(realized_vol_24h,24),168))","Mul(Delta(FIELD,),ZScore(Delta(FIELDFIELD,),))",f1b4ac3afa8e,0d23304e4de9,True,,False,False,False
a7ag1_3e89b541d8822e268f,a7af1_queue_047,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_rank,top_long_short_account_ratio_last,open_interest_last,positioning,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(Delta(top_long_short_account_ratio_last,24),CSRank(open_interest_last))","Mul(Delta(FIELD,),CSRank(FIELD))",ce7aff9206dc,5b05cc4a4b0d,True,,False,False,False
a7ag1_15a6a071a2a0af492c,a7af1_queue_047,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,sub_rank,top_long_short_account_ratio_last,open_interest_last,positioning,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Sub(Delta(top_long_short_account_ratio_last,24),CSRank(open_interest_last))","Sub(Delta(FIELD,),CSRank(FIELD))",991e7002320e,2a972c051378,True,,False,False,False
a7ag1_c464f0ade51a5164b7,a7af1_queue_047,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,div_rank,top_long_short_account_ratio_last,open_interest_last,positioning,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"SafeDiv(Delta(top_long_short_account_ratio_last,24),Add(Abs(CSRank(open_interest_last)),0.01))","SafeDiv(Delta(FIELD,),Add(Abs(CSRank(FIELD)),))",fd0e972f2ff5,329824e179e1,True,,False,False,False
a7ag1_221a7fc9d6eb41b35b,a7af1_queue_047,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_delta,top_long_short_account_ratio_last,open_interest_last,positioning,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(Delta(top_long_short_account_ratio_last,24),ZScore(Delta(open_interest_last,24),168))","Mul(Delta(FIELD,),ZScore(Delta(FIELD,),))",af6290dc5099,8dca3eff7381,True,,False,False,False
a7ag1_d69eb751dee25c9b57,a7af1_queue_047,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_rank,top_long_short_account_ratio_last,oi_x_price_move_24h,positioning,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(Delta(top_long_short_account_ratio_last,24),CSRank(oi_x_price_move_24h))","Mul(Delta(FIELD,),CSRank(FIELDFIELD))",2a637f242373,2f7823e6702c,True,,False,False,False
a7ag1_595e0f62392053c306,a7af1_queue_047,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,sub_rank,top_long_short_account_ratio_last,oi_x_price_move_24h,positioning,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Sub(Delta(top_long_short_account_ratio_last,24),CSRank(oi_x_price_move_24h))","Sub(Delta(FIELD,),CSRank(FIELDFIELD))",dfc506bdd709,06825af1509b,True,,False,False,False
a7ag1_3c19514d867954f2c6,a7af1_queue_047,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,div_rank,top_long_short_account_ratio_last,oi_x_price_move_24h,positioning,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"SafeDiv(Delta(top_long_short_account_ratio_last,24),Add(Abs(CSRank(oi_x_price_move_24h)),0.01))","SafeDiv(Delta(FIELD,),Add(Abs(CSRank(FIELDFIELD)),))",f848051eb175,24652a022f60,True,,False,False,False
a7ag1_369b846c4a9b1fdf48,a7af1_queue_047,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_delta,top_long_short_account_ratio_last,oi_x_price_move_24h,positioning,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(Delta(top_long_short_account_ratio_last,24),ZScore(Delta(oi_x_price_move_24h,24),168))","Mul(Delta(FIELD,),ZScore(Delta(FIELDFIELD,),))",f1b4ac3afa8e,66d1834461c1,True,,False,False,False
a7ag1_11778d3e00e7bdfc5e,a7af1_queue_047,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_rank,top_long_short_account_ratio_last,global_long_short_account_ratio_last,positioning,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(Delta(top_long_short_account_ratio_last,24),CSRank(global_long_short_account_ratio_last))","Mul(Delta(FIELD,),CSRank(FIELD))",ce7aff9206dc,ad54d765ef83,True,,False,False,False
a7ag1_c028b168547248a766,a7af1_queue_047,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,sub_rank,top_long_short_account_ratio_last,global_long_short_account_ratio_last,positioning,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Sub(Delta(top_long_short_account_ratio_last,24),CSRank(global_long_short_account_ratio_last))","Sub(Delta(FIELD,),CSRank(FIELD))",991e7002320e,6d3130cd666b,True,,False,False,False
a7ag1_d26096fc858e6f294c,a7af1_queue_047,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,div_rank,top_long_short_account_ratio_last,global_long_short_account_ratio_last,positioning,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"SafeDiv(Delta(top_long_short_account_ratio_last,24),Add(Abs(CSRank(global_long_short_account_ratio_last)),0.01))","SafeDiv(Delta(FIELD,),Add(Abs(CSRank(FIELD)),))",fd0e972f2ff5,be4b5dff9bc5,True,,False,False,False
a7ag1_1f87872073f3d3fe6a,a7af1_queue_047,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_delta,top_long_short_account_ratio_last,global_long_short_account_ratio_last,positioning,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(Delta(top_long_short_account_ratio_last,24),ZScore(Delta(global_long_short_account_ratio_last,24),168))","Mul(Delta(FIELD,),ZScore(Delta(FIELD,),))",af6290dc5099,a22623c35192,True,,False,False,False
a7ag1_42345fb289c2fae44f,a7af1_queue_047,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_rank,top_long_short_account_ratio_last,trade_count,positioning,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(Delta(top_long_short_account_ratio_last,24),CSRank(trade_count))","Mul(Delta(FIELD,),CSRank(FIELD))",ce7aff9206dc,58a6e0d993dc,True,,False,False,False
a7ag1_9f1470473a81c852b6,a7af1_queue_047,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,sub_rank,top_long_short_account_ratio_last,trade_count,positioning,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Sub(Delta(top_long_short_account_ratio_last,24),CSRank(trade_count))","Sub(Delta(FIELD,),CSRank(FIELD))",991e7002320e,ae417ecbcebc,True,,False,False,False
a7ag1_6dcd8f377c0f103ab2,a7af1_queue_047,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,div_rank,top_long_short_account_ratio_last,trade_count,positioning,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"SafeDiv(Delta(top_long_short_account_ratio_last,24),Add(Abs(CSRank(trade_count)),0.01))","SafeDiv(Delta(FIELD,),Add(Abs(CSRank(FIELD)),))",fd0e972f2ff5,2cc6a71ac4a8,True,,False,False,False
a7ag1_e06b1257e6d707059c,a7af1_queue_047,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_delta,top_long_short_account_ratio_last,trade_count,positioning,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(Delta(top_long_short_account_ratio_last,24),ZScore(Delta(trade_count,24),168))","Mul(Delta(FIELD,),ZScore(Delta(FIELD,),))",af6290dc5099,f7dc321b749c,True,,False,False,False
a7ag1_d4bc6af18c80950461,a7af1_queue_045,G2_downside_risk_defense,T2_downside_risk_defense,single_seed_transform,rank,global_long_short_account_ratio_last,,positioning,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"CSRank(Delta(global_long_short_account_ratio_last,24))","CSRank(Delta(FIELD,))",8b958b1792df,e989b5d653b9,True,,False,False,False
a7ag1_40451f9f76dbe0f323,a7af1_queue_045,G2_downside_risk_defense,T2_downside_risk_defense,single_seed_transform,zscore_168h,global_long_short_account_ratio_last,,positioning,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"ZScore(Delta(global_long_short_account_ratio_last,24),168)","ZScore(Delta(FIELD,),)",b936f4b28f1a,df0e52484161,True,,False,False,False
a7ag1_15e229e0170e64a7a8,a7af1_queue_045,G2_downside_risk_defense,T2_downside_risk_defense,single_seed_transform,tsrank_168h,global_long_short_account_ratio_last,,positioning,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"TSRank(Delta(global_long_short_account_ratio_last,24),168)","TSRank(Delta(FIELD,),)",dcecd9c52ca6,95cdde84ef49,True,,False,False,False
a7ag1_70e07213dd59a292b7,a7af1_queue_045,G2_downside_risk_defense,T2_downside_risk_defense,single_seed_transform,winsor_rank,global_long_short_account_ratio_last,,positioning,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Winsor(CSRank(Delta(global_long_short_account_ratio_last,24)),0.01,0.99)","Winsor(CSRank(Delta(FIELD,)),,)",acbbefffa710,b963a46d71b2,True,,False,False,False
a7ag1_2c7d3bed5745be92b8,a7af1_queue_045,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_rank,global_long_short_account_ratio_last,realized_vol_24h,positioning,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(Delta(global_long_short_account_ratio_last,24),CSRank(realized_vol_24h))","Mul(Delta(FIELD,),CSRank(FIELDFIELD))",2a637f242373,f49bebe16d38,True,,False,False,False
a7ag1_b3c3eacf25e8c03094,a7af1_queue_045,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,sub_rank,global_long_short_account_ratio_last,realized_vol_24h,positioning,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Sub(Delta(global_long_short_account_ratio_last,24),CSRank(realized_vol_24h))","Sub(Delta(FIELD,),CSRank(FIELDFIELD))",dfc506bdd709,060851a8a349,True,,False,False,False
a7ag1_a8a88db794d4433eb7,a7af1_queue_045,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,div_rank,global_long_short_account_ratio_last,realized_vol_24h,positioning,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"SafeDiv(Delta(global_long_short_account_ratio_last,24),Add(Abs(CSRank(realized_vol_24h)),0.01))","SafeDiv(Delta(FIELD,),Add(Abs(CSRank(FIELDFIELD)),))",f848051eb175,0ef4be529706,True,,False,False,False
a7ag1_cf5ba7b31011a3b434,a7af1_queue_045,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_delta,global_long_short_account_ratio_last,realized_vol_24h,positioning,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(Delta(global_long_short_account_ratio_last,24),ZScore(Delta(realized_vol_24h,24),168))","Mul(Delta(FIELD,),ZScore(Delta(FIELDFIELD,),))",f1b4ac3afa8e,9c58a13de845,True,,False,False,False
a7ag1_4d74aa03d496c00fc4,a7af1_queue_045,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_rank,global_long_short_account_ratio_last,open_interest_last,positioning,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(Delta(global_long_short_account_ratio_last,24),CSRank(open_interest_last))","Mul(Delta(FIELD,),CSRank(FIELD))",ce7aff9206dc,77789ab9b02d,True,,False,False,False
a7ag1_35b08c1d242ed2bb82,a7af1_queue_045,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,sub_rank,global_long_short_account_ratio_last,open_interest_last,positioning,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Sub(Delta(global_long_short_account_ratio_last,24),CSRank(open_interest_last))","Sub(Delta(FIELD,),CSRank(FIELD))",991e7002320e,684725d1a7ca,True,,False,False,False
a7ag1_b08367d59d86361851,a7af1_queue_045,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,div_rank,global_long_short_account_ratio_last,open_interest_last,positioning,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"SafeDiv(Delta(global_long_short_account_ratio_last,24),Add(Abs(CSRank(open_interest_last)),0.01))","SafeDiv(Delta(FIELD,),Add(Abs(CSRank(FIELD)),))",fd0e972f2ff5,c0114ef3f7a2,True,,False,False,False
a7ag1_f18aa3fe08469c9b15,a7af1_queue_045,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_delta,global_long_short_account_ratio_last,open_interest_last,positioning,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(Delta(global_long_short_account_ratio_last,24),ZScore(Delta(open_interest_last,24),168))","Mul(Delta(FIELD,),ZScore(Delta(FIELD,),))",af6290dc5099,de51f18614bb,True,,False,False,False
a7ag1_39d2a7fcfd6a433339,a7af1_queue_045,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_rank,global_long_short_account_ratio_last,oi_x_price_move_24h,positioning,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(Delta(global_long_short_account_ratio_last,24),CSRank(oi_x_price_move_24h))","Mul(Delta(FIELD,),CSRank(FIELDFIELD))",2a637f242373,b1f68230abca,True,,False,False,False
a7ag1_b318cbcc1e876cf4f1,a7af1_queue_045,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,sub_rank,global_long_short_account_ratio_last,oi_x_price_move_24h,positioning,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Sub(Delta(global_long_short_account_ratio_last,24),CSRank(oi_x_price_move_24h))","Sub(Delta(FIELD,),CSRank(FIELDFIELD))",dfc506bdd709,708e0a1cd65b,True,,False,False,False
a7ag1_c7c4c5d28063088422,a7af1_queue_045,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,div_rank,global_long_short_account_ratio_last,oi_x_price_move_24h,positioning,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"SafeDiv(Delta(global_long_short_account_ratio_last,24),Add(Abs(CSRank(oi_x_price_move_24h)),0.01))","SafeDiv(Delta(FIELD,),Add(Abs(CSRank(FIELDFIELD)),))",f848051eb175,036371069a96,True,,False,False,False
a7ag1_662549c43d482c2707,a7af1_queue_045,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_delta,global_long_short_account_ratio_last,oi_x_price_move_24h,positioning,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(Delta(global_long_short_account_ratio_last,24),ZScore(Delta(oi_x_price_move_24h,24),168))","Mul(Delta(FIELD,),ZScore(Delta(FIELDFIELD,),))",f1b4ac3afa8e,faa3b1550441,True,,False,False,False
a7ag1_fbe7b326cad5bffa44,a7af1_queue_045,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_rank,global_long_short_account_ratio_last,top_long_short_account_ratio_last,positioning,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(Delta(global_long_short_account_ratio_last,24),CSRank(top_long_short_account_ratio_last))","Mul(Delta(FIELD,),CSRank(FIELD))",ce7aff9206dc,db2424dfc772,True,,False,False,False
a7ag1_1bda4ab3a2d546b783,a7af1_queue_045,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,sub_rank,global_long_short_account_ratio_last,top_long_short_account_ratio_last,positioning,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Sub(Delta(global_long_short_account_ratio_last,24),CSRank(top_long_short_account_ratio_last))","Sub(Delta(FIELD,),CSRank(FIELD))",991e7002320e,93837555429b,True,,False,False,False
a7ag1_7120444320982ca7e3,a7af1_queue_045,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,div_rank,global_long_short_account_ratio_last,top_long_short_account_ratio_last,positioning,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"SafeDiv(Delta(global_long_short_account_ratio_last,24),Add(Abs(CSRank(top_long_short_account_ratio_last)),0.01))","SafeDiv(Delta(FIELD,),Add(Abs(CSRank(FIELD)),))",fd0e972f2ff5,7689afeb6e56,True,,False,False,False
a7ag1_64d306bc09f8d085af,a7af1_queue_045,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_delta,global_long_short_account_ratio_last,top_long_short_account_ratio_last,positioning,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(Delta(global_long_short_account_ratio_last,24),ZScore(Delta(top_long_short_account_ratio_last,24),168))","Mul(Delta(FIELD,),ZScore(Delta(FIELD,),))",af6290dc5099,0a27f8ad316f,True,,False,False,False
a7ag1_48cdfc27b028b5c527,a7af1_queue_045,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_rank,global_long_short_account_ratio_last,trade_count,positioning,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(Delta(global_long_short_account_ratio_last,24),CSRank(trade_count))","Mul(Delta(FIELD,),CSRank(FIELD))",ce7aff9206dc,7cfd92615163,True,,False,False,False
a7ag1_9d25ce61885b6d90dc,a7af1_queue_045,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,sub_rank,global_long_short_account_ratio_last,trade_count,positioning,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Sub(Delta(global_long_short_account_ratio_last,24),CSRank(trade_count))","Sub(Delta(FIELD,),CSRank(FIELD))",991e7002320e,5deab7341b03,True,,False,False,False
a7ag1_2a694669e4bdfccd36,a7af1_queue_045,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,div_rank,global_long_short_account_ratio_last,trade_count,positioning,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"SafeDiv(Delta(global_long_short_account_ratio_last,24),Add(Abs(CSRank(trade_count)),0.01))","SafeDiv(Delta(FIELD,),Add(Abs(CSRank(FIELD)),))",fd0e972f2ff5,c3ef12e85c35,True,,False,False,False
