blueprint_id,expression,semantic_pair,motif,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,robust_median_tstat_floor,robust_min_tstat_floor,robust_ok,cost2_recent_oriented,cost5_recent_oriented,cost10_recent_oriented,avg_n_obs_recent,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,source_file,shard,next_wave_family,a7ls_arm,source_seed_id,source_priority_rank,skeleton_key,production_key,company_numeric_shard,blocker_family
a7ls8_482dfb62f7e2d745,"Mul(Delta(realized_vol_72h,336),ZScore(Mean(liquidity_rank_active_universe,336)))",volatility_like|liquidity_rank_active_universe,typed_interaction,L0_raw_forward_return,24,1.0,3,True,0.4934366307656897,0.0082955298241823,True,0.9345203500744272,0.0145523683339036,True,0.0080331260854859,0.0074331260854859,0.0064331260854859,94.93333333333334,A7LS8S011_NUMERIC_CLUE,1800,0.0037613861052589,5.9080665415877816,1.261145718565512,0.5209590524669421,0.5966666666666667,2136,0.0015670264414777,4.206674218920045,0.9345203500744272,0.0145523683339036,0.5196629213483146,2136,0.0039606526990962,7.037742855248613,1.4951115172692004,0.7123865165301712,0.5697565543071161,2136,0.0084331260854859,16.576579093398607,3.3903188167525475,2.564122981051581,0.6624531835205992,G:\AlphaFactory_CryptoData\research_runtime\a7ls8_company_numeric\shard_011\a7ls8_s011_label_response_metrics.csv,s011,volatility_context_interaction,A7LS8_B,a7ls6_4ec71bffe30b07a9,0,skel_3ff54a6654b242d3,prod_f09e712ca3655021,a7ls8_s011,numeric_clue
a7ls8_482dfb62f7e2d745,"Mul(Delta(realized_vol_72h,336),ZScore(Mean(liquidity_rank_active_universe,336)))",volatility_like|liquidity_rank_active_universe,typed_interaction,L1_cross_sectional_relative_return,24,1.0,3,True,0.4934366307656899,0.0082955298241823,True,0.9345203500744272,0.0145523683339036,True,0.0080331260854859,0.0074331260854859,0.0064331260854859,94.93333333333334,A7LS8S011_NUMERIC_CLUE,1800,0.0037613861052589,5.9080665415877816,1.261145718565512,0.520959052466942,0.5966666666666667,2136,0.0015670264414777,4.206674218920045,0.9345203500744272,0.0145523683339036,0.5196629213483146,2136,0.0039606526990962,7.037742855248613,1.4951115172692004,0.7123865165301712,0.5697565543071161,2136,0.0084331260854859,16.576579093398607,3.390318816752547,2.564122981051581,0.6624531835205992,G:\AlphaFactory_CryptoData\research_runtime\a7ls8_company_numeric\shard_011\a7ls8_s011_label_response_metrics.csv,s011,volatility_context_interaction,A7LS8_B,a7ls6_4ec71bffe30b07a9,0,skel_3ff54a6654b242d3,prod_f09e712ca3655021,a7ls8_s011,numeric_clue
a7ls8_4d9199423b98bdb0,"Mul(Delta(realized_vol_24h,168),ZScore(Mean(liquidity_rank_active_universe,168)))",volatility_like|liquidity_rank_active_universe,typed_interaction,L3_liquidity_tier_relative_return,24,1.0,3,True,0.8467850642202084,0.0064058669755219,True,0.9666942583930892,-0.1614901971496768,True,0.0063081732541018,0.0057081732541018,0.0047081732541018,94.93333333333334,A7LS8S011_NUMERIC_CLUE,1968,0.0030014121232209,6.137426279775343,1.3092699711965945,0.5048073712523872,0.5386178861788617,2136,0.0017905415322374,5.5025818258071,1.1198702504201683,-0.1614901971496768,0.5327715355805244,2136,0.0025063879606219,4.907055357453153,0.9666942583930892,0.4349609537833562,0.5580524344569289,2136,0.0067081732541018,13.753895332627769,2.936423476665829,1.2622920857427031,0.6512172284644194,G:\AlphaFactory_CryptoData\research_runtime\a7ls8_company_numeric\shard_011\a7ls8_s011_label_response_metrics.csv,s011,volatility_context_interaction,A7LS8_B,a7ls6_4ec71bffe30b07a9,0,skel_3ff54a6654b242d3,prod_e10699d640358828,a7ls8_s011,numeric_clue
a7ls8_58f41f270c9e6141,"Mul(ZScore(Mean(volume_volatility_ratio_168h,336)),Sign(ZScore(Mean(liquidity_rank_active_universe,336))))",volatility_like|liquidity_rank_active_universe,typed_gate,L1_cross_sectional_relative_return,24,1.0,3,True,0.9817425427105168,0.0006349319203241,True,0.2070429633622016,0.0152292087202438,True,0.0002228167831824,-0.0003771832168175,-0.0013771832168175,94.93333333333334,A7LS8S011_NUMERIC_CLUE,2113,0.0016135137598982,2.594885053040387,0.5215230981555126,0.2102720605802294,0.5802176999526739,2136,0.0027935454750046,6.516182627299957,1.3139630448933053,1.0944994714399563,0.5444756554307116,2136,0.0042239867878096,8.154896530872767,1.7160654941254343,1.2272450230682914,0.5955056179775281,2136,0.0006228167831824,1.267460835808128,0.2070429633622016,0.0152292087202438,0.524812734082397,G:\AlphaFactory_CryptoData\research_runtime\a7ls8_company_numeric\shard_011\a7ls8_s011_label_response_metrics.csv,s011,volatility_context_interaction,A7LS8_B,a7ls6_4ec71bffe30b07a9,0,skel_d93fb5bfb626ed92,prod_a711428f64e9d507,a7ls8_s011,numeric_clue
a7ls8_a6e06aa1c4754e54,"Mul(Delta(volume_volatility_ratio_168h,336),ZScore(Mean(liquidity_rank_active_universe,336)))",volatility_like|liquidity_rank_active_universe,typed_interaction,L0_raw_forward_return,24,-1.0,3,True,0.9528663245884682,0.0023561092798794,True,1.145938160817288,1.7154663877341612,True,0.0020165152251439,0.0014165152251439,0.0004165152251439,94.93333333333334,A7LS8S011_NUMERIC_CLUE,1800,-0.0032789158195245,-6.121105780619828,-1.306263657549862,-1.8677629266737548,0.4233333333333333,2136,-0.0018114973388995,-5.814497348207449,-1.145938160817288,-1.7154663877341612,0.4367977528089887,2136,-0.0030395076214209,-7.32244246663423,-1.38434941094085,-2.290618285478591,0.4063670411985018,2136,-0.0024165152251439,-5.933885405029471,-1.3735397524537944,-2.0577872715304064,0.4433520599250936,G:\AlphaFactory_CryptoData\research_runtime\a7ls8_company_numeric\shard_011\a7ls8_s011_label_response_metrics.csv,s011,volatility_context_interaction,A7LS8_B,a7ls6_4ec71bffe30b07a9,0,skel_2bd8a33b49a24a94,prod_4824b190d685b6a7,a7ls8_s011,numeric_clue
a7ls8_a6e06aa1c4754e54,"Mul(Delta(volume_volatility_ratio_168h,336),ZScore(Mean(liquidity_rank_active_universe,336)))",volatility_like|liquidity_rank_active_universe,typed_interaction,L1_cross_sectional_relative_return,24,-1.0,3,True,0.952866324588468,0.0023561092798794,True,1.145938160817288,1.7154663877341612,True,0.0020165152251439,0.0014165152251439,0.0004165152251439,94.93333333333334,A7LS8S011_NUMERIC_CLUE,1800,-0.0032789158195245,-6.121105780619828,-1.3062636575498618,-1.8677629266737543,0.4233333333333333,2136,-0.0018114973388995,-5.81449734820745,-1.145938160817288,-1.7154663877341612,0.4367977528089887,2136,-0.0030395076214209,-7.3224424666342305,-1.3843494109408503,-2.290618285478591,0.4063670411985018,2136,-0.0024165152251439,-5.933885405029472,-1.373539752453794,-2.057787271530406,0.4433520599250936,G:\AlphaFactory_CryptoData\research_runtime\a7ls8_company_numeric\shard_011\a7ls8_s011_label_response_metrics.csv,s011,volatility_context_interaction,A7LS8_B,a7ls6_4ec71bffe30b07a9,0,skel_2bd8a33b49a24a94,prod_4824b190d685b6a7,a7ls8_s011,numeric_clue
a7ls8_b476b26114cda7e1,"Mul(Delta(realized_vol_72h,168),ZScore(Mean(liquidity_rank_active_universe,168)))",volatility_like|liquidity_rank_active_universe,typed_interaction,L3_liquidity_tier_relative_return,8,1.0,3,True,0.9863554255308984,0.0021190939008929,True,0.8235095288109765,0.3094809233602569,True,0.001865095859191,0.001265095859191,0.000265095859191,95.64444444444445,A7LS8S011_NUMERIC_CLUE,1984,0.0014144023297511,5.1678167924099885,1.8612853765049369,1.341739424592138,0.5544354838709677,2152,0.0005210286533934,2.385699634821564,0.8235095288109765,0.3094809233602569,0.5171933085501859,2152,0.0011058930898596,3.758544340301336,1.333376313808515,1.0955769997099152,0.5539033457249071,2152,0.002265095859191,7.1561494518850415,2.5304802991237847,2.1011438349985974,0.58317843866171,G:\AlphaFactory_CryptoData\research_runtime\a7ls8_company_numeric\shard_011\a7ls8_s011_label_response_metrics.csv,s011,volatility_context_interaction,A7LS8_B,a7ls6_4ec71bffe30b07a9,0,skel_3ff54a6654b242d3,prod_8b056bc12360ccd4,a7ls8_s011,numeric_clue
a7ls8_b476b26114cda7e1,"Mul(Delta(realized_vol_72h,168),ZScore(Mean(liquidity_rank_active_universe,168)))",volatility_like|liquidity_rank_active_universe,typed_interaction,L3_liquidity_tier_relative_return,24,1.0,3,True,0.626577446252045,0.0055165319071513,True,0.9207214568589605,0.2634012223024823,True,0.0053752236286308,0.0047752236286308,0.0037752236286308,94.93333333333334,A7LS8S011_NUMERIC_CLUE,1968,0.0027182557675048,6.089090090465732,1.198916025358812,0.2860683367525713,0.5538617886178862,2136,0.0017700480495342,5.356687294377851,1.0726141786961003,0.3270105682873405,0.5323033707865169,2136,0.0024613821930587,4.947784919091363,0.9207214568589605,0.2634012223024823,0.5435393258426966,2136,0.0057752236286308,12.1306482982607,2.4864229762121024,1.3654740227490043,0.6128277153558053,G:\AlphaFactory_CryptoData\research_runtime\a7ls8_company_numeric\shard_011\a7ls8_s011_label_response_metrics.csv,s011,volatility_context_interaction,A7LS8_B,a7ls6_4ec71bffe30b07a9,0,skel_3ff54a6654b242d3,prod_8b056bc12360ccd4,a7ls8_s011,numeric_clue
a7ls8_e72fb38deef88fd1,"Mul(Delta(realized_vol_168h,336),ZScore(Mean(liquidity_rank_active_universe,336)))",volatility_like|liquidity_rank_active_universe,typed_interaction,L0_raw_forward_return,4,1.0,3,True,0.6548186422323498,0.0008033930231436,True,1.4690294816481613,1.1964891367713182,True,0.0004792749291483,-0.0001207250708516,-0.0011207250708516,95.82222222222222,A7LS8S011_NUMERIC_CLUE,1820,0.0007218635005197,2.752797795604069,1.3843372985701334,1.1760947611923205,0.5230769230769231,2156,0.0004628267383399,2.824077632033187,1.4690294816481613,1.1964891367713182,0.525974025974026,2156,0.0009981224710283,4.346005274939538,2.1725094136965613,2.002930931703708,0.5445269016697588,2156,0.0008792749291483,3.848374772486427,1.9388233488571949,1.7487679413400297,0.5287569573283859,G:\AlphaFactory_CryptoData\research_runtime\a7ls8_company_numeric\shard_011\a7ls8_s011_label_response_metrics.csv,s011,volatility_context_interaction,A7LS8_B,a7ls6_4ec71bffe30b07a9,0,skel_80f4102c9447249d,prod_d42183609b7bc5f4,a7ls8_s011,numeric_clue
a7ls8_e72fb38deef88fd1,"Mul(Delta(realized_vol_168h,336),ZScore(Mean(liquidity_rank_active_universe,336)))",volatility_like|liquidity_rank_active_universe,typed_interaction,L1_cross_sectional_relative_return,4,1.0,3,True,0.6018625771672911,0.0008033930231436,True,1.4690294816481608,1.196489136771318,True,0.0004792749291483,-0.0001207250708516,-0.0011207250708516,95.82222222222222,A7LS8S011_NUMERIC_CLUE,1820,0.0007218635005197,2.752797795604069,1.384337298570134,1.176094761192321,0.5230769230769231,2156,0.0004628267383399,2.824077632033187,1.4690294816481608,1.196489136771318,0.525974025974026,2156,0.0009981224710283,4.34600527493954,2.1725094136965613,2.002930931703708,0.5445269016697588,2156,0.0008792749291483,3.848374772486427,1.9388233488571949,1.7487679413400297,0.5287569573283859,G:\AlphaFactory_CryptoData\research_runtime\a7ls8_company_numeric\shard_011\a7ls8_s011_label_response_metrics.csv,s011,volatility_context_interaction,A7LS8_B,a7ls6_4ec71bffe30b07a9,0,skel_80f4102c9447249d,prod_d42183609b7bc5f4,a7ls8_s011,numeric_clue
a7ls8_e72fb38deef88fd1,"Mul(Delta(realized_vol_168h,336),ZScore(Mean(liquidity_rank_active_universe,336)))",volatility_like|liquidity_rank_active_universe,typed_interaction,L3_liquidity_tier_relative_return,4,1.0,3,True,0.9490020896508644,0.0009526435894711,True,0.8927956572170668,0.6084450650791483,True,0.0006358829827448,3.588298274481401e-05,-0.0009641170172551,95.82222222222222,A7LS8S011_NUMERIC_CLUE,1820,0.000313916049677,1.511444588200424,0.7591793870407826,0.5597628994812981,0.5203296703296704,2156,0.0002423105628697,1.6912266961682334,0.8927956572170668,0.6084450650791483,0.5217996289424861,2156,0.0009276717936479,4.594740359950298,2.262679798475455,2.157253328913396,0.5394248608534323,2156,0.0010358829827448,4.825777977748719,2.394263678628486,2.3520355608313928,0.5435992578849722,G:\AlphaFactory_CryptoData\research_runtime\a7ls8_company_numeric\shard_011\a7ls8_s011_label_response_metrics.csv,s011,volatility_context_interaction,A7LS8_B,a7ls6_4ec71bffe30b07a9,0,skel_80f4102c9447249d,prod_d42183609b7bc5f4,a7ls8_s011,numeric_clue
a7ls8_e72fb38deef88fd1,"Mul(Delta(realized_vol_168h,336),ZScore(Mean(liquidity_rank_active_universe,336)))",volatility_like|liquidity_rank_active_universe,typed_interaction,L0_raw_forward_return,8,1.0,3,True,0.6689102632308915,0.0016254144239273,True,1.4351290686244242,1.110216247849511,True,0.0012728208412803,0.0006728208412803,-0.0003271791587196,95.64444444444445,A7LS8S011_NUMERIC_CLUE,1816,0.001434978203292,3.9043751176955537,1.42048988766658,1.09770806282323,0.538546255506608,2152,0.0009347886163168,4.044266527236403,1.4351290686244242,1.110216247849511,0.5325278810408922,2152,0.001786343706247,5.788340721746968,2.065526695984328,1.5906382338659917,0.5552973977695167,2152,0.0016728208412803,5.337865574812406,1.869604912165698,1.4747488431419018,0.5594795539033457,G:\AlphaFactory_CryptoData\research_runtime\a7ls8_company_numeric\shard_011\a7ls8_s011_label_response_metrics.csv,s011,volatility_context_interaction,A7LS8_B,a7ls6_4ec71bffe30b07a9,0,skel_80f4102c9447249d,prod_d42183609b7bc5f4,a7ls8_s011,numeric_clue
a7ls8_e72fb38deef88fd1,"Mul(Delta(realized_vol_168h,336),ZScore(Mean(liquidity_rank_active_universe,336)))",volatility_like|liquidity_rank_active_universe,typed_interaction,L1_cross_sectional_relative_return,8,1.0,3,True,0.9307291481469782,0.0016254144239273,True,1.435129068624425,1.1102162478495112,True,0.0012728208412803,0.0006728208412803,-0.0003271791587196,95.64444444444445,A7LS8S011_NUMERIC_CLUE,1816,0.001434978203292,3.904375117695553,1.4204898876665797,1.09770806282323,0.538546255506608,2152,0.0009347886163168,4.0442665272364025,1.435129068624425,1.1102162478495112,0.5325278810408922,2152,0.001786343706247,5.788340721746968,2.065526695984328,1.5906382338659912,0.5552973977695167,2152,0.0016728208412803,5.337865574812407,1.8696049121656977,1.4747488431419025,0.5594795539033457,G:\AlphaFactory_CryptoData\research_runtime\a7ls8_company_numeric\shard_011\a7ls8_s011_label_response_metrics.csv,s011,volatility_context_interaction,A7LS8_B,a7ls6_4ec71bffe30b07a9,0,skel_80f4102c9447249d,prod_d42183609b7bc5f4,a7ls8_s011,numeric_clue
a7ls8_e72fb38deef88fd1,"Mul(Delta(realized_vol_168h,336),ZScore(Mean(liquidity_rank_active_universe,336)))",volatility_like|liquidity_rank_active_universe,typed_interaction,L3_liquidity_tier_relative_return,8,1.0,3,True,0.7547465732568988,0.0018845927231093,True,0.8750426488558989,0.4238274057902253,True,0.0015466312595145,0.0009466312595145,-5.3368740485481344e-05,95.64444444444445,A7LS8S011_NUMERIC_CLUE,1816,0.0005822014219223,2.044692289566896,0.8268274582706371,0.2940185560453066,0.5198237885462555,2152,0.0004853803416162,2.4169075403887645,0.8750426488558989,0.4238274057902253,0.5106877323420075,2152,0.0017710367833875,6.453109637518143,2.3472673246981075,1.8424200838656437,0.5427509293680297,2152,0.0019466312595145,6.606893039746113,2.2836267151529483,2.0152596938385043,0.5817843866171004,G:\AlphaFactory_CryptoData\research_runtime\a7ls8_company_numeric\shard_011\a7ls8_s011_label_response_metrics.csv,s011,volatility_context_interaction,A7LS8_B,a7ls6_4ec71bffe30b07a9,0,skel_80f4102c9447249d,prod_d42183609b7bc5f4,a7ls8_s011,numeric_clue
a7ls8_e72fb38deef88fd1,"Mul(Delta(realized_vol_168h,336),ZScore(Mean(liquidity_rank_active_universe,336)))",volatility_like|liquidity_rank_active_universe,typed_interaction,L0_raw_forward_return,24,1.0,3,True,0.5462543886593951,0.0038332227353758,True,1.4217624672392768,0.8917008317339935,True,0.0035806559961482,0.0029806559961482,0.0019806559961482,94.93333333333334,A7LS8S011_NUMERIC_CLUE,1800,0.0033251544020843,5.394462013587874,1.0927966341918205,0.60806975885522,0.5588888888888889,2136,0.0026136528442471,6.759065625834205,1.4217624672392768,0.9076448362173446,0.5781835205992509,2136,0.0043426299350379,7.64277896906224,1.469500835046068,0.8917008317339935,0.5842696629213483,2136,0.0039806559961482,8.492019935563146,1.7249855510821308,1.0384942457523436,0.5767790262172284,G:\AlphaFactory_CryptoData\research_runtime\a7ls8_company_numeric\shard_011\a7ls8_s011_label_response_metrics.csv,s011,volatility_context_interaction,A7LS8_B,a7ls6_4ec71bffe30b07a9,0,skel_80f4102c9447249d,prod_d42183609b7bc5f4,a7ls8_s011,numeric_clue
a7ls8_e72fb38deef88fd1,"Mul(Delta(realized_vol_168h,336),ZScore(Mean(liquidity_rank_active_universe,336)))",volatility_like|liquidity_rank_active_universe,typed_interaction,L1_cross_sectional_relative_return,24,1.0,3,True,0.5462543886593951,0.0038332227353758,True,1.4217624672392764,0.8917008317339928,True,0.0035806559961482,0.0029806559961482,0.0019806559961482,94.93333333333334,A7LS8S011_NUMERIC_CLUE,1800,0.0033251544020843,5.3944620135878765,1.0927966341918205,0.6080697588552203,0.5588888888888889,2136,0.0026136528442471,6.759065625834205,1.4217624672392764,0.907644836217344,0.5781835205992509,2136,0.0043426299350379,7.64277896906224,1.4695008350460674,0.8917008317339928,0.5842696629213483,2136,0.0039806559961482,8.492019935563146,1.7249855510821313,1.0384942457523438,0.5767790262172284,G:\AlphaFactory_CryptoData\research_runtime\a7ls8_company_numeric\shard_011\a7ls8_s011_label_response_metrics.csv,s011,volatility_context_interaction,A7LS8_B,a7ls6_4ec71bffe30b07a9,0,skel_80f4102c9447249d,prod_d42183609b7bc5f4,a7ls8_s011,numeric_clue
a7ls8_e72fb38deef88fd1,"Mul(Delta(realized_vol_168h,336),ZScore(Mean(liquidity_rank_active_universe,336)))",volatility_like|liquidity_rank_active_universe,typed_interaction,L3_liquidity_tier_relative_return,24,1.0,3,True,0.5810585094264419,0.0043437742130852,True,0.8893436513684809,0.2978362959796455,True,0.0041402433406936,0.0035402433406936,0.0025402433406936,94.93333333333334,A7LS8S011_NUMERIC_CLUE,1800,0.0006803035090588,1.4937932558844376,0.2701974046730422,-0.1280955205550745,0.5205555555555555,2136,0.0014008423949747,4.273311715459887,0.8893436513684809,0.2978362959796455,0.545880149812734,2136,0.0044809383135245,9.413937719481275,1.8682017579478745,1.4295963621204384,0.5613295880149812,2136,0.0045402433406936,10.23015687046499,2.1310559834461857,1.467187688679651,0.5786516853932584,G:\AlphaFactory_CryptoData\research_runtime\a7ls8_company_numeric\shard_011\a7ls8_s011_label_response_metrics.csv,s011,volatility_context_interaction,A7LS8_B,a7ls6_4ec71bffe30b07a9,0,skel_80f4102c9447249d,prod_d42183609b7bc5f4,a7ls8_s011,numeric_clue
a7ls8_f5751ecb91c82c83,"Mul(Delta(realized_vol_168h,168),ZScore(Mean(liquidity_rank_active_universe,168)))",volatility_like|liquidity_rank_active_universe,typed_interaction,L3_liquidity_tier_relative_return,8,1.0,3,True,0.7887892563886693,0.0018771027604677,True,0.4788525663959257,0.0509069297140512,True,0.0014865511946894,0.0008865511946894,-0.0001134488053105,95.64444444444445,A7LS8S011_NUMERIC_CLUE,1984,0.0010023335206767,3.728615511361444,1.3277201301610178,1.1468361229500823,0.5418346774193549,2152,0.0002912572758703,1.4272484153866438,0.4788525663959257,0.0509069297140512,0.5199814126394052,2152,0.0010072395716943,3.762253790188888,1.4339279207823523,0.5312717413370261,0.5576208178438662,2152,0.0018865511946894,6.178135254462836,2.1818415944102725,1.9002051242203264,0.570631970260223,G:\AlphaFactory_CryptoData\research_runtime\a7ls8_company_numeric\shard_011\a7ls8_s011_label_response_metrics.csv,s011,volatility_context_interaction,A7LS8_B,a7ls6_4ec71bffe30b07a9,0,skel_80f4102c9447249d,prod_d2ed23cc624fee6d,a7ls8_s011,numeric_clue
a7ls8_08366bd92df266b3,"Mul(ZScore(Mean(realized_vol_24h,168)),Sign(ZScore(Mean(premium_close_bps,168))))",volatility_like|premium_close_bps,typed_gate,L0_raw_forward_return,24,1.0,3,True,0.8526858507710042,0.0018168016155536,True,0.7944604549159893,0.0471130012571726,True,0.0014607612537683,0.0008607612537683,-0.0001392387462316,94.93333333333334,A7LS8S013_NUMERIC_CLUE,2113,0.0023456331439197,4.180596901603021,0.836293741323508,0.2906262300746984,0.5324183625177473,2136,0.0026702122624013,6.656785332976997,1.4064392155633592,0.8441368853910985,0.5402621722846442,2136,0.0116554292800644,18.41971578472161,3.7399017945876407,3.1898873359592805,0.6460674157303371,2136,0.0018607612537683,3.4290661794564024,0.7944604549159893,0.0471130012571726,0.5402621722846442,G:\AlphaFactory_CryptoData\research_runtime\a7ls8_company_numeric\shard_013\a7ls8_s013_label_response_metrics.csv,s013,volatility_context_interaction,A7LS8_B,a7ls6_4ec71bffe30b07a9,0,skel_fb24f749143da6bf,prod_929d881fdcb9dadc,a7ls8_s013,numeric_clue
a7ls8_57f25adbb7b0d40d,"Mul(ZScore(Mean(realized_vol_168h,168)),Sign(ZScore(Mean(premium_close_bps,168))))",volatility_like|premium_close_bps,typed_gate,L5_vol_adjusted_return,8,1.0,3,True,0.979855019292902,0.0646793568011008,True,1.0707630500999266,0.4783204654820152,True,0.0626940997749926,0.0620940997749926,0.0610940997749926,95.64444444444445,A7LS8S013_NUMERIC_CLUE,2129,0.046883133334673,2.4354745688291994,0.8805822609032867,0.6049334788515787,0.5227806481916393,2152,0.1085473417411808,6.075504840948449,2.122371949696822,1.888330549588468,0.5436802973977695,2152,0.1256152745993352,5.586004640357044,1.9223888625796124,1.8037835914194875,0.5394981412639405,2152,0.0630940997749926,2.781879452271125,1.0707630500999266,0.4783204654820152,0.520910780669145,G:\AlphaFactory_CryptoData\research_runtime\a7ls8_company_numeric\shard_013\a7ls8_s013_label_response_metrics.csv,s013,volatility_context_interaction,A7LS8_B,a7ls6_4ec71bffe30b07a9,0,skel_8954b85b7641dffb,prod_123641009ae0fe51,a7ls8_s013,numeric_clue
a7ls8_c72b33b209156410,"Mul(ZScore(Mean(volume_volatility_ratio_168h,168)),Sign(ZScore(Mean(premium_close_bps,168))))",volatility_like|premium_close_bps,typed_gate,L0_raw_forward_return,8,-1.0,3,True,0.7970684068855699,0.0006643761734222,True,0.6961112206784176,0.9050382579156174,True,0.0002004685789463,-0.0003995314210536,-0.0013995314210536,95.64444444444445,A7LS8S013_NUMERIC_CLUE,2129,-0.0008679386519219,-2.8140004864106274,-1.024695380766794,-1.1715395459131377,0.466416157820573,2152,-0.0003985035234061,-1.8965349886427845,-0.6961112206784176,-0.9050382579156174,0.4883828996282527,2152,-0.0018430111609506,-5.9416274910449545,-2.088044229342779,-2.3645838112567787,0.4549256505576208,2152,-0.0006004685789463,-2.3631502714020014,-0.8680056082130784,-1.1974866558010724,0.4962825278810409,G:\AlphaFactory_CryptoData\research_runtime\a7ls8_company_numeric\shard_013\a7ls8_s013_label_response_metrics.csv,s013,volatility_context_interaction,A7LS8_B,a7ls6_4ec71bffe30b07a9,0,skel_47efbf7ac85ce602,prod_aac8f7b137e45ab8,a7ls8_s013,numeric_clue
a7ls8_c72b33b209156410,"Mul(ZScore(Mean(volume_volatility_ratio_168h,168)),Sign(ZScore(Mean(premium_close_bps,168))))",volatility_like|premium_close_bps,typed_gate,L5_vol_adjusted_return,8,-1.0,3,True,0.5556799710464734,0.0673774508528556,True,0.8454385512162635,1.1025826511974324,True,0.0589866323069166,0.0583866323069166,0.0573866323069166,95.64444444444445,A7LS8S013_NUMERIC_CLUE,2129,-0.0123403045125226,-0.6334667733706413,-0.1832752880414763,-0.6028879397980221,0.4640676373884452,2152,-0.0563741618567624,-2.9611012138534427,-1.043051690302711,-1.2142516845045346,0.4883828996282527,2152,-0.0884668360088556,-4.145158139692858,-1.4157421355760422,-1.7126494523382163,0.4814126394052044,2152,-0.0593866323069166,-2.4566703805388217,-0.8454385512162635,-1.1025826511974324,0.516728624535316,G:\AlphaFactory_CryptoData\research_runtime\a7ls8_company_numeric\shard_013\a7ls8_s013_label_response_metrics.csv,s013,volatility_context_interaction,A7LS8_B,a7ls6_4ec71bffe30b07a9,0,skel_47efbf7ac85ce602,prod_aac8f7b137e45ab8,a7ls8_s013,numeric_clue
a7ls8_c72b33b209156410,"Mul(ZScore(Mean(volume_volatility_ratio_168h,168)),Sign(ZScore(Mean(premium_close_bps,168))))",volatility_like|premium_close_bps,typed_gate,L1_cross_sectional_relative_return,24,-1.0,3,True,0.7852714057746377,0.0024345941233169,True,0.5753405450866141,0.9541561147270814,True,0.0019743491037174,0.0013743491037174,0.0003743491037174,94.93333333333334,A7LS8S013_NUMERIC_CLUE,2113,-0.0026410861946681,-4.975753839713701,-1.035811160394697,-1.272747057870234,0.4850922858495031,2136,-0.0010003661046286,-2.8916830967970983,-0.5753405450866141,-0.9541561147270814,0.4737827715355805,2136,-0.0056899239080636,-10.640486557467057,-2.101077646207174,-3.143107014867451,0.4138576779026217,2136,-0.0023743491037174,-5.759031495101515,-1.2248952971974068,-1.5353611907008409,0.4714419475655431,G:\AlphaFactory_CryptoData\research_runtime\a7ls8_company_numeric\shard_013\a7ls8_s013_label_response_metrics.csv,s013,volatility_context_interaction,A7LS8_B,a7ls6_4ec71bffe30b07a9,0,skel_47efbf7ac85ce602,prod_aac8f7b137e45ab8,a7ls8_s013,numeric_clue
a7ls8_c72b33b209156410,"Mul(ZScore(Mean(volume_volatility_ratio_168h,168)),Sign(ZScore(Mean(premium_close_bps,168))))",volatility_like|premium_close_bps,typed_gate,L5_vol_adjusted_return,24,-1.0,3,True,0.806607457461004,0.208264950954901,True,0.9841656345198476,1.3593226595565653,True,0.2002735766367741,0.1996735766367741,0.1986735766367741,94.93333333333334,A7LS8S013_NUMERIC_CLUE,2113,-0.0507924596904579,-1.438990317105889,-0.2854193877693785,-0.645448802914976,0.5044959772834832,2136,-0.1661503552222138,-5.170001368416553,-1.008165066027241,-1.484422878324858,0.450374531835206,2136,-0.3167269927707846,-8.246996019121216,-1.6781542074885856,-2.1755925048840665,0.4691011235955056,2136,-0.2006735766367741,-4.705995562603263,-0.9841656345198476,-1.3593226595565653,0.4939138576779026,G:\AlphaFactory_CryptoData\research_runtime\a7ls8_company_numeric\shard_013\a7ls8_s013_label_response_metrics.csv,s013,volatility_context_interaction,A7LS8_B,a7ls6_4ec71bffe30b07a9,0,skel_47efbf7ac85ce602,prod_aac8f7b137e45ab8,a7ls8_s013,numeric_clue
